"Dataset","Plot_Category","Analysis_Name","GeneSet_Name","Significant_Terms","Kept_Terms","Excluded_Terms","Excluded_Percent","Reciprocal_Terms","Skipped_Terms","GSEA_Result_File","Denester_Result_File","Kept_Terms_File","Excluded_Terms_File","Skipped_Terms_File","Dotplot_PDF_File","Dotplot_PNG_File","Heatmap_PDF_File","Heatmap_PNG_File"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","CP_WIKIPATHWAYS","100","83","17","17.000000000000000","33","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_WIKIPATHWAYS/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","GO_BP","697","482","215","30.846484935437591","189","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/GO_BP/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","GO_CC","113","96","17","15.044247787610621","45","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/GO_CC/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","GO_MF","175","158","17","9.714285714285714","80","1","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/GO_MF/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/denester_excluded_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/denester_skipped_terms.csv","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","hallmark","14","13","1","7.142857142857142","2","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/hallmark/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","HPO","337","240","97","28.783382789317507","73","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/HPO/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","IMMUNESIGDB","993","264","729","73.413897280966765","203","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/IMMUNESIGDB/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","TFT_GTRD","44","37","7","15.909090909090908","14","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_J2_hepatocyte","TFT_TFT_LEGACY","73","46","27","36.986301369863014","27","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","C6","44","33","11","25.000000000000000","11","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/C6/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/C6/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/C6/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/C6/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/C6/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/C6/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/C6/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","CP_BIOCARTA","33","28","5","15.151515151515152","10","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/CP_BIOCARTA/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_BIOCARTA/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_BIOCARTA/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_BIOCARTA/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_BIOCARTA/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_BIOCARTA/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_BIOCARTA/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_BIOCARTA/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","CP_KEGG_LEGACY","31","29","2","6.451612903225806","14","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/CP_KEGG_LEGACY/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_LEGACY/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_LEGACY/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_LEGACY/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_LEGACY/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","CP_KEGG_MEDICUS","63","60","3","4.761904761904762","26","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/CP_KEGG_MEDICUS/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_MEDICUS/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_MEDICUS/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_MEDICUS/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_MEDICUS/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_MEDICUS/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_MEDICUS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_KEGG_MEDICUS/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","CP_REACTOME","229","175","54","23.580786026200872","40","1","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/CP_REACTOME/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_REACTOME/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_REACTOME/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_REACTOME/denester_excluded_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_REACTOME/denester_skipped_terms.csv","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_REACTOME/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_REACTOME/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_REACTOME/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_REACTOME/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","CP_WIKIPATHWAYS","137","100","37","27.007299270072991","31","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/CP_WIKIPATHWAYS/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_WIKIPATHWAYS/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_WIKIPATHWAYS/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_WIKIPATHWAYS/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_WIKIPATHWAYS/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_WIKIPATHWAYS/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_WIKIPATHWAYS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/CP_WIKIPATHWAYS/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","GO_BP","562","416","146","25.978647686832741","97","1","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/GO_BP/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_BP/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_BP/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_BP/denester_excluded_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_BP/denester_skipped_terms.csv","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_BP/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_BP/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_BP/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_BP/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","GO_CC","114","95","19","16.666666666666664","43","1","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/GO_CC/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_CC/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_CC/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_CC/denester_excluded_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_CC/denester_skipped_terms.csv","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_CC/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_CC/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_CC/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_CC/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","GO_MF","199","165","34","17.085427135678390","63","2","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/GO_MF/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_MF/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_MF/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_MF/denester_excluded_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_MF/denester_skipped_terms.csv","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_MF/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_MF/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_MF/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/GO_MF/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","hallmark","14","12","2","14.285714285714285","2","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/hallmark/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/hallmark/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/hallmark/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/hallmark/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/hallmark/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/hallmark/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/hallmark/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/hallmark/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","HPO","527","326","201","38.140417457305503","100","1","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/HPO/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/HPO/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/HPO/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/HPO/denester_excluded_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/HPO/denester_skipped_terms.csv","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/HPO/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/HPO/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/HPO/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/HPO/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","IMMUNESIGDB","1317","218","1099","83.447228549734248","174","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/IMMUNESIGDB/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/IMMUNESIGDB/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/IMMUNESIGDB/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/IMMUNESIGDB/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/IMMUNESIGDB/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/IMMUNESIGDB/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/IMMUNESIGDB/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/IMMUNESIGDB/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","TFT_GTRD","64","52","12","18.750000000000000","22","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_GTRD/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_GTRD/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_GTRD/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_GTRD/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_GTRD/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_GTRD/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_GTRD/png/denester_overlap_heatmap.png"
"GSE282081","ATF3_correlation","3D_organoid_none","TFT_TFT_LEGACY","95","50","45","47.368421052631575","29","0","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_TFT_LEGACY/denester_result.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_TFT_LEGACY/denester_kept_terms.csv","results/ngs/GSE282081/tables/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_TFT_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_TFT_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_TFT_LEGACY/png/denester_dotplot.png","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_TFT_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE282081/plots/GSEA_denester/ATF3_correlation/3D_organoid_none/TFT_TFT_LEGACY/png/denester_overlap_heatmap.png"
