"Dataset","Plot_Category","Analysis_Name","GeneSet_Name","Significant_Terms","Kept_Terms","Excluded_Terms","Excluded_Percent","Reciprocal_Terms","Skipped_Terms","GSEA_Result_File","Denester_Result_File","Kept_Terms_File","Excluded_Terms_File","Skipped_Terms_File","Dotplot_PDF_File","Dotplot_PNG_File","Heatmap_PDF_File","Heatmap_PNG_File"
"GSE114012","Main_DE","HT55","TFT_GTRD","39","34","5","12.8205128205128194","10","0","results/ngs/GSE114012/tables/HT55/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/HT55/TFT_GTRD/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/HT55/TFT_GTRD/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/HT55/TFT_GTRD/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/HT55/TFT_GTRD/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/HT55/TFT_GTRD/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/HT55/TFT_GTRD/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/HT55/TFT_GTRD/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","HT55","TFT_TFT_LEGACY","200","80","120","60.0000000000000000","45","0","results/ngs/GSE114012/tables/HT55/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/HT55/TFT_TFT_LEGACY/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/HT55/TFT_TFT_LEGACY/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/HT55/TFT_TFT_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/HT55/TFT_TFT_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/HT55/TFT_TFT_LEGACY/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/HT55/TFT_TFT_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/HT55/TFT_TFT_LEGACY/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","C6","107","64","43","40.1869158878504678","24","0","results/ngs/GSE114012/tables/RKO/GSEA/C6/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/C6/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/C6/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/C6/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/C6/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/C6/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/C6/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/C6/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","CP_BIOCARTA","48","46","2","4.1666666666666661","20","0","results/ngs/GSE114012/tables/RKO/GSEA/CP_BIOCARTA/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_BIOCARTA/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_BIOCARTA/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_BIOCARTA/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_BIOCARTA/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_BIOCARTA/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_BIOCARTA/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_BIOCARTA/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","CP_KEGG_LEGACY","82","59","23","28.0487804878048799","17","0","results/ngs/GSE114012/tables/RKO/GSEA/CP_KEGG_LEGACY/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_KEGG_LEGACY/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_KEGG_LEGACY/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_KEGG_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_KEGG_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_KEGG_LEGACY/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_KEGG_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_KEGG_LEGACY/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","CP_KEGG_MEDICUS","132","114","18","13.6363636363636349","50","0","results/ngs/GSE114012/tables/RKO/GSEA/CP_KEGG_MEDICUS/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_KEGG_MEDICUS/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_KEGG_MEDICUS/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_KEGG_MEDICUS/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_KEGG_MEDICUS/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_KEGG_MEDICUS/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_KEGG_MEDICUS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_KEGG_MEDICUS/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","CP_REACTOME","585","329","256","43.7606837606837615","84","1","results/ngs/GSE114012/tables/RKO/GSEA/CP_REACTOME/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_REACTOME/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_REACTOME/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_REACTOME/denester_excluded_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_REACTOME/denester_skipped_terms.csv","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_REACTOME/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_REACTOME/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_REACTOME/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_REACTOME/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","CP_WIKIPATHWAYS","250","158","92","36.7999999999999972","53","0","results/ngs/GSE114012/tables/RKO/GSEA/CP_WIKIPATHWAYS/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_WIKIPATHWAYS/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_WIKIPATHWAYS/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/CP_WIKIPATHWAYS/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_WIKIPATHWAYS/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_WIKIPATHWAYS/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_WIKIPATHWAYS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/CP_WIKIPATHWAYS/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","GO_BP","1640","836","804","49.0243902439024382","281","4","results/ngs/GSE114012/tables/RKO/GSEA/GO_BP/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_BP/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_BP/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_BP/denester_excluded_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_BP/denester_skipped_terms.csv","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_BP/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_BP/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_BP/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_BP/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","GO_CC","325","225","100","30.7692307692307701","68","1","results/ngs/GSE114012/tables/RKO/GSEA/GO_CC/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_CC/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_CC/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_CC/denester_excluded_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_CC/denester_skipped_terms.csv","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_CC/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_CC/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_CC/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_CC/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","GO_MF","351","284","67","19.0883190883190892","90","5","results/ngs/GSE114012/tables/RKO/GSEA/GO_MF/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_MF/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_MF/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_MF/denester_excluded_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/GO_MF/denester_skipped_terms.csv","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_MF/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_MF/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_MF/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/GO_MF/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","hallmark","32","19","13","40.6250000000000000","5","0","results/ngs/GSE114012/tables/RKO/GSEA/hallmark/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/hallmark/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/hallmark/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/hallmark/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/hallmark/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/hallmark/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/hallmark/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/hallmark/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","HPO","956","451","505","52.8242677824267801","113","0","results/ngs/GSE114012/tables/RKO/GSEA/HPO/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/HPO/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/HPO/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/HPO/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/HPO/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/HPO/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/HPO/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/HPO/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","IMMUNESIGDB","2423","134","2289","94.4696657036731295","96","0","results/ngs/GSE114012/tables/RKO/GSEA/IMMUNESIGDB/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/IMMUNESIGDB/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/IMMUNESIGDB/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/IMMUNESIGDB/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/IMMUNESIGDB/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/IMMUNESIGDB/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/IMMUNESIGDB/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/IMMUNESIGDB/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","TFT_GTRD","72","52","20","27.7777777777777786","18","0","results/ngs/GSE114012/tables/RKO/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/TFT_GTRD/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/TFT_GTRD/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/TFT_GTRD/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/TFT_GTRD/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/TFT_GTRD/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/TFT_GTRD/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/TFT_GTRD/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","RKO","TFT_TFT_LEGACY","256","90","166","64.8437500000000000","51","0","results/ngs/GSE114012/tables/RKO/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/TFT_TFT_LEGACY/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/TFT_TFT_LEGACY/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/RKO/TFT_TFT_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/TFT_TFT_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/TFT_TFT_LEGACY/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/TFT_TFT_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/RKO/TFT_TFT_LEGACY/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","SW48","C6","89","48","41","46.0674157303370819","18","0","results/ngs/GSE114012/tables/SW48/GSEA/C6/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/C6/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/C6/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/C6/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/C6/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/C6/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/C6/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/C6/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","SW48","CP_BIOCARTA","23","22","1","4.3478260869565215","14","0","results/ngs/GSE114012/tables/SW48/GSEA/CP_BIOCARTA/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_BIOCARTA/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_BIOCARTA/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_BIOCARTA/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_BIOCARTA/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_BIOCARTA/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_BIOCARTA/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_BIOCARTA/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","SW48","CP_KEGG_LEGACY","41","32","9","21.9512195121951237","12","0","results/ngs/GSE114012/tables/SW48/GSEA/CP_KEGG_LEGACY/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_KEGG_LEGACY/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_KEGG_LEGACY/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_KEGG_LEGACY/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_KEGG_LEGACY/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_KEGG_LEGACY/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_KEGG_LEGACY/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_KEGG_LEGACY/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","SW48","CP_KEGG_MEDICUS","103","96","7","6.7961165048543686","38","0","results/ngs/GSE114012/tables/SW48/GSEA/CP_KEGG_MEDICUS/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_KEGG_MEDICUS/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_KEGG_MEDICUS/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_KEGG_MEDICUS/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_KEGG_MEDICUS/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_KEGG_MEDICUS/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_KEGG_MEDICUS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_KEGG_MEDICUS/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","SW48","CP_REACTOME","389","256","133","34.1902313624678627","91","0","results/ngs/GSE114012/tables/SW48/GSEA/CP_REACTOME/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_REACTOME/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_REACTOME/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_REACTOME/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_REACTOME/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_REACTOME/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_REACTOME/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_REACTOME/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","SW48","CP_WIKIPATHWAYS","176","117","59","33.5227272727272734","39","0","results/ngs/GSE114012/tables/SW48/GSEA/CP_WIKIPATHWAYS/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_WIKIPATHWAYS/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_WIKIPATHWAYS/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/CP_WIKIPATHWAYS/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_WIKIPATHWAYS/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_WIKIPATHWAYS/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_WIKIPATHWAYS/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/CP_WIKIPATHWAYS/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","SW48","GO_BP","1189","673","516","43.3978132884777068","248","8","results/ngs/GSE114012/tables/SW48/GSEA/GO_BP/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_BP/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_BP/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_BP/denester_excluded_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_BP/denester_skipped_terms.csv","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_BP/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_BP/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_BP/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_BP/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","SW48","GO_CC","238","171","67","28.1512605042016801","80","1","results/ngs/GSE114012/tables/SW48/GSEA/GO_CC/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_CC/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_CC/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_CC/denester_excluded_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_CC/denester_skipped_terms.csv","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_CC/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_CC/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_CC/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_CC/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","SW48","GO_MF","231","200","31","13.4199134199134207","76","2","results/ngs/GSE114012/tables/SW48/GSEA/GO_MF/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_MF/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_MF/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_MF/denester_excluded_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/GO_MF/denester_skipped_terms.csv","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_MF/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_MF/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_MF/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/GO_MF/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","SW48","hallmark","29","18","11","37.9310344827586192","4","0","results/ngs/GSE114012/tables/SW48/GSEA/hallmark/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/hallmark/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/hallmark/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/hallmark/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/hallmark/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/hallmark/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/hallmark/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/hallmark/png/denester_overlap_heatmap.png"
"GSE114012","Main_DE","SW48","HPO","619","321","298","48.1421647819063026","74","0","results/ngs/GSE114012/tables/SW48/GSEA/HPO/gsea_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/HPO/denester_result.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/HPO/denester_kept_terms.csv","results/ngs/GSE114012/tables/GSEA_denester/Main_DE/SW48/HPO/denester_excluded_terms.csv",NA,"results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/HPO/pdf/denester_dotplot.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/HPO/png/denester_dotplot.png","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/HPO/pdf/denester_overlap_heatmap.pdf","results/ngs/GSE114012/plots/GSEA_denester/Main_DE/SW48/HPO/png/denester_overlap_heatmap.png"
