Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,GMT_File,PathwayDenester_Input_File,PathwayDenester_Official_File,PathwayDenester_Result_File,Stdout_File,Stderr_File,PValue_Threshold,To_Test_Threshold,Top_N,Input_GSEA_Terms,Prepared_Terms,Evaluated_Terms,Kept_Terms,Excluded_Terms,Reciprocal_Terms,Excluded_Percent,Status,Error_Message
ngs,GSE282081,ATF3_correlation,2D_none,C6,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/C6/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/C6.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/C6/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/C6/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/C6/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/C6/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/C6/pathway_denester_stderr.log,0.05,0.5,20,12,12,12,12,0,10,0.0,OK,
ngs,GSE282081,ATF3_correlation,2D_none,CP_BIOCARTA,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_BIOCARTA/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_BIOCARTA.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_BIOCARTA/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_BIOCARTA/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_BIOCARTA/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_BIOCARTA/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_BIOCARTA/pathway_denester_stderr.log,0.05,0.5,20,16,16,16,16,0,15,0.0,OK,
ngs,GSE282081,ATF3_correlation,2D_none,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_KEGG_LEGACY/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_KEGG_LEGACY.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_KEGG_LEGACY/pathway_denester_stderr.log,0.05,0.5,20,16,16,16,16,0,15,0.0,OK,
ngs,GSE282081,ATF3_correlation,2D_none,CP_KEGG_MEDICUS,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_KEGG_MEDICUS.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/pathway_denester_stderr.log,0.05,0.5,20,23,23,23,21,2,16,8.6957,OK,
ngs,GSE282081,ATF3_correlation,2D_none,CP_REACTOME,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_REACTOME/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_REACTOME.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_REACTOME/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_REACTOME/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_REACTOME/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_REACTOME/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_REACTOME/pathway_denester_stderr.log,0.05,0.5,20,164,164,164,141,23,98,14.0244,OK,
ngs,GSE282081,ATF3_correlation,2D_none,CP_WIKIPATHWAYS,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_WIKIPATHWAYS/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_WIKIPATHWAYS.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/pathway_denester_stderr.log,0.05,0.5,20,39,39,39,39,0,33,0.0,OK,
ngs,GSE282081,ATF3_correlation,2D_none,GO_BP,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/GO_BP/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_BP.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_BP/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_BP/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_BP/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_BP/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_BP/pathway_denester_stderr.log,0.05,0.5,20,361,355,354,327,27,257,7.6271,OK,
ngs,GSE282081,ATF3_correlation,2D_none,GO_CC,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/GO_CC/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_CC.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_CC/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_CC/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_CC/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_CC/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_CC/pathway_denester_stderr.log,0.05,0.5,20,69,66,65,63,2,50,3.0769,OK,
ngs,GSE282081,ATF3_correlation,2D_none,GO_MF,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/GO_MF/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_MF.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_MF/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_MF/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_MF/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_MF/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/GO_MF/pathway_denester_stderr.log,0.05,0.5,20,122,117,116,104,12,86,10.3448,OK,
ngs,GSE282081,ATF3_correlation,2D_none,HPO,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/HPO/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/HPO.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/HPO/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/HPO/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/HPO/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/HPO/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/HPO/pathway_denester_stderr.log,0.05,0.5,20,235,234,234,208,26,148,11.1111,OK,
ngs,GSE282081,ATF3_correlation,2D_none,IMMUNESIGDB,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/IMMUNESIGDB/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/IMMUNESIGDB.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/IMMUNESIGDB/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/IMMUNESIGDB/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/IMMUNESIGDB/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/IMMUNESIGDB/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/IMMUNESIGDB/pathway_denester_stderr.log,0.05,0.5,20,359,359,359,358,1,353,0.2786,OK,
ngs,GSE282081,ATF3_correlation,2D_none,TFT_GTRD,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/TFT_GTRD/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/TFT_GTRD.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/TFT_GTRD/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/TFT_GTRD/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/TFT_GTRD/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/TFT_GTRD/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/TFT_GTRD/pathway_denester_stderr.log,0.05,0.5,20,24,19,19,19,0,18,0.0,OK,
ngs,GSE282081,ATF3_correlation,2D_none,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/TFT_TFT_LEGACY/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/TFT_TFT_LEGACY.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/TFT_TFT_LEGACY/pathway_denester_stderr.log,0.05,0.5,20,25,25,25,25,0,21,0.0,OK,
ngs,GSE282081,ATF3_correlation,2D_none,hallmark,results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/hallmark/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/hallmark.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/hallmark/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/hallmark/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/hallmark/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/hallmark/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/2D_none/hallmark/pathway_denester_stderr.log,0.05,0.5,20,6,6,6,6,0,6,0.0,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,C6,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/C6/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/C6.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/pathway_denester_stderr.log,0.05,0.5,20,56,56,56,56,0,56,0.0,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,CP_BIOCARTA,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_BIOCARTA/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_BIOCARTA.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/pathway_denester_stderr.log,0.05,0.5,20,26,26,26,26,0,15,0.0,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,CP_KEGG_LEGACY,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_KEGG_LEGACY/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_KEGG_LEGACY.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/pathway_denester_stderr.log,0.05,0.5,20,33,33,33,30,3,27,9.0909,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,CP_KEGG_MEDICUS,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_KEGG_MEDICUS.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/pathway_denester_stderr.log,0.05,0.5,20,55,55,55,55,0,31,0.0,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,CP_REACTOME,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_REACTOME/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_REACTOME.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/pathway_denester_stderr.log,0.05,0.5,20,179,179,179,148,31,105,17.3184,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,CP_WIKIPATHWAYS,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_WIKIPATHWAYS/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_WIKIPATHWAYS.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/pathway_denester_stderr.log,0.05,0.5,20,100,100,100,94,6,70,6.0,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,GO_BP,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/GO_BP/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_BP.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/pathway_denester_stderr.log,0.05,0.5,20,702,697,697,590,107,412,15.3515,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,GO_CC,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/GO_CC/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_CC.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/pathway_denester_stderr.log,0.05,0.5,20,116,113,113,98,15,85,13.2743,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,GO_MF,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/GO_MF/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_MF.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/pathway_denester_stderr.log,0.05,0.5,20,179,176,175,161,14,139,8.0,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,HPO,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/HPO/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/HPO.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/pathway_denester_stderr.log,0.05,0.5,20,338,337,337,265,72,196,21.365,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,IMMUNESIGDB,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/IMMUNESIGDB/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/IMMUNESIGDB.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/pathway_denester_stderr.log,0.05,0.5,20,993,993,993,972,21,933,2.1148,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,TFT_GTRD,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/TFT_GTRD/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/TFT_GTRD.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/pathway_denester_stderr.log,0.05,0.5,20,49,44,44,44,0,44,0.0,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,TFT_TFT_LEGACY,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/TFT_TFT_LEGACY.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/pathway_denester_stderr.log,0.05,0.5,20,73,73,73,69,4,55,5.4795,OK,
ngs,GSE282081,ATF3_correlation,3D_organoid_J2_hepatocyte,hallmark,results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/hallmark/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/hallmark.gmt,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/pathway_denester_input.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/pathway_denester_official.tsv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/pathway_denester_result.csv,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/pathway_denester_stdout.log,results/ngs/GSE282081/tables/PathwayDenester/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/pathway_denester_stderr.log,0.05,0.5,20,14,14,14,14,0,14,0.0,OK,
