"sig_names","p.value","statistic","p.adj","log10pvalue","stars","Method_Source","p.value.label","p.adj.label","Significance","Adjusted_Significance"
"Norepinephrine_Biosynthesis","0.00000000000000000000000000000890603756180392182562259569546868116556480480221093168713372382475393719997473415683764130790223134681582450866699218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.381760207693238374","0.00000000000000000000000000004050810632949526050011866115478319383889381636793130830658680614988416671584572220643494233627279754728078842163085937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000","29.05031547753516108","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_09_IFIT1","0.00000000000000000000000000000964205954120597505449202608778357456576189965460128515778022661177638600544311138496045288093228009529411792755126953125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.381543904418156610","0.00000000000000000000000000004315969508920769639493734462408002137426513024544599603169421810588730027886429641004184531993814744055271148681640625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","29.01583019100926819","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Oxidative_Phosphorylation","0.00000000000000000000000000001261660636731568949671183102546344687799905048884067698791725946859610657372653685914798415979021228849887847900390625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.380810257905480787","0.00000000000000000000000000005537948814886335449989970543782575757234454623806143331933215299579397090934396175043730181641876697540283203125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","28.89905744652990904","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Tem_Bindea_et_al","0.00000000000000000000000000001276477563714935648987711503012416639595847691618725833789980750976630028569900818236071415867627365514636039733886718750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.380778358324572186","0.00000000000000000000000000005537948814886335449989970543782575757234454623806143331933215299579397090934396175043730181641876697540283203125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","28.89398681426390780","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Drug_Metabolism_by_Cytochrome_P450","0.00000000000000000000000000001795228970015036724162238438637216781298880654518844077200882229904405977370532646042455837687157327309250831604003906250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.379845048936752472","0.00000000000000000000000000007670523780973337838775996031111790204994573430270250242418897424536061694267004285041622324570198543369770050048828125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","28.74588015205931768","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Ascorbate_and_Aldrate_Metabolism","0.00000000000000000000000000002326978231789115357182820039354628908987493454170723547155748626406702048245158861994319465793523704633116722106933593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.379132997673007788","0.00000000000000000000000000009794147184545231843703763876830440211670631651581735863558880543279425688347333833760899324261117726564407348632812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","28.63320767939401179","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Steroid_Hormone_Biosynthesis","0.00000000000000000000000000003885155328977661577512618697070265936539023390964769667111302032887750146578423326992890451947459951043128967285156250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.377720931482232403","0.00000000000000000000000000016111967687819127338614930517669443532038714607859251002338083343767726520736824347146409763809060677886009216308593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","28.41059161337031114","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Positive_regulation_of_exosomal_secretion","0.00000000000000000000000000005542246916130644565297190158493070818404188468766805730613401432412248580360904226527196669849217869341373443603515625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.376738248997363856","0.00000000000000000000000000022650922178968725263613701504623848240289320864459910898384483554181999731200192194080500485142692923545837402343750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","28.25631412959596389","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nitrogen_Metabolism","0.00000000000000000000000000010297815747415780175452693319727471253552671519893586821686053179295562947769687722754383685241919010877609252929687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.375016351275729465","0.00000000000000000000000000041485486296732138508382907248630328665520381595268258241954171660311655395539376378621909680077806115150451660156250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","27.98725488300756936","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Steroid_Hormone_Metabolism","0.00000000000000000000000000010860466833996442802189104290980840880726666074060865892170376443465256512165353908194731502590002492070198059082031250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.374868012743477030","0.00000000000000000000000000043135938692774605132177242432173299921683772253063777515854206354352988711346739147955986481974832713603973388671875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","27.96415150632441637","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Other_Glycan_Degradation","0.00000000000000000000000000015049017114960480221591690975566671451561838011037286605864496910834835765539280183489267983532045036554336547851562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.373956780935021438","0.00000000000000000000000000058941983700261881241580380140920682098278421087207007547705797401173979216913723089277254985063336789608001708984375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","27.82249186388996165","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"IFNγ_iCAF","0.00000000000000000000000000047046454818262618954219543182198061372052973422388541030744167901405332734079967060836224845843389630317687988281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.370749524720909107","0.00000000000000000000000000181741099434932307362605330373067154246253513814356297100626550850409487124215157649587126797996461391448974609375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","27.32747309722874718","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Estradiol_Biosynthesis","0.00000000000000000000000000051072424791774403982459329277074133046505303039121368955359133110105080235498198337751318831578828394412994384765625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.370517085300433036","0.00000000000000000000000000194627348530815989142615881547684588845945145282540623688017950194961702692353355814702808856964111328125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","27.29181352243252690","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glutathione_Metabolism","0.00000000000000000000000000090537669023761069458917137573905205044090206436274814334259397274389739428829271261633948597591370344161987304687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.368891061714409108","0.00000000000000000000000000340421635529341632644965457026785015972971922511386249344721161604122622486301441568912196089513599872589111328125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","27.04317069101096394","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Urea_Cycle","0.00000000000000000000000000117776140041261237075426418334677373135758977459646127823125225566243829680365684531295755732571706175804138183593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.368140928270569490","0.00000000000000000000000000437011466995206175284504985495765005627647854769793375476216945607700115929150630478261518874205648899078369140625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","26.92894268321596485","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Retinol_Metabolism","0.00000000000000000000000000232647147344590903379133350410872833363850984973440419396723191270823693967834122631188620289321988821029663085937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.366190208606706480","0.00000000000000000000000000852032409755514784571248764426343826034398255183625977518128864497795648194622408766463195206597447395324707031250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","26.63330226829769742","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Tyrosine_Metabolism","0.00000000000000000000000009399561437059140591199973415346826464333398442114479899806977674850535717232524746123090153560042381286621093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.355348494754694932","0.00000000000000000000000033983029810906126060067592603333441949468472447620116415405668147653971133959061035056947730481624603271484375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","25.02689240915652036","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycolysis","0.00000000000000000000000047789586819653071869022918360190165636140839960206996438814900610581731799086924183939117938280105590820312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.350446197854421049","0.00000000000000000000000170590677001799577650714526703018644931922591781394269798465676752675934668701529517420567572116851806640625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","24.32066672429654020","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"NK_cells_Bindea_et_al","0.00000000000000000000000063926806311436050425326258662434411241946647058937212071324763883834949029782990237436024472117424011230468750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.349559959532038167","0.00000000000000000000000225341992247812084407348533239444137732033723743129582071205172844920172625649001929559744894504547119140625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","24.19431699173328454","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Pyrimidine_Metabolism","0.00000000000000000000000104478220592710552952842816155251169931900394261703682123795416437656707886461049383797217160463333129882812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.348057083675198720","0.00000000000000000000000363738990211658949887386612956490679903388369142353675301373381592226485814478564861929044127464294433593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","23.98097423263626382","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Testosterone_Biosynthesis","0.00000000000000000000000290374928661121641462136827505918120334260874313932077890995148887823273931019230076344683766365051269531250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.344903431911479097","0.00000000000000000000000998606461980930564291083463057871894443647695981526459682001313489241312026933883316814899444580078125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","23.53704088388851545","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cardiolipin_Metabolism","0.00000000000000000000000381928716920877569913066987676212618350120846958560043010930920744094851926320188795216381549835205078125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.344051745987386248","0.00000000000000000000001297637327369728655288008877642655672012479007973875606173643187501304252506884040485601872205734252929687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","23.41801768613729351","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Interleukins_Li_et_al","0.00000000000000000000001766760801360426130009360397029559227077165667118353781322824666219495348684631608193740248680114746093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.339242670405341396","0.00000000000000000000005931268404567144655121718686047893839341817378496316655393490527292676972592744277790188789367675781250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","22.75282224487986582","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Amino_Sugar_and_Nucleotide_Sugar_Metabolism","0.00000000000000000000003220117016828436482511568385372742250511242838068124761613471090590521406227253464749082922935485839843750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.337334702757129012","0.00000000000000000000010683211749948460703216678645113544714554108834025853290748209536986657042234583059325814247131347656250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","22.49212834605587830","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Arginine_Biosynthesis","0.00000000000000000000009777032088996920547822535043935975919487856101685885798977784701818682933094351028557866811752319335937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.333768987334868816","0.00000000000000000000032059570338338737639182696188411850482382318987145336832680821842478380290231143590062856674194335937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","22.00979295942382308","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"NK_CD56dim_cells_Bindea_et_al","0.00000000000000000000015503370886391508860567249656855700854388038388810897158162638298506408318644389510154724121093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.332274990742818355","0.00000000000000000000050252305631751782477034461002411549105658315237198034297497282324451717272495443467050790786743164062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","21.80957386323655811","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycerolipid_Metabolism","0.00000000000000000000021740096829590939867308722327195029720498883416481191977837018544650327100953290937468409538269042968750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.331174071529537484","0.00000000000000000000069667128476643694627461965403110215396928588675561192507885901331610156717033532913774251937866210937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","21.66273852591378102","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Vitamin_B6_Metabolism","0.00000000000000000000024038081424704944681514120754999181658337117327608341249789393120894764876993576763197779655456542968750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.330846021062778051","0.00000000000000000000076165606311986459957442764358122166981965483817186306941034862338923971947224345058202743530273437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","21.61910019806341055","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MC_Review_Exosome1","0.00000000000000000000027192643332660953790687005763286677320146324471558993470118002766522380397873348556458950042724609375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.330442902441358266","0.00000000000000000000085203615775670978513267491041444854269906699047721728820423657546623275038655265234410762786865234375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","21.56554857361918565","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Prostaglandin_Biosynthesis","0.00000000000000000000065708089614230685446558430792515473162021989146442284615828172134044393715157639235258102416992187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.327540829846659831","0.00000000000000000000203622871112231371848110612772863449304093821702011577579700604689882936781941680237650871276855468750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","21.18238115922949305","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Folate_biosynthesis","0.00000000000000000000109288719390265343020593433843298326652405628551080440022109756259549584456181037239730358123779296875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.325852980268771852","0.00000000000000000000334993683348422021925073728737601339902027963263905564918329268997432279775239294394850730895996093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","20.96142466293035866","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DNA_replication","0.00000000000000000000172364645980310927353443657832015483828253310641096452180244871787984095590218203142285346984863281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.324332389730575599","0.00000000000000000000522654087811265373205503103716072625802022714273331595541492028411667547516117338091135025024414062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","20.76355180829207825","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c1_Tex","0.00000000000000000000226125208953133306697317643450792212880513257009122852082393800854376308961946051567792892456054687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.323422232203538940","0.00000000000000000000678375626859399844860314477725976128642401388803645175852585769149527550325728952884674072265625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","20.64565101881802889","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Drug_Metabolism_by_other_enzymes","0.00000000000000000000471409964462034247366818153470291109737149277757030257939886708218324429253698326647281646728515625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.320943579956666780","0.00000000000000000001399343262929406825565468959504720312694557230860429827053875717624009666906204074621200561523437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","20.32660124178381977","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Histidine_Metabolism","0.00000000000000000000497784974086934553726544697754096352823048959190737660967986805138352224275877233594655990600585937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.320758978945498319","0.00000000000000000001462243361380370246869747646363508004542760168733809167818799013005559572775382548570632934570312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","20.30295821694723202","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MT_exosome","0.00000000000000000001118818779301572550180403263999030578999477835679369979002446833238337831062381155788898468017578125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.317997549520235234","0.00000000000000000003252648409928282795512414598667068387197662592519146768782478673642799549270421266555786132812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","19.95124025263426049","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MDSC_Wang_et_al","0.00000000000000000001608004003966531966996220787965928556390376819373846717159057262414023625751724466681480407714843750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.316751361150184430","0.00000000000000000004627113562434306327649104395872374383898206393709518955380255444964632260962389409542083740234375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","19.79371287418308611","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TFH_Bindea_et_al","0.00000000000000000006657686493492561894500573919309036387493025348627482509940300747786068313871510326862335205078125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.311812450985225142","0.00000000000000000018964319102675782657960717283370566233461639263503634806815045799055496900109574198722839355468750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","19.17667665936737720","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Taurine_and_Hypotaurine_Metabolism","0.00000000000000000011626285396828461507929347571856828118047015700837820218263574112427249929169192910194396972656250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.309848774172003405","0.00000000000000000032786124819056257552352622768483652854537250541884832975847441360883749439381062984466552734375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","18.93455902038303407","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c6_Tcm","0.00000000000000000012111390676171753977641448713192747703514843113554739356674261330226727295666933059692382812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.309704206586772390","0.00000000000000000033815962085944896910803113963799281424867047156299093308567949023313303769100457429885864257812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","18.91680598664130031","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Galactose_Metabolism","0.00000000000000000013261755106331279694780625637277710946746165756395696060446209862959676684113219380378723144531250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.309383018366627682","0.00000000000000000036664852352798242870753081856690511779838987819557863390151908333791652694344520568847656250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","18.87739899610060235","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"B_cells_Danaher_et_al","0.00000000000000000018237601713401880714567101425916064425847827568039278330752628320965413877274841070175170898437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.308252106970059558","0.00000000000000000049932074593974081086196824079341270901060171468567377636715853839177725603803992271423339843750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","18.73903227297671137","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Steroid_Biosynthesis","0.00000000000000000018710568520583691270465273406088065568475414268220265298289795019570647127693518996238708496093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.308161012290557756","0.00000000000000000050734426180813471347338747470907290819126244072091594730644636968008853727951645851135253906250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","18.72791301626261884","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Arginine_and_Proline_Metabolism","0.00000000000000000041446548953837452279244468387265062032576558856679870522510267250027027330361306667327880859375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.305315262735965265","0.00000000000000000111313588618877714671634128220616972471655184584194428834558188157188851619139313697814941406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","18.38251162513061843","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TMEscore_plus","0.00000000000000000075576180097505630874130842810286295192376624748050524711662223609209831920452415943145751953125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.303144797711657754","0.00000000000000000201061158372609314603634092454739036396383064427559675402257255427684867754578590393066406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","18.12161506272992284","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CMLS_Review_Exosome","0.00000000000000000083449117100602216106597121895459593141358846903328874179683882772451397613622248172760009765625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.302785001132764020","0.00000000000000000219931317966073128319701817681529546072015150863520911023174519982603669632226228713989257812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","18.07857825383632289","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Ether_Lipid_Metabolism","0.00000000000000000116809692166614648008084323999963189900899364426434734118287472881547728320583701133728027343750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.301560166846427946","0.00000000000000000305003085101716024284481321340328410821249483455175517676583041293270071037113666534423828125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","17.93252112058111791","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c8_Tf17","0.00000000000000000363880880169992863645912328681375721340379236775990599850327811282113543711602687835693359375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.297377989282595900","0.00000000000000000941416589063651336826515971468146517204893773678175961094893864355981349945068359375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","17.43904076347069676","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Homologous_recombination","0.00000000000000000421281610884649183343564472969120262925263324223982934479959538975890609435737133026123046875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.296833854781860640","0.00000000000000001080012856995191488127125044446509569184300696056272306222467705083545297384262084960937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","17.37542749759193583","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_02_CCL20","0.00000000000000000475679954721418052225867189134501828072798715167385924518228534907393623143434524536132812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.296381823469714312","0.00000000000000001208484209292251151220228117600942189012229400959380631874751088616903871297836303710937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","17.32268514947835669","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Co_stimulation_APC_Rooney_et_al","0.00000000000000001379472212280439098900676788126083612552746621279699951179154027158801909536123275756835937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.292383918055391878","0.00000000000000003473313963063248516980887704486220780828060610305116351348431180667830631136894226074218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","16.86028704340865758","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TGFb_Family_Member_Receptor_Li_et_al","0.00000000000000001458594015364569361795490977687882303243249562435448346553457099616935010999441146850585937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.292172745022188263","0.00000000000000003640031082591226298548517854711299080486214756842075490617105515411822125315666198730468750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","16.83606557268682380","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Remethylation","0.00000000000000001702170708235828082686284014752692135830775666373651522356169607519404962658882141113281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.291587086255995387","0.00000000000000004210632804583364528906903722764803166482940662701528466982381360139697790145874023437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","16.76899688730246751","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycosphingolipid_Biosynthesis","0.00000000000000002589621388728470835415878559198713328170503129789688234740907546438393183052539825439453125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.289988862442199680","0.00000000000000006350202014099380239270142102509828402320629875486140969442772075126413255929946899414062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","16.58676372657722098","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_05_ELL2","0.00000000000000002876428793570677620470088677206187673711121973070536927963303241995163261890411376953125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.289587190812078787","0.00000000000000006992697584370094914538573145439348127704136794200590054870758649485651403665542602539062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","16.54114637253092113","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"SW480_cancer_cells_Bindea_et_al","0.00000000000000004085267468508053259674594241064629883734266900595193117151637807182851247489452362060546875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.288240875028963117","0.00000000000000009846542103583512257941617366152909027872455738610718567471735696017276495695114135742187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","16.38877950429816011","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Fructose_and_Mannose_Metabolism","0.00000000000000004671864866654780467590915293018657675030176742916182552889381440763827413320541381835937500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.287724079894133733","0.00000000000000011164965189802102055566368951847657848520970434984950214740706542215775698423385620117187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","16.33050972764970510","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cholesterol_Biosynthesis","0.00000000000000005660765169786602980968273196979494221593676525237578966986973227903945371508598327636718750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.286982672246308967","0.00000000000000013414586368738000030715950498430999931215464558709182796292225248180329799652099609375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","16.24712486093967811","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cortisol_Biosynthesis","0.00000000000000007107606448814872999399734808454671397531257436399124149950523587904172018170356750488281250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.286100906442486480","0.00000000000000016702875154714953335852365191223349420145985694350493355742059975455049425363540649414062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","16.14827662727076429","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycerophospholipid_Metabolism","0.00000000000000010167637113150624631526988408611059911455664917781169243049532724398886784911155700683593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","-0.284707453821602119","0.00000000000000023696476577755996867810501599110214197096456532724839671999461643281392753124237060546875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","15.99277996231327315","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycogen_Biosynthesis","0.00000000000000017786213322474700484123077843437049185624586713268951987387822555319871753454208374023437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.282515283927810501","0.00000000000000041112394728998899820584919473640272767934480090123994244777350104413926601409912109375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","15.74991650319217307","****","IOBR::batch_cor","<0.001","<0.001","***","***"
