"TF","HMVL_ALL","HMVL_CRC29","HMVL_HUB098","HMVL_TOR10","HVL_ALL","HVL_CRC29","HVL_HUB098","HVL_TOR10","MVL_ALL","MVL_CRC29","MVL_HUB098","MVL_TOR10"
"CREB1","-1.09304472108512152","-2.233600992283813813","1.122789163995409289","0.125040304266326285","-0.96199611789456951","-2.19368172503204928","1.56316376942909918","0.522283907332354858","-1.316493506324431628","-1.995886275419037847","0.709049673129524827","0.88091136742839726"
"CREB3","-1.79638349515180007","-0.588187510017996074","-2.136508091264732734","0.452157246364598808","-1.13572860927479025","-0.65125742763786321","-0.80672177448742899","0.372339034485464015","-1.866088659584070886","0.031516333579439046","-2.122672356250457248","0.87426182001018360"
"CREB3L1","-0.80834892336047437","1.665827228029278739","-1.050404543582436290","-2.300267479469625620","-0.70616383750121525","0.93731683962469559","-0.65614687359991775","-1.582475250486192753","-0.814331893354313996","2.591453581214175905","-0.825865313104047538","-2.60846085572726638"
"CREM","0.27180090175678329","-0.263298536567887431","1.045093046355077826","0.199426378678257188","0.92537860967715513","-0.75155633918729103","3.79911508341529736","-0.414647925268033513","-0.622454738408869557","-0.603267678653023554","-1.612133902600426660","0.51016399093690834"
"CTCF","0.03000660841093856","-0.225724625451733857","0.183333441052691615","-0.494255739335976829","0.29785668195680010","0.02781258028453608","0.53263959171224851","-0.254149172688207192","-0.211333204431367605","0.010184193542049627","-0.288650288432443003","-0.30496163425168943"
"CTCFL","-0.60731950086719200","1.656002966166314705","-1.083260393028820934","-2.445641278131007290","-0.37322931872034959","-0.29732793380588990","-0.62518102550572596","-1.363450570573477849","-0.687665084909411584","4.217981112894750417","-1.302240891865540817","-2.36874611817932079"
"CUX1","0.26662324602066317","0.908061275780967403","-1.318044487569823842","-0.298735963739411081","1.26395550556208569","1.24774742527767635","1.90221590554989906","-0.027622509245491395","-1.631272379071029288","1.068697701816671009","-4.096334170356552562","-0.14338089364842638"
"DUX4","0.65974634351324213","-0.642523750873617239","3.037026970324483877","-0.785643740945041302","0.15072863224424016","-0.19417179847383001","1.32488994923045444","-0.757546456594228701","0.927649208924884339","-1.042692442106559092","2.853454609915042184","-0.84225162289412236"
"E2F1","-6.45703967108524157","-5.228251126186313158","-1.291975884168810929","-3.368896988449566976","-7.29880311087400457","-8.88236957105734426","-3.34539189824861438","-7.480702873730409763","-3.207116485873889200","-0.948040291725836926","0.371330311059371587","-4.63433460571907840"
"E2F2","-5.05616102722596938","-4.226079432507716227","-1.031374578196642577","-1.220147202387852792","-5.97738734613810330","-7.86219181392606536","-2.95046628734004202","-4.474980861412541699","-1.031253879413477792","-1.101640544347264772","-0.538402537689409488","-0.21714140494433770"
"E2F3","-4.03847826903467322","-3.188771850063338853","-2.292348601773044336","-1.559299766257326025","-4.79632017788644216","-5.20689091098078283","-2.70201337942137032","-3.395583071727163560","-1.044196538363327376","-0.028345678555987415","-2.501400565954086552","-0.35594743329894335"
"E2F4","-11.64116584656603948","-7.261966560290789019","-3.448675819492544203","-7.272297193803265003","-13.27464790036708742","-14.86902927506929117","-8.90134287667843971","-13.221399776262881431","-5.481108567986396451","0.415678228878843148","0.529461891369661153","-8.00116365257065532"
"E2F5","-1.69873523208604649","-1.917078702894131625","0.560357091905977156","0.915077114655077462","-2.45487413594672832","-3.92702315828405091","-1.28480628215729298","-1.311175731185601379","0.815087634569728658","-0.501128790162180482","0.632638111130322756","1.23817574565991362"
"E2F6","0.10037052295986895","-0.064720868943150892","0.711052261167094968","-0.669167644993421296","0.80767177933947165","2.01450784730109866","-0.30719045676605733","1.286319973328993616","-0.913261287092443363","-3.096824405510377076","2.312518636245959325","-0.85379757571629300"
"E2F7","-2.17478550558008754","-1.187158856572404497","-0.798466363162571580","-1.194400786530126268","-2.17333111745080254","-2.36035889890064521","-0.71848396403942127","-1.973371366606595290","-0.829016727092089845","-0.596926357444303224","0.006497269377163343","-1.51780253353657835"
"EBF1","3.04827871710438281","1.601972481706471330","1.711194190404418780","2.634250626424552433","3.95012708647263544","2.61670085524003415","4.37000300530493568","3.377979481068194900","0.192417229483790392","0.198578455521974534","-1.343598065350511073","2.12189234739589061"
"EGR1","0.35188654302461031","1.506371201918759173","-1.663510923734652147","-1.206525855821522608","0.81608152454760430","0.79141058799386765","-0.02393008571295950","0.520199109905974177","-1.188278307819733204","2.511591231340375430","-3.374920352529333645","-1.32522369396869366"
"EHF","2.45662813352736142","1.433449515625629722","1.084434357380990033","3.156130729270727464","2.98816320995209583","2.79678751541916482","2.68964283500508961","2.805527286916211782","0.374269786152146067","-0.391603653179819822","-0.805485484470486401","2.69129158761880616"
"ELF1","-0.77162327024585953","-0.590881983852844850","0.001651455820277982","-0.677478408644781704","-0.14691906005244215","-0.07996414554192763","1.85150622470032333","-0.954128092258694549","-1.979448293318258889","-0.002847272117522611","-0.665446352267445418","-0.88161225487187311"
"ELF3","2.10146774770556632","-0.226254995528414854","0.170444085199446843","3.034058516924841964","2.92192647554658924","2.52138087862276539","3.82277300203528547","2.326599261846016731","0.069742483094652363","-1.802873974793504530","-2.430387771196153235","3.06079549617652757"
"ELF5","1.15132888030349023","0.761427543368054294","-0.115756435851002870","1.308438960842765342","1.05401401717303322","1.32202496425487692","0.17644809980457019","0.960128030209816630","0.810443722611879580","-0.199782759099337792","0.091844816753547956","1.88468001608387148"
"ELK1","0.45636160827513317","1.194417289434768659","-1.228598930166522996","-2.020145303722486574","0.38929134304716839","-0.40642711805127746","-2.19311545350347581","-0.207707160604476110","0.329814191418972835","3.237609690801510620","-0.514452867171545258","-1.60228580434030055"
"ELK4","-1.16105958454726688","-1.650719478709262944","-0.954059279009006778","-1.430032303043210717","-1.12591941823706465","-1.43798917690730343","-1.58721059951605548","-0.767999196511055415","-0.913680451682292838","0.570284904809953086","-0.637788906361312691","-1.15565661122595120"
"EOMES","1.57266370041335879","0.888755833606000079","1.348396501090859179","-0.288550414465192417","2.28624152087263433","1.37103709318065237","3.32014377663725568","0.666437720053657090","-0.157137249860978628","-0.447219813141330191","-0.792612857241858371","-0.94045750455744770"
"EPAS1","0.56646268739802308","-0.093320281067938382","1.539198519770681894","1.602121212342369372","-0.03833284384067962","-2.11074778931742557","1.28318941369956363","1.499037472626402634","2.693046950021866337","3.076166311221743221","1.173518256861967979","1.47079479552078318"
"ERG","0.97505771713109002","2.018152370683903740","-0.943393226042256172",NA,"0.79952902104107026","1.11134228796554035","-0.81406713721952706",NA,"1.004983038932692585","0.882613011940335923","-0.664174019918828629",NA
"ESR1","0.43158084214766584","0.873882299632424697","-1.281846992561967324","2.535833089938051454","0.67530852343297909","1.35472367527600657","1.18504442958071476","2.488579169178456674","-0.321168213733335206","1.324445815979662600","-3.042145205818270526","3.62324665469259477"
"ESR2","1.46762823448813773","2.098101098100606077","-0.012908389271689425","1.590494246135250922","1.60197992122492416","2.68096097770499098","0.32959591360006085","2.460540028486349673","0.565836403845315861","1.663236416844854348","-0.565579453503245233","1.62270189490031558"
"ESRRA","1.64694945247134683","2.643506498524642812","-1.059431050177636946","2.169408036531520700","2.79616250680781153","3.01849384313150715","2.60824513266717606","3.717212984863539127","-1.232625123174374782","0.970202411609344506","-4.245835814819918674","2.71425490669525526"
"ETS1","-0.09774228968845401","0.287232570637290796","-0.085461120881117708","-1.368496124163690819","0.20465666306308727","0.24599922174181529","1.74036997485997302","-1.191009684678764113","-1.160829726511807269","0.494824499566502707","-1.922847906466055301","-0.63806243320313927"
"ETS2","-1.36411580334029736","-0.904943767835209578","-1.169738825836763807","-1.544577822115129839","-1.12863889084227309","-1.17122742985574235","-1.95889519804998113","-1.680901674709127436","-1.567287034110276256","-0.379023313171675924","-1.183025676032029905","-1.96152077297291560"
"ETV1","2.01026476031817936","0.308346124294452129","2.790794734817828360","1.691950370428282113","2.22434904687924018","1.21464196166583527","2.84947105330226158","2.172836602404598860","0.860855486228299660","-0.899399609233013986","2.951647226909908106","1.81568057499749602"
"ETV4","0.17330776055026800","0.403923753165292776","-0.080125703875079946","1.123949247267939988","0.21461022496832544","0.39798770172332104","1.55648906418682054","1.535354964802504441","0.293861743367486661","0.154733809716888521","-1.378468880246997763","0.83843323536384406"
"FLI1","0.25260475717950343","-1.011841280816548005","0.191884390488231693","0.185777299805642920","0.10067153435786480","-1.49111748506708097","0.49405867936754261","0.753128903312698883","0.724168776395842095","-1.315896586185884676","-0.389623932962996911","0.11788797196977664"
"FOS","0.26858815478609810","0.899829836977778297","0.292847441939732944","-0.309731210408095314","0.20232371992453027","1.10440309684134430","2.30649013241749268","-0.016829531205190679","0.144792900528057600","2.029157337758010993","-0.472704578072076553","-0.76823868970730835"
"FOSL1","0.28937479822407808",NA,"-0.092818690293670125","2.841865606755806795","0.16530664857602281",NA,"2.16865417102873304","1.817729421755900354","0.393826707865603476",NA,"-0.566944289842930105","2.88501585180427034"
"FOSL2","-0.68628952788356246","-0.613272317180501791","-0.536142814707123549","-0.293280828517470282","-0.63246876602180824","-1.22554370251745004","-0.30791256448837939","0.003434742431779820","-0.766989939573428980","-0.132331837361131133","-1.264978863001591680","-0.61159929380751299"
"FOXA1","0.54985698256730320","0.078635407604683571","0.263689073080302538","2.054740589639211912","0.48883144956733404","0.46921361836065650","1.23621306788618290","2.991990470138044866","0.821407300961201736","-1.652740516898608236","0.883272516414766229","2.37482909396809250"
"FOXA2","0.72106552949817593","0.638643465693732981",NA,"0.699573370100398662","0.72190212616444804","1.71445004150825442",NA,"1.362747139830331466","0.583290626450572613",NA,NA,"1.37461401574236142"
"FOXJ2","0.82857805289503428","-0.464449288771127788","2.024887246542031338","-0.409288688166896786","0.79117793029167549","-0.21044726159460325","2.04689718859757397","-0.145605645553679552","0.840526843841507998","-0.949091505192010798","2.012151536343869562","-0.48070275718398459"
"FOXK2","-1.60027761249171463","-0.668997290041246195","-2.309161984916726418","-0.746449254177190546","-0.55552185873362991","-0.32138234604342369","0.26698915350374824","-0.238827216084338489","-3.082316887509902958","-0.755938919797118025","-3.365534629915413412","-0.95621098442120622"
"FOXL2","0.96614861889017922","2.117690505597769501","0.849968313924638452","-0.231714449347725060","0.82551654815976983","1.27119711807922697","0.65331899080529598","0.054091598562752488","0.933067210270337233","1.042865198185737974","1.201040187611829735","-0.12551968439279571"
"FOXM1","-4.66517884314971454","-1.529448891325184245","-1.351097381630187444","-2.013572959543813656","-5.48831252168121342","-4.28283911258117467","-4.50095790873947532","-4.569250634516597742","-2.774015766017806417","3.706660430544959528","0.980601365882302844","-4.44063191277902369"
"FOXO1","2.19262129258823979","-0.187422058634688637","1.238959256483957772","0.782161083439205651","2.19115982119532138","0.71113704802144295","3.23440872907036603","2.069726732248336809","1.498530575202094095","-1.640577152905885017","1.008999685218218589","0.48558140254102489"
"FOXO3","1.50703258065013657","0.047046434925455238","1.530523974471165616","-0.681177383363129385","2.19415443047044034","1.21929795275303365","1.48186275721156768","0.894721416640115841","-0.661058520564418162","-0.622642487551498869","1.346640230502431645","-0.83179771424384474"
"FOXO4","1.62700893471111785","1.019013802219156384","0.749005097400697095","0.400889474500560561","2.13527675002882811","2.58931376236752397","3.67417110699846727","0.703207041813040834","-0.043134236020118129","-0.831393661597493061","0.146938602244015809","0.13031608464604733"
"FOXP1","-1.56659738474028631","1.857945123932844167","-5.737114978907342788","-1.637435745942002807","-2.22667495989808772","-0.54441386202224007","-8.50262926445867251","-0.345133261967211336","-0.310923347293866226","3.987648402298449302","-2.467127088302067062","-1.56451830221246468"
"FOXP2","-0.61911038445403765","-0.332395492656887614","-0.017853072147243979","-0.401104332392867802","-0.96536036211647513","0.09377642685148849","-1.79809255318009820","-0.354426003418798707","0.153007337049375497","-1.098021867415763353","1.467491573417813333","-0.39018330663252815"
"GABPA","-0.59960487254304773","-0.877607428320942962","0.489076366779992056","-1.047552252012187157","-0.04215363749625323","-0.16138368621085084","0.83956882767383278","-1.522495900837865124","-1.493950757538926588","-1.301230716213743088","-0.007338636427990047","-1.02934398476600619"
"GATA1","0.34291315353721663","-0.283933155301062778","0.437521892180679217",NA,"0.25026813831123434","0.18508292564640935","0.26150677853094528",NA,"0.105150971322425318","-1.092339574090869236","-0.202505088527987709",NA
"GATA2","0.06258135019438162","0.347013625387742997","-0.210213424926879999","0.874181156945341264","-0.13221168118116045","-1.21692247980496671","-1.74181642870982900","0.592273189509281317","0.462947061153797690","1.895639453260615781","0.330208949682302411","0.61103841584814522"
"GATA3","1.86364443924334955","0.527871385563154827","2.307790141026805131","0.907470429551472613","2.36852569785979217","2.63567575828935086","3.09602971121240245","1.367994365884100283","0.178377555688991829","-2.316614101210209498","0.592552088693964252","0.57493346653177113"
"GATA4","0.01761895140461072","0.535719122023804561","0.107324940874940794",NA,"0.95172577281973580","1.57767239225776423","0.99547664422832527",NA,NA,"-1.380909451220609929","-1.876767447415925716",NA
"GATA6","1.06823445649983451","1.233053443365662361","1.357033943509756035","0.765944305307501572","1.28156166928803494","1.97112088410181507","3.50112713361708483","1.043598470560007430","0.324664113063457438","1.327450701710344072","-1.158472325112691603","1.07230631802848331"
"GFI1B","1.09184401394442943","0.242657451197250046","1.006945012154121688","0.997128365814038631","2.15208091018520342","1.55946724725007813","3.63955833948999619","1.554957943759771810","-1.171163910469391611","-0.367054801175165146","-1.581389312949201376","0.62397828104247433"
"GLI2","-0.57045109736688404","-0.047543660129079748","-0.099951246658158660","1.832496480999558308","-0.97500912357060598","-1.44933427538445359","0.11457290525524186","1.146373122688885360","0.669644478946383126","1.070473051275768972","0.210483980682722199","2.17910698131013802"
"GRHL2","2.30660415461251311","0.748598309812051776","0.467704563189412392","3.969965236198644831","2.65889419884559430","3.36720060988350234","4.45344671347217069","2.929822467246415929","0.775724500061370281","-0.102350034868925632","-1.621521126438709270","4.11601799235893751"
"HBP1","-0.32751933614291806","1.257004883543667795","-1.004063134032012750","0.682917477943482898","-0.56487627303992349","-0.16332693341924681","-1.54924279391216024","0.854885889525663245","0.012234439885478270","2.441596343349494713","-0.881983170854607312","0.51246701525232474"
"HHEX","-0.72398929748376795","-0.234822120862853340","0.358184942863569389","-0.718968270785283026","-0.90552075522747189","-0.74495871253510326","0.06703849021625907","-1.593287636948757413","-0.391037940133853679","-0.003743062184567011","0.629453033941362650","-0.99579108257722737"
"HIF1A","-0.07432778577289936","-0.370146144801235200","0.794960179507961495","-0.026813021515937150","-0.30927670685692676","-3.13185405938026795","2.95099674986822036","0.630339485660860066","-0.076979679748138963","4.571719021641775349","-0.750019840498446722","0.21619108500892020"
"HINFP","-0.88273190127648105","-1.122582791965925919","0.300791051785808672","-1.102678682250995301","-1.10691679038817825","-1.00889046327192533","-0.22430251328520817","-1.188797336910915936","-0.435416875155643979","0.400817814926941796","0.307107240979821061","-0.50045033909398251"
"HMBOX1","-1.90139958155275579","-0.182677561121069448","-3.870726566525302115","-0.441828333772770199","-1.41256376413926898","-0.51058404303462723","-4.06089005845285556","-0.478189699580469474","-2.010780017896028227","0.947017929456418717","-2.275204458682628328","-0.08490018003680805"
"HNF1A",NA,NA,NA,"2.314425543628607418",NA,NA,NA,"2.291814123326865182",NA,NA,NA,"2.08297755958113351"
"HNF1B","2.31647210149399330","-0.930961112660934398","3.888619429016681561","3.953013250191032668","1.97680479735286552","1.06199081457848488","4.71143901512670737","2.785863199414444047","2.264740434704267447","-1.415935510440117007","2.636928894325503592","3.86245682570271720"
"HNF4A","1.96800112874802502","1.923564185997795661","-0.461235952165112040","3.860120740688040009","1.82469070898918817","2.43614184552372803","1.22036939132276379","5.017283110876163299","1.475823009133325314","1.334028041791882169","-1.776119901681411095","3.32318763804518857"
"HNF4G","1.84968598956352226","0.905491393319681093","1.925667306801469580","2.936494433058820075","2.53403940995795862","2.88156963433205648","4.90080713071783958","3.563423199144879483","-0.256479016070532306","-0.315676952811404676","-1.223722361863511132","2.59741574523207897"
"HOXA9","0.69731642296856944","1.477285318705681361","0.532951984367499132","-0.863804049980050781","0.87485069126632498","1.02083210685757941","1.15882624421387015","0.438018072955134785","0.192680198427907790","0.734325417706993222","0.166623342903699206","-1.25900584010218886"
"HOXB13","0.33992345642207228","-0.496408030247385446","2.536136335003533304","1.728549033642272859","1.16850190112359220","0.63288447854207830","3.81014886149481047","1.326722728480394853","-1.053825733661894581","-2.502652691015763597","0.374643168542632410","0.90938841545024462"
"HSF1","-0.35885933960553845","0.399024091836008010","-1.108861538482640130","0.490738077585876065","0.03796545913995851","0.41682734925557335","-0.98490511751869303","1.193711114250894267","-1.107919146959563950","0.005966613124245157","-1.864382918856405613","0.13290779337137107"
"IKZF1","0.17572380864665541","-1.249245680134534409","0.080276201184019666","3.352184135080383598","0.23178240726080532","-0.84196587480292806","3.33032232805091821","2.512903749444270307","0.554198056645721082","-0.783551442742978610","-1.438725668908544586","3.27931237129693232"
"IRF1","1.50319060552099981","0.369038759315484632","2.026807602069065961","1.515279680266606199","1.72052428250094036","1.42615696192943719","3.12861648142957316","2.017382905244742730","0.448462461209541585","-0.096293077729271065","1.246209817507681228","0.86545905548631885"
"IRF2","-0.54676017307226099","-0.498174905009693691","1.765201340553607334","-1.586942688535337487","-0.54582543539745054","-0.80268119314952890","1.91592976820220451","-1.453266204804087636","-0.108339959740816394","1.190887526129383200","1.741536308190965388","-1.39746145574450309"
"IRF3","-1.41885359392586818","3.575066045216745092","-2.893875121472326839","-2.131688467822533628","-1.54096059601531832","1.01571644285457552","-3.57905761956396162","0.121643330810842581","-0.632524700595184064","7.013467674021363507","-1.862176532361523806","-2.72865006342241134"
"IRF4","1.45554456392035414","-0.790305446241547971","1.569833529209755829","2.469530541853625749","1.88602825590924206","0.88183369329986849","3.78867282084571499","2.386789996238328548","0.074207665268714099","-1.571146092166154640","-0.318339490620591636","1.82513077718233263"
"IRF9","0.39947790402673838","1.403566379197970893","0.859356851205135608","1.166329309932254921","0.81223006309320034","2.44196908353473452","2.51433451944969022","1.436724909504375924","-0.452543933837514734","0.526430786904267589","0.786857541742172595","0.39829853792762010"
"JUN","1.23072534634074171","1.231047765135573124","-0.119175673354682515","2.320160613323662080","1.11831969076739290","2.13854014942866044","2.16842356355324561","3.054501712250691448","0.976831690097238581","0.353620218116812934","-0.585943016139465978","2.77518139638547190"
"JUNB","0.44092453960271699","0.623569260212052057","-1.570325853093974988","0.568903055944677161","1.03155380950631281","0.98865002685986714","0.62977671004326785","-0.249294246226054284","-0.886780439418060396","0.682408853762674683","-3.756243330305052641","0.63811410500955956"
"JUND","-0.67109012325939499","-0.563892582787431706","-1.108678312734962423","0.748365951043305944","-0.58363637956882153","-1.24439519676922838","0.07321795526446527","1.316936912278634075","-0.901204707383180148","0.605922089292741828","-2.181550863220521386","0.93937004979066430"
"KDM5B","-0.17145243709671198","0.609326228944941373","-1.330113021817415531","-0.200623480946189370","0.64130676464616654","1.30204084230977779","0.97992246481390566","-0.421579939565561723","-1.721628533354170543","-0.593310333238136756","-3.355640315838260612","-0.47614840245979179"
"KLF1","1.28811955916597332","3.479423958121090177","-2.225623219896351479","0.343330380518459377","1.58101960798620444","2.50901762804224226","-0.78289560813463277","0.453649072647205109","0.187165123943330985","4.667057875024228863","-3.445366423734509631","0.22574043600715868"
"KLF13","1.45222213215600515","-0.783229884529001663","4.579442833246374356","2.037329089667061499","0.87282681686459873","0.42976534416022999","2.99409242764628747","1.425906122155588207","1.984157706245664787","-3.180181085695690246","4.935215070042633378","1.58082816086739042"
"KLF3","0.09402430901227656","-2.172867455243590928","0.548816725424531082","0.264200054546529062","0.64767900105599541","-0.97193601001966468","2.10797355548909238","-0.077971014335927000","-1.074609027029986397","-3.213026833394942550","-0.378562406314400191","0.44423587786870528"
"KLF4","0.77348432823381130","-0.233615717710858734","-0.246312003946626668","1.565477210976079947","0.83492931838017082","1.83295532058358401","0.53883954796114486","2.214632184315000973","0.845850126553968074","-0.377782475890991343","-0.407318265301177374","1.97008790085476426"
"KLF5","0.85632521241881243","6.483804508091941088","-5.457259039245447418","-0.299002891180480568","1.38342354916091392","6.05371745998681021","-2.52673432792169139","1.631460208023949754","-0.843859476453267532","8.089212188650368063","-7.179030640681894226","-0.65963862472267987"
"KLF6","0.49757849250516040","0.413669225864029821","-1.793816587144017927","-0.068727309208241591","1.05125058890074419","1.24297874930420660","1.39626852268522406","0.301798522028370375","-0.727971930000456569","0.533837909528771415","-4.536745275283571743","0.04414299279268442"
"KLF9","1.31920651901425146","3.003005523218831296","-2.344372658730635717","-0.635964042530586249","2.08936685451183024","1.66775081751232657","0.59099889194907584","0.838392863527485432","-0.354403060793468783","5.371898901289090311","-4.194821980277987805","-0.93137635871365210"
"KMT2A","0.24523774262078130","0.556357506030133453","-2.196419113861637129","1.591517348598048498","-0.28296972152644784","-0.24085115393473955","-1.62311184539373010","0.930383358329529786","1.575186324644940239","2.152833526082192250","-0.735448273727642654","1.27623515377418295"
"LEF1","-0.74732334503135622","-0.913849091139225189","-0.387751100333745213","2.189486033434840273","-0.72383306674176351","-0.46598355466203928","-0.72885283953401003","0.956683963347227606","-1.251983575628047296","-0.620817949093677268","-1.020621478708707786","1.71620632714988508"
"LHX2","0.52045751566196030","1.405193006167633651","0.684711203284282699","0.609914401896118785","1.11174711129954296","1.83454406274707393","0.50661927580977473","0.957579681195062538","-0.114688162888328241","-0.362847582923799927","0.084216668453410068","0.50337422165124412"
