"Tissue","Target_Gene","Target_Feature_ID","Sample_ID","Subject_ID","Target_Expression_Assay","Target_Expression_Log2_Transformed","Target_Expression_Value","Median_Cutoff","Expression_Group"
"COLON","ATF3","ENSG00000162772.16","GTEX-YJ8A-1726-SM-5P9IQ","GTEX-YJ8A","tpm",TRUE,"3.3093042449377950","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-11ILO-2026-SM-5N9CQ","GTEX-11ILO","tpm",TRUE,"3.9862330786210549","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-139YR-2126-SM-5KM11","GTEX-139YR","tpm",TRUE,"3.6999022753871178","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-YEC3-2026-SM-5CVLQ","GTEX-YEC3","tpm",TRUE,"8.0294368044794808","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZPCL-1826-SM-57WF1","GTEX-ZPCL","tpm",TRUE,"4.3717137203409022","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-131XG-1526-SM-5GCNQ","GTEX-131XG","tpm",TRUE,"1.8813321388462712","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-11O72-2226-SM-5PNW2","GTEX-11O72","tpm",TRUE,"4.9801059751758316","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-YEC3-2426-SM-5IFJR","GTEX-YEC3","tpm",TRUE,"2.9970972786203478","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-11ZTT-1626-SM-5EQKR","GTEX-11ZTT","tpm",TRUE,"6.6312251598239653","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-144GM-1226-SM-5LU52","GTEX-144GM","tpm",TRUE,"3.3657680455035086","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZLV1-1326-SM-4WWER","GTEX-ZLV1","tpm",TRUE,"7.5198687524017229","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13PL7-2526-SM-5IFGR","GTEX-13PL7","tpm",TRUE,"2.7563301415773060","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-Y9LG-1526-SM-4WWDR","GTEX-Y9LG","tpm",TRUE,"2.0326722393038921","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-13O3O-2526-SM-5L3DR","GTEX-13O3O","tpm",TRUE,"4.5871996862933191","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1211K-1826-SM-5EGJ2","GTEX-1211K","tpm",TRUE,"5.4840498497390460","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZEX8-1926-SM-4WKFR","GTEX-ZEX8","tpm",TRUE,"1.9487306606219346","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZVP2-1526-SM-5NQ82","GTEX-ZVP2","tpm",TRUE,"2.5389322026502024","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-132NY-2726-SM-5PNY2","GTEX-132NY","tpm",TRUE,"3.2502707938950808","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZG7Y-1826-SM-4WWD3","GTEX-ZG7Y","tpm",TRUE,"3.5202961704744831","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZVZP-2026-SM-57WB3","GTEX-ZVZP","tpm",TRUE,"5.6272178387029497","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13PL7-2426-SM-5J2N3","GTEX-13PL7","tpm",TRUE,"4.9349494433615497","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13SLW-2826-SM-5Q5ES","GTEX-13SLW","tpm",TRUE,"5.1124475138143701","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-Y8LW-1126-SM-4VDS4","GTEX-Y8LW","tpm",TRUE,"3.7997364974373151","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-11EMC-1426-SM-5N9E4","GTEX-11EMC","tpm",TRUE,"3.9691785605880288","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-12ZZX-2726-SM-5N9FT","GTEX-12ZZX","tpm",TRUE,"4.1820757975157141","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-12696-1926-SM-5EGJT","GTEX-12696","tpm",TRUE,"3.1155569437729764","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-11GS4-1826-SM-5HL4T","GTEX-11GS4","tpm",TRUE,"4.6730802437346046","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13X6I-2726-SM-5Q5ET","GTEX-13X6I","tpm",TRUE,"7.5452744670529421","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-131XG-1826-SM-5LZV4","GTEX-131XG","tpm",TRUE,"3.9384831925946742","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-11EI6-2626-SM-5PNVT","GTEX-11EI6","tpm",TRUE,"5.0235595916355855","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13O61-1626-SM-5KM3T","GTEX-13O61","tpm",TRUE,"7.9539993209325637","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13U4I-2426-SM-5LU34","GTEX-13U4I","tpm",TRUE,"4.0974864547435477","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-WXYG-1726-SM-4ONCU","GTEX-WXYG","tpm",TRUE,"4.2581795407704002","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-11ONC-1926-SM-5GU75","GTEX-11ONC","tpm",TRUE,"5.1519457292811328","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZLFU-1426-SM-4WWEU","GTEX-ZLFU","tpm",TRUE,"5.3477585623463488","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14C5O-2626-SM-5RQI5","GTEX-14C5O","tpm",TRUE,"3.6427075395559787","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZYFG-1926-SM-5GID5","GTEX-ZYFG","tpm",TRUE,"4.5228212974232846","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-111VG-2226-SM-5N9DU","GTEX-111VG","tpm",TRUE,"5.1324507597351738","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13113-1426-SM-5EGHU","GTEX-13113","tpm",TRUE,"3.3726391974600971","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-13OVI-2026-SM-5J1MU","GTEX-13OVI","tpm",TRUE,"3.7491149189437127","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-117YW-1826-SM-5PNY5","GTEX-117YW","tpm",TRUE,"7.2652785154003823","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-11NSD-1626-SM-5986U","GTEX-11NSD","tpm",TRUE,"3.1156263427954300","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZP4G-1526-SM-57WE5","GTEX-ZP4G","tpm",TRUE,"3.1312169660466660","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-13S86-1626-SM-5Q5C5","GTEX-13S86","tpm",TRUE,"4.1238075544391632","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13FHP-2426-SM-5KLZ5","GTEX-13FHP","tpm",TRUE,"4.2171950648334207","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13VXT-2426-SM-5LU46","GTEX-13VXT","tpm",TRUE,"3.2461703488319027","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-WYVS-1826-SM-4OND6","GTEX-WYVS","tpm",TRUE,"5.8540731714997936","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-132AR-2826-SM-5IJFV","GTEX-132AR","tpm",TRUE,"4.3204127308997649","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZPU1-1726-SM-4WWFV","GTEX-ZPU1","tpm",TRUE,"1.6338847415706588","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZF29-1726-SM-4WKFV","GTEX-ZF29","tpm",TRUE,"6.2926503745021334","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-145MN-1726-SM-5SIA6","GTEX-145MN","tpm",TRUE,"3.2714609923951281","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-13FH7-1526-SM-5J2N6","GTEX-13FH7","tpm",TRUE,"3.2547844047906613","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-145MH-2726-SM-5QGQ6","GTEX-145MH","tpm",TRUE,"5.0753904328587991","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-11I78-1226-SM-5A5K6","GTEX-11I78","tpm",TRUE,"2.5301810145478960","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-11TT1-1026-SM-5PNW7","GTEX-11TT1","tpm",TRUE,"4.5076530469894607","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13VXT-2026-SM-5L3EW","GTEX-13VXT","tpm",TRUE,"6.9280480942149856","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-145MO-2426-SM-5NQ9W","GTEX-145MO","tpm",TRUE,"3.1661120464707744","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1399U-1926-SM-5IFH7","GTEX-1399U","tpm",TRUE,"4.3274314127489584","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZAB4-2226-SM-5HL97","GTEX-ZAB4","tpm",TRUE,"4.4081731573785294","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZF29-1826-SM-4WKG8","GTEX-ZF29","tpm",TRUE,"3.0347356199205175","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZTTD-2626-SM-57WEX","GTEX-ZTTD","tpm",TRUE,"4.2589531005894088","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZPIC-2226-SM-57WDX","GTEX-ZPIC","tpm",TRUE,"0.9020397961769311","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-147GR-2826-SM-5RQK8","GTEX-147GR","tpm",TRUE,"5.3498891618293998","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-147JS-2526-SM-5S2Q8","GTEX-147JS","tpm",TRUE,"3.9640903331354793","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZLV1-1226-SM-4WWBX","GTEX-ZLV1","tpm",TRUE,"2.3917940002161600","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-11WQK-2526-SM-5CVL8","GTEX-11WQK","tpm",TRUE,"6.0966322003703199","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13W3W-2126-SM-5K7UX","GTEX-13W3W","tpm",TRUE,"6.2075759624617968","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-147JS-2626-SM-5S2UX","GTEX-147JS","tpm",TRUE,"5.5457553219636679","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-WY7C-1626-SM-4ONC8","GTEX-WY7C","tpm",TRUE,"7.0386005770525619","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZYFG-1826-SM-5GZWX","GTEX-ZYFG","tpm",TRUE,"4.9792957319444948","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-14DAR-1526-SM-5RQIX","GTEX-14DAR","tpm",TRUE,"1.6463028207635670","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-WI4N-2226-SM-4OOS9","GTEX-WI4N","tpm",TRUE,"5.9847813510508656","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-Y3I4-1126-SM-4TT7Y","GTEX-Y3I4","tpm",TRUE,"3.8587389782555044","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-139UW-2326-SM-5KM1Y","GTEX-139UW","tpm",TRUE,"6.9063870843321595","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-YJ8O-1426-SM-5PNV9","GTEX-YJ8O","tpm",TRUE,"2.4621552526728681","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-146FQ-1926-SM-5NQBY","GTEX-146FQ","tpm",TRUE,"2.6884997972332565","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZZ64-0826-SM-5E449","GTEX-ZZ64","tpm",TRUE,"4.7993064141942385","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-Y114-1526-SM-4TT79","GTEX-Y114","tpm",TRUE,"5.2079655374658618","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13OVK-0826-SM-7KULZ","GTEX-13OVK","tpm",TRUE,"2.4500794528776266","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-15CHQ-2626-SM-686YZ","GTEX-15CHQ","tpm",TRUE,"3.0597933097697450","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-17EUY-1826-SM-7DUEZ","GTEX-17EUY","tpm",TRUE,"5.7078588749127288","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-18A67-2226-SM-7LT9Z","GTEX-18A67","tpm",TRUE,"3.7654850311377541","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1I1GP-2826-SM-A9SKZ","GTEX-1I1GP","tpm",TRUE,"5.0736353330875179","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1JMPZ-2626-SM-ARU8Z","GTEX-1JMPZ","tpm",TRUE,"6.9479311451262591","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1MA7W-0626-SM-EV79Z","GTEX-1MA7W","tpm",TRUE,"4.3200034744692468","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1QW4Y-1326-SM-EWRMZ","GTEX-1QW4Y","tpm",TRUE,"3.5163352774248371","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1RQEC-2626-SM-EVR3Z","GTEX-1RQEC","tpm",TRUE,"4.8832842887775074","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-11P7K-1826-SM-5HL5A","GTEX-11P7K","tpm",TRUE,"2.3946508247218605","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZA64-1426-SM-5CVMC","GTEX-ZA64","tpm",TRUE,"5.0568492193733947","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-Y3I4-1426-SM-4TT9C","GTEX-Y3I4","tpm",TRUE,"8.1229732126169445","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-Q2AI-0926-SM-48U1F","GTEX-Q2AI","tpm",TRUE,"1.8236900532553220","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-R55D-1826-SM-48FEF","GTEX-R55D","tpm",TRUE,"2.1452010484521269","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-V955-1726-SM-4JBHF","GTEX-V955","tpm",TRUE,"2.9179052750948635","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-WFG7-1626-SM-4LVMF","GTEX-WFG7","tpm",TRUE,"6.9113483302897984","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-U3ZH-1326-SM-4DXSF","GTEX-U3ZH","tpm",TRUE,"2.5736740741701047","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-145ME-0826-SM-5O9AF","GTEX-145ME","tpm",TRUE,"4.6853728665629593","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-11P81-1126-SM-5GU5G","GTEX-11P81","tpm",TRUE,"2.8522817959567628","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-13FTW-2126-SM-5K7YG","GTEX-13FTW","tpm",TRUE,"5.2458834503569962","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-145LS-2926-SM-5O99G","GTEX-145LS","tpm",TRUE,"7.0976027065020455","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13X6K-2726-SM-5O9DG","GTEX-13X6K","tpm",TRUE,"4.1608524170403109","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-YF7O-1626-SM-5IFII","GTEX-YF7O","tpm",TRUE,"6.7140723713052122","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-V955-1626-SM-4JBHJ","GTEX-V955","tpm",TRUE,"3.6049520966820743","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-117YX-0826-SM-5H11J","GTEX-117YX","tpm",TRUE,"3.8524017633034648","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-13D11-0826-SM-5KLZJ","GTEX-13D11","tpm",TRUE,"4.8706295293515875","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13OW6-2226-SM-5N9FL","GTEX-13OW6","tpm",TRUE,"4.8314055733770429","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-XQ8I-2126-SM-4BOOM","GTEX-XQ8I","tpm",TRUE,"5.2666052555808784","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-11DXZ-1726-SM-5H12M","GTEX-11DXZ","tpm",TRUE,"2.4020046598251614","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-WFON-1326-SM-4LVMN","GTEX-WFON","tpm",TRUE,"3.5913891845738517","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-S3XE-1126-SM-4AD4N","GTEX-S3XE","tpm",TRUE,"3.5212925387000995","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-111CU-1226-SM-5EGIN","GTEX-111CU","tpm",TRUE,"4.5751557438561905","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-WYJK-2326-SM-4ONDN","GTEX-WYJK","tpm",TRUE,"1.2805346392918426","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-139T6-1326-SM-5IFFO","GTEX-139T6","tpm",TRUE,"2.8411936517661451","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-14BMV-2426-SM-5S2PP","GTEX-14BMV","tpm",TRUE,"7.5511470680861361","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-RM2N-0926-SM-48FD1","GTEX-RM2N","tpm",TRUE,"3.8562765664960446","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-XUW1-1926-SM-4BOP1","GTEX-XUW1","tpm",TRUE,"3.6777303766817435","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-XUZC-1326-SM-4BRV2","GTEX-XUZC","tpm",TRUE,"5.5955850539475849","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-QDVN-1326-SM-48TZ3","GTEX-QDVN","tpm",TRUE,"3.1906500864758014","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-WH7G-1326-SM-4LVMS","GTEX-WH7G","tpm",TRUE,"6.2336506058771901","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-UJMC-1326-SM-4IHLS","GTEX-UJMC","tpm",TRUE,"1.5660175646965286","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-XUZC-1526-SM-4BRV4","GTEX-XUZC","tpm",TRUE,"1.9185879292168699","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-XYKS-2226-SM-4E3IU","GTEX-XYKS","tpm",TRUE,"4.4142811304663159","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-S341-1426-SM-4AD6U","GTEX-S341","tpm",TRUE,"4.6230777880512468","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-T5JW-1126-SM-4DM5V","GTEX-T5JW","tpm",TRUE,"3.1701405108911245","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-WFG8-1726-SM-4LVM6","GTEX-WFG8","tpm",TRUE,"7.7861968796878855","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-W5WG-2426-SM-4LMI6","GTEX-W5WG","tpm",TRUE,"3.8544120961518438","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-X5EB-1126-SM-46MVV","GTEX-X5EB","tpm",TRUE,"2.0676929005998086","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-QLQW-0426-SM-447A7","GTEX-QLQW","tpm",TRUE,"3.1104925568283854","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-XUJ4-2126-SM-4BOOX","GTEX-XUJ4","tpm",TRUE,"2.2314349717626474","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-XPVG-1826-SM-4B64X","GTEX-XPVG","tpm",TRUE,"1.7431743240003366","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-S4P3-1226-SM-4AD4Y","GTEX-S4P3","tpm",TRUE,"4.6341073917386035","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-XV7Q-2226-SM-4BRVY","GTEX-XV7Q","tpm",TRUE,"2.5555729047389866","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-S4UY-0826-SM-4AD4Z","GTEX-S4UY","tpm",TRUE,"5.1493174396508516","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13OVJ-1726-SM-5IJDZ","GTEX-13OVJ","tpm",TRUE,"5.0507769281081991","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-12WSG-2426-SM-5EQLZ","GTEX-12WSG","tpm",TRUE,"2.1538426797957420","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-11DXY-2026-SM-5N9CZ","GTEX-11DXY","tpm",TRUE,"2.9579448210295722","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-UJHI-1126-SM-4IHLN","GTEX-UJHI","tpm",TRUE,"3.2175850310228360","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-OHPN-2026-SM-E9TIA","GTEX-OHPN","tpm",TRUE,"5.1856767813217193","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-YEC3-2426-SM-DO11A","GTEX-YEC3","tpm",TRUE,"2.3790881148927752","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-QLQ7-1126-SM-CYPRB","GTEX-QLQ7","tpm",TRUE,"2.6310516509951642","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-S4Z8-1526-SM-4AD5B","GTEX-S4Z8","tpm",TRUE,"2.6626397775155417","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-QV31-0826-SM-CKZNC","GTEX-QV31","tpm",TRUE,"4.4121665848642202","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-QEL4-1926-SM-D3L8D","GTEX-QEL4","tpm",TRUE,"3.3219786077929836","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1RAZR-2026-SM-E9TKE","GTEX-1RAZR","tpm",TRUE,"2.1352546396029957","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1RAZR-1926-SM-E6CRF","GTEX-1RAZR","tpm",TRUE,"1.4144783886051782","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1RLM8-1726-SM-E9TKF","GTEX-1RLM8","tpm",TRUE,"7.4500500134680081","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1R9K5-2226-SM-DTX9G","GTEX-1R9K5","tpm",TRUE,"5.6350065560901514","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1S5VW-2926-SM-E9U6H","GTEX-1S5VW","tpm",TRUE,"4.0414461135539987","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-OOBJ-1426-SM-E6CHH","GTEX-OOBJ","tpm",TRUE,"1.9135385660850188","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-SNOS-1226-SM-4DM5H","GTEX-SNOS","tpm",TRUE,"5.8526725748050650","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-WVJS-2426-SM-EZ6LI","GTEX-WVJS","tpm",TRUE,"4.1893896721286410","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-ZLWG-1826-SM-DO11I","GTEX-ZLWG","tpm",TRUE,"5.3724957141304497","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1RDX4-1926-SM-E6CJJ","GTEX-1RDX4","tpm",TRUE,"7.1831239785368695","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1S831-1726-SM-EWROJ","GTEX-1S831","tpm",TRUE,"2.8313622459813952","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1S3DN-1826-SM-EV79K","GTEX-1S3DN","tpm",TRUE,"2.9537935942468296","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-OXRN-2026-SM-E6CHK","GTEX-OXRN","tpm",TRUE,"5.5408363302751074","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-SJXC-2226-SM-EVYAK","GTEX-SJXC","tpm",TRUE,"6.8475248523642795","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1QPFJ-2426-SM-EVR3L","GTEX-1QPFJ","tpm",TRUE,"4.3122617755187092","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1R7EU-1826-SM-DTX9L","GTEX-1R7EU","tpm",TRUE,"6.8623616845651974","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-WHSE-2726-SM-EZ6ML","GTEX-WHSE","tpm",TRUE,"7.8303830613133201","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-YEC3-2026-SM-DKPOL","GTEX-YEC3","tpm",TRUE,"7.7632967009749798","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1R9PO-2026-SM-E9J4N","GTEX-1R9PO","tpm",TRUE,"7.9447041523556612","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1QP67-1426-SM-E8VOO","GTEX-1QP67","tpm",TRUE,"4.0351601161492878","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-1QP9N-0826-SM-DTX9O","GTEX-1QP9N","tpm",TRUE,"3.4410026161788454","4.017118637532028","Low"
"COLON","ATF3","ENSG00000162772.16","GTEX-1R9JW-2026-SM-EAZ4O","GTEX-1R9JW","tpm",TRUE,"5.7149704333863607","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-YECK-2626-101825-SM-EZ6LP","GTEX-YECK","tpm",TRUE,"4.8281126751640482","4.017118637532028","High"
"COLON","ATF3","ENSG00000162772.16","GTEX-13QJ3-2626-SM-9OSXQ","GTEX-13QJ3","tpm",TRUE,"4.2533909045608533","4.017118637532028","High"
