"sig_names","p.value","statistic","p.adj","log10pvalue","stars","Method_Source","p.value.label","p.adj.label","Significance","Adjusted_Significance"
"TIP_Priming_and_activation_1","0.00000993537116502748378181475441550674077006988227367401123046875000000000000","0.205496416405296534","0.0000264943231067399556221287487689508566290896851569414138793945312500000","5.00281590390269937","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Co_inhibition_T_cell_Rooney_et_al","0.00001095582326315241044375602824656468214925553184002637863159179687500000000","0.204532298214190167","0.0000287886262813915332515069672725260829793114680796861648559570312500000","4.96035498230131466","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cholesterol_Biosynthesis","0.00001098027733168459126240380785421990594841190613806247711181640625000000000","0.204510259043066828","0.0000287886262813915332515069672725260829793114680796861648559570312500000","4.95938669066013205","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neutrophils_Bindea_et_al","0.00001130905511690417218791365056018705104179389309138059616088867187500000000","0.204218399268248557","0.0000294035433039508493826413859650870108453091233968734741210937500000000","4.94657367930593139","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Terpenoid_Backbone_Biosynthesis","0.00001219316738754954900631182618253589566847949754446744918823242187500000000","0.203471870119215359","0.0000314402332637641230032518602222069148410810157656669616699218750000000","4.91388346417209743","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Priming_and_activation_2","0.00001278418996849698595309405280140424565615830942988395690917968750000000000","0.203001021700302930","0.0000326939940177955719671776257939654897199943661689758300781250000000000","4.89332678452124537","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TNF_Family_Members_Receptors_Li_et_al","0.00001334708193121723035338716673026127068624191451817750930786132812500000000","0.202571448954477012","0.0000338560127035754173806421374326447448765975423157215118408203125000000","4.87461367360239706","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MDSC_Peng_et_al","0.00001359405457784403516814045881355710321258811745792627334594726562500000000","0.202388383700695312","0.0000342043953894140262666362373167316945909988135099411010742187500000000","4.86665099079091501","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Th2_cells_Bindea_et_al","0.00001403500243010985849031850569712531751065398566424846649169921875000000000","0.202069261598591537","0.0000350313660655542091770797696881345473229885101318359375000000000000000","4.85278750783301849","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Immune_Checkpoint","0.00001424286252957771920163790313473839432845124974846839904785156250000000000","0.201922121467681404","0.0000351572273111766520330839780328346932947169989347457885742187500000000","4.84640271745026396","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"IL_iCAF","0.00001431079445038280239556327533279045383096672594547271728515625000000000000","0.201874476091958133","0.0000351572273111766520330839780328346932947169989347457885742187500000000","4.84433625611860652","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cell_inflamed_GEP_Ayers_et_al","0.00001463369988566847890306635987522909658764547202736139297485351562500000000","0.201650899529406374","0.0000356696434713169203967186859927096520550549030303955078125000000000000","4.83464585591289087","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Sulfur_Metabolism","0.00001584360917817183869943722940298869161779293790459632873535156250000000000","0.200852903183067782","0.0000383194268495318864260756885897762913373298943042755126953125000000000","4.80014587908375034","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nicotinamide_Adenine_Dinucleotide_Biosynthesis","0.00001720750380677269441003635064291188427887391299009323120117187500000000000","-0.200020000866279551","0.0000412980091362544665840872415429885222692973911762237548828125000000000","4.76428212569634457","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cells_Bindea_et_al","0.00001759793580570553426091311155499141705149668268859386444091796875000000000","0.199793112058356676","0.0000419126410029017329363781874107530711626168340444564819335937500000000","4.75453827086575664","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycosaminoglycan_Biosynthesis","0.00001852570298017134432832023205328653148171724751591682434082031250000000000","0.199272579958877205","0.0000437880252258595429877378879535143596513080410659313201904296875000000","4.73222530320737977","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Exhausted_CD8_Danaher_et_al","0.00001875926505066279837623081927500123811114463023841381072998046875000000000","0.199145440694246612","0.0000440066969609533313254057240726524469209834933280944824218750000000000","4.72678418038627424","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Galactose_Metabolism","0.00002029334865486877358207312704863056751491967588663101196289062500000000000","0.198345915619275226","0.0000472501849277541638352090336283595206623431295156478881835937500000000","4.69264628306346410","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TFH_Bindea_et_al","0.00002216451123377204143294165461508526959732989780604839324951171875000000000","0.197444984878325930","0.0000512246481847175997898120869411542344096233136951923370361328125000000","4.65434184121175587","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_05_IL1B","0.00002343013264596889650890308709474396664518280886113643646240234375000000000","0.196875660856648566","0.0000536565280224815082917369513104688394378172233700752258300781250000000","4.63022525270695251","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MonoDC","0.00002356071903551271509713593843571288743987679481506347656250000000000000000","0.196818588321022836","0.0000536565280224815082917369513104688394378172233700752258300781250000000","4.62781145970877361","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glutathione_Metabolism","0.00002589709988951994747629833937274668187455972656607627868652343750000000000","0.195845170364066734","0.0000585499649676103116140678250811646421425393782556056976318359375000000","4.58674886806156668","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Beta_Alanine_Metabolism","0.00002897156054497095192595476631503004227852215990424156188964843750000000000","0.194683973573377717","0.0000650296898563376669054336698394536142586730420589447021484375000000000","4.53802811101590375","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"HLA_signature_gene","0.00003008566412803022986350957868051381183249759487807750701904296875000000000","0.194291854679056158","0.0000670480514853245205923737426445541132125072181224822998046875000000000","4.52164039720355948","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycine__Serine_and_Threonine_Metabolism","0.00003251954852003388293530533603714616219804156571626663208007812500000000000","0.193480991533391267","0.0000719581499166707162264133845752667184569872915744781494140625000000000","4.48785549249429927","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Macrophages_Bindea_et_al","0.00003276075131686303744610669341774666918354341760277748107910156250000000000","0.193403790737433218","0.0000719813690905723150724113135190407319896621629595756530761718750000000","4.48464614692913344","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mo_01_CD14","0.00003316005924898893545641614943875197241140995174646377563476562500000000000","0.193277161049013602","0.0000723492201796122215819509482237492647982435300946235656738281250000000","4.47938470214209072","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"ICB_resistance_Peng_et_al","0.00003473200799857771044589285769355058164364891126751899719238281250000000000","0.192792299284300195","0.0000752526839969183669858815433073573331057559698820114135742187500000000","4.45927010763387521","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"PPARgama_target_genes","0.00004104268104003852297295695805701143399346619844436645507812500000000000000","0.191034516144648309","0.0000883125274792552928272010293042626472015399485826492309570312500000000","4.38676427745608954","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Co_stimulation_APC_Rooney_et_al","0.00004200131253859260802322947436771016782586229965090751647949218750000000000","0.190790174351500585","0.0000897562295345266794111341313033847200131276622414588928222656250000000","4.37673713771254480","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nicotinamide_Adenine_Metabolism","0.00004241401263997327366131462333953550114529207348823547363281250000000000000","0.190686602986626180","0.0000900215778481065472069883037775639422761742025613784790039062500000000","4.37249063852916464","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Biosynthesis_of_Unsaturated_Fatty_Acids","0.00004598945595063022763341123444469360492803389206528663635253906250000000000","0.189827202706868842","0.0000969507449770042512059500805499112630059244111180305480957031250000000","4.33734172804363460","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_01_MMP8","0.00004739164012319701006163003009774570273293647915124893188476562500000000000","0.189507316240448642","0.0000992361860297816635641948712631688067631330341100692749023437500000000","4.32429826103834003","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mono_like_03_CD14CD16","0.00004840363176620599716280454738459582131326897069811820983886718750000000000","0.189281956161158588","0.0001006795540737084800617454072302336953725898638367652893066406250000000","4.31512205164381246","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glyoxylate_and_Dicarboxylate_Metabolism","0.00005949710424125843693209103602015375145128928124904632568359375000000000000","0.187067083160289749","0.0001229344140614081521030442889497180658509023487567901611328125000000000","4.22550417112264753","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TAM_Peng_et_al","0.00006123590151060604011481330877231243903224822133779525756835937500000000000","0.186755859489455583","0.0001249188265028321697357183150955961536965332925319671630859375000000000","4.21299388412159281","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"N_Glycan_Biosynthesis","0.00006125827068888885403030730714135643211193382740020751953125000000000000000","0.186751910273820793","0.0001249188265028321697357183150955961536965332925319671630859375000000000","4.21283526741964653","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Histidine_Metabolism","0.00006225018347863883934074219483889578441448975354433059692382812500000000000","0.186578144785888828","0.0001261172548398397134320619850100797521008644253015518188476562500000000","4.20585936417370476","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycolysis","0.00006715336153928428135784917119011083741497714072465896606445312500000000000","0.185755816175477678","0.0001346518727047818486924207759258820260583888739347457885742187500000000","4.17293224269114482","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cytotoxic_cells_Danaher_et_al","0.00006732593635239092434621038796294101302919443696737289428710937500000000000","0.185727916877928473","0.0001346518727047818486924207759258820260583888739347457885742187500000000","4.17181759781472650","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"IFNG_signature_Ayers_et_al","0.00007021521828460556473392589760251780717226210981607437133789062500000000000","0.185270572228606073","0.0001395359751897893923425902906743090170493815094232559204101562500000000","4.15356874968296896","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Steroid_Biosynthesis","0.00007373604984282965211367377733608918788377195596694946289062500000000000000","0.184736663753589325","0.0001456053642466003425048198804958587970759253948926925659179687500000000","4.13232013195112291","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Arginine_and_Proline_Metabolism","0.00007513057821790063693125072408207643093192018568515777587890625000000000000","0.184531814116789761","0.0001474260402766352248769138322259664164448622614145278930664062500000000","4.12418326874207075","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Prostanoid_Biosynthesis","0.00008353740855593419750279443602991591433237772434949874877929687500000000000","0.183367942050993299","0.0001628979466840716925843390860961790167493745684623718261718750000000000","4.07811900126762072","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Tcm_Bindea_et_al","0.00008753485226093129438311446488540923382970504462718963623046875000000000000","0.182852760501728717","0.0001696327571764631486801733206704057010938413441181182861328125000000000","4.05781899690964210","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Fatty_Acid_Elongation","0.00009186406318703699649431959617373877335921861231327056884765625000000000000","0.182319234208870196","0.0001769233809528119932483192222605339338770136237144470214843750000000000","4.03685434946149169","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DDR","0.00010175860680813376708125916891845008649397641420364379882812500000000000000","0.181183643622781110","0.0001937246955395915970227910252177139227569568902254104614257812500000000","3.99242884764379102","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c7_p_Tex","0.00010182964765542636305373225269477188703604042530059814453125000000000000000","0.181175872585564224","0.0001937246955395915970227910252177139227569568902254104614257812500000000","3.99212575894840027","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Folate_One_Carbon_Metabolism","0.00010324141581830784239384030120945112685149069875478744506835937500000000000","0.181022490146070025","0.0001952201317291639176988021775471793262113351374864578247070312500000000","3.98614604831780150","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"B_cells_Rooney_et_al","0.00010807732109443606266074161537105169372807722538709640502929687500000000000","0.180511639994598488","0.0002031332782015906788467690669008902659697923809289932250976562500000000","3.96626542868183263","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c2_Teff","0.00011211770898318463099158776019592664852098096162080764770507812500000000000","0.180101048962630211","0.0002082446576663956607725763925387241215503308922052383422851562500000000","3.95032578520827737","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cell_cycle","0.00011213173874344381942408377383912920777220278978347778320312500000000000000","0.180099647628050141","0.0002082446576663956607725763925387241215503308922052383422851562500000000","3.95027144351394810","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Fatty_Acid_Degradation","0.00011557590054379393150908034160195825279515702277421951293945312500000000000","0.179760524659666798","0.0002131489507065624381190738212410451524192467331886291503906250000000000","3.93713271394286179","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cells_Danaher_et_al","0.00011613885134652441059790323185652027859759982675313949584960937500000000000","0.179706000005095762","0.0002131489507065624381190738212410451524192467331886291503906250000000000","3.93502247360433888","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Positive_regulation_of_exosomal_secretion","0.00011701997311012736187676996912898630398558452725410461425781250000000000000","0.179621155565973550","0.0002135101263763727256865532222462888967129401862621307373046875000000000","3.93174000602127238","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Pyruvate_Metabolism","0.00011948165844366150903279460981920578888093587011098861694335937500000000000","0.179387260085150185","0.0002167341711303627310118008475470219309499952942132949829101562500000000","3.92269875787965994","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_04_TREM2","0.00012865155227462007751261519050700599109404720366001129150390625000000000000","0.178554102980256479","0.0002320189844490258112685160396537753513257484883069992065429687500000000","3.89058496934298681","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Co_stimulation_T_cell_Rooney_et_al","0.00013722970791780141584792485076604862115345895290374755859375000000000000000","0.177823752875920754","0.0002460670624732990904859342151667078724130988121032714843750000000000000","3.86255186101893111","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nucleotide_excision_repair","0.00014863289225934005785383085207485009959782473742961883544921875000000000000","0.176916579826387366","0.0002649912136280805686518180497301955256261862814426422119140625000000000","3.82788507115421517","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Lysine_Degradation","0.00015931852071272232509654975807222854200517758727073669433593750000000000000","0.176123934030263718","0.0002824282867180077753743727697610665927641093730926513671875000000000000","3.79773373470863262","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Propanoate_Metabolism","0.00016599731660531802921766664216107756146811880171298980712890625000000000000","0.175653467793509543","0.0002926054394398826296111448819203815219225361943244934082031250000000000","3.77989893239923713","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Caffiene_Metabolism","0.00018315489946629963445394462251414324782672338187694549560546875000000000000","0.174521699029002553","0.0003197039700664473208142901672346170016680844128131866455078125000000000","3.73718145929417789","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_06_CXCL9","0.00018341990590350665561378273871184774179710075259208679199218750000000000000","0.174505010408094102","0.0003197039700664473208142901672346170016680844128131866455078125000000000","3.73655353368820853","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Valine__Leucine_and_Isoleucine_Degradation","0.00019909386525840690163567658910181989995180629193782806396484375000000000000","0.173556052109263337","0.0003450960331145719881332234457715912867570295929908752441406250000000000","3.70094212181824123","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"APM","0.00020236930967541417731962727355465858636307530105113983154296875000000000000","0.173366617152844849","0.0003488354951311007008142583973864248036989010870456695556640625000000000","3.69385534978303864","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"NK_CD56dim_cells_Bindea_et_al","0.00021721702629356380662845049656084484013263136148452758789062500000000000000","0.172542377631642652","0.0003723720450746807958744555300256706686923280358314514160156250000000000","3.66310613610191593","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Methionine_Cycle","0.00023280345120047659887053959071323561147437430918216705322265625000000000000","0.171732024062188682","0.0003969108020467141924661480523184309276985004544258117675781250000000000","3.63301058576521996","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cell_probe_Jeschke_et_al","0.00026203566883274437716161431310979423869866877794265747070312500000000000000","0.170340371430100168","0.0004443213514990013092605114497501972437021322548389434814453125000000000","3.58163958760059487","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Folate_biosynthesis","0.00027471308461647116205828211832340457476675510406494140625000000000000000000","0.169781493720747134","0.0004632999048666973287285975047211650235112756490707397460937500000000000","3.56112065458963745","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"B_cells_Bindea_et_al","0.00028185241131714367261371090300769992609275504946708679199218750000000000000","0.169477276722813486","0.0004727846899513377804114000468871381599456071853637695312500000000000000","3.54997824533110906","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Molecular_Cancer_m6A","0.00028904388488883348993715993735520441987318918108940124511718750000000000000","0.169178028092936500","0.0004822550378893906367766541976038752181921154260635375976562500000000000","3.53903621427408899","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cysteine_and_Methionine_Metabolism","0.00030052698308299105947605234234742965782061219215393066406250000000000000000","0.168714313740977340","0.0004987469080951766357487353609201363724423572421073913574218750000000000","3.52211652839352318","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nature_metabolism_Hypoxia","0.00033945998186779585302150219483507953555090352892875671386718750000000000000","0.167256543595518781","0.0005603783827658852245701126548738102428615093231201171875000000000000000","3.46921141631241969","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"MHC_Class_II","0.00036841537895148664767328017255465510970680043101310729980468750000000000000","0.166270258839236351","0.0006049768328045464780076678756870478537166491150856018066406250000000000","3.43366224912023776","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"MeTIL_Jeschke_et_al","0.00039742718654024549156805745653286976448725908994674682617187500000000000000","0.165352002507114959","0.0006492004303694061872684328839966383384307846426963806152343750000000000","3.40074242771295276","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_01_MARCO","0.00040548084255104618498985469265960546181304380297660827636718750000000000000","0.165108170290178158","0.0006589063691454500031746688293310398876201361417770385742187500000000000","3.39202965975346293","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c2_Tn","0.00043798264635428190046095853205088133108802139759063720703125000000000000000","-0.164167874786933454","0.0007050672697099473864093543973297073534922674298286437988281250000000000","3.35854309666914430","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycosphosphatidylinositol","0.00043840721257605699606382798627635111188283190131187438964843750000000000000","0.164156027140028998","0.0007050672697099473864093543973297073534922674298286437988281250000000000","3.35812230955056901","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Macrophages_Rooney_et_al","0.00048022461036540314621365310721046171238413080573081970214843750000000000000","0.163038399115375682","0.0007683593765846451206780187703770934604108333587646484375000000000000000","3.31855558715275967","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Pyrimidine_Metabolism","0.00049339404916451845735381187552093251724727451801300048828125000000000000000","0.162705136273418205","0.0007854027721394374978933217157361923455027863383293151855468750000000000","3.30680609284911542","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"IFNγ_iCAF","0.00054393202612377773794843927035458364116493612527847290039062500000000000000","0.161498587199955163","0.0008614557977188764268175469318578052480006590485572814941406250000000000","3.26445536964712213","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Arachidonic_Acid_Metabolism","0.00055446213768307916255201339694735906959977000951766967773437500000000000000","0.161260360321338753","0.0008736979139248520235747075268761818733764812350273132324218750000000000","3.25612810498232275","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mast_cells_Bindea_et_al","0.00057159365085813801550529422712543237139470875263214111328125000000000000000","0.160881617802554500","0.0008961669299886383969686032280321796861244365572929382324218750000000000","3.24291260390589198","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_08_APOE","0.00059955348059914930110292363707458207500167191028594970703125000000000000000","0.160285541029802553","0.0009353034297346729357414130134884544531814754009246826171875000000000000","3.22217207145893392","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mo_02_CD16","0.00062102668647922773786235195458971247717272490262985229492187500000000000000","0.159845012395441327","0.0009639817222961146684495625791555539763066917657852172851562500000000000","3.20688973711544767","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c8_Teff_KLRG1","0.00064112136422948557811646308479680556047242134809494018554687500000000000000","0.159445377252008358","0.0009902468596019776709421522653542524494696408510208129882812500000000000","3.19305975078374349","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c10_Teff_CD244","0.00064750178367525476879479340297507405921351164579391479492187500000000000000","0.159320913262485264","0.0009951751552053176175932636127186015073675662279129028320312500000000000","3.18875903089265078","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Citric_Acid_Cycle","0.00066160319282860646349780919805994017224293202161788940429687500000000000000","0.159049818718262959","0.0010118637066790451412012785681326931808143854141235351562500000000000000","3.17940240759018389","***","IOBR::batch_cor","<0.001","0.001","***","**"
"Homologous_recombination","0.00069739413016798375722499203632764874782878905534744262695312500000000000000","0.158385076551086273","0.0010613998468898093452406072856319951824843883514404296875000000000000000","3.15652171231763123","***","IOBR::batch_cor","<0.001","0.001","***","**"
"iDC_Bindea_et_al","0.00071141695235264475020986463249528242158703505992889404296875000000000000000","0.158133218508827139","0.0010774858695826463293732100368060855544172227382659912109375000000000000","3.14787579022489439","***","IOBR::batch_cor","<0.001","0.001","***","**"
"CD_8_T_effector","0.00073146000465225684446235465685504095745272934436798095703125000000000000000","0.157781101347064717","0.0011024904417947060941695980318399961106479167938232421875000000000000000","3.13580941558610249","***","IOBR::batch_cor","<0.001","0.001","***","**"
"Glycerophospholipid_Metabolism","0.00075418293234455610271615988438043132191523909568786621093750000000000000000","0.157392549486219779","0.0011312743985168341540742398265706469828728586435317993164062500000000000","3.12252330018875357","***","IOBR::batch_cor","<0.001","0.001","***","**"
"NK_cells_Danaher_et_al","0.00079781843503619104176344256629249684920068830251693725585937500000000000000","0.156675855191680757","0.0011910016829248402849689147942058298212941735982894897460937500000000000","3.09809593275168504","***","IOBR::batch_cor","<0.001","0.001","***","**"
"Mismatch_Repair","0.00090674814113774577714610636292036360828205943107604980468750000000000000000","0.155033721205759228","0.0013471686668332222541061282683472200005780905485153198242187500000000000","3.04251332606398472","***","IOBR::batch_cor","<0.001","0.001","***","**"
"TGFb_Family_Member_Receptor_Li_et_al","0.00095582109509531306204555001215794618474319577217102050781250000000000000000","0.154352799993885070","0.0014133468325579984573026059990752401063218712806701660156250000000000000","3.01962338877401182","***","IOBR::batch_cor","<0.001","0.001","***","**"
"Mph_07_SLC40A1","0.00097452750990181184320010343569151700648944824934005737304687500000000000000","0.154101706315942333","0.0014342102975913456619494468213815707713365554809570312500000000000000000","3.01120589669010341","***","IOBR::batch_cor","<0.001","0.001","***","**"
"Mph_03_SPP1","0.00117300043678138492947438109581526077818125486373901367187500000000000000000","0.151681091919904837","0.0017181978228910427166503671614350423624273389577865600585937500000000000","2.93070182616945818","**","IOBR::batch_cor","0.001","0.002","**","**"
"Tem_Bindea_et_al","0.00125272392816011155988742409306269109947606921195983886718750000000000000000","0.150813920602930585","0.0018264012410558634873919414687293283350300043821334838867187500000000000","2.90214462708001530","**","IOBR::batch_cor","0.001","0.002","**","**"
"Normal_mucosa_Bindea_et_al","0.00127300572574575061868262793041139957495033740997314453125000000000000000000","0.150601427322966858","0.0018473385415473219783172309504948316316585987806320190429687500000000000","2.89516964296520385","**","IOBR::batch_cor","0.001","0.002","**","**"
"Tryptophan_Metabolism","0.00128912103575933760860050547591981739969924092292785644531250000000000000000","0.150434795901988105","0.0018620637183190430919560443001614657987374812364578247070312500000000000","2.88970630476091772","**","IOBR::batch_cor","0.001","0.002","**","**"
"DC_Bindea_et_al","0.00134473196597840365454357147712016740115359425544738769531250000000000000000","0.149874134675896775","0.0019334395086878430544685691927497828146442770957946777343750000000000000","2.87136427127261484","**","IOBR::batch_cor","0.001","0.002","**","**"
"FGFR3_related","0.00141075847073298191181045524444925831630825996398925781250000000000000000000","0.149235508289530999","0.0020190671691224328955505118443625178770162165164947509765625000000000000","2.85054733338005661","**","IOBR::batch_cor","0.001","0.002","**","**"
"CAF_Peng_et_al","0.00150831895507669766151592760650146374246105551719665527343750000000000000000","0.148340437675007569","0.0021488379633969388431136149364419907215051352977752685546875000000000000","2.82150681113022728","**","IOBR::batch_cor","0.002","0.002","**","**"
"Pan_F_TBRs","0.00158327402748944319650636902707674380508251488208770751953125000000000000000","0.147688180124999041","0.0022394825626801092080531141448318521725013852119445800781250000000000000","2.80044391247361135","**","IOBR::batch_cor","0.002","0.002","**","**"
"SR_exosome","0.00158630014856507724728407193737211855477653443813323974609375000000000000000","0.147662446526346358","0.0022394825626801092080531141448318521725013852119445800781250000000000000","2.79961463509372388","**","IOBR::batch_cor","0.002","0.002","**","**"
"Tgd_Bindea_et_al","0.00171413503099806033280749772984563605859875679016113281250000000000000000000","0.146614503048539679","0.0024090546381594362020106547817022146773524582386016845703125000000000000","2.76595496951464526","**","IOBR::batch_cor","0.002","0.002","**","**"
"Base_excision_repair","0.00176813699281620469519471505748242634581401944160461425781250000000000000000","0.146193210916141597","0.0024738060168549591034958812230115654529072344303131103515625000000000000","2.75248408948172685","**","IOBR::batch_cor","0.002","0.002","**","**"
"TGFb_Family_Member_Li_et_al","0.00182202458028362409940548172215812883223406970500946044921875000000000000000","0.145784403400911644","0.0025378199511093334043987379544660143437795341014862060546875000000000000","2.73944576841157472","**","IOBR::batch_cor","0.002","0.003","**","**"
"Mast_cells_Danaher_et_al","0.00194031681127524216999569173225381746306084096431732177734375000000000000000","0.144924493544943356","0.0026905726449683356991948723901941775693558156490325927734375000000000000","2.71212735349484468","**","IOBR::batch_cor","0.002","0.003","**","**"
"Remethylation","0.00220704527759032998954213944386992807267233729362487792968750000000000000000","0.143149257420066595","0.0030468943655229331797518188551521234330721199512481689453125000000000000","2.65618875718454728","**","IOBR::batch_cor","0.002","0.003","**","**"
"CD8_Rooney_et_al","0.00225155507063136157280824889426185109186917543411254882812500000000000000000","0.142872302749418451","0.0030946483790175540774802787069575060741044580936431884765625000000000000","2.64751742619213326","**","IOBR::batch_cor","0.002","0.003","**","**"
"Ubiquinone_and_other_Terpenoid_Quinone_Biosynthesis","0.00226897140891039756499525381627790920902043581008911132812500000000000000000","0.142765291745120176","0.0031049082437721231206295691151808568974956870079040527343750000000000000","2.64417097658341049","**","IOBR::batch_cor","0.002","0.003","**","**"
"Neutrophils_Danaher_et_al","0.00254042029932247418952395712210545752895995974540710449218750000000000000000","0.141187643796037043","0.0034611839885965588366201206582672966760583221912384033203125000000000000","2.59509442567295867","**","IOBR::batch_cor","0.003","0.003","**","**"
"Selenocompound_Metabolism","0.00286596186832074450306917512421023275237530469894409179687500000000000000000","0.139486805797958135","0.0038877395778959661885865184416388729005120694637298583984375000000000000","2.54272959219689287","**","IOBR::batch_cor","0.003","0.004","**","**"
"Purine_Biosynthesis","0.00291606693245342061052149951194678578758612275123596191406250000000000000000","0.139240807882124840","0.0039385839087682566680981288698149000992998480796813964843750000000000000","2.53520251188301549","**","IOBR::batch_cor","0.003","0.004","**","**"
"Macrophages_Danaher_et_al","0.00314984939778765495044243749589440994895994663238525390625000000000000000000","0.138141524601065518","0.0042360043625420187862751220109203131869435310363769531250000000000000000","2.50171021042416619","**","IOBR::batch_cor","0.003","0.004","**","**"
"Normal_Fibroblast","0.00330573795302456594630280406477140786591917276382446289062500000000000000000","0.137449010530392407","0.0044265675594148696375684792769789055455476045608520507812500000000000000","2.48073157607189554","**","IOBR::batch_cor","0.003","0.004","**","**"
"Testosterone_Biosynthesis","0.00333318722206965740995077140951252658851444721221923828125000000000000000000","0.137330151879189649","0.0044442496294262098799343618793500354513525962829589843750000000000000000","2.47714029173156147","**","IOBR::batch_cor","0.003","0.004","**","**"
