"sig_names","p.value","statistic","p.adj","log10pvalue","stars","Method_Source","p.value.label","p.adj.label","Significance","Adjusted_Significance"
"Type_II_IFN_Reponse_Rooney_et_al","0.00000000000000000000000000000000000000001551456038671340889763182697694496203822381103491817962759479960963874014275371901642984939546102866132683967270722","0.447531530954394130","0.00000000000000000000000000000000000000014668311638347223513894903573531304453493487471923854690620673443627185091669123161248725047539821463569477411060","40.80926052586966080","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Cancer_antigen_presentation_2","0.00000000000000000000000000000000000000011220358479707066785744152744221673078129871906049478789660046293251874166493972816827407439311931443759115523128855","0.443188364646499133","0.00000000000000000000000000000000000000102963289578488371805677694595336064678461669323265020921735491218399656093736054551719228915903993934292948164710","39.94999326756545344","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_07_APOA2","0.00000000000000000000000000000000000000014262185541831887610901799961538754988208471525233306566339394079633696758606992860108132197614839233338820956298321","0.442657494232670867","0.00000000000000000000000000000000000000127137196830044260867442732227309353075139039816263380563794819854705994898413583898440988102297618785388455542318","39.84581391796042027","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Killing_of_cancer_cells_2","0.00000000000000000000000000000000000000160755725973592169776989368239227674864229562000171835997177963833580519996018601899914461283345551391096850402107066","0.437243554363556275","0.00000000000000000000000000000000000001393216291771132159818256084735054937857636568189981097646089880120919665827616068031669479780615536132493126331156","38.79383354895151115","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mono_like_02_CD16","0.00000000000000000000000000000000000001071136829932511877446741786073115002122565269655315905216954876523343590645491621996385432546354359029106007028531167","0.432935159695057137","0.00000000000000000000000000000000000009032288944295775267092138909717118788899978770581253626593629612286222904155587258371834384932611700103066709743871","37.97015504766584115","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Polyamine_Biosynthesis","0.00000000000000000000000000000000000001132770447724304039565380238529253415952466026475794845422405183680660895321298071530967702223187789159486449364067084","0.432807122889211027","0.00000000000000000000000000000000000009300641570789023300041257671985822324860494205410279096427925481399940598247604929510504798631097440886339455801135","37.94585808959575957","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"wound_myCAF","0.00000000000000000000000000000000000002415500513156519736624420924598667508838929168200602749464519985518662395709260314091057768240823708932873969956744986","0.431068694388191787","0.00000000000000000000000000000000000019324004105252157892995367396789340070711433345604821995716159884149299165674082512728462145926589671462991759653960","37.61699286591456826","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"ecm_myCAF","0.00000000000000000000000000000000000003148905846680896905800818212421074485859196707799617362902635770690543918548281668785155474101498159628098605367085838","0.430457581729603800","0.00000000000000000000000000000000000024561465604110997013699968424624697690713497549989385234045468431524354970196613179195503747149261636328887448144087","37.50184032471698004","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"EV_Cell_2020","0.00000000000000000000000000000000000003896066196271463269134182976405767404110620717188992913985678842160875587100430101527924363948853989092491190149303293","0.429965955473731898","0.00000000000000000000000000000000000029648113493577961639331801990831600208015401361215220162132034617620761900148688808777920363597083858175906811993627","37.40937367283264336","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CAF_S1","0.00000000000000000000000000000000000005288543027706185895562537600220774619384219179345814714892786123998624905033964154737184274406676040558572537975123851","0.429258946755422921","0.00000000000000000000000000000000000039286319634388807123496073876465355975660925375602946082777768255910590399950972863406010871368916059775955318400520","37.27666395786655329","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"IFNγ_iCAF","0.00000000000000000000000000000000000012226866003893741155415019239618528129841855093526478678960307667371753266184176174633840317884257362091027232509077294","0.427311208770600137","0.00000000000000000000000000000000000088715864958484814495984960645815919246327228677264155676764406597320472317256784382636479045942945464986451042932458","36.91268484726758459","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"PPAGs","0.00000000000000000000000000000000000024453375332933163609701819306645964338525214905273437864226073606255063579309818292465922687543237318275046732196642552","0.425690688136334316","0.00000000000000000000000000000000000173396661451707897285255295764893940260387340058207225479727908686863483080897858711685159975503939255858654178155120","36.61166118613980558","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Transsulfuration","0.00000000000000000000000000000000000175812203852748984522642200344447943247432143426772029742396716092120949791731348024376246441755761162895055349508766085","0.421029819541878403","0.00000000000000000000000000000000001218964613379059536931495585981650868497647289376223445707387894737081986491420940955720609091827988379463931778445840","35.75495098203839461","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TGFb_Family_Member_Li_et_al","0.00000000000000000000000000000000000268002515981958375291074197152142013428856017382408012636739208025215265885612682898718935064780871657674765629053581506","0.420024182513221933","0.00000000000000000000000000000000001817756195355891548258257661889812084596251096027695321130974278920284225716411142437418674983051758431429334450513124","35.57186112883706386","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"EMT2","0.00000000000000000000000000000000010254209925166595630634373922669666106890334903260101084019885129412842832356841990656872581899605734179203864187002182007","0.411185455404720235","0.00000000000000000000000000000000068070499928765482066981620120795497972462423345480197485807953559947541716024153785237352579096103966094233328476548195","33.98909779588642976","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TMEscoreB_plus","0.00000000000000000000000000000000020907250162904529240346260499579864049481475703102321205588824662784270716865367323281815238600334083685083896853029727936","0.409426374391525127","0.00000000000000000000000000000000135897126058879446476885997468538667058917113233721596992799872560214634768274868786288537420015032353148853871971368790","33.67970308423683434","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"PPARgama_target_genes","0.00000000000000000000000000000000036027448406308494567166759004939732039183086625710509601080901345232409341446457121341403161129957055663908249698579311371","0.408075564165738425","0.00000000000000000000000000000000229399263321801030820905276420853510608537218458275250786619624730209218734859061628104763552737921372681739740073680878","33.44336649508810666","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Normal_Fibroblast","0.00000000000000000000000000000000109995963590067032307689815985116138981823410805068442020247147412418718387847415312772413054087650152723654173314571380615","0.405285414155602375","0.00000000000000000000000000000000686374812802018347285849966972924906796402300138445731968620725315169603852743678885656858357222631639160681515932083130","32.95862325141199278","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Macrophages_Bindea_et_al","0.00000000000000000000000000000000667929725111996371171670038744002736124576415807002722782641702052881910007026081013779134076813193132693413645029067993164","0.400719718125218005","0.00000000000000000000000000000004086158318332212643441335720766642820165281683952908248850720139782593637897854994302238029746376923867501318454742431641","32.17526922854477078","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Interleukins_Li_et_al","0.00000000000000000000000000000001368687795081248762568336276725159729838491189063075910609740309603329170772931892559147459831336846036720089614391326904297","0.398883793104404583","0.00000000000000000000000000000008212126770487492028027805033469290049449078661754966682306120812106001682032792960905243084823723620502278208732604980469","31.86369560543542434","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycosaminoglycan_Biosynthesis","0.00000000000000000000000000000001454424196751687927797248299662790845352491561431240969926998732612924619402063595476060076094881878816522657871246337890625","0.398727781133445591","0.00000000000000000000000000000008561893384651445377525781375414037558711702011134448414847224720915205045999892929757535409152069405536167323589324951172","31.83730890885510689","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c3_Tn","0.00000000000000000000000000000003077866754568384591601533001269942536160076791139050478491703843933023974774967651980156491120510509063024073839187622070312","0.396796025825242982","0.00000000000000000000000000000017783230137506221111684923781770035400779344175250533819992384795143741467402393732419318972404198575532063841819763183594","31.51175018535192862","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TMEscoreB_CIR","0.00000000000000000000000000000005014725562818296232447401586806457781541537755553662373530216799062242796273156076290733462741400217055343091487884521484375","0.395531201961190626","0.00000000000000000000000000000028447170465441971912308967312527059169046262076357418769039229451930950174965334652579795893245773186208680272102355957031","31.29975282930655567","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_03_ISG15","0.00000000000000000000000000000011919340291971261825089525135083548354079152012689985409639546119206782359554696302562926124579689712845720350742340087890625","0.393274290168826535","0.00000000000000000000000000000066407753055268456550255646673653096082970658751635963585439615624953322632814114393623450283143938577268272638320922851562","30.92374778112977296","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"SR_exosome","0.00000000000000000000000000000033142512281265111145084479245568155853030218376537673291481398218512246864590769677635928580627933115465566515922546386718750","0.390585714563054298","0.00000000000000000000000000000181411646171135343371385485969403233453784375205895512647764045674335756841617523643650500275725789833813905715942382812500","30.47961457411413022","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c6_Tn_FHIT","0.00000000000000000000000000000066224242125132740733951145943723509315417852160857882251596305245686978638751591427075160467552450427319854497909545898437500","0.388751609243419893","0.00000000000000000000000000000356240750742093350659975899237799067213087914909203225144034124216735566705223110101075079114707477856427431106567382812500","30.17898300309877513","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Caffiene_Metabolism","0.00000000000000000000000000000078710903272294324780663822280257786640577903208318348785518162249726631491928178444711372563347140385303646326065063476562500","-0.388292123733673000","0.00000000000000000000000000000416233929168742873589184444070559153735927852448860076493575557684611437102403970478281536315989797003567218780517578125000","30.10396510368912359","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mast","0.00000000000000000000000000000096859837694435883173886512763540855547807595233524613784328897343981233986182056115710192756296237348578870296478271484375000","0.387739241512812305","0.00000000000000000000000000000503671156011066627536671474490839221941839077462231273685058813101596710654853789046470069479255471378564834594726562500000","30.01385626302507603","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neu_10_SPP1","0.00000000000000000000000000000175478191536505204434105795149443900564390692035918282271504330715108848687586824352524494941008015302941203117370605468750000","0.386149875039694945","0.00000000000000000000000000000897527799334256258538397618657111495759811814225056596167252784905800980423218153603226454606556217186152935028076171875000","29.75577685004646256","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Tgd_Bindea_et_al","0.00000000000000000000000000000202736407735429135105521880381086115547230539465163322426827074655564474535825126785826277853175270138308405876159667968750000","0.385762366385015265","0.00000000000000000000000000001020221922797643348880412756358518393355204490181966456333847611529156885362169815412158868639380671083927154541015625000000","29.69306825299042885","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c8_Tf17","0.00000000000000000000000000000242749219537884871806850360850793177364113105723142854439362682595486988216388051647909307462214201223105192184448242187500000","0.385278238174965149","0.00000000000000000000000000001202186611044763268082394646820304273289960933385211459717163696050129868304759753194765892203577095642685890197753906250000","29.61484215771628925","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Infiltration_of_immune_cells_into_tumors_1","0.00000000000000000000000000000727789346092036644048311474255322308149414185633890828297688225933255190094645255272087780440415372140705585479736328125000000","0.382309428587630507","0.00000000000000000000000000003547973062198678657251749241054909638775013946089169428954504374881066198674749168073816463220282457768917083740234375000000","29.13799430622066211","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Exosome_assembly","0.00000000000000000000000000002777682118666464980970166885534981981921657570958709619712313557181980308347004487989906351685931440442800521850585937500000000","0.378646063176802106","0.00000000000000000000000000013332874169599030563410275298743525426443556382282320145567640873018364593280069008152111109666293486952781677246093750000000","28.55631745694552137","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"NK_cells_Bindea_et_al","0.00000000000000000000000000003571744014806274859358271360025241767070400773658281239818615211965853638233399369728005012802896089851856231689453125000000000","0.377953107813381373","0.00000000000000000000000000016884608069993300150449116581831075072684561207790351333113129002902302584852162192774471805023495107889175415039062500000000","28.44711967434699673","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Ascorbate_and_Aldrate_Metabolism","0.00000000000000000000000000020338823612282113188947347187581267219969406601631311438919714495274942457625488856365336687304079532623291015625000000000000000","-0.373112702677303343","0.00000000000000000000000000094712133836298789588198573511928502875887545360562091343788585583276699126839548448231198563007637858390808105468750000000000","27.69167417006957876","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Tem_Bindea_et_al","0.00000000000000000000000000025783261788310662739981894419591352366769092026727653510203189786452220228548520841727054175862576812505722045898437500000000000","0.372446275487696599","0.00000000000000000000000000118299671734601855368077343893413421653306500949522464147255854539903365332809137555614142911508679389953613281250000000000000","27.58866214179035126","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cytokine_Receptors_Li_et_al","0.00000000000000000000000000041060459090970497631002545459886516903593117982806759969855239921453826158238842314318617354729212820529937744140625000000000000","0.371134358634096773","0.00000000000000000000000000185664684585257903891195887588848468418311374018858956419115246255217464236425550794251648767385631799697875976562500000000000","27.38657619915537822","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c6_Tcm","0.00000000000000000000000000046358551438754270089415288111429255447523243227092959702979166786582652568481088817264890167280100286006927490234375000000000000","0.370791202455140800","0.00000000000000000000000000206626686412733314013023491386334165349249046129688282016169347730047964935978788147963314258959144353866577148437500000000000","27.33387014285478145","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Sulfur_Metabolism","0.00000000000000000000000000159834920257444855833820894300949217101836555010240613711877154459304500085797817732213843555655330419540405273437500000000000000","-0.367267559401103061","0.00000000000000000000000000702373170708771888171954536255718925055454829339465036525795938381430292760110312144661293132230639457702636718750000000000000","26.79632833129037195","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MDSC_Wang_et_al","0.00000000000000000000000000222329802116352733637650449220886571381695379215022845714335449919711400722233118898429893306456506252288818359375000000000000000","0.366320613216496227","0.00000000000000000000000000963429142504195155180991488813630465555695088450530357578983141626213565142378136840761726489290595054626464843750000000000000","26.65300231855526292","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Taurine_and_Hypotaurine_Metabolism","0.00000000000000000000000001465629679996262041273173151605585592392101656050146718079797616618637802476943221563487895764410495758056640625000000000000000000","0.360847697489894315","0.00000000000000000000000006264061098066216335116229924966262799296345619886628946978149626404223579423380385833297623321413993835449218750000000000000000","25.83397574882900471","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Chemokines_Li_et_al","0.00000000000000000000000024104029950712424865753220586209555605211193928343488907819253168557729893883845306845614686608314514160156250000000000000000000000","0.352520043323358012","0.00000000000000000000000101627801954355069263260334570736229890922131973395252672175130710923579568927266336686443537473678588867187500000000000000000000","24.61791034169725023","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c1_Tex","0.00000000000000000000000025760728118452537601947233443676453866889027990414978713167954506345694309921157127973856404423713684082031250000000000000000000000","0.352319306166795188","0.00000000000000000000000107164628972762568179043999348569127773623728662583089633434258467273303416789076436543837189674377441406250000000000000000000000","24.58904186594898178","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"SW480_cancer_cells_Bindea_et_al","0.00000000000000000000000073450978357333410429254467917169554122044507177972565337589790752069462964612966970889829099178314208984375000000000000000000000000","0.349135903385004887","0.00000000000000000000000301535595361684557959422310983314695046723166894984158192883266563430466611350766470422968268394470214843750000000000000000000000","24.13400241509004118","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Pentose_and_Glucuronate_Interconversions","0.00000000000000000000000152000898196902069616772854207627519392420486370707410184637571463114186220977330776804592460393905639648437500000000000000000000000","-0.346904598953809928","0.00000000000000000000000615899743343291440843991302561516687369389730938800595315299972855663246384949616185622289776802062988281250000000000000000000000","23.81815384573413752","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Normal_mucosa_Bindea_et_al","0.00000000000000000000000222329313215819039544812228687482509555947764048669532408620335100883635970347995680640451610088348388671875000000000000000000000000","0.345730694376374659","0.00000000000000000000000889317252863276158179248914749930038223791056194678129634481340403534543881391982722561806440353393554687500000000000000000000000","23.65300327356460031","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Antimicrobials_Li_et_al","0.00000000000000000000000276106510202668479570051908454440696595269241194704718783105925087803522721685567375971004366874694824218750000000000000000000000000","0.345059728895875828","0.00000000000000000000001090445964344716055919687071401497832449028850070650089615946151406361552815837967500556260347366333007812500000000000000000000000","23.55892335318774755","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cell_regulatory_Peng_et_al","0.00000000000000000000000330561263028816686744587700182381835841086338422097868393715344812605616553469189966563135385513305664062500000000000000000000000000","0.344500949089266428","0.00000000000000000000001289188925812385122384930186547070708607856865680394604935448223722443961136718826310243457555770874023437500000000000000000000000","23.48074804077822009","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MT_exosome","0.00000000000000000000000422478228665820723856642158710695742007102166455527919360469037753785803701589429692830890417098999023437500000000000000000000000000","0.343737507710298595","0.00000000000000000000001627323547453531731498471223473027486283677660710444477289656514500115758181664205039851367473602294921875000000000000000000000000","23.37419566639220037","****","IOBR::batch_cor","<0.001","<0.001","***","***"
