"Cancer","Target_Gene","Target_Feature_ID","Sample_ID","Patient_ID","Expression_Assay","Expression_Log2_Transformed","Target_Expression_Value","Median_Cutoff","Median_Group_For_GSEA_Heatmap"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3979-01A","TCGA-AA-3979","tpm",TRUE,"4.727134951860982","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-G4-6309-01A","TCGA-G4-6309","tpm",TRUE,"3.176570700355532","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-A6-4107-01A","TCGA-A6-4107","tpm",TRUE,"3.438134653791434","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3697-01A","TCGA-AA-3697","tpm",TRUE,"4.369558164514901","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-A6-A56B-01A","TCGA-A6-A56B","tpm",TRUE,"4.831540791380402","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3514-01A","TCGA-AA-3514","tpm",TRUE,"2.289540381584032","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3679-01A","TCGA-AA-3679","tpm",TRUE,"2.975090669144639","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3517-01A","TCGA-AA-3517","tpm",TRUE,"4.777978528487890","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-CM-6172-01A","TCGA-CM-6172","tpm",TRUE,"2.805059771841251","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AD-5900-01A","TCGA-AD-5900","tpm",TRUE,"2.610377025836788","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-D5-6532-01A","TCGA-D5-6532","tpm",TRUE,"3.283831100308212","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-A6-2675-01A","TCGA-A6-2675","tpm",TRUE,"4.181399722833511","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3833-01A","TCGA-AA-3833","tpm",TRUE,"5.492107040926280","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-F4-6807-01A","TCGA-F4-6807","tpm",TRUE,"5.862491517052204","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-G4-6315-01A","TCGA-G4-6315","tpm",TRUE,"3.955500117338857","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AM-5820-01A","TCGA-AM-5820","tpm",TRUE,"4.171713547455911","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-G4-6626-01A","TCGA-G4-6626","tpm",TRUE,"4.521233034623221","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-A02J-01A","TCGA-AA-A02J","tpm",TRUE,"6.013648828645335","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AD-A5EK-01A","TCGA-AD-A5EK","tpm",TRUE,"4.916837297393989","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-D5-6541-01A","TCGA-D5-6541","tpm",TRUE,"2.082529062953837","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-A6-5660-01A","TCGA-A6-5660","tpm",TRUE,"4.310187851190116","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3502-01A","TCGA-AA-3502","tpm",TRUE,"4.480658268206817","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3696-01A","TCGA-AA-3696","tpm",TRUE,"4.167970022842355","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-A00F-01A","TCGA-AA-A00F","tpm",TRUE,"3.492765059063486","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3527-01A","TCGA-AA-3527","tpm",TRUE,"1.910640296264717","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-CM-6162-01A","TCGA-CM-6162","tpm",TRUE,"4.598174834552289","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-CK-5915-01A","TCGA-CK-5915","tpm",TRUE,"4.091222069951369","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3695-01A","TCGA-AA-3695","tpm",TRUE,"4.730933971623007","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AD-6548-01A","TCGA-AD-6548","tpm",TRUE,"5.591751757354706","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3681-01A","TCGA-AA-3681","tpm",TRUE,"4.798010401018526","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-CA-6715-01A","TCGA-CA-6715","tpm",TRUE,"4.364577197193525","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-A00Q-01A","TCGA-AA-A00Q","tpm",TRUE,"3.419988296487918","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-D5-6533-01A","TCGA-D5-6533","tpm",TRUE,"5.568741451541571","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-DM-A1D8-01A","TCGA-DM-A1D8","tpm",TRUE,"2.770748154689793","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3850-01A","TCGA-AA-3850","tpm",TRUE,"4.780682074651414","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-A6-2679-01A","TCGA-A6-2679","tpm",TRUE,"3.183076423569952","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-DM-A280-01A","TCGA-DM-A280","tpm",TRUE,"3.465767117217299","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-A02Y-01A","TCGA-AA-A02Y","tpm",TRUE,"6.330126367858685","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-DM-A0X9-01A","TCGA-DM-A0X9","tpm",TRUE,"2.768214818710911","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-SS-A7HO-01A","TCGA-SS-A7HO","tpm",TRUE,"3.923801966388982","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3952-01A","TCGA-AA-3952","tpm",TRUE,"4.230562574771026","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-5M-AATE-01A","TCGA-5M-AATE","tpm",TRUE,"4.471571671737214","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-DM-A0XF-01A","TCGA-DM-A0XF","tpm",TRUE,"5.190555509155030","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-CM-6678-01A","TCGA-CM-6678","tpm",TRUE,"3.613559161967931","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3864-01A","TCGA-AA-3864","tpm",TRUE,"5.309490289461944","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-CM-4746-01A","TCGA-CM-4746","tpm",TRUE,"3.633360292706669","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3966-01A","TCGA-AA-3966","tpm",TRUE,"6.159237646147015","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-DM-A1D7-01A","TCGA-DM-A1D7","tpm",TRUE,"5.194324211597216","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-CK-5914-01A","TCGA-CK-5914","tpm",TRUE,"6.322757097693795","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-CA-5797-01A","TCGA-CA-5797","tpm",TRUE,"3.102679701233227","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-D5-6898-01A","TCGA-D5-6898","tpm",TRUE,"3.984401599032902","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-G4-6298-01A","TCGA-G4-6298","tpm",TRUE,"3.143365184987066","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-CM-4751-01A","TCGA-CM-4751","tpm",TRUE,"4.462370139787479","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AZ-6603-01A","TCGA-AZ-6603","tpm",TRUE,"3.649528319497398","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3678-01A","TCGA-AA-3678","tpm",TRUE,"3.937132481540920","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AY-5543-01A","TCGA-AY-5543","tpm",TRUE,"6.385608029931780","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AD-6965-01A","TCGA-AD-6965","tpm",TRUE,"3.718594996719555","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3521-01A","TCGA-AA-3521","tpm",TRUE,"3.699272549580733","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-A024-01A","TCGA-AA-A024","tpm",TRUE,"7.364232862590575","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AZ-4323-01A","TCGA-AZ-4323","tpm",TRUE,"4.204622632934605","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-CM-6165-01A","TCGA-CM-6165","tpm",TRUE,"3.311419634570902","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-G4-6321-01A","TCGA-G4-6321","tpm",TRUE,"6.534995224674349","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3655-01A","TCGA-AA-3655","tpm",TRUE,"3.993703665486334","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-CA-6717-01A","TCGA-CA-6717","tpm",TRUE,"4.109104679225031","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AZ-5403-01A","TCGA-AZ-5403","tpm",TRUE,"4.242316372140270","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AY-4070-01A","TCGA-AY-4070","tpm",TRUE,"5.422730652887025","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-A6-2678-01A","TCGA-A6-2678","tpm",TRUE,"4.485606831160335","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-A6-5665-01A","TCGA-A6-5665","tpm",TRUE,"6.459045002103111","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-A6-6649-01A","TCGA-A6-6649","tpm",TRUE,"4.147866174198267","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-D5-6531-01A","TCGA-D5-6531","tpm",TRUE,"3.079451632077022","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-A02K-01A","TCGA-AA-A02K","tpm",TRUE,"3.373538599861562","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-A6-2676-01A","TCGA-A6-2676","tpm",TRUE,"4.932960370152092","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-CM-4743-01A","TCGA-CM-4743","tpm",TRUE,"5.879800066354361","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3867-01A","TCGA-AA-3867","tpm",TRUE,"3.161047313738334","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-4N-A93T-01A","TCGA-4N-A93T","tpm",TRUE,"3.730117060694558","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-G4-6303-01A","TCGA-G4-6303","tpm",TRUE,"3.903492351329031","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-A00W-01A","TCGA-AA-A00W","tpm",TRUE,"5.519718883671329","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-QG-A5Z1-01A","TCGA-QG-A5Z1","tpm",TRUE,"5.221132061302020","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-D5-6927-01A","TCGA-D5-6927","tpm",TRUE,"5.682377431697055","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-F4-6854-01A","TCGA-F4-6854","tpm",TRUE,"3.855612166354716","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-QL-A97D-01A","TCGA-QL-A97D","tpm",TRUE,"5.587548290550052","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-F4-6569-01A","TCGA-F4-6569","tpm",TRUE,"4.347595879141180","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-CK-5913-01A","TCGA-CK-5913","tpm",TRUE,"5.220459648537821","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-DM-A1DA-01A","TCGA-DM-A1DA","tpm",TRUE,"3.525880135791777","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-A01G-01A","TCGA-AA-A01G","tpm",TRUE,"4.471546866634660","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3949-01A","TCGA-AA-3949","tpm",TRUE,"3.701179781439228","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-G4-6628-01A","TCGA-G4-6628","tpm",TRUE,"6.144008357539105","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3977-01A","TCGA-AA-3977","tpm",TRUE,"3.955936151660134","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-CM-6680-01A","TCGA-CM-6680","tpm",TRUE,"6.048582238116443","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-A03J-01A","TCGA-AA-A03J","tpm",TRUE,"3.079008081790449","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AD-6889-01A","TCGA-AD-6889","tpm",TRUE,"6.602910702755247","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3518-01A","TCGA-AA-3518","tpm",TRUE,"3.564079625235990","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-D5-6539-01A","TCGA-D5-6539","tpm",TRUE,"4.038519784326128","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-CM-6170-01A","TCGA-CM-6170","tpm",TRUE,"4.246407236694120","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AY-A71X-01A","TCGA-AY-A71X","tpm",TRUE,"2.728142758542200","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3561-01A","TCGA-AA-3561","tpm",TRUE,"4.851144491249891","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-G4-6295-01A","TCGA-G4-6295","tpm",TRUE,"5.419087911265812","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-A02E-01A","TCGA-AA-A02E","tpm",TRUE,"6.621603785826688","4.167970022842355","High"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3548-01A","TCGA-AA-3548","tpm",TRUE,"3.081922828561128","4.167970022842355","Low"
"COAD","ATF3","ENSG00000162772.16","TCGA-AA-3939-01A","TCGA-AA-3939","tpm",TRUE,"6.975054100999198","4.167970022842355","High"
