"GeneID","Symbol","Ensembl","Entrez","Target_Gene","Target_Feature_ID","Correlation_Method","Correlation","P.Value","adj.P.Val","Samples_Used"
"ENSG00000104375.15","STK3","ENSG00000104375.15","6788","ATF3","ENSG00000162772.16","spearman","0.4021281154934135","0.00000000000000000000000000000000419711030728876285979513000726927527559532318649850667494286810641262268291435240602851863833677725779125466942787170410156250000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000585592672541845011821364564737739783186400157205975849866275509347572194980232652972151896619834587909281253814697265625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000119147.9","C2orf40","ENSG00000119147.9","84417","ATF3","ENSG00000162772.16","spearman","0.4021220641970806","0.00000000000000000000000000000000420711378431512476749636190487878851585555880539386666286247045108031696900960094427212448975339498247194569557905197143554687500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000586582727011455755122109292975503601232183846913609445550038944106248362204430757968834364568522232730174437165260314941406250000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000008118.9","CAMK1G","ENSG00000008118.9","57172","ATF3","ENSG00000162772.16","spearman","0.4020433094383037","0.00000000000000000000000000000000433948010422454721480771555255311617022240427484829173863032097684699701977880542826506229947547410574770765379071235656738281250000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000604620242422170148672563229552589812122464377726322027445365547470255045795362313114026941995859942835522815585136413574218750000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000135976.17","ANKRD36","ENSG00000135976.17","375248","ATF3","ENSG00000162772.16","spearman","0.4020218327250937","0.00000000000000000000000000000000437628783359151282631460133659410969290082713819322907664842605238263669724196729962032575977914916620648000389337539672851562500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000609327860888259239554492611407565409888870082141972417208441963830766208699170463419444998542928715323796495795249938964843750000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000204657.3","OR2H2","ENSG00000204657.3","7932","ATF3","ENSG00000162772.16","spearman","0.4019760747697196","0.00000000000000000000000000000000445574515565653993531676011592716542540310403463676413728092242252400971682572381219952784014992630545748397707939147949218750000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000619963162174970304502996603006024014029488922247502219565580494510836892320809483458016186929739888000767678022384643554687500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000167604.13","NFKBID","ENSG00000167604.13","84807","ATF3","ENSG00000162772.16","spearman","0.4019002346758732","0.00000000000000000000000000000000459060050344402378326112527292791085316186455062080028418556626419109581680043062905556550123975512178731150925159454345703125000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000638286458697334150277901043696988234325861302910409531428189894226258760820405459453230623267927512642927467823028564453125000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000166377.19","ATP9B","ENSG00000166377.19","374868","ATF3","ENSG00000162772.16","spearman","0.4018755673915489","0.00000000000000000000000000000000463532875643092022596451670581639852997325335726462413418041728632918852711605376499745534424334891809849068522453308105468750000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000644061691880122736156514399058518648436174582583896139447993940070404128317070412525560674232849578402237966656684875488281250000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000204963.5","PCDHA7","ENSG00000204963.5","56141","ATF3","ENSG00000162772.16","spearman","0.4018218758895405","0.00000000000000000000000000000000473418459449891091867821290165876414697827259534307519418855651249483339237184559544205017522777723115723347291350364685058593750000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000657344626249246482991530041811605569909290773543643328396916039025560657425538288933450359330379342281958088278770446777343750000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000158163.14","DZIP1L","ENSG00000158163.14","199221","ATF3","ENSG00000162772.16","spearman","0.4018150984376477","0.00000000000000000000000000000000474681075160479171610626658811038548150702193247921615633037612002616130396850754365059912864843738589115673676133155822753906250000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000658644476709949672535288938350165232069800680038206329675690291567177121517979998532865693050553090870380401611328125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000154813.9","DPH3","ENSG00000154813.9","285381","ATF3","ENSG00000162772.16","spearman","0.4017693066279431","0.00000000000000000000000000000000483299841048094339034810508117421034660986179503767649188899843008540167582698261750356188981569971474527847021818161010742187500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000670142563102769969909240961878314428322813980739449148944890082302550273341696914029125276002218924986664205789566040039062500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000091527.15","CDV3","ENSG00000091527.15","55573","ATF3","ENSG00000162772.16","spearman","0.4015560369404576","0.00000000000000000000000000000000525529062174143017895046225057849570830485423170750532447095457716986659148270272793245991294064367593819042667746543884277343750000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000727697242921299621334988774805889511139316156387451720680977532214515434680135653371449433457485156395705416798591613769531250000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000168280.16","KIF5C","ENSG00000168280.16","3800","ATF3","ENSG00000162772.16","spearman","0.4015297413073018","0.00000000000000000000000000000000530982834329704230501821289622229211496177190242138110474559421123921787692585731944150059802289831623056670650839805603027343750000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000734744765610547457036195868603528782675725223280143479828332493209141011728406574785368854385581016686046496033668518066406250000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000168137.15","SETD5","ENSG00000168137.15","55209","ATF3","ENSG00000162772.16","spearman","0.4014945557697153","0.00000000000000000000000000000000538368248946757064327058440407743608348636056866769476755622867966620261907721233342934835652826564000861253589391708374023437500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000743995207757637820985513455716301241110924632633544746070642602857098957165666355253672015201971134956693276762962341308593750000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000183570.16","PCBP3","ENSG00000183570.16","54039","ATF3","ENSG00000162772.16","spearman","0.4014943797320037","0.00000000000000000000000000000000538405453941091045191975620224898759588554208156703833137179030180500337151420758971444996410227190608566161245107650756835937500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000743995207757637820985513455716301241110924632633544746070642602857098957165666355253672015201971134956693276762962341308593750000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000110756.17","HPS5","ENSG00000110756.17","11234","ATF3","ENSG00000162772.16","spearman","0.4014644093116204","0.00000000000000000000000000000000544776902184973832702610096916245342624865440941431603290160682338114538690496577405357470080815573965082876384258270263671875000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000752284325912515171022457643754816631956001072214647267631499646286025501085758583098839213931796621182002127170562744140625000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000129657.14","SEC14L1","ENSG00000129657.14","6397","ATF3","ENSG00000162772.16","spearman","0.4013830358794783","0.00000000000000000000000000000000562455622913398620447720412463162015951941583740932971070321822288131122025706024969513713296365153837541583925485610961914062500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000775635146430472856586211358849313826995873472889429543490649459202967232568039544033863808003559370263246819376945495605468750000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000135631.16","RAB11FIP5","ENSG00000135631.16","26056","ATF3","ENSG00000162772.16","spearman","0.4013566082180389","0.00000000000000000000000000000000568318585883773130157409455084742103252275978328391425688366187669165179138641872064272725362243932067940477281808853149414062500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000783184936489420996127480234547414081185702831576143886736989122785833094077361909426601704886650168191408738493919372558593750000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000197535.14","MYO5A","ENSG00000197535.14","4644","ATF3","ENSG00000162772.16","spearman","0.4013268138353671","0.00000000000000000000000000000000575001131034143787120768345758482257519520503627440998153687065494417875087589574146975518464941501406428869813680648803710937500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000791853093420740698491918169694387608040509891376582665227668175587124380121279364989211879688468798121903091669082641601562500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000145794.16","MEGF10","ENSG00000145794.16","84466","ATF3","ENSG00000162772.16","spearman","0.4012769291488700","0.00000000000000000000000000000000586364525913912518760980471193084230841631115826684460003660703053398440056383094135753625275597755717171821743249893188476562500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000806401111814122996331622139223699451318651657800194267440711136218954914527249939072001128081979004491586238145828247070312500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000214456.8","PLIN5","ENSG00000214456.8","440503","ATF3","ENSG00000162772.16","spearman","0.4012514696948439","0.00000000000000000000000000000000592249533200530517886224116071346202065731806778769988493896350410034283262503733506190370383670540377352153882384300231933593750000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000813939668414216814510482863175691302493931081489857219759820023116657357767985032925839306017223861999809741973876953125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000006837.11","CDKL3","ENSG00000006837.11","51265","ATF3","ENSG00000162772.16","spearman","0.4011928711416274","0.00000000000000000000000000000000606018116174968702326128943792264172398131838722732928725838262898391809713900266139196063019944915595260681584477424621582031250000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000832295132323348763999695663469824372524942475586140378628473195492560655580577218043067388997258149174740538001060485839843750000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000100077.14","GRK3","ENSG00000100077.14","157","ATF3","ENSG00000162772.16","spearman","0.4011906266608058","0.00000000000000000000000000000000606551752266617649456261069935721011279034510841162546553383696402744546148229846910899729084398757095186738297343254089355468750000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000832461333467959951018324617347454941618627477775221465668471405517829600133686025059676083515114441979676485061645507812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000147113.16","CXorf36","ENSG00000147113.16","79742","ATF3","ENSG00000162772.16","spearman","0.4011793162378418","0.00000000000000000000000000000000609247955824579944352136796357713119411916407493034118780716219205321762755187786869508215215063273717532865703105926513671875000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000835593304470489441620279838550561245277926891535337101287807233345069695346523156159052048153057512536179274320602416992187500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000162407.8","PLPP3","ENSG00000162407.8","8613","ATF3","ENSG00000162772.16","spearman","0.4011193753970750","0.00000000000000000000000000000000623736344991397244156933047569808409901601215273455545539867349299629941730310257481245672650516098656225949525833129882812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000854649298962349566586646975332952356880186264225384370225936383072667665861827241942719202150158253061817958950996398925781250000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000125148.6","MT2A","ENSG00000125148.6","4502","ATF3","ENSG00000162772.16","spearman","0.4011183411755200","0.00000000000000000000000000000000623989302290726561084322165520267395326267777495526762658744357763877449591575031562825509601211138033249881118535995483398437500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000854649298962349566586646975332952356880186264225384370225936383072667665861827241942719202150158253061817958950996398925781250000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000248592.7","TMEM110-MUSTN1","ENSG00000248592.7","100526772","ATF3","ENSG00000162772.16","spearman","0.4010893829719778","0.00000000000000000000000000000000631113542876541360277851056372495022207320617300875599909383919852433897642322793849426615375719507028406951576471328735351562500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000863820605667179256659468176551972867462440364700703491436016165208980718905993099543741409185315660579362884163856506347656250000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000015520.14","NPC1L1","ENSG00000015520.14","29881","ATF3","ENSG00000162772.16","spearman","0.4010671142014727","0.00000000000000000000000000000000636646853037924786439741918497888646496989371778345287098266017038355096669120587098231883738108649595233146101236343383789062500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000870803407460347997742036351803533790446339111609087616174332315815654717429102825128686693467727764073060825467109680175781250000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000124588.19","NQO2","ENSG00000124588.19","4835","ATF3","ENSG00000162772.16","spearman","0.4010489383077601","0.00000000000000000000000000000000641198795022726510691067704903488387472256098452037163671307728276283532146964595950511256461368247983045876026153564453125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000876435344822730777948013756656323507086086182508015292733299014427417913477643974509354030111296651739394292235374450683593750000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000108309.13","RUNDC3A","ENSG00000108309.13","10900","ATF3","ENSG00000162772.16","spearman","0.4010461877185178","0.00000000000000000000000000000000641890453078443439272902869481478914955782501980260542288441427448293216565831488063052084891424442503193859010934829711914062500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000876786722468354453778129563390079158354063303882402739560887453496139604524862120032285828230556035123299807310104370117187500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000243725.6","TTC4","ENSG00000243725.6","7268","ATF3","ENSG00000162772.16","spearman","0.4009854547080494","0.00000000000000000000000000000000657352122483030420569401778403323192909979322691085597451662389822034793973402273564894671142866400259663350880146026611328125000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000897298989925246170444431220074096204110984880063473718621626505631713756611999124098572044871957587020006030797958374023437500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000062194.15","GPBP1","ENSG00000062194.15","65056","ATF3","ENSG00000162772.16","spearman","0.4009778850864548","0.00000000000000000000000000000000659304922346271362547618540160441067060453603255157904428010830907675917722133208823207667359511674476379994302988052368164062500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000898748432995677254099949729309371379919616231773810699581348640552300086713391995404606737984920528106158599257469177246093750000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000146966.12","DENND2A","ENSG00000146966.12","27147","ATF3","ENSG00000162772.16","spearman","0.4009346678282809","0.00000000000000000000000000000000670564691247543629553823685307392377525260816752358148127640206555376815608811901848508585377572899233200587332248687744140625000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000913480259683942698415960467012473187716277880849605018048517077950553046488395308359978241874443938286276534199714660644531250000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000167123.18","CERCAM","ENSG00000167123.18","51148","ATF3","ENSG00000162772.16","spearman","0.4007761018596448","0.00000000000000000000000000000000713534320301236043825134788695144681610153592658458225839769910756109111862134515818622410021632163079630117863416671752929687500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000971359980572026897977700790720760093646384770279824712505360511964168995700025021700421690162841059645870700478553771972656250000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000182492.15","BGN","ENSG00000182492.15","633","ATF3","ENSG00000162772.16","spearman","0.4007565176642401","0.00000000000000000000000000000000719027311772569820437570906628849153994459405388354762500302369894631778790727006885931393842525949366972781717777252197265625000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000978177748820741395032255884038460918262283156839298076658976508840412506818405677551375720923942935769446194171905517578125000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000169604.19","ANTXR1","ENSG00000169604.19","84168","ATF3","ENSG00000162772.16","spearman","0.4007512365328950","0.00000000000000000000000000000000720515730216440833353456470121219077992957825824548050943198050310771356762805916475970319234889416293299291282892227172851562500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000979542106274709850722058774360173053327251232886776393700308944419486422887730368890338294995956402999581769108772277832031250000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000104324.15","CPQ","ENSG00000104324.15","10404","ATF3","ENSG00000162772.16","spearman","0.4007089214679926","0.00000000000000000000000000000000732552483991958365018035801435933113810445715084875107358426123202934477274005694701769497712007250811439007520675659179687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000995235445423418192729432303247676836371235474036747290365075671239594335454973768155528812684451622772030532360076904296875000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000104381.12","GDAP1","ENSG00000104381.12","54332","ATF3","ENSG00000162772.16","spearman","0.4006975450308867","0.00000000000000000000000000000000735822433219056332516498068859022894949589378436221511951090372552037275576968930934553675404785622049530502408742904663085937500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000000999005221412817026447012150655865185077656747988449245241861348572397554937574322680288174680640622682403773069381713867187500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000160781.15","PAQR6","ENSG00000160781.15","79957","ATF3","ENSG00000162772.16","spearman","0.4006739559775453","0.00000000000000000000000000000000742648851615489177724280106287266861021279819827369202577461016494466514835402452126850852964778937348455656319856643676757812500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001007595197131304129289342954940041066817064848558754779320239333547165975366058051666817707570089623914100229740142822265625000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000069122.18","ADGRF5","ENSG00000069122.18","221395","ATF3","ENSG00000162772.16","spearman","0.4006532055323020","0.00000000000000000000000000000000748705685303669286179065788368707891822227613079182559553673927091842731461118079310489148436857931301346980035305023193359375000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001014588248943846532037318906295988497779124628915796262298840294932715889859278952933596684715666924603283405303955078125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000165507.8","C10orf10","ENSG00000165507.8","11067","ATF3","ENSG00000162772.16","spearman","0.4006528534568790","0.00000000000000000000000000000000748808873693872269345862673966589211662578238425282059990267948453741046957915210454358179159584096851176582276821136474609375000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001014588248943846532037318906295988497779124628915796262298840294932715889859278952933596684715666924603283405303955078125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000035862.12","TIMP2","ENSG00000035862.12","7077","ATF3","ENSG00000162772.16","spearman","0.4006359758412886","0.00000000000000000000000000000000753772038339717188324331500939185201716178486727945257810680335175934419209436445057787024026652034081052988767623901367187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001020627575402939242072170201790911370804938057926768571382470428733591667664977920178259740424664414604194462299346923828125000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000198910.12","L1CAM","ENSG00000198910.12","3897","ATF3","ENSG00000162772.16","spearman","0.4005273605732915","0.00000000000000000000000000000000786501713555005130529628123055091729264616164284428841880408986271242666000327257427512939180758166912710294127464294433593750000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001063516894837280757653658653610718621997407642100880313261057601469766991505353328269917190240789750532712787389755249023437500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000204130.12","RUFY2","ENSG00000204130.12","55680","ATF3","ENSG00000162772.16","spearman","0.4005247200076190","0.00000000000000000000000000000000787314706566239081162625932423525836161174598198551327399618568076582653753608179701423824825567976404272485524415969848632812500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001063903161753106061755146888743257487030407737160269262876089069422869364600284106461836053370006993645802140235900878906250000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000118197.13","DDX59","ENSG00000118197.13","83479","ATF3","ENSG00000162772.16","spearman","0.4005160281456135","0.00000000000000000000000000000000789996697170665014817875470834405072583026982435891046734672493693355847023917687996057146460060494064236991107463836669921875000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001066812808930265610333972593763771722307751758109188451436251097067010040151738823645255482830407345318235456943511962890625000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000120820.12","GLT8D2","ENSG00000120820.12","83468","ATF3","ENSG00000162772.16","spearman","0.4004905906963013","0.00000000000000000000000000000000797897909894054434909563234609050335201825604509202067657545294786976330817664111564897072570445857309096027165651321411132812500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001076761895124585171226013978674772654795585185272279052647309463925672629366446367889936785999793755763676017522811889648437500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000182329.12","KIAA2012","ENSG00000182329.12","100652824","ATF3","ENSG00000162772.16","spearman","0.4004432145959596","0.00000000000000000000000000000000812822942392774423132120881928636042046938427827012451234404012656360627000414021217124249663044111002818681299686431884765625000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001096169977458170001086234927845874597219953402820348645982667719504088112969057429001845660465619403112214058637619018554687500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000118263.14","KLF7","ENSG00000118263.14","8609","ATF3","ENSG00000162772.16","spearman","0.4004129800702426","0.00000000000000000000000000000000822492133104897612205695947152724904955714358230418116269360014725966448207456000927227657282259087878628633916378021240234375000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001107728890880594803896945628929771250395049483927307383795060660488582601696545685329015062947632941359188407659530639648437500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000164758.7","MED30","ENSG00000164758.7","90390","ATF3","ENSG00000162772.16","spearman","0.4003625672706110","0.00000000000000000000000000000000838868648574538898171007466161920831841083568246226345114029566941570081540197571920089436581235986523097380995750427246093750000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001129031019679207612714886259583420767742697029664437772514351902273161707300274747903245931013316294411197304725646972656250000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000127946.16","HIP1","ENSG00000127946.16","3092","ATF3","ENSG00000162772.16","spearman","0.4003602347709336","0.00000000000000000000000000000000839634131163683955404643522802886183644367849233864242939210188481720518220858768610511541075069885664561297744512557983398437500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001129307906415154838596141409921233752976371821916803450527079947987710562294591282606753823714029749680776149034500122070312500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000116127.17","ALMS1","ENSG00000116127.17","7840","ATF3","ENSG00000162772.16","spearman","0.4003251812616306","0.00000000000000000000000000000000851221778659398401620178257240399267735390838249429642027726676620302366759632032558371278474496079979871865361928939819335937500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001144130538604487889444506501176026730930820269064435047552983485307639504594738686510391190154223295394331216812133789062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000196632.10","WNK3","ENSG00000196632.10","65267","ATF3","ENSG00000162772.16","spearman","0.4002999638594579","0.00000000000000000000000000000000859655806843299748466042187042354848634465886132130493675603631144914262713862679592558696528570294503879267722368240356445312500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001154697463586123400049916374405638437048321306834504540569784637240989143448240778974667186673741525737568736076354980468750000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000068137.14","PLEKHH3","ENSG00000068137.14","79990","ATF3","ENSG00000162772.16","spearman","0.4002790593812169","0.00000000000000000000000000000000866710122016082210784555315080461060846272720106243946468541297167035540330343285314422530074551787038217298686504364013671875000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001163398317476677271565526479268012428454146076608797784319507082997560518930771301850807253330799539980944246053695678710937500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000173267.13","SNCG","ENSG00000173267.13","6623","ATF3","ENSG00000162772.16","spearman","0.4002003485194613","0.00000000000000000000000000000000893790063008321803124392242877652694352626404327677683605938392074108005039220442122620269298494122267584316432476043701171875000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001198950433589953018125501635903046233872621736789796125198559449332132885118634723665975716500042835832573473453521728515625000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000162572.20","SCNN1D","ENSG00000162572.20","6339","ATF3","ENSG00000162772.16","spearman","0.4001246082940872","0.00000000000000000000000000000000920639281715678006501841395619196886725634405608419538848115382708127854620501545536859905327631281579670030623674392700195312500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001234146013861382409470283261004372897449874132039015329620959911997253808996202945925946270477879807003773748874664306640625000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000121101.15","TEX14","ENSG00000121101.15","56155","ATF3","ENSG00000162772.16","spearman","0.4000705207072280","0.00000000000000000000000000000000940300672360376537523552887407397486441916299802469644406842553760914289502185087763277970829278729070210829377174377441406250000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001259665741359269411631189065534998764887453681293096436882081270178199067893231959374550354979760413698386400938034057617187500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000127951.6","FGL2","ENSG00000127951.6","10875","ATF3","ENSG00000162772.16","spearman","0.3999575265011572","0.00000000000000000000000000000000982728229407552118320275790288624374641230180439952612980363183702789684365838796919600389712101673467259388417005538940429687500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001315629862528026931805320436337947713235030179858391550072763175373143733278645376751081474964166773133911192417144775390625000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000142173.14","COL6A2","ENSG00000142173.14","1292","ATF3","ENSG00000162772.16","spearman","0.3998836786811818","0.00000000000000000000000000000001011476739085699563497235338348345879704523822492450076650110295048169615622361797884799783364684344633133150637149810791015625000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001352322280387938156697233692175484415084294355235968401023840659798995358704235577977648130598709030891768634319305419921875000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000120328.6","PCDHB12","ENSG00000120328.6","56124","ATF3","ENSG00000162772.16","spearman","0.3998809500966535","0.00000000000000000000000000000001012554781373827546388376959998646319203467367662036084163207455918764339342785824494164864661982505822379607707262039184570312500000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001352867067166686738054527997578041734474119392775381155310456404367537876108553308168724882420974608976393938064575195312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000220205.8","VAMP2","ENSG00000220205.8","6844","ATF3","ENSG00000162772.16","spearman","0.3998625761605155","0.00000000000000000000000000000001019843895446142616181454036387598553913678119115582865857056827318944053650345455699043062391950797973549924790859222412109375000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001361704208512635763590957847169786715894510640079353996234841653498222025188179099258051207854691710963379591703414916992187500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
"ENSG00000184897.5","H1FX","ENSG00000184897.5","8971","ATF3","ENSG00000162772.16","spearman","0.3998560627651898","0.00000000000000000000000000000001022440288401037162080906837694931405090592508863285042881769188572456111574687795200654105709503483012667857110500335693359375000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0.0000000000000000000000000000001364268043550987088752023465794295880287664020384845319634985122355918998124679243372919801302600717463064938783645629882812500000000000000000000000000000000000000000000000000000000000000000000000000000000000","817"
