"Plot_Category","Analysis_Name","Display_Name","GeneSet_Name","GSEA_Terms","Terms_Plotted","Positive_NES","Negative_NES","PDF_Width","PDF_Height","CSV_File","PDF_File","PNG_File"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","CP_KEGG_LEGACY","93","20","23","70","14.650000000000000","10.050000000000001","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/CP_KEGG_LEGACY/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/CP_KEGG_LEGACY/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/CP_KEGG_LEGACY/png/dotplot.png"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","CP_KEGG_MEDICUS","177","20","88","89","19.920000000000002","15.150000000000000","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/CP_KEGG_MEDICUS/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/CP_KEGG_MEDICUS/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/CP_KEGG_MEDICUS/png/dotplot.png"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","CP_REACTOME","663","20","450","213","15.170000000000000","10.390000000000001","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/CP_REACTOME/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/CP_REACTOME/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/CP_REACTOME/png/dotplot.png"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","CP_WIKIPATHWAYS","244","20","117","127","16.180000000000000","11.410000000000000","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/CP_WIKIPATHWAYS/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/CP_WIKIPATHWAYS/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/CP_WIKIPATHWAYS/png/dotplot.png"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","GO_BP","1590","20","845","742","15.170000000000000","10.390000000000001","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/GO_BP/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/GO_BP/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/GO_BP/png/dotplot.png"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","GO_CC","386","20","259","127","14.690000000000000","10.050000000000001","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/GO_CC/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/GO_CC/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/GO_CC/png/dotplot.png"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","GO_MF","436","20","216","216","16.180000000000000","11.410000000000000","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/GO_MF/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/GO_MF/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/GO_MF/png/dotplot.png"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","hallmark","24","20","14","10","14.289999999999999","10.050000000000001","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/hallmark/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/hallmark/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/hallmark/png/dotplot.png"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","HPO","1089","20","771","318","15.850000000000000","11.070000000000000","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/HPO/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/HPO/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/HPO/png/dotplot.png"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","IMMUNESIGDB","1964","20","1194","770","19.590000000000000","14.810000000000000","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/IMMUNESIGDB/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/IMMUNESIGDB/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/IMMUNESIGDB/png/dotplot.png"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","TFT_GTRD","76","18","65","8","12.789999999999999","9.090000000000000","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/TFT_GTRD/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/TFT_GTRD/png/dotplot.png"
"Main_DE","Primary_tumor_vs_normal","Primary_tumor_vs_normal","TFT_TFT_LEGACY","124","20","65","59","13.840000000000000","10.050000000000001","results/ngs/GSE50760/tables/Primary_tumor_vs_normal/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/TFT_TFT_LEGACY/pdf/dotplot.pdf","results/ngs/GSE50760/plots/GSEA/Main_DE/Primary_tumor_vs_normal/TFT_TFT_LEGACY/png/dotplot.png"
