Data_Type,Dataset_ID,Plot_Category,Analysis_Name,GeneSet_Name,GSEA_Result_File,GMT_File,PathwayDenester_Input_File,PathwayDenester_Official_File,PathwayDenester_Result_File,Stdout_File,Stderr_File,PValue_Threshold,To_Test_Threshold,Top_N,Input_GSEA_Terms,Prepared_Terms,Evaluated_Terms,Kept_Terms,Excluded_Terms,Reciprocal_Terms,Excluded_Percent,Status,Error_Message
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_BIOCARTA/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_BIOCARTA.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_BIOCARTA/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_BIOCARTA/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_BIOCARTA/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_BIOCARTA/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_BIOCARTA/pathway_denester_stderr.log,0.05,0.5,20,85,85,85,72,13,45,15.2941,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_LEGACY/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_KEGG_LEGACY.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_KEGG_LEGACY/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_KEGG_LEGACY/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_KEGG_LEGACY/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_KEGG_LEGACY/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_KEGG_LEGACY/pathway_denester_stderr.log,0.05,0.5,20,50,40,40,38,2,30,5.0,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_KEGG_MEDICUS.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_KEGG_MEDICUS/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_KEGG_MEDICUS/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_KEGG_MEDICUS/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_KEGG_MEDICUS/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_KEGG_MEDICUS/pathway_denester_stderr.log,0.05,0.5,20,177,171,171,161,10,58,5.848,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_REACTOME,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_REACTOME/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_REACTOME.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_REACTOME/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_REACTOME/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_REACTOME/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_REACTOME/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_REACTOME/pathway_denester_stderr.log,0.05,0.5,20,458,417,417,340,77,195,18.4652,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,CP_WIKIPATHWAYS,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/CP_WIKIPATHWAYS/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_WIKIPATHWAYS.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_WIKIPATHWAYS/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_WIKIPATHWAYS/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_WIKIPATHWAYS/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_WIKIPATHWAYS/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/CP_WIKIPATHWAYS/pathway_denester_stderr.log,0.05,0.5,20,236,226,226,185,41,139,18.1416,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/GO_BP/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_BP.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_BP/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_BP/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_BP/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_BP/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_BP/pathway_denester_stderr.log,0.05,0.5,20,1229,1186,1185,1020,165,627,13.9241,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,GO_CC,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/GO_CC/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_CC.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_CC/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_CC/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_CC/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_CC/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_CC/pathway_denester_stderr.log,0.05,0.5,20,200,189,188,174,14,134,7.4468,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,GO_MF,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/GO_MF/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_MF.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_MF/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_MF/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_MF/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_MF/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/GO_MF/pathway_denester_stderr.log,0.05,0.5,20,297,263,261,249,12,195,4.5977,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,HPO,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/HPO/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/HPO.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/HPO/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/HPO/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/HPO/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/HPO/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/HPO/pathway_denester_stderr.log,0.05,0.5,20,1132,1109,1109,781,328,434,29.5762,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,IMMUNESIGDB,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/IMMUNESIGDB/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/IMMUNESIGDB.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/IMMUNESIGDB/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/IMMUNESIGDB/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/IMMUNESIGDB/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/IMMUNESIGDB/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/IMMUNESIGDB/pathway_denester_stderr.log,0.05,0.5,20,2381,2378,2378,2356,22,2280,0.9251,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,TFT_GTRD,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/TFT_GTRD/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/TFT_GTRD.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/TFT_GTRD/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/TFT_GTRD/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/TFT_GTRD/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/TFT_GTRD/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/TFT_GTRD/pathway_denester_stderr.log,0.05,0.5,20,142,139,139,132,7,119,5.036,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,TFT_TFT_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/TFT_TFT_LEGACY/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/TFT_TFT_LEGACY.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/TFT_TFT_LEGACY/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/TFT_TFT_LEGACY/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/TFT_TFT_LEGACY/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/TFT_TFT_LEGACY/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/TFT_TFT_LEGACY/pathway_denester_stderr.log,0.05,0.5,20,244,244,244,227,17,203,6.9672,OK,
ngs,GSE50760,ATF3_correlation,Primary_tumor,hallmark,results/ngs/GSE50760/tables/ATF3_function/Primary_tumor/GSEA/hallmark/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/hallmark.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/hallmark/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/hallmark/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/hallmark/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/hallmark/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_correlation/Primary_tumor/hallmark/pathway_denester_stderr.log,0.05,0.5,20,12,12,12,12,0,12,0.0,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,C6,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/C6/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/C6.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/C6/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/C6/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/C6/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/C6/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/C6/pathway_denester_stderr.log,0.05,0.5,20,75,75,75,73,2,66,2.6667,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,CP_BIOCARTA,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/CP_BIOCARTA/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_BIOCARTA.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_BIOCARTA/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_BIOCARTA/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_BIOCARTA/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_BIOCARTA/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_BIOCARTA/pathway_denester_stderr.log,0.05,0.5,20,45,45,45,39,6,27,13.3333,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,CP_KEGG_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/CP_KEGG_LEGACY/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_KEGG_LEGACY.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_KEGG_LEGACY/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_KEGG_LEGACY/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_KEGG_LEGACY/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_KEGG_LEGACY/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_KEGG_LEGACY/pathway_denester_stderr.log,0.05,0.5,20,62,62,62,59,3,46,4.8387,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,CP_KEGG_MEDICUS,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/CP_KEGG_MEDICUS/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_KEGG_MEDICUS.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_KEGG_MEDICUS/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_KEGG_MEDICUS/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_KEGG_MEDICUS/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_KEGG_MEDICUS/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_KEGG_MEDICUS/pathway_denester_stderr.log,0.05,0.5,20,103,103,103,102,1,67,0.9709,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,CP_REACTOME,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/CP_REACTOME/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_REACTOME.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_REACTOME/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_REACTOME/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_REACTOME/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_REACTOME/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_REACTOME/pathway_denester_stderr.log,0.05,0.5,20,349,347,347,288,59,177,17.0029,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,CP_WIKIPATHWAYS,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/CP_WIKIPATHWAYS/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/CP_WIKIPATHWAYS.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_WIKIPATHWAYS/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_WIKIPATHWAYS/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_WIKIPATHWAYS/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_WIKIPATHWAYS/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/CP_WIKIPATHWAYS/pathway_denester_stderr.log,0.05,0.5,20,198,198,198,178,20,133,10.101,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,GO_BP,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/GO_BP/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_BP.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_BP/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_BP/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_BP/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_BP/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_BP/pathway_denester_stderr.log,0.05,0.5,20,1088,1078,1077,852,225,521,20.8914,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,GO_CC,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/GO_CC/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_CC.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_CC/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_CC/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_CC/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_CC/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_CC/pathway_denester_stderr.log,0.05,0.5,20,150,146,145,130,15,106,10.3448,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,GO_MF,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/GO_MF/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/GO_MF.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_MF/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_MF/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_MF/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_MF/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/GO_MF/pathway_denester_stderr.log,0.05,0.5,20,233,227,226,202,24,151,10.6195,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,HPO,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/HPO/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/HPO.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/HPO/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/HPO/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/HPO/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/HPO/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/HPO/pathway_denester_stderr.log,0.05,0.5,20,493,490,490,300,190,193,38.7755,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,IMMUNESIGDB,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/IMMUNESIGDB/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/IMMUNESIGDB.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/IMMUNESIGDB/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/IMMUNESIGDB/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/IMMUNESIGDB/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/IMMUNESIGDB/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/IMMUNESIGDB/pathway_denester_stderr.log,0.05,0.5,20,1451,1451,1451,1397,54,1344,3.7216,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,TFT_GTRD,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/TFT_GTRD/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/TFT_GTRD.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/TFT_GTRD/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/TFT_GTRD/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/TFT_GTRD/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/TFT_GTRD/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/TFT_GTRD/pathway_denester_stderr.log,0.05,0.5,20,42,39,39,39,0,34,0.0,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,TFT_TFT_LEGACY,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/TFT_TFT_LEGACY/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/TFT_TFT_LEGACY.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/TFT_TFT_LEGACY/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/TFT_TFT_LEGACY/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/TFT_TFT_LEGACY/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/TFT_TFT_LEGACY/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/TFT_TFT_LEGACY/pathway_denester_stderr.log,0.05,0.5,20,189,189,189,164,25,139,13.2275,OK,
ngs,GSE50760,ATF3_high_low_DE,Liver_metastasis,hallmark,results/ngs/GSE50760/tables/ATF3_function/Liver_metastasis/ATF3_high_low_DE/GSEA/hallmark/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/hallmark.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/hallmark/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/hallmark/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/hallmark/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/hallmark/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Liver_metastasis/hallmark/pathway_denester_stderr.log,0.05,0.5,20,30,30,30,30,0,30,0.0,OK,
ngs,GSE50760,ATF3_high_low_DE,Normal_colon,C6,results/ngs/GSE50760/tables/ATF3_function/Normal_colon/ATF3_high_low_DE/GSEA/C6/gsea_result.csv,data/reference/pathway_denester/msigdb_symbol_gmt/C6.gmt,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Normal_colon/C6/pathway_denester_input.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Normal_colon/C6/pathway_denester_official.tsv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Normal_colon/C6/pathway_denester_result.csv,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Normal_colon/C6/pathway_denester_stdout.log,results/ngs/GSE50760/tables/PathwayDenester/ATF3_high_low_DE/Normal_colon/C6/pathway_denester_stderr.log,0.05,0.5,20,74,74,73,73,0,67,0.0,OK,
