"TF","Mean_Selected_Rank","Best_Selected_Rank","Worst_Selected_Rank","DoRothEA_Rank","ChEA3_Rank","CollecTRI_Rank","DoRothEA_P_Value","CollecTRI_P_Value","DoRothEA_Score","ChEA3_Score","CollecTRI_Score","CheA3_Library_Count","Consensus_Rank"
"ZNF263","446.333333333333371","12","1078","12","1078","249","0.00009615167952996740588587215592397683395","0.14921353781145699213261934801266761","4.01704312531810004","0.33539999999999998","1.4423149740277701","6","156"
"TEAD1","447.333333333333314","68","768","68","768","506","0.03004483116649180052259993090046918950975","0.64187289569874894645806762127904221","1.52223023211228004","0.20410000000000000","0.4650817765091540","4","157"
"GATA3","448.000000000000000","245","849","245","849","250","0.82696134420022004984929253623704425990582","0.15068990680426899708699295388214523","0.08251479080163020","0.23230000000000001","1.4370988540525900","6","158"
"HOXA9","449.666666666666686","176","614","176","614","559","0.34149709341890899239047030278015881776810","0.78528748299795103626763648207997903","0.46661298837337500","0.15420000000000000","0.2724351053094090","4","159"
"BATF","450.666666666666686","205","812","205","812","335","0.49215803813343500516808148859126958996058","0.26347255302041100444299104310630355","0.30789541741900900","0.21990000000000001","1.1182211509183000","5","160"
"MAX","456.333333333333371","69","987","69","987","313","0.03038694797564389996069600385908415773883","0.23238699179302099717681073798303260","1.51731291768573007","0.28810000000000002","1.1942326061826301","5","161"
"MEIS1","457.000000000000000","62","1217","62","1217","92","0.02399907639579140078422980764116800855845","0.02776333401410619947102809135230927","1.61980547178545997","0.40849999999999997","2.2006143898852302","5","162"
"RELA","457.333333333333314","158","650","158","650","564","0.27584284190811497738948787628032732754946","0.79979517200583194469487580136046745","0.55933828145480602","0.16460000000000000","0.2536121980413730","6","163"
"GLI2","458.333333333333371","48","1133","48","1133","194","0.01310220812304069976095277638705738354474","0.09115604081560589599941835103891208","1.88265550626491995","0.36280000000000001","1.6893308694261200","3","164"
"ESRRA","460.333333333333314","171","612","171","612","598","0.31952978469299797570357668519136495888233","0.89178172416298395752676242409506813","0.49548865323353802","0.15370000000000000","0.1360500378846850","5","165"
"HHEX","462.666666666666686","263","787","263","787","338","1.00000000000000000000000000000000000000000","0.26901924773358198983430611406220123","0.00000000000000000","0.21070000000000000","1.1053239408163500","4","166"
"ZBTB7A","463.666666666666629","100","996","100","996","295","0.07695117550691779606530928958818549290299","0.20596163727028699019783175572229084","1.11378474149502993","0.29289999999999999","1.2647481116071100","5","167"
"NFATC1","469.666666666666629","49","1093","49","1093","267","0.01396726509283740050304523094837350072339","0.16722338386158799861114232498948695","1.85488862404815991","0.34329999999999999","1.3811807766837301","5","168"
"SMAD1","473.000000000000000","144","1128","144","1128","147","0.20987348224414600905696204335981747135520","0.06991894329573540567412948121273075","0.67804243155848398","0.36030000000000001","1.8124354250043000","5","169"
"SPI1","474.666666666666629","99","1141","184","1141","99","0.36071353463120697790955659911560360342264","0.03292180180852299908877967027365230","0.44283756185305501","0.36590000000000000","2.1330356503990999","6","170"
"ATF4","475.000000000000000","47","974","47","974","404","0.01310220812304069976095277638705738354474","0.40670696574328202288484135351609439","1.88265550626491995","0.28189999999999998","0.8297025740823700","4","171"
"MYOD1","476.000000000000000","225","792","225","792","411","0.65484991269633496813185047358274459838867","0.41917107486860100129533179824647959","0.18385822604923699","0.21210000000000001","0.8078601831020040","5","172"
"SMAD5","481.333333333333371","99","1094","99","1094","251","0.07685939685917840547002555240396759472787","0.15091871446185600724732012167805806","1.11430302790911995","0.34399999999999997","1.4362939514108599","4","173"
"LEF1","487.666666666666629","84","1187","84","1187","192","0.04940527197072819981515934273375023622066","0.09024248887253130679830803728691535","1.30622670561820997","0.38890000000000002","1.6941199669023901","4","174"
"TCF7","488.333333333333371","100","1156","209","1156","100","0.51533267916583103129823939525522291660309","0.03334134175961819823719167743547587","0.28791231643396098","0.37200000000000000","2.1279486445814801","5","175"
"ESR2","489.666666666666686","143","982","143","982","344","0.20987348224414600905696204335981747135520","0.27072165060392000546229951396526303","0.67804243155848398","0.28660000000000002","1.1014021948693800","5","176"
"CREB3","490.000000000000000","228","927","228","927","315","0.69468636990204302161799887471715919673443","0.23629611498016001025490595566225238","0.15821122211945801","0.26410000000000000","1.1842954862477799","4","177"
"JUND","491.333333333333314","156","695","156","695","623","0.26165770190332399147692399310471955686808","0.97379679639904304089270681288326159","0.58226647726337699","0.17849999999999999","0.0328467510031105","6","178"
"MAF","492.000000000000000","64","1146","64","1146","266","0.02616668601927539875018347004242968978360","0.16709171564892000283464312815340236","1.58225127677460997","0.36749999999999999","1.3816092389385799","4","179"
"EOMES","495.333333333333371","88","1180","218","1180","88","0.62510226765233700696455798606621101498604","0.02547779336603470112798675017984351","0.20404892562589599","0.38410000000000000","2.2340802484387901","5","180"
"SOX6","496.333333333333314","21","983","21","983","485","0.00048329997960592499181564640764463547384","0.58417138780858801627715592985623516","3.31578322318727992","0.28689999999999999","0.5473018285621190","4","181"
"ZBTB33","496.666666666666629","38","1181","271","1181","38","1.00000000000000000000000000000000000000000","0.00366833088951749007600167118425816","0.00000000000000000","0.38460000000000000","2.9053581440870802","5","182"
"NR1H3","496.666666666666686","168","760","168","760","562","0.31261953425680899520955335901817306876183","0.79711040179864700583323156024562195","0.50498388826538598","0.20119999999999999","0.2570885688304230","5","183"
"NR2F1","498.333333333333314","259","847","259","847","389","0.96031356167268400181313836583285592496395","0.36591581634328601557726301507500466","0.01758693792989090","0.23219999999999999","0.9041500987500311","4","184"
"LHX2","501.666666666666629","114","1239","152","1239","114","0.24015788812961100240350731382932281121612","0.04703979045292869948236003097008506","0.61950314412849095","0.42309999999999998","1.9859417657977201","4","185"
"IKZF1","503.000000000000000","67","1268","174","1268","67","0.32058210824155097817822479555616155266762","0.01600842944155739938638660646574863","0.49406071937673601","0.44230000000000003","2.4087233091227200","6","186"
"FOXA1","506.333333333333371","133","1173","133","1173","213","0.16051038760413499639767564985959324985743","0.11464231177992000032528352448935038","0.79449685651034496","0.38140000000000002","1.5776662148651801","6","187"
"JUNB","510.333333333333314","17","919","17","919","595","0.00022559784337728799831143677856459817122","0.87944534164808296772264384344452992","3.64666505634570015","0.26140000000000002","0.1516723812943010","4","188"
"FOXL2","510.666666666666629","63","1334","135","1334","63","0.16404866625313299643984521480888361111283","0.01435521440513390020732309437789809","0.78502729616034395","0.49569999999999997","2.4482496693529900","3","189"
"SRF","511.333333333333371","86","1142","86","1142","306","0.05995712409450489749351831392232270445675","0.22698188297746899055873370798508404","1.22215920670836997","0.36590000000000000","1.2081699888396800","6","190"
"SOX9","513.333333333333371","180","937","180","937","423","0.34837934785378399382693714869674295186996","0.46092501996585000245687524511595257","0.45794759815054797","0.26779999999999998","0.7373245273672440","5","191"
"ARID3A","515.000000000000000","142","1170","142","1170","233","0.20301800931107599756941795021703001111746","0.13686337787195798632033927333395695","0.69246543500547997","0.37959999999999999","1.4875736079406401","5","192"
"ESR1","520.000000000000000","27","955","27","955","578","0.00278367694601902018400330085512450750684","0.84399257633036395276349139749072492","2.55538116730217979","0.27439999999999998","0.1967891063120280","6","193"
"PPARA","520.333333333333371","181","1097","181","1097","283","0.35332298412755197558610120722732972353697","0.18734353745050599804322644104104256","0.45182811021561398","0.34470000000000001","1.3184784408681400","3","194"
"HINFP","523.000000000000000","161","1167","241","1167","161","0.79349456304819998564425986842252314090729","0.07630291404851140268927878196336678","0.10045604464480400","0.37830000000000003","1.7725523463230000","3","195"
"NFE2","527.666666666666629","46","1101","46","1101","436","0.01232267903982550011354746288816386368126","0.48797296931958500376680376575677656","1.90929486313523000","0.34749999999999998","0.6935364343177910","5","196"
"PGR","530.666666666666629","266","737","266","737","589","1.00000000000000000000000000000000000000000","0.86926355452673897961091142860823311","0.00000000000000000","0.19289999999999999","0.1645939994728280","4","197"
"ELF1","538.666666666666629","177","1053","177","1053","386","0.34450413116384698275496134556306060403585","0.36280602738334499779426778331981041","0.46280556582920002","0.32429999999999998","0.9100312540426760","5","198"
"RBPJ","539.666666666666629","118","1147","118","1147","354","0.11473437502468400439603612994687864556909","0.29003010438645498991760973694908898","0.94030644568263899","0.36780000000000002","1.0580555791795601","5","199"
"NR5A2","541.666666666666629","95","985","95","985","545","0.07404533432725840524923910379584413021803","0.73573930954609301213764638305292465","1.13050230162304000","0.28699999999999998","0.3375009321818450","4","200"
"STAT6","544.000000000000000","122","1286","224","1286","122","0.62683602607037702814096746806171722710133","0.05225754225960439758313924585308996","0.20284605133243200","0.45579999999999998","1.9410060605776700","4","201"
"ATF2","545.333333333333371","91","1256","91","1256","289","0.06833381783120730246228191617774427868426","0.19628037156452599054645702381094452","1.16536431443453004","0.43430000000000002","1.2922217210260900","5","202"
"LYL1","553.333333333333371","63","1484","63","1484","113","0.02400134244161309868270670619949669344351","0.04607902543562410191402278769601253","1.61976446667672991","0.64739999999999998","1.9946686988393201","5","203"
"MEF2C","553.666666666666629","211","1072","211","1072","378","0.53449129663095595876853849404142238199711","0.33849863207705099821254179914831184","0.27205936221558502","0.33189999999999997","0.9571359663788980","5","204"
"PROX1","555.000000000000000","198","1090","198","1090","377","0.44637072406605998731166096149536315351725","0.33497219147784002002410375098406803","0.35030429703082699","0.34120000000000000","0.9641470804356510","4","205"
"KLF13","556.333333333333371","90","1320","90","1320","259","0.06510116790551380427931604799596243537962","0.16118867877537698674039745583286276","1.18641122018187994","0.48220000000000002","1.4010849257478699","4","206"
"MAFG","560.333333333333371","37","1321","37","1321","323","0.00611045615776307973060488265559797582682","0.24939065426256801227822279543033801","2.21392636759629013","0.48430000000000001","1.1518306891414500","4","207"
"ELK4","562.333333333333371","74","1273","74","1273","340","0.03598775664586680023138143269534339196980","0.26982263339830397930185768018418457","1.44384522494161005","0.44779999999999998","1.1034711040265901","5","208"
"NR2C2","564.666666666666629","142","1386","166","1386","142","0.31083188756104002115066009537258651107550","0.06554879941503910512068387106410228","0.50747443426807104","0.53380000000000005","1.8414967295288700","5","209"
"POU2F1","566.666666666666629","260","997","260","997","443","0.96504252524658795664436183869838714599609","0.50317731033446300159539532614871860","0.01545354875670930","0.29310000000000003","0.6694988558288950","4","210"
"SOX11","568.666666666666629","238","1226","238","1226","242","0.77047190211630001144271773227956146001816","0.14362603792375300271189075829170179","0.11324319468514500","0.41520000000000001","1.4624204169294099","5","211"
"KLF3","569.333333333333371","232","1037","232","1037","439","0.72239599099030704643098488304531201720238","0.49468350492137497242950416875828523","0.14122467284906201","0.31450000000000000","0.6828786831667299","4","212"
"ONECUT1","569.666666666666629","70","1514","70","1514","125","0.03038694797564389996069600385908415773883","0.05359675184977070322434045124282420","1.51731291768573007","0.67949999999999999","1.9300814067952601","4","213"
"POU2F2","571.666666666666629","267","990","267","990","458","1.00000000000000000000000000000000000000000","0.54720760670094004129992981688701548","0.00000000000000000","0.28939999999999999","0.6019497200203860","5","214"
"MBD2","575.666666666666629","214","1179","214","1179","334","0.58879245348162900786093132410314865410328","0.26313776900390900559401075042842422","0.23003776496181000","0.38390000000000002","1.1190055554410701","4","215"
"ATF6","580.000000000000000","261","1132","261","1132","347","1.00000000000000000000000000000000000000000","0.27372309849673998050079148924851324","0.00000000000000000","0.36249999999999999","1.0945288566613500","3","216"
"PKNOX1","584.333333333333371","189","1367","197","1367","189","0.44104389266236498912121533066965639591217","0.08786014270801660586140968689505826","0.35551818741994301","0.51849999999999996","1.7067951043222700","4","217"
"YY1","589.000000000000000","246","1153","246","1153","368","0.82696134420022004984929253623704425990582","0.31783650103557797850228894276369829","0.08251479080163020","0.37040000000000001","0.9989136957899420","6","218"
"THAP11","593.333333333333371","192","1022","192","1022","566","0.40634147736451597943130309431580826640129","0.80252322295878797397961079695960507","0.39110884473944602","0.30769999999999997","0.2500829216805460","5","219"
"CEBPA","597.666666666666629","106","1215","106","1215","472","0.09476803816900949972712453472922788932920","0.57186064307559603125952207847149111","1.02333810978558004","0.40760000000000002","0.5653133600851670","5","220"
"CDX2","598.666666666666629","203","1196","203","1196","397","0.48315772945450097264341593472636304795742","0.38472922195311298754205608929623850","0.31591106831838400","0.39389999999999997","0.8692155897113359","5","221"
"XBP1","605.000000000000000","200","1339","200","1339","276","0.45100664154740099931473196193110197782516","0.17906774825240701076722871221136302","0.34581706263168599","0.49750000000000000","1.3436309741032799","4","222"
"GABPA","609.666666666666629","88","1331","88","1331","410","0.06259513452868069316448185190893127582967","0.41708874885367297480343040660955012","1.20345942285134000","0.49490000000000001","0.8114823080259690","6","223"
"MBD1","616.666666666666629","191","1456","191","1456","203","0.39755535391469098982497598626650869846344","0.11008128793231700126575844933540793","0.40060239348293802","0.60899999999999999","1.5978278805502599","3","224"
"SP3","622.333333333333371","114","1493","114","1493","260","0.10422541847091100486455417239994858391583","0.16174358407775599189015736101282528","0.98202635248141901","0.65400000000000003","1.3992314643910300","3","225"
"STAT5B","627.333333333333371","242","1329","242","1329","311","0.79349456304819998564425986842252314090729","0.22917862996710799960986548740038415","0.10045604464480400","0.49080000000000001","1.2024773668395901","4","226"
"RUNX3","629.333333333333371","224","1437","227","1437","224","0.69362547997980494862702016689581796526909","0.12881653497893200133184166134014959","0.15887496165154499","0.59119999999999995","1.5187853486938001","5","227"
"NANOG","646.666666666666629","206","1114","206","1114","620","0.49215803813343500516808148859126958996058","0.96449217234397000009238354323315434","0.30789541741900900","0.35349999999999998","0.0445171618698480","6","228"
"HNF1A","647.666666666666629","256","1410","256","1410","277","0.93023904331730400407707293197745457291603","0.18098493416506400421894795726984739","0.03140543654948990","0.56200000000000006","1.3377285698938299","3","229"
"STAT4","664.000000000000000","223","1328","223","1328","441","0.62683602607037702814096746806171722710133","0.50050084288047003155952552333474159","0.20284605133243200","0.49070000000000003","0.6737019169874749","4","230"
"NR1H2","665.666666666666629","233","1160","233","1160","604","0.72239599099030704643098488304531201720238","0.91037874507712102101208984095137566","0.14122467284906201","0.37369999999999998","0.1125608245530310","4","231"
"HOXB13","675.000000000000000","154","1295","154","1295","576","0.26013122882930400647794044743932317942381","0.84057822081968702754295463819289580","0.58480750749609700","0.46610000000000001","0.2011539208448570","4","232"
"RFX1","676.000000000000000","136","1376","136","1376","516","0.16825702200024800214706033330003265291452","0.65693935934260605513657083065481856","0.77402680197873897","0.52529999999999999","0.4441427789958120","4","233"
"TBX21","693.666666666666629","67","1476","67","1476","538","0.02629391089961799835017508542023279005662","0.71936534385009298642188468875247054","1.58014481306432009","0.63639999999999997","0.3593071262315100","4","234"
"NFE2L1","695.333333333333371","243","1423","243","1423","420","0.80182168240626194855025232754996977746487","0.45370212772104001608397538802819327","0.09592220398213690","0.57310000000000005","0.7492573184824470","4","235"
"MNT","697.333333333333371","157","1385","157","1385","550","0.27000224530247401988347633050580043345690","0.75404005303644294766485245418152772","0.56863262429130801","0.53200000000000003","0.3133167139863520","4","236"
"ZBED1","724.333333333333371","219","1429","219","1429","525","0.62510226765233700696455798606621101498604","0.68026811572303003128325826764921658","0.20404892562589599","0.58050000000000002","0.4120972889098300","4","237"
"SP2","729.333333333333371","268","1309","268","1309","611","1.00000000000000000000000000000000000000000","0.92991146294477800005040535324951634","0.00000000000000000","0.47460000000000002","0.0879562321528098","5","238"
