"sig_names","p.value","statistic","p.adj","log10pvalue","stars","Method_Source","p.value.label","p.adj.label","Significance","Adjusted_Significance"
"Glycogen_Biosynthesis_PCA","0.00000458601251438660879579606657885371134852903196588158607482910156250000000000000000000000000","0.2129652749291051916","0.00001648780689696138023023382068732445304704015143215656280517578125000000000000000000000000","5.338564764494515558","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_03_LAMP3_ssGSEA","0.00000478723947925933633628682584149061085554421879351139068603515625000000000000000000000000000","0.2125573591722444144","0.00001714323702849391051791609619225909000306273810565471649169921875000000000000000000000000","5.319914846610504178","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Type_I_IFN_Reponse_Rooney_et_al_zscore","0.00000495389088924064248408742072715682525085867382586002349853515625000000000000000000000000000","0.2122317399734510723","0.00001767017773878748923923644176259273308460251428186893463134765625000000000000000000000000","5.305053563095872171","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MT_exosome_PCA","0.00000512846792266452064349997047587592646777920890599489212036132812500000000000000000000000000","0.2119016619828120174","0.00001822114485464335306729756480681459152037859894335269927978515625000000000000000000000000","5.290012356546936800","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_06_STMN1_ssGSEA","0.00000580540282578292686157953386705266041190043324604630470275878906250000000000000000000000000","0.2107157507458921886","0.00002054568343812239025118586421836397448714706115424633026123046875000000000000000000000000","5.236167640017568736","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Killing_of_cancer_cells_2_ssGSEA","0.00000590575680302279404137923840556467780515959020704030990600585937500000000000000000000000000","0.2105512850238099587","0.00002081951620053949878613730462006969901267439126968383789062500000000000000000000000000000","5.228724441095942588","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_04_CD207_PCA","0.00000624935127876443571024768497412793522016727365553379058837890625000000000000000000000000000","0.2100076946007852496","0.00002194539635100999666562568424232892994041321799159049987792968750000000000000000000000000","5.204165062763983052","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TMEscoreA_plus_PCA","0.00000631226563071763908192770425875650630587188061326742172241210937500000000000000000000000000","0.2099112573028640572","0.00002208074386652579556861858423033595499873626977205276489257812500000000000000000000000000","5.199814733574372738","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"ADP_Ribosylation_zscore","0.00000635650485258524159987332524668346422913600690662860870361328125000000000000000000000000000","0.2098439932430194443","0.00002214997460170088099573777740136648617408354766666889190673828125000000000000000000000000","5.196781617130991293","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neomycin__Kanamysin_and_Gentamicin_Biosynthesis_PCA","0.00000649237577836193622188082005819431685722520342096686363220214843750000000000000000000000000","0.2096401627586417793","0.00002247803969823985049264480906572316598612815141677856445312500000000000000000000000000000","5.187596351176988918","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TMEscoreA_plus_zscore","0.00000650027196571615967972488508985762223346682731062173843383789062500000000000000000000000000","0.2096284425057900747","0.00002247803969823985049264480906572316598612815141677856445312500000000000000000000000000000","5.187068472474239300","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c13_Tn_TCF7_zscore","0.00000653436456347378782975833175217239556786807952448725700378417968750000000000000000000000000","0.2095779944609065804","0.00002248198550329935890661203767848519419203512370586395263671875000000000000000000000000000","5.184796639146134645","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Normal_mucosa_Bindea_et_al_zscore","0.00000655104213341173413062473382395545229428535094484686851501464843750000000000000000000000000","0.2095534074087285203","0.00002248198550329935890661203767848519419203512370586395263671875000000000000000000000000000","5.183689607368643593","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Hexosamine_Biosynthesis_PCA","0.00000670227034982954858889202948146746052771050017327070236206054687500000000000000000000000000","0.2093331430915479074","0.00002291417712054932452007266485694003677053842693567276000976562500000000000000000000000000","5.173778057988197787","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_01_CLEC9A_PCA","0.00000674555230344725852760934953211702236330893356353044509887695312500000000000000000000000000","0.2092709747938127363","0.00002297545258241810543775596187288101646117866039276123046875000000000000000000000000000000","5.170982485944686680","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"ICB_resistance_Peng_et_al_zscore","0.00000691607356440760916936041566294157689753774320706725120544433593750000000000000000000000000","0.2090296904579306558","0.00002346802490394492014509977839686882816749857738614082336425781250000000000000000000000000","5.160140395900373989","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Trafficking_of_immune_cells_to_tumors_ssGSEA","0.00000730380374095494226720703609401219580377073725685477256774902343750000000000000000000000000","0.2085015147152870230","0.00002469121712427305026927963627070283791908877901732921600341796875000000000000000000000000","5.136450905156867641","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Purine_Metabolism_PCA","0.00000773446565727634328924443296582325046983896754682064056396484375000000000000000000000000000","0.2079453122810414611","0.00002604991035499021063536612130562275524425785988569259643554687500000000000000000000000000","5.111569684564775784","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Exhausted_CD8_Danaher_et_al_zscore","0.00000778805635704976487784095828814656670147087424993515014648437500000000000000000000000000000","0.2078781756152495719","0.00002613325577587809992342188225578070159826893359422683715820312500000000000000000000000000","5.108570914436652899","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c9_Tsen_PCA","0.00000812124625641674141118906554703826827790180686861276626586914062500000000000000000000000000","0.2074703872524415182","0.00002706895885703243848541439675603470504938741214573383331298828125000000000000000000000000","5.090377320419639418","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_02_CD1C_ssGSEA","0.00000812666314471613986287774206163092571841843891888856887817382812500000000000000000000000000","0.2074638901557519788","0.00002706895885703243848541439675603470504938741214573383331298828125000000000000000000000000","5.090087741652722819","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TNF_Family_Members_Li_et_al_PCA","0.00000839875978177493483971347704164500669321569148451089859008789062500000000000000000000000000","0.2071427297488044328","0.00002787280718786846637558332617778944495512405410408973693847656250000000000000000000000000","5.075784840092605776","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Type_I_IFN_Reponse_Rooney_et_al_PCA","0.00000867431914541988481636737573499118525433004833757877349853515625000000000000000000000000000","0.2068274294682826975","0.00002868223775821319350442552276181373827057541348040103912353515625000000000000000000000000","5.061764603337244317","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Valine__Leucine_and_Isoleucine_Biosynthesis_PCA","0.00000870954791194850246375223912220775446257903240621089935302734375000000000000000000000000000","0.2067878099178817874","0.00002869400148445579428607699057351965166162699460983276367187500000000000000000000000000000","5.060004387408148396","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Chemokine_Receptors_Li_et_al_PCA","0.00000878087219115126112461023472066656836432230193167924880981445312500000000000000000000000000","0.2067080612408690177","0.00002882416741008348719959610007013139920672983862459659576416015625000000000000000000000000","5.056462344117665708","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cell_cycle_zscore","0.00000888739833130690863203723917074228211276931688189506530761718750000000000000000000000000000","0.2065900943480354357","0.00002906853028218071868207968144748321037695859558880329132080078125000000000000000000000000","5.051225354409006663","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Co_inhibition_APC_Rooney_et_al_zscore","0.00000920160625278359477479273725863961885806929785758256912231445312500000000000000000000000000","0.2062498248331774975","0.00002998796857921560071258762492085736539593199267983436584472656250000000000000000000000000","5.036136354629360490","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mono_like_02_CD16_PCA","0.00000954431405459762895301858293128915988745575305074453353881835937500000000000000000000000000","0.2058910831806728126","0.00003084271568852494407571643297849561804468976333737373352050781250000000000000000000000000","5.020255278690736844","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Antimicrobials_Li_et_al_ssGSEA","0.00000954592398144599758728120336703781845244520809501409530639648437500000000000000000000000000","0.2058894270579872121","0.00003084271568852494407571643297849561804468976333737373352050781250000000000000000000000000","5.020182028441383615","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nature_metabolism_Hypoxia_ssGSEA","0.00000956600784599945732516491914143585972851724363863468170166015625000000000000000000000000000","0.2058687892214439985","0.00003084271568852494407571643297849561804468976333737373352050781250000000000000000000000000","5.019269267257398859","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Recognition_of_cancer_cells_by_T_cells_2_PCA","0.00000967066778899748044672282643041683058982016518712043762207031250000000000000000000000000000","0.2057619056111984479","0.00003106959225826850043298069103947511848673457279801368713378906250000000000000000000000000","5.014543535527838714","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Priming_and_activation_1_PCA","0.00000993537116502748378181475441550674077006988227367401123046875000000000000000000000000000000","0.2054964164052965336","0.00003180723065552968535987798937014758848818019032478332519531250000000000000000000000000000","5.002815903902699368","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"B_cells_Rooney_et_al_zscore","0.00001016375355458631521941847974943584631546400487422943115234375000000000000000000000000000000","0.2052727124486920240","0.00003242380535371549692960288502341370531212305650115013122558593750000000000000000000000000","4.992945874040877641","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TFH_Bindea_et_al_zscore","0.00001029989654901104904644471710328801350442518014460802078247070312500000000000000000000000000","0.2051416239684266674","0.00003274282902948775830559088872995232577522983774542808532714843750000000000000000000000000","4.987167137277281448","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Co_inhibition_T_cell_Rooney_et_al_PCA","0.00001095582326315241044375602824656468214925553184002637863159179687500000000000000000000000000","0.2045322982141901669","0.00003466247826657226169949632677003137359861284494400024414062500000000000000000000000000000","4.960354982301314664","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cholesterol_Biosynthesis_PCA","0.00001098027733168459126240380785421990594841190613806247711181640625000000000000000000000000000","0.2045102590430668277","0.00003466247826657226169949632677003137359861284494400024414062500000000000000000000000000000","4.959386690660132047","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neutrophils_Bindea_et_al_PCA","0.00001130905511690417218791365056018705104179389309138059616088867187500000000000000000000000000","0.2042183992682485572","0.00003557640255526104333325121409359326207777485251426696777343750000000000000000000000000000","4.946573679305931392","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Terpenoid_Backbone_Biosynthesis_PCA","0.00001219316738754954900631182618253589566847949754446744918823242187500000000000000000000000000","0.2034718701192153589","0.00003820269054522214377707378663018289444153197109699249267578125000000000000000000000000000","4.913883464172097426","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycogen_Biosynthesis_zscore","0.00001222823428047949426090892227625417376657424028962850570678710937500000000000000000000000000","0.2034433338514024803","0.00003820269054522214377707378663018289444153197109699249267578125000000000000000000000000000","4.912636249227533725","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Caffiene_Metabolism_zscore","0.00001246570057300057025970619478671963520355348009616136550903320312500000000000000000000000000","0.2032521153782456680","0.00003881073786645538442868080819536658054857980459928512573242187500000000000000000000000000","4.904283309102559940","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mono_like_03_CD14CD16_ssGSEA","0.00001277912138601391382893793929875769777027016971260309219360351562500000000000000000000000000","0.2030049709159377491","0.00003953063519269033900243454082712446506775449961423873901367187500000000000000000000000000","4.893499004575351918","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Priming_and_activation_2_PCA","0.00001278418996849698595309405280140424565615830942988395690917968750000000000000000000000000000","0.2030010217003029305","0.00003953063519269033900243454082712446506775449961423873901367187500000000000000000000000000","4.893326784521245365","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cholesterol_Biosynthesis_zscore","0.00001318750473962225569230909821838437778751540463417768478393554687500000000000000000000000000","0.2026914541521543656","0.00004063904521801960410343559915169464602513471618294715881347656250000000000000000000000000","4.879837371271678492","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nature_metabolism_Hypoxia_zscore","0.00001329419581912384542372786849773191875101474579423666000366210937500000000000000000000000000","0.2026110685048779225","0.00004082895393941085820758984947786984776030294597148895263671875000000000000000000000000000","4.876337928500150909","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TNF_Family_Members_Receptors_Li_et_al_PCA","0.00001334708193121723035338716673026127068624191451817750930786132812500000000000000000000000000","0.2025714489544770125","0.00004085289266784733659427369945049690613814163953065872192382812500000000000000000000000000","4.874613673602397057","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MDSC_Peng_et_al_PCA","0.00001359405457784403516814045881355710321258811745792627334594726562500000000000000000000000000","0.2023883837006953124","0.00004146873214655453408978083573721562515856930986046791076660156250000000000000000000000000","4.866650990790915010","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Heme_Biosynthesis_zscore","0.00001399146134191512004963254406364470128210086841136217117309570312500000000000000000000000000","0.2021003457474591092","0.00004228094584999768465894548485906057067040819674730300903320312500000000000000000000000000","4.854136923136083581","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Folate_biosynthesis_zscore","0.00001400393948521206979331531206067751327282167039811611175537109375000000000000000000000000000","0.2020914281637676002","0.00004228094584999768465894548485906057067040819674730300903320312500000000000000000000000000","4.853749774606180623","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Th2_cells_Bindea_et_al_PCA","0.00001403500243010985849031850569712531751065398566424846649169921875000000000000000000000000000","0.2020692615985915375","0.00004228094584999768465894548485906057067040819674730300903320312500000000000000000000000000","4.852787507833018488","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TAM_Peng_et_al_zscore","0.00001404698090601468365415296218889906754156982060521841049194335937500000000000000000000000000","0.2020607261970582269","0.00004228094584999768465894548485906057067040819674730300903320312500000000000000000000000000","4.852417007912102953","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Co_inhibition_T_cell_Rooney_et_al_zscore","0.00001418913505875335971217598290960992812870244961231946945190429687500000000000000000000000000","0.2019599575013439896","0.00004251009761326825567556014773273886930837761610746383666992187500000000000000000000000000","4.848044077457216439","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Immune_Checkpoint_PCA","0.00001424286252957771920163790313473839432845124974846839904785156250000000000000000000000000000","0.2019221214676814036","0.00004251009761326825567556014773273886930837761610746383666992187500000000000000000000000000","4.846402717450263964","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Galactose_Metabolism_zscore","0.00001429751086880036476279166174352397433722217101603746414184570312500000000000000000000000000","0.2018837758578078678","0.00004251009761326825567556014773273886930837761610746383666992187500000000000000000000000000","4.844739564635584195","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"IL_iCAF_PCA","0.00001431079445038280239556327533279045383096672594547271728515625000000000000000000000000000000","0.2018744760919581327","0.00004251009761326825567556014773273886930837761610746383666992187500000000000000000000000000","4.844336256118606521","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cell_inflamed_GEP_Ayers_et_al_PCA","0.00001463369988566847890306635987522909658764547202736139297485351562500000000000000000000000000","0.2016508995294063744","0.00004332722907325373368041254718008303825627081096172332763671875000000000000000000000000000","4.834645855912890866","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Immune_Checkpoint_zscore","0.00001472209254625899716047415094477557317986793350428342819213867187500000000000000000000000000","0.2015905147484094717","0.00004344695715606075353716619691368805433739908039569854736328125000000000000000000000000000","4.832030456526721807","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Chemokines_Li_et_al_ssGSEA","0.00001491194599574725203165737053012662727269344031810760498046875000000000000000000000000000000","0.2014619741491988081","0.00004386436062385393170161632103720705799787538126111030578613281250000000000000000000000000","4.826465677803360776","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mono_like_02_CD16_ssGSEA","0.00001503891450493029820331594009763520602973585482686758041381835937500000000000000000000000000","0.2013768749219711218","0.00004400043126208832251159558390796178173332009464502334594726562500000000000000000000000000","4.822783509590918172","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Chemokine_Receptors_Li_et_al_zscore","0.00001505533520005229611120334265450537714059464633464813232421875000000000000000000000000000000","0.2013659190334358418","0.00004400043126208832251159558390796178173332009464502334594726562500000000000000000000000000","4.822309570678458890","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c6_Tn_FHIT_ssGSEA","0.00001535130726784945554984525284414331736115855164825916290283203125000000000000000000000000000","0.2011703691624860124","0.00004472117165489263251963031331470688201079610735177993774414062500000000000000000000000000","4.813854635493681755","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Sulfur_Metabolism_PCA","0.00001584360917817183869943722940298869161779293790459632873535156250000000000000000000000000000","0.2008529031830677825","0.00004600740357507591374742333956149309415195602923631668090820312500000000000000000000000000","4.800145879083750344","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Exosome_assembly_ssGSEA","0.00001611266054344168155106932494025073765442357398569583892822265625000000000000000000000000000","0.2006833416988761110","0.00004663920272318902346918301216049940194352529942989349365234375000000000000000000000000000","4.792832742390536360","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"HLA_signature_gene_zscore","0.00001645471743321894129551824503820967038336675614118576049804687500000000000000000000000000000","0.2004716127832288364","0.00004747762418629414271891570065164955849468242377042770385742187500000000000000000000000000","4.783709571178628828","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mucin_Type_O_Glycan_Biosynthesis_ssGSEA","0.00001664764810024228113482722135607616564811905845999717712402343750000000000000000000000000000","0.2003540280725534806","0.00004788180691688732339931361403628784501051995903253555297851562500000000000000000000000000","4.778647112862395296","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Infiltration_of_immune_cells_into_tumors_1_ssGSEA","0.00001691577187211512652681953683408977440194576047360897064208984375000000000000000000000000000","0.2001927472017896170","0.00004849901682321615761263322585961077493266202509403228759765625000000000000000000000000000","4.771708180426864843","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nicotinamide_Adenine_Dinucleotide_Biosynthesis_PCA","0.00001720750380677269441003635064291188427887391299009323120117187500000000000000000000000000000","-0.2000200008662795514","0.00004917980583260586873849823374982292989443521946668624877929687500000000000000000000000000","4.764282125696344572","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cells_Bindea_et_al_PCA","0.00001759793580570553426091311155499141705149668268859386444091796875000000000000000000000000000","0.1997931120583566755","0.00005013751522002897823004907706945232348516583442687988281250000000000000000000000000000000","4.754538270865756644","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycosaminoglycan_Biosynthesis_PCA","0.00001852570298017134432832023205328653148171724751591682434082031250000000000000000000000000000","0.1992725799588772051","0.00005261531943584714170972921332136706951132509857416152954101562500000000000000000000000000","4.732225303207379774","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Exhausted_CD8_Danaher_et_al_PCA","0.00001875926505066279837623081927500123811114463023841381072998046875000000000000000000000000000","0.1991454406942466115","0.00005308575784386951795573370005421054429461946710944175720214843750000000000000000000000000","4.726784180386274237","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"EMT3_ssGSEA","0.00001880853009700012601107706189385027073512901552021503448486328125000000000000000000000000000","0.1991188153372247804","0.00005308575784386951795573370005421054429461946710944175720214843750000000000000000000000000","4.725645143615263777","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Galactose_Metabolism_PCA","0.00002029334865486877358207312704863056751491967588663101196289062500000000000000000000000000000","0.1983459156192752260","0.00005709867665003449368945481756654203309153672307729721069335937500000000000000000000000000","4.692646283063464097","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cell_inflamed_GEP_Ayers_et_al_zscore","0.00002094405110986050620475867889425103385292459279298782348632812500000000000000000000000000000","0.1980239908480112554","0.00005874709072920625090290930314651518528989981859922409057617187500000000000000000000000000","4.678939310981282240","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD4_c10_Tn_LEF1_ANKRD55_ssGSEA","0.00002156340860598184063488293171761966959820711053907871246337890625000000000000000000000000000","0.1977262709467671187","0.00006029767962043070157491381211301018083759117871522903442382812500000000000000000000000000","4.666282587559441808","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_06_CXCL9_zscore","0.00002191105380934479132356076935828070872958051040768623352050781250000000000000000000000000000","0.1975626969830540369","0.00006108127615774271721230115339551502984249964356422424316406250000000000000000000000000000","4.659336734599148322","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TFH_Bindea_et_al_PCA","0.00002216451123377204143294165461508526959732989780604839324951171875000000000000000000000000000","0.1974449848783259298","0.00006159830422637259806761117486573198220867197960615158081054687500000000000000000000000000","4.654341841211755870","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Hexosamine_Biosynthesis_zscore","0.00002243441478642681306387290929293953922751825302839279174804687500000000000000000000000000000","0.1973210304650137858","0.00006215773638074217173014185400248265978007111698389053344726562500000000000000000000000000","4.649085254784369070","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"DC_05_LILRA4_ssGSEA","0.00002316094996738298099673257490760391874573542736470699310302734375000000000000000000000000000","0.1969942647197458208","0.00006397506301966152076569210871426207631884608417749404907226562500000000000000000000000000","4.635243631596957847","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_05_IL1B_PCA","0.00002343013264596889650890308709474396664518280886113643646240234375000000000000000000000000000","0.1968756608566485655","0.00006452188503722741175824134662875053436437156051397323608398437500000000000000000000000000","4.630225252706952510","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"MonoDC_PCA","0.00002356071903551271509713593843571288743987679481506347656250000000000000000000000000000000000","0.1968185883210228360","0.00006468488317022582766852023539172478194814175367355346679687500000000000000000000000000000","4.627811459708773612","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c7_p_Tex_zscore","0.00002377586904480587012681615244336086334442370571196079254150390625000000000000000000000000000","0.1967252084803672862","0.00006507836058789763771653680279882792092394083738327026367187500000000000000000000000000000","4.623863599965060800","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cells_Bindea_et_al_zscore","0.00002513809175330111595207845109900546276548993773758411407470703125000000000000000000000000000","0.1961519352430551311","0.00006859973231473136885856523026205877613392658531665802001953125000000000000000000000000000","4.599667692937480901","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glutathione_Metabolism_PCA","0.00002589709988951994747629833937274668187455972656607627868652343750000000000000000000000000000","0.1958451703640667341","0.00007045877627599120979207114601194916758686304092407226562500000000000000000000000000000000","4.586748868061566675","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cytokines_Li_et_al_ssGSEA","0.00002607412691084432958049318940219052365137031301856040954589843750000000000000000000000000000","0.1957748488469564230","0.00007072802090187114011209795760848351164895575493574142456054687500000000000000000000000000","4.583790224958988802","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Beta_Alanine_Metabolism_PCA","0.00002897156054497095192595476631503004227852215990424156188964843750000000000000000000000000000","0.1946839735733777166","0.00007826270546465985118809310927545652702974621206521987915039062500000000000000000000000000","4.538028111015903754","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycogen_Degradation_zscore","0.00002902457951007252328484709025246957025956362485885620117187500000000000000000000000000000000","0.1946649918595200479","0.00007826270546465985118809310927545652702974621206521987915039062500000000000000000000000000","4.537234063330233269","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"HLA_signature_gene_PCA","0.00003008566412803022986350957868051381183249759487807750701904296875000000000000000000000000000","0.1942918546790561585","0.00008088312077149965785994450984119907843705732375383377075195312500000000000000000000000000","4.521640397203559480","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycine__Serine_and_Threonine_Metabolism_PCA","0.00003251954852003388293530533603714616219804156571626663208007812500000000000000000000000000000","0.1934809915333912667","0.00008693503570719676861681263213554871072119567543268203735351562500000000000000000000000000","4.487855492494299270","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Sulfur_Metabolism_zscore","0.00003252867230103719930339734034419052477460354566574096679687500000000000000000000000000000000","0.1934780614701783197","0.00008693503570719676861681263213554871072119567543268203735351562500000000000000000000000000","4.487733662635779552","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Macrophages_Bindea_et_al_PCA","0.00003276075131686303744610669341774666918354341760277748107910156250000000000000000000000000000","0.1934037907374332177","0.00008729776674434679400310654884265204600524157285690307617187500000000000000000000000000000","4.484646146929133437","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mo_01_CD14_PCA","0.00003316005924898893545641614943875197241140995174646377563476562500000000000000000000000000000","0.1932771610490136016","0.00008810267941226972111465332027080421539722010493278503417968750000000000000000000000000000","4.479384702142090724","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TIP_Recognition_of_cancer_cells_by_T_cells_2_ssGSEA","0.00003370730048818980573643519504933863117912551388144493103027343750000000000000000000000000000","0.1931059434421363297","0.00008929477848625720431356006523415658193698618561029434204101562500000000000000000000000000","4.472276027367132478","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"ICB_resistance_Peng_et_al_PCA","0.00003473200799857771044589285769355058164364891126751899719238281250000000000000000000000000000","0.1927922992843001948","0.00009174110567554345828725215206134180334629490971565246582031250000000000000000000000000000","4.459270107633875213","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Starch_and_Suctose_Metabolism_zscore","0.00003665004332265588387739646547558436395775061100721359252929687500000000000000000000000000000","0.1922280710247322721","0.00009652598619280880075290557362777121852559503167867660522460937500000000000000000000000000","4.435925507659161937","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nicotinamide_Adenine_Metabolism_zscore","0.00003695191376011832388353076095377502952032955363392829895019531250000000000000000000000000000","0.1921418252510299907","0.00009685698402252367067172961201393377450585830956697463989257812500000000000000000000000000","4.432363064334481351","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Other_Glycan_Degradation_ssGSEA","0.00003698953252957305867960891010426394132082350552082061767578125000000000000000000000000000000","-0.1921311241506001299","0.00009685698402252367067172961201393377450585830956697463989257812500000000000000000000000000","4.431921157225015229","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycerolipid_Metabolism_zscore","0.00003925534912898110594331804734657964672805974259972572326660156250000000000000000000000000000","0.1915048549873497596","0.00010249379340304577300137939266377884450776036828756332397460937500000000000000000000000000","4.406101155761686705","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"PPARgama_target_genes_PCA","0.00004104268104003852297295695805701143399346619844436645507812500000000000000000000000000000000","0.1910345161446483087","0.00010685249719044511828441867962169453676324337720870971679687500000000000000000000000000000","4.386764277456089545","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Co_stimulation_APC_Rooney_et_al_PCA","0.00004200131253859260802322947436771016782586229965090751647949218750000000000000000000000000000","0.1907901743515005855","0.00010903492595978482690606548022316246715490706264972686767578125000000000000000000000000000","4.376737137712544801","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nicotinamide_Adenine_Metabolism_PCA","0.00004241401263997327366131462333953550114529207348823547363281250000000000000000000000000000000","0.1906866029866261802","0.00010979170129090224143023762914950225422217044979333877563476562500000000000000000000000000","4.372490638529164642","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c2_Teff_zscore","0.00004281870829560973393214037829856977168674347922205924987792968750000000000000000000000000000","0.1905859616849646943","0.00011052350346388154552629279336883882933761924505233764648437500000000000000000000000000000","4.368366438128697737","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Tcm_Bindea_et_al_zscore","0.00004302449024270642915102752512623851544049102813005447387695312500000000000000000000000000000","0.1905351314579230293","0.00011073917090878415269306761503642633215349633246660232543945312500000000000000000000000000","4.366284266522567847","****","IOBR::batch_cor","<0.001","<0.001","***","***"
