"TF","Mean_Selected_Rank","Best_Selected_Rank","Worst_Selected_Rank","DoRothEA_Rank","ChEA3_Rank","CollecTRI_Rank","DoRothEA_P_Value","CollecTRI_P_Value","DoRothEA_Score","ChEA3_Score","CollecTRI_Score","CheA3_Library_Count","Consensus_Rank"
"MBD2","479.00000000000000","182","834","182","834","421","1.000000000000000000000","0.5313900559579050054","0.0000000000000000","0.26469999999999999","0.62588548465136995","4","180"
"ZEB1","479.00000000000000","244","932","261","932","244","1.000000000000000000000","0.2244383172807699889","0.0000000000000000","0.30509999999999998","1.21481065182435000","5","181"
"ONECUT1","481.00000000000000","148","1091","204","1091","148","1.000000000000000000000","0.1241317307567340045","0.0000000000000000","0.37340000000000001","1.53766015523960009","4","182"
"NFYA","491.00000000000000","48","1369","48","1369","56","0.092435427255249794087","0.0401687563584584989","1.0341615470411800","0.53539999999999999","2.05200932314002982","5","183"
"ASCL1","495.66666666666669","126","937","126","937","424","1.000000000000000000000","0.5387106085727999538","0.0000000000000000","0.30769999999999997","0.61476396737776595","4","184"
"XBP1","496.00000000000000","246","986","256","986","246","1.000000000000000000000","0.2266348851947239951","0.0000000000000000","0.32729999999999998","1.20907278117345007","4","185"
"KDM5B","497.00000000000000","172","942","172","942","377","1.000000000000000000000","0.4666380171687180001","0.0000000000000000","0.30990000000000001","0.72796009041280296","5","186"
"ZNF263","498.00000000000000","198","1029","267","1029","198","1.000000000000000000000","0.1702886468077779991","0.0000000000000000","0.34760000000000002","1.37127692264804990","6","187"
"SMAD1","499.00000000000000","64","776","64","776","657","0.152032497702466989908","0.9938273781104010052","0.8180635695267719","0.24320000000000000","0.00773631144821482","5","188"
"FOXM1","500.66666666666669","152","825","152","825","525","1.000000000000000000000","0.7399821808430590009","0.0000000000000000","0.26219999999999999","0.33187694374631199","6","189"
"ZBED1","501.00000000000000","258","836","258","836","409","1.000000000000000000000","0.5138288705751600238","0.0000000000000000","0.26569999999999999","0.65288740305144899","4","190"
"E2F7","501.66666666666663","79","1069","79","1069","357","0.252572547295031979431","0.4261384065379250075","0.5976138557054820","0.36359999999999998","0.79581700464588800","5","191"
"ATF2","502.00000000000000","23","1403","23","1403","80","0.022243052881346200150","0.0652390395376163945","1.6528056056452300","0.55569999999999997","1.84361656936494001","5","192"
"TFDP1","506.00000000000000","45","1225","248","1225","45","1.000000000000000000000","0.0211991044959026001","0.0000000000000000","0.44109999999999999","2.30441953423886980","4","193"
"MYB","508.33333333333331","184","751","184","751","590","1.000000000000000000000","0.8504779746576349719","0.0000000000000000","0.23569999999999999","0.18850859985691801","6","194"
"E2F5","513.66666666666663","142","1137","142","1137","262","1.000000000000000000000","0.2512904427528599993","0.0000000000000000","0.39389999999999997","1.14722064120850997","4","195"
"MBD1","513.66666666666663","181","789","181","789","571","1.000000000000000000000","0.8179465453751499915","0.0000000000000000","0.24879999999999999","0.23018689418034699","3","196"
"RBPJ","525.66666666666663","217","821","217","821","539","1.000000000000000000000","0.7715345949507570467","0.0000000000000000","0.26069999999999999","0.29036816596667198","5","197"
"THAP11","525.66666666666663","251","747","251","747","579","1.000000000000000000000","0.8293730117521289635","0.0000000000000000","0.23400000000000001","0.21550577280719399","5","198"
"SP1","527.00000000000000","44","909","44","909","628","0.091432770897010601230","0.9176531830597890460","1.0388981186106800","0.29659999999999997","0.10339033440974800","5","199"
"SP4","527.33333333333337","108","1121","108","1121","353","0.441597833604244982553","0.4133565295457520272","0.3549730658405190","0.38640000000000002","0.81800115187618005","5","200"
"ELK1","528.66666666666663","80","881","80","881","625","0.259796057478910991101","0.9056274464168490024","0.5853674438255220","0.28660000000000002","0.11855559599428300","5","201"
"ETV1","532.66666666666663","149","1054","149","1054","395","1.000000000000000000000","0.4928914095466809808","0.0000000000000000","0.35899999999999999","0.68571727736692001","4","202"
"HINFP","533.66666666666663","163","854","163","854","584","1.000000000000000000000","0.8316954438439899677","0.0000000000000000","0.27400000000000002","0.21252760515704999","3","203"
"SREBF2","540.00000000000000","2","1381","237","1381","2","1.000000000000000000000","0.0000258438261542579","0.0000000000000000","0.54079999999999995","4.20730148068865972","6","204"
"LHX2","541.33333333333337","177","1141","177","1141","306","1.000000000000000000000","0.3482897805218210241","0.0000000000000000","0.39529999999999998","0.93791171835702003","4","205"
"FOXP2","541.66666666666663","155","856","155","856","614","1.000000000000000000000","0.8901006537101999738","0.0000000000000000","0.27439999999999998","0.13817684606797101","6","206"
"SP2","543.00000000000000","235","939","235","939","455","1.000000000000000000000","0.5942194459931390282","0.0000000000000000","0.30900000000000000","0.53273151672852503","5","207"
"TFAP4","544.00000000000000","93","1429","93","1429","110","0.321760656865315020081","0.0840925528605886013","0.4924670601464810","0.57799999999999996","1.72741837538121001","4","208"
"CTCFL","544.00000000000000","137","1270","137","1270","225","1.000000000000000000000","0.2041676197446370133","0.0000000000000000","0.46510000000000001","1.26976705353213992","5","209"
"MAZ","544.00000000000000","180","938","180","938","514","1.000000000000000000000","0.7100574993342370078","0.0000000000000000","0.30859999999999999","0.37177886704142599","5","210"
"CREB1","546.00000000000000","66","1362","66","1362","210","0.163436556292776008492","0.1838362824339840051","0.7866507971269610","0.53049999999999997","1.32903542615682002","6","211"
"ZBTB7A","548.33333333333337","118","885","118","885","642","0.583002386177620013363","0.9541000472476259819","0.2343296677081340","0.28810000000000002","0.05755882614093970","5","212"
"POU5F1","554.33333333333337","213","1201","213","1201","249","1.000000000000000000000","0.2302173864692010075","0.0000000000000000","0.42680000000000001","1.19979906740085007","5","213"
"POU4F2","554.66666666666663","77","1131","77","1131","456","0.237914477534662993641","0.5981414875334829517","0.6235791295385700","0.39140000000000003","0.52707502779607396","4","214"
"NEUROD1","557.00000000000000","191","1170","191","1170","310","1.000000000000000000000","0.3501032522883710252","0.0000000000000000","0.41080000000000000","0.93438903403269202","4","215"
"MAX","566.66666666666663","179","1061","179","1061","460","1.000000000000000000000","0.6043802384901210134","0.0000000000000000","0.36120000000000002","0.51811184192185900","5","216"
"TCF3","568.00000000000000","244","1114","244","1114","346","1.000000000000000000000","0.3977384327768589967","0.0000000000000000","0.38410000000000000","0.84566718753793402","6","217"
"PAX6","572.33333333333337","55","1456","206","1456","55","1.000000000000000000000","0.0392551667119018025","0.0000000000000000","0.61280000000000001","2.06150206454169993","5","218"
"SMAD5","579.00000000000000","227","1049","227","1049","461","1.000000000000000000000","0.6055486664170219857","0.0000000000000000","0.35749999999999998","0.51643780629707303","4","219"
"SOX11","582.66666666666663","78","1100","78","1100","570","0.245278913036156009930","0.8159088473736679781","0.6103397870797420","0.37780000000000002","0.23281012880135399","5","220"
"TP73","584.33333333333337","252","858","252","858","643","1.000000000000000000000","0.9559900898987130358","0.0000000000000000","0.27570000000000000","0.05518624153190330","3","221"
"POU2F1","594.66666666666663","83","1552","83","1552","149","0.281052518975892007269","0.1243739344744470010","0.5512125179233390","0.73009999999999997","1.53667084362335005","4","222"
"E2F1","595.33333333333337","101","1303","101","1303","382","0.381453549956199011728","0.4765596046692859855","0.4185583390351870","0.48780000000000001","0.71184687104624700","6","223"
"SP3","597.66666666666663","32","1516","32","1516","245","0.038468978912449200425","0.2255361403194169889","1.4148893410800900","0.68079999999999996","1.21193793290477991","3","224"
"NR2F1","605.00000000000000","199","1013","199","1013","603","1.000000000000000000000","0.8743535074376560523","0.0000000000000000","0.34120000000000000","0.15813108377836699","4","225"
"FOXP1","608.33333333333337","154","1208","154","1208","463","1.000000000000000000000","0.6070740525337019466","0.0000000000000000","0.43290000000000001","0.51425452287092899","5","226"
"NCOA3","608.66666666666663","190","1261","190","1261","375","1.000000000000000000000","0.4637227710798729752","0.0000000000000000","0.46150000000000002","0.73273057640993500","4","227"
"MEIS1","612.66666666666663","105","1138","105","1138","595","0.402264113814476020892","0.8560472789346239564","0.3954887093315710","0.39389999999999997","0.18140807776227000","5","228"
"KLF1","613.00000000000000","173","1158","173","1158","508","1.000000000000000000000","0.7012095051739459795","0.0000000000000000","0.40400000000000003","0.38368827329019101","5","229"
"TP53","615.33333333333337","16","1321","16","1321","509","0.010501482978767599438","0.7042857014511999525","1.9787493672140299","0.50000000000000000","0.37954162317148399","5","230"
"ZBTB33","616.33333333333337","260","935","260","935","654","1.000000000000000000000","0.9851017616967979729","0.0000000000000000","0.30620000000000003","0.01867325782785650","5","231"
"NR2C2","626.66666666666663","198","1421","198","1421","261","1.000000000000000000000","0.2497530213297219914","0.0000000000000000","0.57250000000000001","1.15094947681821003","5","232"
"OTX2","627.00000000000000","79","1597","205","1597","79","1.000000000000000000000","0.0649395159396134042","0.0000000000000000","0.81020000000000003","1.84567426598999007","4","233"
"GABPA","639.33333333333337","156","1165","156","1165","597","1.000000000000000000000","0.8641729926692409691","0.0000000000000000","0.40820000000000001","0.17106457198399699","6","234"
"RFX5","645.66666666666663","221","1109","221","1109","607","1.000000000000000000000","0.8829602996170089479","0.0000000000000000","0.38179999999999997","0.14721756141772299","5","235"
"PPARA","646.33333333333337","214","1177","214","1177","548","1.000000000000000000000","0.7830689742170330314","0.0000000000000000","0.41449999999999998","0.27532185627059103","3","236"
"NFYB","650.00000000000000","197","1178","197","1178","575","1.000000000000000000000","0.8252348001557180401","0.0000000000000000","0.41510000000000002","0.22081716188720399","5","237"
"ELK4","670.00000000000000","146","1435","146","1435","429","1.000000000000000000000","0.5477187072124309886","0.0000000000000000","0.58420000000000005","0.60118209726689797","5","238"
"ZFX","674.00000000000000","106","1594","106","1594","322","0.408047591331587022889","0.3578224822439849961","0.3892891814019420","0.80479999999999996","0.91952223261381905","5","239"
"YY1","681.00000000000000","257","1142","257","1142","644","1.000000000000000000000","0.9560220036376410047","0.0000000000000000","0.39629999999999999","0.05514618268231210","6","240"
"NFE2L1","721.00000000000000","194","1309","194","1309","660","1.000000000000000000000","0.9991296307613110050","0.0000000000000000","0.49099999999999999","0.00109084628787464","4","241"
"MYBL2","750.00000000000000","185","1546","185","1546","519","1.000000000000000000000","0.7247660996124859478","0.0000000000000000","0.72050000000000003","0.35209622467633600","6","242"
"KMT2A","782.66666666666663","176","1522","176","1522","650","1.000000000000000000000","0.9790556573591600031","0.0000000000000000","0.68569999999999998","0.02625285604935100","3","243"
