"sig_names","p.value","statistic","p.adj","log10pvalue","stars","Method_Source","p.value.label","p.adj.label","Significance","Adjusted_Significance"
"CAF_S1","0.25911117151345924858318880978913512080907821655273437500000000000000000000000000000000000000000","0.0530132515293656043","0.346300238705191998356269778014393523335456848144531250000000000000000000000000000000000000000","0.586513862112369444","+","IOBR::batch_cor","0.259","0.346","ns","ns"
"MeTIL_Jeschke_et_al","0.26095541081225387403108584294386673718690872192382812500000000000000000000000000000000000000000","0.0528087840747242521","0.347119933250262246993145254236878827214241027832031250000000000000000000000000000000000000000","0.583433693782491658","+","IOBR::batch_cor","0.261","0.347","ns","ns"
"Phenylalanine_Metabolism","0.28810317346443958808066554411198012530803680419921875000000000000000000000000000000000000000000","-0.0499072571296081610","0.381432370502215789542788115795701742172241210937500000000000000000000000000000000000000000000","0.540451957927486903","+","IOBR::batch_cor","0.288","0.381","ns","ns"
"pDCs_Rooney_et_al","0.29084730593666674458575016615213826298713684082031250000000000000000000000000000000000000000000","-0.0496244423325341508","0.383266076047383275060553842195076867938041687011718750000000000000000000000000000000000000000","0.536334954634251293","+","IOBR::batch_cor","0.291","0.383","ns","ns"
"Cortisol_Biosynthesis","0.29349037132087185675288765196455642580986022949218750000000000000000000000000000000000000000000","-0.0493537299704700574","0.384670038661617752495658351108431816101074218750000000000000000000000000000000000000000000000","0.532406142289647333","+","IOBR::batch_cor","0.293","0.385","ns","ns"
"Pyruvate_Metabolism","0.29464088067698379624914650776190683245658874511718750000000000000000000000000000000000000000000","-0.0492364000479001626","0.384670038661617752495658351108431816101074218750000000000000000000000000000000000000000000000","0.530706996051789948","+","IOBR::batch_cor","0.295","0.385","ns","ns"
"N_Glycan_Biosynthesis","0.30957411686522151583744744129944592714309692382812500000000000000000000000000000000000000000000","-0.0477404116866208192","0.402303691041439925868417049059644341468811035156250000000000000000000000000000000000000000000","0.509235357331893734","+","IOBR::batch_cor","0.310","0.402","ns","ns"
"Molecular_Cancer_m6A","0.31858767926099051948085616459138691425323486328125000000000000000000000000000000000000000000000","-0.0468603735703202462","0.412118007117428131191871898408862762153148651123046875000000000000000000000000000000000000000","0.496771023677479051","+","IOBR::batch_cor","0.319","0.412","ns","ns"
"Gluconeogenesis","0.32115081754149665815845082761370576918125152587890625000000000000000000000000000000000000000000","-0.0466131017139595899","0.413536669163023118400701605423819273710250854492187500000000000000000000000000000000000000000","0.493290968081427028","+","IOBR::batch_cor","0.321","0.414","ns","ns"
"Estradiol_Biosynthesis","0.33288106615556434242364503006683662533760070800781250000000000000000000000000000000000000000000","-0.0454975119941500653","0.426693002981223368230700998537940904498100280761718750000000000000000000000000000000000000000","0.477710906249184608","+","IOBR::batch_cor","0.333","0.427","ns","ns"
"Pyrimidine_Metabolism","0.34859148981437804160066207259660586714744567871093750000000000000000000000000000000000000000000","-0.0440422897297462548","0.444809050351378298948645806376589462161064147949218750000000000000000000000000000000000000000","0.457683219554682164","+","IOBR::batch_cor","0.349","0.445","ns","ns"
"TMEscoreB_CIR","0.36957031455623778892771724713384173810482025146484375000000000000000000000000000000000000000000","0.0421623356935204793","0.469454183355220933115958814596524462103843688964843750000000000000000000000000000000000000000","0.432302920412384883","+","IOBR::batch_cor","0.370","0.469","ns","ns"
"Co_stimulation_T_cell_Rooney_et_al","0.37202033459735828202497032179962843656539916992187500000000000000000000000000000000000000000000","0.0419471671384493150","0.470447239266614525288190407081856392323970794677734375000000000000000000000000000000000000000","0.429433320972770094","+","IOBR::batch_cor","0.372","0.470","ns","ns"
"Fatty_Acid_Elongation","0.38801071130587760915631179159390740096569061279296875000000000000000000000000000000000000000000","-0.0405637951197886232","0.488477770483292328407287641311995685100555419921875000000000000000000000000000000000000000000","0.411156285238712615","+","IOBR::batch_cor","0.388","0.488","ns","ns"
"Arginine_Biosynthesis","0.40321686076564400291744050264242105185985565185546875000000000000000000000000000000000000000000","-0.0392800452503675318","0.505365132159607211015384109487058594822883605957031250000000000000000000000000000000000000000","0.394461315886986796","+","IOBR::batch_cor","0.403","0.505","ns","ns"
"Amino_Sugar_and_Nucleotide_Sugar_Metabolism","0.40865280420529748184321761073078960180282592773437500000000000000000000000000000000000000000000","-0.0388281785453127928","0.509911906132273773373242420348105952143669128417968750000000000000000000000000000000000000000","0.388645516574598893","+","IOBR::batch_cor","0.409","0.510","ns","ns"
"Beta_Alanine_Metabolism","0.41579799910031678411570510434103198349475860595703125000000000000000000000000000000000000000000","-0.0382396180216722711","0.516542007692904592275340291962493211030960083007812500000000000000000000000000000000000000000","0.381117604907825480","+","IOBR::batch_cor","0.416","0.517","ns","ns"
"Oxidative_Phosphorylation","0.43205832544322197996677914488827809691429138183593750000000000000000000000000000000000000000000","-0.0369219813342233916","0.534387928837669279324984472623327746987342834472656250000000000000000000000000000000000000000","0.364457621915789398","+","IOBR::batch_cor","0.432","0.534","ns","ns"
"Fructose_and_Mannose_Metabolism","0.44089576893057691453492452637874521315097808837890625000000000000000000000000000000000000000000","-0.0362178744047512852","0.542937147766037964125018788763554766774177551269531250000000000000000000000000000000000000000","0.355664068873654537","+","IOBR::batch_cor","0.441","0.543","ns","ns"
"NK_CD56dim_cells_Bindea_et_al","0.44303446870530094336970705626299604773521423339843750000000000000000000000000000000000000000000","0.0360486951027178260","0.543198783369108095797628266154788434505462646484375000000000000000000000000000000000000000000","0.353562483740432254","+","IOBR::batch_cor","0.443","0.543","ns","ns"
"ecm_myCAF","0.44522596482088960812006916967220604419708251953125000000000000000000000000000000000000000000000","0.0358758213731550160","0.543522606404722385953220964438514783978462219238281250000000000000000000000000000000000000000","0.351419516283376088","+","IOBR::batch_cor","0.445","0.544","ns","ns"
"Histidine_Metabolism","0.45808768273024080830424509258591569960117340087890625000000000000000000000000000000000000000000","-0.0348708096911203788","0.556813476422102993090845757251372560858726501464843750000000000000000000000000000000000000000","0.339051385574288322","+","IOBR::batch_cor","0.458","0.557","ns","ns"
"Tcm_Bindea_et_al","0.46655158670749563576407581422245129942893981933593750000000000000000000000000000000000000000000","0.0342180425649009010","0.564667585628814472364922494307393208146095275878906250000000000000000000000000000000000000000","0.331100329229889467","+","IOBR::batch_cor","0.467","0.565","ns","ns"
"Nicotinamide_Adenine_Metabolism","0.47068228518965504747484374092891812324523925781250000000000000000000000000000000000000000000000","0.0339018505260100383","0.567232497536250934722090732975630089640617370605468750000000000000000000000000000000000000000","0.327272146688420917","+","IOBR::batch_cor","0.471","0.567","ns","ns"
"Vitamin_B6_Metabolism","0.49374316125217143635950378666166216135025024414062500000000000000000000000000000000000000000000","-0.0321638134645322246","0.592491793502605723631404543993994593620300292968750000000000000000000000000000000000000000000","0.306498906658675574","+","IOBR::batch_cor","0.494","0.592","ns","ns"
"Biosynthesis_of_Unsaturated_Fatty_Acids","0.50985934541574129408303406307823024690151214599609375000000000000000000000000000000000000000000","-0.0309748447703467392","0.609177919928699851404019227629760280251502990722656250000000000000000000000000000000000000000","0.292549615931150420","","IOBR::batch_cor","0.510","0.609","ns","ns"
"TNF_Family_Members_Receptors_Li_et_al","0.51196867738688611737529754464048892259597778320312500000000000000000000000000000000000000000000","0.0308206979665361300","0.609177919928699851404019227629760280251502990722656250000000000000000000000000000000000000000","0.290756608661188021","","IOBR::batch_cor","0.512","0.609","ns","ns"
"NK_cells_Bindea_et_al","0.51519543659212030384253466763766482472419738769531250000000000000000000000000000000000000000000","-0.0305855285451853975","0.609704762300909641759005808125948533415794372558593750000000000000000000000000000000000000000","0.288027992448784076","","IOBR::batch_cor","0.515","0.610","ns","ns"
"Galactose_Metabolism","0.51673559641814681420157739921705797314643859863281250000000000000000000000000000000000000000000","0.0304735491728304157","0.609704762300909641759005808125948533415794372558593750000000000000000000000000000000000000000","0.286731620135216358","","IOBR::batch_cor","0.517","0.610","ns","ns"
"Polyamine_Biosynthesis","0.53674835329319359189526039699558168649673461914062500000000000000000000000000000000000000000000","0.0290337415888076676","0.630679315119502481579161212721373885869979858398437500000000000000000000000000000000000000000","0.270229279275088385","","IOBR::batch_cor","0.537","0.631","ns","ns"
"Folate_biosynthesis","0.54786243543479051787414846330648288130760192871093750000000000000000000000000000000000000000000","0.0282458093726352458","0.641067248102120013086846483929548412561416625976562500000000000000000000000000000000000000000","0.261328476244731711","","IOBR::batch_cor","0.548","0.641","ns","ns"
"TGFb_Family_Member_Receptor_Li_et_al","0.55255177433040802981167871621437370777130126953125000000000000000000000000000000000000000000000","0.0279157313819961631","0.643882646120558010949253002763725817203521728515625000000000000000000000000000000000000000000","0.257627022163166075","","IOBR::batch_cor","0.553","0.644","ns","ns"
"Ascorbate_and_Aldrate_Metabolism","0.56802233801264567780719971779035404324531555175781250000000000000000000000000000000000000000000","0.0268363215731636795","0.657885413652444128729257499799132347106933593750000000000000000000000000000000000000000000000","0.245634584914209447","","IOBR::batch_cor","0.568","0.658","ns","ns"
"Retinoid_Metabolism","0.56923418769927791593943311454495415091514587402343750000000000000000000000000000000000000000000","-0.0267523688924106266","0.657885413652444128729257499799132347106933593750000000000000000000000000000000000000000000000","0.244709024463944880","","IOBR::batch_cor","0.569","0.658","ns","ns"
"Retinoic_Acid_Metabolism","0.57696235526703310014795533788856118917465209960937500000000000000000000000000000000000000000000","-0.0262189699936048182","0.664095445654299343374304953613318502902984619140625000000000000000000000000000000000000000000","0.238852522083683322","","IOBR::batch_cor","0.577","0.664","ns","ns"
"Valine__Leucine_and_Isoleucine_Degradation","0.60589718335184472586263382254401221871376037597656250000000000000000000000000000000000000000000","-0.0242507318788329658","0.694565063842358498824580692598829045891761779785156250000000000000000000000000000000000000000","0.217601066413512401","","IOBR::batch_cor","0.606","0.695","ns","ns"
"B_cells_Bindea_et_al","0.60931371902559106068508754106005653738975524902343750000000000000000000000000000000000000000000","0.0240211677958026212","0.695653719697233441365824546664953231811523437500000000000000000000000000000000000000000000000","0.215159043391966232","","IOBR::batch_cor","0.609","0.696","ns","ns"
"Propanoate_Metabolism","0.61224406381252227671296850530779920518398284912109375000000000000000000000000000000000000000000","-0.0238247261664836438","0.696180749980368163143396031955489888787269592285156250000000000000000000000000000000000000000","0.213075417009231466","","IOBR::batch_cor","0.612","0.696","ns","ns"
"Pentose_and_Glucuronate_Interconversions","0.63664159179959867174147802870720624923706054687500000000000000000000000000000000000000000000000","0.0222047833918921321","0.719727927252333699037478709215065464377403259277343750000000000000000000000000000000000000000","0.196104992326680161","","IOBR::batch_cor","0.637","0.720","ns","ns"
"Tryptophan_Metabolism","0.63900368842063115515372828667750582098960876464843750000000000000000000000000000000000000000000","0.0220493626475541625","0.719727927252333699037478709215065464377403259277343750000000000000000000000000000000000000000","0.194496635024535736","","IOBR::batch_cor","0.639","0.720","ns","ns"
"Positive_regulation_of_exosomal_secretion","0.64060889978842472380904382589505985379219055175781250000000000000000000000000000000000000000000","0.0219438803718887201","0.719727927252333699037478709215065464377403259277343750000000000000000000000000000000000000000","0.193407032106548749","","IOBR::batch_cor","0.641","0.720","ns","ns"
"Drug_Metabolism_by_other_enzymes","0.64628897624938086430290695716394111514091491699218750000000000000000000000000000000000000000000","0.0215715075557412692","0.723228140088592930112554313382133841514587402343750000000000000000000000000000000000000000000","0.189573251774827145","","IOBR::batch_cor","0.646","0.723","ns","ns"
"Homologous_recombination","0.65618796637716680919538703165017068386077880859375000000000000000000000000000000000000000000000","-0.0209257471024222701","0.731403187819608890940514811518369242548942565917968750000000000000000000000000000000000000000","0.182971738265596984","","IOBR::batch_cor","0.656","0.731","ns","ns"
"Ubiquinone_and_other_Terpenoid_Quinone_Biosynthesis","0.67197485201672468857481135273701511323451995849609375000000000000000000000000000000000000000000","-0.0199039194054264762","0.745915283943796580956586694810539484024047851562500000000000000000000000000000000000000000000","0.172646979676428364","","IOBR::batch_cor","0.672","0.746","ns","ns"
"Glutathione_Metabolism","0.67449786314066706438552500912919640541076660156250000000000000000000000000000000000000000000000","-0.0197414919881880209","0.745915283943796580956586694810539484024047851562500000000000000000000000000000000000000000000","0.171019421867076082","","IOBR::batch_cor","0.674","0.746","ns","ns"
"MHC_Class_I","0.68855779736308964089630535454489290714263916015625000000000000000000000000000000000000000000000","0.0188405612472387352","0.758489448657778453366518078837543725967407226562500000000000000000000000000000000000000000000","0.162059599310703101","","IOBR::batch_cor","0.689","0.758","ns","ns"
"Retinol_Metabolism","0.70898946105025251185338674986269325017929077148437500000000000000000000000000000000000000000000","0.0175434350022803560","0.777957307455919178096337418537586927413940429687500000000000000000000000000000000000000000000","0.149360220447029735","","IOBR::batch_cor","0.709","0.778","ns","ns"
"iDC_Bindea_et_al","0.72815543348071587459457987279165536165237426757812500000000000000000000000000000000000000000000","0.0163386694455556029","0.795890822641712625262755409494275227189064025878906250000000000000000000000000000000000000000","0.137775905442858781","","IOBR::batch_cor","0.728","0.796","ns","ns"
"wound_myCAF","0.75009538858256508131461259836214594542980194091796875000000000000000000000000000000000000000000","0.0149724956240142888","0.816706175985650095761059219512389972805976867675781250000000000000000000000000000000000000000","0.124883504473842735","","IOBR::batch_cor","0.750","0.817","ns","ns"
"Mismatch_Repair","0.76061618112842099836967690862365998327732086181640625000000000000000000000000000000000000000000","0.0143218941966913212","0.824976011839287370897011442139046266674995422363281250000000000000000000000000000000000000000","0.118834439771090955","","IOBR::batch_cor","0.761","0.825","ns","ns"
"Nucleotide_excision_repair","0.76919820382704773287230182177154347300529479980468750000000000000000000000000000000000000000000","0.0137932088778367472","0.831087714479798678191002636594930663704872131347656250000000000000000000000000000000000000000","0.113961738563709197","","IOBR::batch_cor","0.769","0.831","ns","ns"
"Normal_Fibroblast","0.78447686462008081598185071925399824976921081542968750000000000000000000000000000000000000000000","-0.0128562256199631578","0.843804766512288528801377651689108461141586303710937500000000000000000000000000000000000000000","0.105419859873084013","","IOBR::batch_cor","0.784","0.844","ns","ns"
"Steroid_Hormone_Biosynthesis","0.78695267231465204638141130999429151415824890136718750000000000000000000000000000000000000000000","0.0127048814853127391","0.843804766512288528801377651689108461141586303710937500000000000000000000000000000000000000000","0.104051385519770820","","IOBR::batch_cor","0.787","0.844","ns","ns"
"Kynurenine_Metabolism","0.79849469217852742097818463662406429648399353027343750000000000000000000000000000000000000000000","-0.0120010293439461076","0.852009444516995118057423042046139016747474670410156250000000000000000000000000000000000000000","0.097727966394925897","","IOBR::batch_cor","0.798","0.852","ns","ns"
"Cysteine_and_Methionine_Metabolism","0.80064717303902022127459758848999626934528350830078125000000000000000000000000000000000000000000","-0.0118700682577334571","0.852009444516995118057423042046139016747474670410156250000000000000000000000000000000000000000","0.096558825438762208","","IOBR::batch_cor","0.801","0.852","ns","ns"
"Drug_Metabolism_by_Cytochrome_P450","0.82099177202785555973463260670541785657405853271484375000000000000000000000000000000000000000000","0.0106366390391430966","0.870374735758854378708804233610862866044044494628906250000000000000000000000000000000000000000","0.085661195354134897","","IOBR::batch_cor","0.821","0.870","ns","ns"
"Metabolism_of_Xenobiotics_by_Cytochrome_P450","0.82682667027115974711648505035554990172386169433593750000000000000000000000000000000000000000000","-0.0102842670892752050","0.873277606803247286038072161318268626928329467773437500000000000000000000000000000000000000000","0.082585523137170908","","IOBR::batch_cor","0.827","0.873","ns","ns"
"Terpenoid_Backbone_Biosynthesis","0.83849725699646349141858081566169857978820800781250000000000000000000000000000000000000000000000","0.0095811793122249876","0.882299352511204171278791363874915987253189086914062500000000000000000000000000000000000000000","0.076498353777332870","","IOBR::batch_cor","0.838","0.882","ns","ns"
"Glycogen_Degradation","0.85950015892836439945767779136076569557189941406250000000000000000000000000000000000000000000000","-0.0083211247366127960","0.899283441083740475718855122977402061223983764648437500000000000000000000000000000000000000000","0.065754038672443268","","IOBR::batch_cor","0.860","0.899","ns","ns"
"Glycosaminoglycan_Biosynthesis","0.86101606061209190468019869513227604329586029052734375000000000000000000000000000000000000000000","-0.0082304201710647340","0.899283441083740475718855122977402061223983764648437500000000000000000000000000000000000000000","0.064988747535713293","","IOBR::batch_cor","0.861","0.899","ns","ns"
"Inositol_Phosphate_Metabolism","0.88526343545728125583593737246701493859291076660156250000000000000000000000000000000000000000000","-0.0067834785200887680","0.918732883217006301990181782457511872053146362304687500000000000000000000000000000000000000000","0.052927473323671148","","IOBR::batch_cor","0.885","0.919","ns","ns"
"DDR","0.88615370296108397774048626160947605967521667480468750000000000000000000000000000000000000000000","-0.0067304825941505745","0.918732883217006301990181782457511872053146362304687500000000000000000000000000000000000000000","0.052490943396883920","","IOBR::batch_cor","0.886","0.919","ns","ns"
"TGFβ_myCAF","0.89352520301060334162457365891896188259124755859375000000000000000000000000000000000000000000000","-0.0062919922646331172","0.922982077835128866816205572831677272915840148925781250000000000000000000000000000000000000000","0.048893193159383765","","IOBR::batch_cor","0.894","0.923","ns","ns"
"Steroid_Hormone_Metabolism","0.90664781825203877296814880537567660212516784667968750000000000000000000000000000000000000000000","0.0055127228440467486","0.933119287398083696594142111280234530568122863769531250000000000000000000000000000000000000000","0.042561379193793526","","IOBR::batch_cor","0.907","0.933","ns","ns"
"Interferons_Li_et_al","0.93109367421912914153381279902532696723937988281250000000000000000000000000000000000000000000000","-0.0040648894347016309","0.951999567067689733690372122509870678186416625976562500000000000000000000000000000000000000000","0.031006623905933513","","IOBR::batch_cor","0.931","0.952","ns","ns"
"Glycolysis","0.93174425713007924532149672813829965889453887939453125000000000000000000000000000000000000000000","0.0040264164307753456","0.951999567067689733690372122509870678186416625976562500000000000000000000000000000000000000000","0.030703275369833090","","IOBR::batch_cor","0.932","0.952","ns","ns"
"Prostaglandin_Biosynthesis","0.93517671634400101332573740364750847220420837402343750000000000000000000000000000000000000000000","-0.0038234777047668309","0.952057162487394581518174163647927343845367431640625000000000000000000000000000000000000000000","0.029106314601990105","","IOBR::batch_cor","0.935","0.952","ns","ns"
"Porphyrin_and_Chlorophyll_Metabolism","0.97174359245758346048660314409062266349792480468750000000000000000000000000000000000000000000000","0.0016651676633128059","0.983404654058820937301277353981276974081993103027343750000000000000000000000000000000000000000","0.012448314364808772","","IOBR::batch_cor","0.972","0.983","ns","ns"
"Purine_Metabolism","0.97294290241989733747374202721402980387210845947265625000000000000000000000000000000000000000000","0.0015944639640443027","0.983404654058820937301277353981276974081993103027343750000000000000000000000000000000000000000","0.011912645745595255","","IOBR::batch_cor","0.973","0.983","ns","ns"
"DNA_replication","0.97721119305855097536550601944327354431152343750000000000000000000000000000000000000000000000000","-0.0013428607098906196","0.984191273008969136348866868502227589488029479980468750000000000000000000000000000000000000000","0.010011567224875367","","IOBR::batch_cor","0.977","0.984","ns","ns"
"TMEscoreB_plus","0.98794611495765105591004839880042709410190582275390625000000000000000000000000000000000000000000","-0.0007102218440034346","0.991439959141050319857413342106156051158905029296875000000000000000000000000000000000000000000","0.005266742269394872","","IOBR::batch_cor","0.988","0.991","ns","ns"
"Purine_Biosynthesis","0.99143995914105031985741334210615605115890502929687500000000000000000000000000000000000000000000","-0.0005043530547819905","0.991439959141050319857413342106156051158905029296875000000000000000000000000000000000000000000","0.003733581209831694","","IOBR::batch_cor","0.991","0.991","ns","ns"
