"Plot_Category","Analysis_Name","Display_Name","GeneSet_Name","GSEA_Terms","Terms_Plotted","Positive_NES","Negative_NES","PDF_Width","PDF_Height","CSV_File","PDF_File","PNG_File"
"ATF3_correlation","2D_J2","2D_J2","HPO","370","20","290","80","15.170000000000000","10.390000000000001","results/ngs/GSE282081/tables/ATF3_function/2D_J2/GSEA/HPO/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2/HPO/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2/HPO/png/dotplot.png"
"ATF3_correlation","2D_J2","2D_J2","IMMUNESIGDB","829","20","718","111","20.260000000000002","15.490000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_J2/GSEA/IMMUNESIGDB/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2/IMMUNESIGDB/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2/IMMUNESIGDB/png/dotplot.png"
"ATF3_correlation","2D_J2","2D_J2","TFT_GTRD","46","20","27","13","13.699999999999999","10.050000000000001","results/ngs/GSE282081/tables/ATF3_function/2D_J2/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2/TFT_GTRD/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2/TFT_GTRD/png/dotplot.png"
"ATF3_correlation","2D_J2","2D_J2","TFT_TFT_LEGACY","65","20","55","10","13.789999999999999","10.050000000000001","results/ngs/GSE282081/tables/ATF3_function/2D_J2/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2/TFT_TFT_LEGACY/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2/TFT_TFT_LEGACY/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","C6","31","14","4","27","11.230000000000000","7.170000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/C6/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/C6/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/C6/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","CP_BIOCARTA","45","14","4","41","10.730000000000000","7.170000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/CP_BIOCARTA/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/CP_BIOCARTA/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/CP_BIOCARTA/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","CP_KEGG_LEGACY","51","20","16","35","14.650000000000000","10.050000000000001","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/CP_KEGG_LEGACY/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/CP_KEGG_LEGACY/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/CP_KEGG_LEGACY/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","CP_KEGG_MEDICUS","104","20","30","74","21.960000000000001","17.190000000000001","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/CP_KEGG_MEDICUS/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/CP_KEGG_MEDICUS/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/CP_KEGG_MEDICUS/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","CP_REACTOME","351","20","125","225","15.850000000000000","11.070000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/CP_REACTOME/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/CP_REACTOME/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/CP_REACTOME/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","CP_WIKIPATHWAYS","189","20","23","166","16.520000000000000","11.750000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/CP_WIKIPATHWAYS/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/CP_WIKIPATHWAYS/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/CP_WIKIPATHWAYS/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","GO_BP","763","20","144","614","16.520000000000000","11.750000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/GO_BP/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/GO_BP/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/GO_BP/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","GO_CC","183","20","67","114","14.289999999999999","10.050000000000001","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/GO_CC/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/GO_CC/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/GO_CC/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","GO_MF","266","20","54","208","15.170000000000000","10.390000000000001","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/GO_MF/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/GO_MF/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/GO_MF/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","hallmark","13","11","1","12","9.520000000000000","5.730000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/hallmark/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/hallmark/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/hallmark/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","HPO","1283","20","52","1229","15.170000000000000","10.390000000000001","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/HPO/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/HPO/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/HPO/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","IMMUNESIGDB","920","20","101","819","17.210000000000001","12.430000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/IMMUNESIGDB/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/IMMUNESIGDB/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/IMMUNESIGDB/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","TFT_GTRD","40","14","4","31","10.869999999999999","7.170000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/TFT_GTRD/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/TFT_GTRD/png/dotplot.png"
"ATF3_correlation","2D_J2_hepatocyte","2D_J2_hepatocyte","TFT_TFT_LEGACY","149","12","2","147","9.810000000000000","6.210000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/TFT_TFT_LEGACY/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_J2_hepatocyte/TFT_TFT_LEGACY/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","C6","12","12","5","7","10.490000000000000","6.210000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/C6/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/C6/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/C6/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","CP_BIOCARTA","16","16","10","6","11.690000000000000","8.130000000000001","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_BIOCARTA/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/CP_BIOCARTA/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/CP_BIOCARTA/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","CP_KEGG_LEGACY","16","15","11","5","12.770000000000000","7.990000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_KEGG_LEGACY/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/CP_KEGG_LEGACY/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/CP_KEGG_LEGACY/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","CP_KEGG_MEDICUS","23","20","12","11","21.280000000000001","16.510000000000002","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_KEGG_MEDICUS/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/CP_KEGG_MEDICUS/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","CP_REACTOME","164","20","114","50","15.170000000000000","10.390000000000001","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_REACTOME/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/CP_REACTOME/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/CP_REACTOME/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","CP_WIKIPATHWAYS","39","20","20","19","16.520000000000000","11.750000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/CP_WIKIPATHWAYS/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/CP_WIKIPATHWAYS/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","GO_BP","361","20","211","144","18.230000000000000","13.449999999999999","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/GO_BP/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/GO_BP/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/GO_BP/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","GO_CC","69","20","54","12","15.170000000000000","10.390000000000001","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/GO_CC/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/GO_CC/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/GO_CC/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","GO_MF","122","20","84","33","16.520000000000000","11.750000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/GO_MF/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/GO_MF/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/GO_MF/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","hallmark","6","6","5","1","9.529999999999999","5.650000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/hallmark/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/hallmark/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/hallmark/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","HPO","235","20","178","56","16.859999999999999","12.090000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/HPO/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/HPO/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/HPO/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","IMMUNESIGDB","359","20","288","71","18.230000000000000","13.449999999999999","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/IMMUNESIGDB/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/IMMUNESIGDB/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/IMMUNESIGDB/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","TFT_GTRD","24","15","13","5","11.350000000000000","7.650000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/TFT_GTRD/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/TFT_GTRD/png/dotplot.png"
"ATF3_correlation","2D_none","2D_none","TFT_TFT_LEGACY","25","18","17","8","12.970000000000001","9.090000000000000","results/ngs/GSE282081/tables/ATF3_function/2D_none/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/TFT_TFT_LEGACY/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/2D_none/TFT_TFT_LEGACY/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","C6","56","20","45","11","13.789999999999999","10.050000000000001","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/C6/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/C6/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","CP_BIOCARTA","26","14","22","4","10.869999999999999","7.170000000000000","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_BIOCARTA/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_BIOCARTA/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","CP_KEGG_LEGACY","33","20","23","10","14.650000000000000","10.050000000000001","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_KEGG_LEGACY/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_LEGACY/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","CP_KEGG_MEDICUS","55","20","38","17","19.920000000000002","15.150000000000000","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_KEGG_MEDICUS/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_KEGG_MEDICUS/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","CP_REACTOME","179","20","108","71","16.180000000000000","11.410000000000000","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_REACTOME/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_REACTOME/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","CP_WIKIPATHWAYS","100","20","79","21","16.180000000000000","11.410000000000000","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/CP_WIKIPATHWAYS/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/CP_WIKIPATHWAYS/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","GO_BP","702","20","530","167","15.170000000000000","10.390000000000001","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/GO_BP/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_BP/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","GO_CC","116","20","59","54","15.170000000000000","10.390000000000001","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/GO_CC/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_CC/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","GO_MF","179","20","89","87","16.520000000000000","11.750000000000000","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/GO_MF/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/GO_MF/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","hallmark","14","14","8","6","11.090000000000000","7.170000000000000","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/hallmark/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/hallmark/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","HPO","338","20","262","75","16.180000000000000","11.410000000000000","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/HPO/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/HPO/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","IMMUNESIGDB","993","20","441","552","18.570000000000000","13.789999999999999","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/IMMUNESIGDB/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/IMMUNESIGDB/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","TFT_GTRD","49","20","17","27","15.170000000000000","10.390000000000001","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/TFT_GTRD/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_GTRD/png/dotplot.png"
"ATF3_correlation","3D_organoid_J2_hepatocyte","3D_organoid_J2_hepatocyte","TFT_TFT_LEGACY","73","20","54","19","13.609999999999999","10.050000000000001","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_J2_hepatocyte/GSEA/TFT_TFT_LEGACY/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_J2_hepatocyte/TFT_TFT_LEGACY/png/dotplot.png"
"ATF3_correlation","3D_organoid_none","3D_organoid_none","C6","44","20","32","12","13.930000000000000","10.050000000000001","results/ngs/GSE282081/tables/ATF3_function/3D_organoid_none/GSEA/C6/gsea_result.csv","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_none/C6/pdf/dotplot.pdf","results/ngs/GSE282081/plots/GSEA/ATF3_correlation/3D_organoid_none/C6/png/dotplot.png"
