"x","gene","r","pvalue","p_adjusted","var_name","Gene","correlation"
"var","MOCS3","0.002448218077830024","0.981113166149277127203732","0.99923813131430250234","FOS (RNAseq, COAD)","MOCS3","0.002448218077830024"
"var","MPZL1","0.215034605646667626","0.035380119076844927794578","0.86539087870599185059","FOS (RNAseq, COAD)","MPZL1","0.215034605646667626"
"var","MRC2","0.182439573461224996","0.075226187691172327620670","0.86539087870599185059","FOS (RNAseq, COAD)","MRC2","0.182439573461224996"
"var","MRE11","0.103062794284704967","0.317677947207765709602967","0.90703168106354215006","FOS (RNAseq, COAD)","MRE11","0.103062794284704967"
"var","NAA10","-0.209665030346472769","0.040342308987433302125414","0.86539087870599185059","FOS (RNAseq, COAD)","NAA10","-0.209665030346472769"
"var","NAMPT","-0.089671975218035119","0.384931797920716856076240","0.92075084018767761052","FOS (RNAseq, COAD)","NAMPT","-0.089671975218035119"
"var","NEDD4","-0.012551243437426704","0.903397660864513785128338","0.99639250777592802688","FOS (RNAseq, COAD)","NEDD4","-0.012551243437426704"
"var","NXN","0.067340528210460271","0.514467453094732185547855","0.94732018762763559039","FOS (RNAseq, COAD)","NXN","0.067340528210460271"
"var","OAT","-0.175142457716822270","0.087863192168473297494202","0.86539087870599185059","FOS (RNAseq, COAD)","OAT","-0.175142457716822270"
"var","OGFR","-0.150885255383238548","0.142262658301218453127390","0.86539087870599185059","FOS (RNAseq, COAD)","OGFR","-0.150885255383238548"
"var","PALM2AKAP2","0.213643473513608961","0.036613748247934223278843","0.86539087870599185059","FOS (RNAseq, COAD)","PALM2AKAP2","0.213643473513608961"
"var","PDS5B","0.119166212400616450","0.247510661009787386044323","0.89931676859897813348","FOS (RNAseq, COAD)","PDS5B","0.119166212400616450"
"var","PFN2","-0.002765127503514732","0.978668901548610969953756","0.99923813131430250234","FOS (RNAseq, COAD)","PFN2","-0.002765127503514732"
"var","PGGT1B","0.279123945413831898","0.005887509305950516629025","0.80112064578590369557","FOS (RNAseq, COAD)","PGGT1B","0.279123945413831898"
"var","PHGDH","-0.189560070067911479","0.064345072003341052813141","0.86539087870599185059","FOS (RNAseq, COAD)","PHGDH","-0.189560070067911479"
"var","PLCG1","-0.059574406162363258","0.564227417535770214840340","0.95344809243423123135","FOS (RNAseq, COAD)","PLCG1","-0.059574406162363258"
"var","PLVAP","0.301119072392246556","0.002870989241075033206185","0.73950638662216905406","FOS (RNAseq, COAD)","PLVAP","0.301119072392246556"
"var","POGLUT3","0.277852227096706539","0.006126845233579220756370","0.80112064578590369557","FOS (RNAseq, COAD)","POGLUT3","0.277852227096706539"
"var","PPBP","0.274100126919344156","0.006883984314383654636027","0.80112064578590369557","FOS (RNAseq, COAD)","PPBP","0.274100126919344156"
"var","PPP1R18","0.049270418439266987","0.633564754875240332410158","0.96452836663554430974","FOS (RNAseq, COAD)","PPP1R18","0.049270418439266987"
"var","PRDX5","-0.016799529477502351","0.870946496370971323663923","0.99639250777592802688","FOS (RNAseq, COAD)","PRDX5","-0.016799529477502351"
"var","PRKACB","0.273540819638465160","0.007003659843167799221864","0.80112064578590369557","FOS (RNAseq, COAD)","PRKACB","0.273540819638465160"
"var","PRKAR2A","0.106217966976844172","0.303008312060765061524137","0.90703168106354215006","FOS (RNAseq, COAD)","PRKAR2A","0.106217966976844172"
"var","PSAT1","-0.144045745196792113","0.161459385199094085372451","0.87140532289434113888","FOS (RNAseq, COAD)","PSAT1","-0.144045745196792113"
"var","PTK7","0.009266344259954325","0.928602024536163583867676","0.99639250777592802688","FOS (RNAseq, COAD)","PTK7","0.009266344259954325"
"var","PTPN1","-0.010406035422788080","0.919848134741374834355554","0.99639250777592802688","FOS (RNAseq, COAD)","PTPN1","-0.010406035422788080"
"var","RAB31","0.021074422395463640","0.838506608303338119014825","0.99470790071903458784","FOS (RNAseq, COAD)","RAB31","0.021074422395463640"
"var","RAD50","0.134033085828321463","0.192939991523097431613820","0.88104479651264733242","FOS (RNAseq, COAD)","RAD50","0.134033085828321463"
"var","RAE1","-0.046513239385120982","0.652704238137943315578582","0.97071156594838858833","FOS (RNAseq, COAD)","RAE1","-0.046513239385120982"
"var","RAI14","0.114971055370557851","0.264666721410288907634367","0.90031950769910817911","FOS (RNAseq, COAD)","RAI14","0.114971055370557851"
"var","RALY","-0.003799471545507888","0.970692684191448385000456","0.99898784306739274452","FOS (RNAseq, COAD)","RALY","-0.003799471545507888"
"var","RARRES2","0.037181672283424234","0.719103879820017111157426","0.97656395252524474948","FOS (RNAseq, COAD)","RARRES2","0.037181672283424234"
"var","RBPMS","0.335949673876349553","0.000818924307016719184825","0.52601480992708393725","FOS (RNAseq, COAD)","RBPMS","0.335949673876349553"
"var","RCN3","0.031399306904109012","0.761361059386172156493444","0.98183509801709079046","FOS (RNAseq, COAD)","RCN3","0.031399306904109012"
"var","S100B","0.273438382753113496","0.007025776445029430043732","0.80112064578590369557","FOS (RNAseq, COAD)","S100B","0.273438382753113496"
"var","SCRN1","0.030602349041332102","0.767243732080335583134456","0.98183509801709079046","FOS (RNAseq, COAD)","SCRN1","0.030602349041332102"
"var","SDC2","0.262917122841215045","0.009653293639253690203161","0.80112064578590369557","FOS (RNAseq, COAD)","SDC2","0.262917122841215045"
"var","SETD7","0.006042815909088174","0.953404366239378298075735","0.99698058298938174726","FOS (RNAseq, COAD)","SETD7","0.006042815909088174"
"var","SLC25A46","0.260193470843952446","0.010460326855673010570946","0.80112064578590369557","FOS (RNAseq, COAD)","SLC25A46","0.260193470843952446"
"var","SLC4A1","0.223042251115154161","0.028938206470116259461101","0.86539087870599185059","FOS (RNAseq, COAD)","SLC4A1","0.223042251115154161"
"var","SLK","-0.097157741760564381","0.346342237593267099349248","0.91118812484195332857","FOS (RNAseq, COAD)","SLK","-0.097157741760564381"
"var","SMS","-0.153451105642007563","0.135524051976624954063411","0.86539087870599185059","FOS (RNAseq, COAD)","SMS","-0.153451105642007563"
"var","SNCA","0.240162220058217524","0.018429174326075617451615","0.86539087870599185059","FOS (RNAseq, COAD)","SNCA","0.240162220058217524"
"var","SPARC","0.017914057557183016","0.862466050903946901406982","0.99527132989639244265","FOS (RNAseq, COAD)","SPARC","0.017914057557183016"
"var","SPTA1","0.234832307131576823","0.021276444166048062711649","0.86539087870599185059","FOS (RNAseq, COAD)","SPTA1","0.234832307131576823"
"var","SPTB","0.253661490343293994","0.012640579322810268844690","0.80112064578590369557","FOS (RNAseq, COAD)","SPTB","0.253661490343293994"
"var","SRPX","0.037913894315517463","0.713809610299955932255500","0.97656395252524474948","FOS (RNAseq, COAD)","SRPX","0.037913894315517463"
"var","STAG2","0.183702969909682823","0.073194448227925937300320","0.86539087870599185059","FOS (RNAseq, COAD)","STAG2","0.183702969909682823"
"var","STK4","-0.094479801357363655","0.359859293141961744666446","0.91144631758900684915","FOS (RNAseq, COAD)","STK4","-0.094479801357363655"
"var","TBC1D22A","0.251032793829660983","0.013623887757206590287673","0.82526126443499303598","FOS (RNAseq, COAD)","TBC1D22A","0.251032793829660983"
"var","TFAM","0.032090756918983228","0.756268142681999600007714","0.98174840258799922488","FOS (RNAseq, COAD)","TFAM","0.032090756918983228"
"var","TLN1","0.238773084278435910","0.019137677420796982835638","0.86539087870599185059","FOS (RNAseq, COAD)","TLN1","0.238773084278435910"
"var","TMLHE","-0.033512844826887933","0.745826572884363159232635","0.97936014158735540391","FOS (RNAseq, COAD)","TMLHE","-0.033512844826887933"
"var","TSC22D4","-0.010063575764966042","0.922477587751241223656962","0.99639250777592802688","FOS (RNAseq, COAD)","TSC22D4","-0.010063575764966042"
"var","TSPAN6","0.074316848796551718","0.471764563001093484295723","0.93820506308074236301","FOS (RNAseq, COAD)","TSPAN6","0.074316848796551718"
"var","TUBB6","0.182955760255088556","0.074390671536835636934448","0.86539087870599185059","FOS (RNAseq, COAD)","TUBB6","0.182955760255088556"
"var","TXNRD1","-0.113255539245772446","0.271909272616693065138804","0.90031950769910817911","FOS (RNAseq, COAD)","TXNRD1","-0.113255539245772446"
"var","UBE2H","-0.046522061682300185","0.652642627661609187050828","0.97071156594838858833","FOS (RNAseq, COAD)","UBE2H","-0.046522061682300185"
"var","USP47","0.266358234249809422","0.008712109206233033253941","0.80112064578590369557","FOS (RNAseq, COAD)","USP47","0.266358234249809422"
"var","VAPB","0.041637191441554720","0.687102588101389688546305","0.97385144661388312048","FOS (RNAseq, COAD)","VAPB","0.041637191441554720"
"var","VAV2","0.075922339165407512","0.462216771439351137296114","0.93820506308074236301","FOS (RNAseq, COAD)","VAV2","0.075922339165407512"
"var","VWF","0.283352392882318005","0.005150230719494156526872","0.80112064578590369557","FOS (RNAseq, COAD)","VWF","0.283352392882318005"
"var","XPOT","-0.118647228625555684","0.249590493475108560206266","0.89931676859897813348","FOS (RNAseq, COAD)","XPOT","-0.118647228625555684"
"var","YARS1","-0.219076531879343395","0.031992162877199671611184","0.86539087870599185059","FOS (RNAseq, COAD)","YARS1","-0.219076531879343395"
"var","YWHAB","-0.145108390833699807","0.158356741273989382046139","0.87078414808416182424","FOS (RNAseq, COAD)","YWHAB","-0.145108390833699807"
"var","YWHAH","0.323456164910152388","0.001306391018823877632135","0.55313220472273849637","FOS (RNAseq, COAD)","YWHAH","0.323456164910152388"
"var","ZMYM2","0.138230120319832089","0.179243200128077123656212","0.87721622142680943934","FOS (RNAseq, COAD)","ZMYM2","0.138230120319832089"
"var","ZNF22","0.310636942037931574","0.002067771470788713501082","0.66709216219632849754","FOS (RNAseq, COAD)","ZNF22","0.310636942037931574"
"var","AARS1","0.465050097027614573","0.000001808851386043149764","0.00885251868329517411","DDIT3 (RNAseq, COAD)","AARS1","0.465050097027614573"
"var","AGK","-0.018142396320591069","0.860730511672798237476911","0.94292887727229157679","DDIT3 (RNAseq, COAD)","AGK","-0.018142396320591069"
"var","ALAD","0.031471940198128420","0.760825591828435565666666","0.89738576416518245349","DDIT3 (RNAseq, COAD)","ALAD","0.031471940198128420"
"var","ALDH1B1","0.039570172346039795","0.701884276855264221950392","0.86896576041731932172","DDIT3 (RNAseq, COAD)","ALDH1B1","0.039570172346039795"
"var","AMACR","-0.032944022620737159","0.749997715680088994361085","0.89171299977799922676","DDIT3 (RNAseq, COAD)","AMACR","-0.032944022620737159"
"var","ANK1","0.103850244406342065","0.313974597209237260564407","0.61267610795135851731","DDIT3 (RNAseq, COAD)","ANK1","0.103850244406342065"
"var","ANXA6","0.190037891294872696","0.063663253599821972850137","0.34063007633316078060","DDIT3 (RNAseq, COAD)","ANXA6","0.190037891294872696"
"var","ANXA7","0.034997529674328835","0.734974212972126172971343","0.88334081490313987040","DDIT3 (RNAseq, COAD)","ANXA7","0.034997529674328835"
"var","APOB","0.159858317701086772","0.119757827260875818198294","0.41508130780079760536","DDIT3 (RNAseq, COAD)","APOB","0.159858317701086772"
"var","APOL1","0.210462376729933204","0.039570671236698398698373","0.29294167130978610025","DDIT3 (RNAseq, COAD)","APOL1","0.210462376729933204"
"var","ARHGEF17","0.071182196615885401","0.490710581373501097957046","0.74697903117944464135","DDIT3 (RNAseq, COAD)","ARHGEF17","0.071182196615885401"
"var","ARIH1","0.364279703767715568","0.000263624406260101740423","0.05834369857807475412","DDIT3 (RNAseq, COAD)","ARIH1","0.364279703767715568"
"var","ASNS","0.338444922083721789","0.000744235583650089730333","0.08093975436407864488","DDIT3 (RNAseq, COAD)","ASNS","0.338444922083721789"
"var","ATOX1","0.300104639045357946","0.002971317268749127347982","0.13355714067703078340","DDIT3 (RNAseq, COAD)","ATOX1","0.300104639045357946"
"var","ATP1B3","-0.088312799229286115","0.392205891569099129867482","0.67302090930545976910","DDIT3 (RNAseq, COAD)","ATP1B3","-0.088312799229286115"
"var","ATP6AP1","0.367749527812083699","0.000227769659428676195202","0.05834369857807475412","DDIT3 (RNAseq, COAD)","ATP6AP1","0.367749527812083699"
"var","C4B","0.164664410372763748","0.108889426052786564280694","0.40856012796633062178","DDIT3 (RNAseq, COAD)","C4B","0.164664410372763748"
"var","CAB39L","-0.069802004145659458","0.499178335835872233339217","0.75374736510715278914","DDIT3 (RNAseq, COAD)","CAB39L","-0.069802004145659458"
"var","CALU","0.300947578226307522","0.002887733415225646367575","0.13355714067703078340","DDIT3 (RNAseq, COAD)","CALU","0.300947578226307522"
"var","CARS1","0.372200168524780217","0.000188367449028402697683","0.05834369857807475412","DDIT3 (RNAseq, COAD)","CARS1","0.372200168524780217"
"var","CCL21","0.333735604133097052","0.000890859475785523531252","0.08610107015110357587","DDIT3 (RNAseq, COAD)","CCL21","0.333735604133097052"
"var","CCS","0.186962868247684599","0.068155533891006064850515","0.34817660006532741290","DDIT3 (RNAseq, COAD)","CCS","0.186962868247684599"
"var","CD109","0.287881870794148287","0.004452608127382154563911","0.14932312506635184168","DDIT3 (RNAseq, COAD)","CD109","0.287881870794148287"
"var","CDX2","-0.328018233137402193","0.001104055782489046701883","0.10390863460579605193","DDIT3 (RNAseq, COAD)","CDX2","-0.328018233137402193"
"var","CES1","-0.014374561277089090","0.889447325302584190787059","0.95656650447725677378","DDIT3 (RNAseq, COAD)","CES1","-0.014374561277089090"
"var","CLPTM1L","0.321214314723190175","0.001417677255378256952548","0.11190504012614821416","DDIT3 (RNAseq, COAD)","CLPTM1L","0.321214314723190175"
"var","COL16A1","0.155614283822843646","0.130033811922680375694483","0.42758443223113851150","DDIT3 (RNAseq, COAD)","COL16A1","0.155614283822843646"
"var","COPS7A","0.005701942921464444","0.956030110539481947640184","0.98504364439397917863","DDIT3 (RNAseq, COAD)","COPS7A","0.005701942921464444"
"var","COQ9","-0.245615137330909228","0.015862015379684624161172","0.21527292847926748909","DDIT3 (RNAseq, COAD)","COQ9","-0.245615137330909228"
"var","CRBN","-0.066815950649201108","0.517756475254307013678101","0.76506648245609254477","DDIT3 (RNAseq, COAD)","CRBN","-0.066815950649201108"
"var","CTPS1","0.353254711786524178","0.000414971033959641395425","0.06654445426163520250","DDIT3 (RNAseq, COAD)","CTPS1","0.353254711786524178"
"var","CUL4B","0.080548803764098412","0.435305896351018239975872","0.70683047668941056951","DDIT3 (RNAseq, COAD)","CUL4B","0.080548803764098412"
"var","DAB2","-0.138201548026258086","0.179333973444488314896716","0.48963076171351016530","DDIT3 (RNAseq, COAD)","DAB2","-0.138201548026258086"
"var","DCLK1","0.164477756164937455","0.109296675127447825981442","0.40883430383568020172","DDIT3 (RNAseq, COAD)","DCLK1","0.164477756164937455"
"var","DCTN3","-0.068409566927878460","0.507797978344569966857591","0.75900999174379124579","DDIT3 (RNAseq, COAD)","DCTN3","-0.068409566927878460"
"var","DDAH2","-0.078101520499289825","0.449428780093906077297561","0.71738566529014236028","DDIT3 (RNAseq, COAD)","DDAH2","-0.078101520499289825"
"var","DDB1","-0.238716183824756567","0.019167191128441705277874","0.23161539106813258670","DDIT3 (RNAseq, COAD)","DDB1","-0.238716183824756567"
"var","DMTN","0.146645279061802775","0.153948317208014162638108","0.45689694628018273637","DDIT3 (RNAseq, COAD)","DMTN","0.146645279061802775"
"var","DNMBP","0.189836259847298794","0.063950248374337437251569","0.34130045315595136657","DDIT3 (RNAseq, COAD)","DNMBP","0.189836259847298794"
"var","DOCK10","0.048667442617498682","0.637730431803579467242571","0.83696527112964391737","DDIT3 (RNAseq, COAD)","DOCK10","0.048667442617498682"
"var","EIF4B","0.316428033116318175","0.001684548204544091855317","0.11421321146389119827","DDIT3 (RNAseq, COAD)","EIF4B","0.316428033116318175"
"var","ENGASE","-0.005967216250797469","0.953986668380364499775226","0.98442442179044575834","DDIT3 (RNAseq, COAD)","ENGASE","-0.005967216250797469"
"var","EPB42","0.074903729720280463","0.468262055448529168621974","0.73053060228406174748","DDIT3 (RNAseq, COAD)","EPB42","0.074903729720280463"
"var","EPN1","-0.171402251305110886","0.094963989678163995833415","0.39095849906611979119","DDIT3 (RNAseq, COAD)","EPN1","-0.171402251305110886"
"var","F12","0.226036980861135217","0.026798969086037818104762","0.25971119743974074856","DDIT3 (RNAseq, COAD)","F12","0.226036980861135217"
"var","F5","0.313623037677490724","0.001861316706484821177636","0.11661546092896393767","DDIT3 (RNAseq, COAD)","F5","0.313623037677490724"
"var","FBXO7","0.216313663263168088","0.034276854681235875699219","0.28286240980667765044","DDIT3 (RNAseq, COAD)","FBXO7","0.216313663263168088"
"var","FGF2","0.021701702746498557","0.833767799099760287262484","0.92886642207392655646","DDIT3 (RNAseq, COAD)","FGF2","0.021701702746498557"
"var","FKBP10","0.260722771436402767","0.010299021417225292726605","0.19135068457309839518","DDIT3 (RNAseq, COAD)","FKBP10","0.260722771436402767"
"var","FOXK1","0.003339418481475126","0.974240017630660481984251","0.98940249974775940078","DDIT3 (RNAseq, COAD)","FOXK1","0.003339418481475126"
"var","FSTL1","0.246542295121080501","0.015457813703563175536382","0.21464430100099951559","DDIT3 (RNAseq, COAD)","FSTL1","0.246542295121080501"
"var","FUNDC2","-0.097701344681537405","0.343637733103659082090076","0.63462757200351227471","DDIT3 (RNAseq, COAD)","FUNDC2","-0.097701344681537405"
"var","GPC4","0.111089962290555691","0.281240889477117839145848","0.58257934666188193606","DDIT3 (RNAseq, COAD)","GPC4","0.111089962290555691"
"var","GYPA","0.081708084121890331","0.428704843457237916304337","0.70221424245856822743","DDIT3 (RNAseq, COAD)","GYPA","0.081708084121890331"
"var","H1-10","-0.123658687704211914","0.230005515684039069101985","0.54195810965704727113","DDIT3 (RNAseq, COAD)","H1-10","-0.123658687704211914"
"var","H1-5","-0.302591785150898018","0.002730749021275515400764","0.13311073441170453990","DDIT3 (RNAseq, COAD)","H1-5","-0.302591785150898018"
"var","HBD","0.028354326440475766","0.783907545725956333981799","0.90745180771073175041","DDIT3 (RNAseq, COAD)","HBD","0.028354326440475766"
"var","HDHD3","-0.165662618863998135","0.106731510053693232076277","0.40632961187017530014","DDIT3 (RNAseq, COAD)","HDHD3","-0.165662618863998135"
"var","HSDL2","-0.205930970030066135","0.044124954406467575829254","0.29992712064618376466","DDIT3 (RNAseq, COAD)","HSDL2","-0.205930970030066135"
"var","ITIH3","0.273067708645651053","0.007106323227732581383764","0.17522932151684925128","DDIT3 (RNAseq, COAD)","ITIH3","0.273067708645651053"
"var","KCNAB2","0.094667498072302125","0.358901395559489300168821","0.64457373573142773271","DDIT3 (RNAseq, COAD)","KCNAB2","0.094667498072302125"
"var","KNG1","0.302416891780173780","0.002747074821328597971776","0.13311073441170453990","DDIT3 (RNAseq, COAD)","KNG1","0.302416891780173780"
"var","LARP4","0.301018690433633107","0.002880779618905207443980","0.13355714067703078340","DDIT3 (RNAseq, COAD)","LARP4","0.301018690433633107"
"var","LIMS1","0.082062680099380864","0.426697240516505149621196","0.70028715462366741829","DDIT3 (RNAseq, COAD)","LIMS1","0.082062680099380864"
"var","LPA","0.176376482181931832","0.085615119226035762967086","0.38021814291489930415","DDIT3 (RNAseq, COAD)","LPA","0.176376482181931832"
"var","M6PR","0.312716898034350266","0.001921904826333123992091","0.11661546092896393767","DDIT3 (RNAseq, COAD)","M6PR","0.312716898034350266"
"var","MACROH2A2","0.026646454180614735","0.796633362426185320792626","0.91155568756458982271","DDIT3 (RNAseq, COAD)","MACROH2A2","0.026646454180614735"
"var","MAP7D1","0.319563880846972403","0.001505026338565616100817","0.11200522411292508640","DDIT3 (RNAseq, COAD)","MAP7D1","0.319563880846972403"
"var","MCAM","0.163234912431641954","0.112038642200098931267505","0.41072443065714170363","DDIT3 (RNAseq, COAD)","MCAM","0.163234912431641954"
"var","MOCS3","-0.143656387578182193","0.162607440342980441583265","0.46911937522487318075","DDIT3 (RNAseq, COAD)","MOCS3","-0.143656387578182193"
"var","MPZL1","-0.025429176737292895","0.805736424436725440223483","0.91567513399310984656","DDIT3 (RNAseq, COAD)","MPZL1","-0.025429176737292895"
"var","MRC2","0.181344289323556895","0.077024017080623813358287","0.36473132456960510872","DDIT3 (RNAseq, COAD)","MRC2","0.181344289323556895"
"var","MRE11","-0.103302947128173506","0.316545543420980901583306","0.61382444347895814829","DDIT3 (RNAseq, COAD)","MRE11","-0.103302947128173506"
"var","NAA10","0.300127073618728923","0.002969064874409948519285","0.13355714067703078340","DDIT3 (RNAseq, COAD)","NAA10","0.300127073618728923"
"var","NAMPT","0.184969453027698127","0.071202311601387138773056","0.35260539270519314359","DDIT3 (RNAseq, COAD)","NAMPT","0.184969453027698127"
"var","NEDD4","0.283692396227910204","0.005094677035579372494090","0.15329170997138333310","DDIT3 (RNAseq, COAD)","NEDD4","0.283692396227910204"
"var","NXN","0.197203040816983977","0.054125166672622508634571","0.32618104467836733784","DDIT3 (RNAseq, COAD)","NXN","0.197203040816983977"
"var","OAT","0.305005754526707584","0.002514151198854305477304","0.12882106055812839185","DDIT3 (RNAseq, COAD)","OAT","0.305005754526707584"
"var","OGFR","0.189724488283348924","0.064109792234116336206995","0.34177921916532172375","DDIT3 (RNAseq, COAD)","OGFR","0.189724488283348924"
"var","PALM2AKAP2","0.207501360118280076","0.042499700291965820941886","0.29486726809250346504","DDIT3 (RNAseq, COAD)","PALM2AKAP2","0.207501360118280076"
"var","PDS5B","-0.116630002465954147","0.257788502782485329234419","0.56676412067272374795","DDIT3 (RNAseq, COAD)","PDS5B","-0.116630002465954147"
"var","PFN2","0.226655786386066871","0.026374102455304169329020","0.25883174347690512951","DDIT3 (RNAseq, COAD)","PFN2","0.226655786386066871"
"var","PGGT1B","-0.028459171645063484","0.783128128016337687888893","0.90713635226914013376","DDIT3 (RNAseq, COAD)","PGGT1B","-0.028459171645063484"
"var","PHGDH","0.426953016418296694","0.000014376802022378857578","0.02603216353470491976","DDIT3 (RNAseq, COAD)","PHGDH","0.426953016418296694"
"var","PLCG1","0.219467447625269124","0.031679519278964736461734","0.27796301601191714115","DDIT3 (RNAseq, COAD)","PLCG1","0.219467447625269124"
"var","PLVAP","-0.144840785685001749","0.159133860377882851988574","0.46467846819174141171","DDIT3 (RNAseq, COAD)","PLVAP","-0.144840785685001749"
"var","POGLUT3","0.107008215770937484","0.299404677933723051275194","0.59758829274373592710","DDIT3 (RNAseq, COAD)","POGLUT3","0.107008215770937484"
"var","PPBP","0.114921690142168340","0.264873285168158500990643","0.57290374186183135041","DDIT3 (RNAseq, COAD)","PPBP","0.114921690142168340"
"var","PPP1R18","0.316859970603395380","0.001658720829352541966881","0.11421321146389119827","DDIT3 (RNAseq, COAD)","PPP1R18","0.316859970603395380"
"var","PRDX5","-0.093266221177659592","0.366090780519645386803518","0.64884971078683317813","DDIT3 (RNAseq, COAD)","PRDX5","-0.093266221177659592"
"var","PRKACB","-0.180815119682978448","0.077904870358941252783680","0.36473132456960510872","DDIT3 (RNAseq, COAD)","PRKACB","-0.180815119682978448"
"var","PRKAR2A","-0.151471685473838075","0.140700655001094965257380","0.44303623626079374764","DDIT3 (RNAseq, COAD)","PRKAR2A","-0.151471685473838075"
"var","PSAT1","0.365349025979516739","0.000252055259556430112308","0.05834369857807475412","DDIT3 (RNAseq, COAD)","PSAT1","0.365349025979516739"
"var","PTK7","0.084000347475646400","0.415822496836889210491961","0.69126924312264159678","DDIT3 (RNAseq, COAD)","PTK7","0.084000347475646400"
"var","PTPN1","0.159396662137875761","0.120844310822767211921480","0.41638958100928247230","DDIT3 (RNAseq, COAD)","PTPN1","0.159396662137875761"
"var","RAB31","0.154283873685083200","0.133389960145579078432121","0.43146759084762992265","DDIT3 (RNAseq, COAD)","RAB31","0.154283873685083200"
"var","RAD50","-0.049266135607867821","0.633594302885458704466259","0.83696527112964391737","DDIT3 (RNAseq, COAD)","RAD50","-0.049266135607867821"
"var","RAE1","-0.032230676378677381","0.755238815697197196641355","0.89473221109224965186","DDIT3 (RNAseq, COAD)","RAE1","-0.032230676378677381"
"var","RAI14","0.148601396770234567","0.148470936850022910968860","0.45271283827232589037","DDIT3 (RNAseq, COAD)","RAI14","0.148601396770234567"
"var","RALY","-0.084640090619689384","0.412267749968778907110334","0.68861539512845326705","DDIT3 (RNAseq, COAD)","RALY","-0.084640090619689384"
"var","RARRES2","0.159669007884805120","0.120202444401021860120871","0.41591487515669917086","DDIT3 (RNAseq, COAD)","RARRES2","0.159669007884805120"
"var","RBPMS","0.073141798093279947","0.478819773175842788859313","0.73840783888165995030","DDIT3 (RNAseq, COAD)","RBPMS","0.073141798093279947"
"var","RCN3","0.231064420324077591","0.023509745771746737991181","0.25055709111665835920","DDIT3 (RNAseq, COAD)","RCN3","0.231064420324077591"
"var","S100B","0.139172021956039865","0.176269597411328776681572","0.48612310337417546924","DDIT3 (RNAseq, COAD)","S100B","0.139172021956039865"
"var","SCRN1","0.153425070612774439","0.135591186460606943908758","0.43552040177380940689","DDIT3 (RNAseq, COAD)","SCRN1","0.153425070612774439"
"var","SDC2","0.098911376294691739","0.337665446877034813866203","0.63025732151647917423","DDIT3 (RNAseq, COAD)","SDC2","0.098911376294691739"
"var","SETD7","0.325603452456437459","0.001207297321565749042768","0.10740965089343866568","DDIT3 (RNAseq, COAD)","SETD7","0.325603452456437459"
"var","SLC25A46","0.057278114024780578","0.579365032196178519896534","0.80217094207269157291","DDIT3 (RNAseq, COAD)","SLC25A46","0.057278114024780578"
"var","SLC4A1","0.115393919400926526","0.262901766146299176174495","0.57125464174324758204","DDIT3 (RNAseq, COAD)","SLC4A1","0.115393919400926526"
"var","SLK","0.311088209293800377","0.002035301339899419584972","0.11932765540637650659","DDIT3 (RNAseq, COAD)","SLK","0.311088209293800377"
"var","SMS","0.319046837789388860","0.001533377608411520430162","0.11200522411292508640","DDIT3 (RNAseq, COAD)","SMS","0.319046837789388860"
"var","SNCA","0.099894805205058071","0.332860236111853002860528","0.62630449655186792857","DDIT3 (RNAseq, COAD)","SNCA","0.099894805205058071"
"var","SPARC","0.252906795035606091","0.012916352566687243005883","0.20087244943817070264","DDIT3 (RNAseq, COAD)","SPARC","0.252906795035606091"
"var","SPTA1","0.129630306979910764","0.208104944197841701392093","0.51725017618295443533","DDIT3 (RNAseq, COAD)","SPTA1","0.129630306979910764"
"var","SPTB","0.111544379707749691","0.279265260398164072430660","0.58216637261285686389","DDIT3 (RNAseq, COAD)","SPTB","0.111544379707749691"
"var","SRPX","0.341631939303491450","0.000657899842467611715296","0.07666099592944027041","DDIT3 (RNAseq, COAD)","SRPX","0.341631939303491450"
"var","STAG2","-0.077381956838316904","0.453629382818794169018872","0.72042349341396050288","DDIT3 (RNAseq, COAD)","STAG2","-0.077381956838316904"
"var","STK4","0.122503023165269814","0.234423540049425532805216","0.54729235356168182136","DDIT3 (RNAseq, COAD)","STK4","0.122503023165269814"
"var","TBC1D22A","-0.034110093820744321","0.741454854673034846612723","0.88720783833003236118","DDIT3 (RNAseq, COAD)","TBC1D22A","-0.034110093820744321"
"var","TFAM","-0.145504935334776153","0.157210389221971280626633","0.46330540507577028242","DDIT3 (RNAseq, COAD)","TFAM","-0.145504935334776153"
"var","TLN1","0.133536643888439943","0.194608825601518459214034","0.50616326429731739456","DDIT3 (RNAseq, COAD)","TLN1","0.133536643888439943"
"var","TMLHE","-0.134735179044786990","0.190597540689303596161963","0.50092493679017702224","DDIT3 (RNAseq, COAD)","TMLHE","-0.134735179044786990"
"var","TSC22D4","0.350521031400473582","0.000463214758982422687358","0.06667567736646989873","DDIT3 (RNAseq, COAD)","TSC22D4","0.350521031400473582"
"var","TSPAN6","-0.251032599891549468","0.013623962688290141773151","0.20358334542101677589","DDIT3 (RNAseq, COAD)","TSPAN6","-0.251032599891549468"
"var","TUBB6","0.138194797784944978","0.179355423668033281403567","0.48963076171351016530","DDIT3 (RNAseq, COAD)","TUBB6","0.138194797784944978"
"var","TXNRD1","0.379960989080062539","0.000134366857723642132462","0.05834369857807475412","DDIT3 (RNAseq, COAD)","TXNRD1","0.379960989080062539"
