"Analysis","Scenario_ID","Function","Target","Context","Status","Start_Time","End_Time","Runtime_Seconds","Runtime","Output_Files","Generated_Files","Cache_File","Warning","Message","Error"
"scenario02","2","cptac_correlation","ATF3","COAD_RNAseq_vs_panel_logCNA","success","2026-06-16 16:13:32","2026-06-16 16:13:33","1.5034291744232177734","0.03 min (1.5 sec)","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/pdf/021_scenario02_ATF3_COAD_RNAseq_vs_panel_logCNA.pdf;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/021_scenario02_ATF3_COAD_RNAseq_vs_panel_logCNA.png;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/021_scenario02_ATF3_COAD_RNAseq_vs_panel_logCNA_stats.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/021_scenario02_ATF3_COAD_RNAseq_vs_panel_logCNA_raw_data.csv","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/021_scenario02_ATF3_COAD_RNAseq_vs_panel_logCNA_package_correlation_COAD_ATF3_RNAseq_vs_ATF3-JUN-FOS-DDIT3-CEBPB_logCNA.png","","","
========================================
 | CPTAC Correlation Analysis
 | ========================================
 | CPTAC Data Loading
 | ✓ RNAseq data validated for 1 cancer type(s): COAD
 | ✓ logCNA data validated for 1 cancer type(s): COAD
 | 
[Var1] Loading RNAseq data for ATF3...
 |   Loaded 1 feature(s) from 1 cancer(s)
 | 
[Var2] Loading logCNA data for ATF3, JUN, FOS, DDIT3, CEBPB...
 |   Loaded 5 feature(s) from 1 cancer(s)
 | 
[Merge] Combining datasets...
 | ✓ Final dataset: 109 samples × 7 features
 | 
[Scenario] Detected: Scenario 2 - 1 continuous vs multiple continuous
 |   Var1: 1 continuous feature(s)
 |   Var2: 5 continuous feature(s)
 |   Plot type: LollipopPlot
 | 
[Statistics] Running analysis...
 |   Completed: 5 pairwise comparison(s)
 | 
[Visualization] Generating plot...
 |   Plot: LollipopPlot (7.0 × 3.5 inches)
 | 
✓ Plot saved: /Users/solomon/Projects/CRLM_dormancy/temporary/slcptac/tasks/scenario02/ATF3/COAD_RNAseq_vs_panel_logCNA/slcptac_output/correlation_COAD_ATF3_RNAseq_vs_ATF3-JUN-FOS-DDIT3-CEBPB_logCNA.png
 | ========================================

",""
"scenario03","3","cptac_correlation","ATF3","COAD_panel_RNAseq_vs_logCNA","success","2026-06-16 16:13:32","2026-06-16 16:13:33","1.7054860591888427734","0.03 min (1.7 sec)","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/pdf/022_scenario03_ATF3_COAD_panel_RNAseq_vs_logCNA.pdf;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/022_scenario03_ATF3_COAD_panel_RNAseq_vs_logCNA.png;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/022_scenario03_ATF3_COAD_panel_RNAseq_vs_logCNA_stats.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/022_scenario03_ATF3_COAD_panel_RNAseq_vs_logCNA_raw_data.csv","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/022_scenario03_ATF3_COAD_panel_RNAseq_vs_logCNA_package_correlation_COAD_ATF3-JUN-FOS-DDIT3-CEBPB_RNAseq_vs_ATF3-JUN-FOS-DDIT3-CEBPB_logCNA.png","","","
========================================
 | CPTAC Correlation Analysis
 | ========================================
 | CPTAC Data Loading
 | ✓ RNAseq data validated for 1 cancer type(s): COAD
 | ✓ logCNA data validated for 1 cancer type(s): COAD
 | 
[Var1] Loading RNAseq data for ATF3, JUN, FOS, DDIT3, CEBPB...
 |   Loaded 5 feature(s) from 1 cancer(s)
 | 
[Var2] Loading logCNA data for ATF3, JUN, FOS, DDIT3, CEBPB...
 | 
[Merge] Combining datasets...
 | ✓ Final dataset: 109 samples × 11 features
 | 
[Scenario] Detected: Scenario 3 - multiple continuous vs multiple continuous
 |   Var1: 5 continuous feature(s)
 |   Var2: 5 continuous feature(s)
 |   Plot type: DotPlot
 | 
[Statistics] Running analysis...
 |   Completed: 25 pairwise comparison(s)
 | 
[Visualization] Generating plot...
 |   Plot: DotPlot (6.2 × 4.5 inches)
 | 
✓ Plot saved: /Users/solomon/Projects/CRLM_dormancy/temporary/slcptac/tasks/scenario03/ATF3/COAD_panel_RNAseq_vs_logCNA/slcptac_output/correlation_COAD_ATF3-JUN-FOS-DDIT3-CEBPB_RNAseq_vs_ATF3-JUN-FOS-DDIT3-CEBPB_logCNA.png
 | ========================================

",""
"scenario04","4","cptac_correlation","ATF3","COAD_KRAS_Mutation_vs_RNAseq","success","2026-06-16 16:13:32","2026-06-16 16:13:33","0.9296450614929199219","0.02 min (0.9 sec)","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/pdf/023_scenario04_ATF3_COAD_KRAS_Mutation_vs_RNAseq.pdf;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/023_scenario04_ATF3_COAD_KRAS_Mutation_vs_RNAseq.png;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/023_scenario04_ATF3_COAD_KRAS_Mutation_vs_RNAseq_stats.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/023_scenario04_ATF3_COAD_KRAS_Mutation_vs_RNAseq_raw_data.csv","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/023_scenario04_ATF3_COAD_KRAS_Mutation_vs_RNAseq_package_correlation_COAD_KRAS_Mutation_vs_ATF3_RNAseq.png","","","
========================================
 | CPTAC Correlation Analysis
 | ========================================
 | CPTAC Data Loading
 | ✓ Mutation data validated for 1 cancer type(s): COAD
 | ✓ RNAseq data validated for 1 cancer type(s): COAD
 | 
[Var1] Loading Mutation data for KRAS...
 |   Loaded 1 mutation feature(s)
 | 
[Var2] Loading RNAseq data for ATF3...
 |   Loaded 1 feature(s) from 1 cancer(s)
 | 
[Merge] Combining datasets...
 | ✓ Final dataset: 109 samples × 3 features
 | 
[Scenario] Detected: Scenario 4 - 1 continuous vs 1 categorical
 |   Var1: 1 categorical feature(s)
 |   Var2: 1 continuous feature(s)
 |   Plot type: BoxPlot
 | 
[Statistics] Running analysis...
 |   Completed: 1 pairwise comparison(s)
 | 
[Visualization] Generating plot...
 |   Plot: BoxPlot (3.0 × 4.5 inches)
 | 
✓ Plot saved: /Users/solomon/Projects/CRLM_dormancy/temporary/slcptac/tasks/scenario04/ATF3/COAD_KRAS_Mutation_vs_RNAseq/slcptac_output/correlation_COAD_KRAS_Mutation_vs_ATF3_RNAseq.png
 | ========================================

",""
"scenario04","4","cptac_correlation","ATF3","COAD_Tumor_Stage_vs_RNAseq","success","2026-06-16 16:13:32","2026-06-16 16:13:33","0.9483599662780761719","0.02 min (0.9 sec)","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/pdf/024_scenario04_ATF3_COAD_Tumor_Stage_vs_RNAseq.pdf;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/024_scenario04_ATF3_COAD_Tumor_Stage_vs_RNAseq.png;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/024_scenario04_ATF3_COAD_Tumor_Stage_vs_RNAseq_stats.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/024_scenario04_ATF3_COAD_Tumor_Stage_vs_RNAseq_raw_data.csv","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/024_scenario04_ATF3_COAD_Tumor_Stage_vs_RNAseq_package_correlation_COAD_Tumor_Stage_Clinical_vs_ATF3_RNAseq.png","","","
========================================
 | CPTAC Correlation Analysis
 | ========================================
 | CPTAC Data Loading
 | ✓ Clinical data validated for 1 cancer type(s): COAD
 | ✓ RNAseq data validated for 1 cancer type(s): COAD
 | 
[Var1] Loading Clinical data for Tumor_Stage...
 |   Available clinical variables: age, bmi, gender, tumor_stage
 |   Loaded 1 clinical feature(s)
 | 
[Var2] Loading RNAseq data for ATF3...
 |   Loaded 1 feature(s) from 1 cancer(s)
 | 
[Merge] Combining datasets...
 | ✓ Final dataset: 109 samples × 3 features
 | 
[Scenario] Detected: Scenario 4 - 1 continuous vs 1 categorical
 |   Var1: 1 categorical feature(s)
 |   Var2: 1 continuous feature(s)
 |   Plot type: BoxPlot
 | 
[Statistics] Running analysis...
 |   Completed: 1 pairwise comparison(s)
 | 
[Visualization] Generating plot...
 |   Plot: BoxPlot (3.7 × 4.5 inches)
 | 
✓ Plot saved: /Users/solomon/Projects/CRLM_dormancy/temporary/slcptac/tasks/scenario04/ATF3/COAD_Tumor_Stage_vs_RNAseq/slcptac_output/correlation_COAD_Tumor_Stage_Clinical_vs_ATF3_RNAseq.png
 | ========================================

",""
"scenario05","5","cptac_correlation","ATF3","COAD_RNAseq_vs_mutation_panel","success","2026-06-16 16:13:32","2026-06-16 16:13:35","3.0198659896850585938","0.05 min (3.0 sec)","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/pdf/025_scenario05_ATF3_COAD_RNAseq_vs_mutation_panel.pdf;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/025_scenario05_ATF3_COAD_RNAseq_vs_mutation_panel.png;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/025_scenario05_ATF3_COAD_RNAseq_vs_mutation_panel_stats.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/025_scenario05_ATF3_COAD_RNAseq_vs_mutation_panel_raw_data.csv","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/025_scenario05_ATF3_COAD_RNAseq_vs_mutation_panel_package_correlation_COAD_ATF3_RNAseq_vs_APC-TP53-KRAS-PIK3CA_Mutation.png","","","
========================================
 | CPTAC Correlation Analysis
 | ========================================
 | CPTAC Data Loading
 | ✓ RNAseq data validated for 1 cancer type(s): COAD
 | ✓ Mutation data validated for 1 cancer type(s): COAD
 | 
[Var1] Loading RNAseq data for ATF3...
 |   Loaded 1 feature(s) from 1 cancer(s)
 | 
[Var2] Loading Mutation data for APC, TP53, KRAS, PIK3CA...
 |   Loaded 4 mutation feature(s)
 | 
[Merge] Combining datasets...
 | ✓ Final dataset: 109 samples × 6 features
 | 
[Scenario] Detected: Scenario 5 - 1 continuous vs multiple categorical
 |   Var1: 1 continuous feature(s)
 |   Var2: 4 categorical feature(s)
 |   Plot type: Multiple_BoxPlots
 | 
[Statistics] Running analysis...
 |   Completed: 4 pairwise comparison(s)
 | 
[Visualization] Generating plot...
 |   Plot: Multiple_BoxPlots (12.0 × 4.5 inches)
 | 
✓ Plot saved: /Users/solomon/Projects/CRLM_dormancy/temporary/slcptac/tasks/scenario05/ATF3/COAD_RNAseq_vs_mutation_panel/slcptac_output/correlation_COAD_ATF3_RNAseq_vs_APC-TP53-KRAS-PIK3CA_Mutation.png
 | ========================================

",""
"scenario06","6","cptac_correlation","ATF3","COAD_RNAseq_panel_vs_KRAS_Mutation","success","2026-06-16 16:13:32","2026-06-16 16:13:36","4.3153381347656250000","0.07 min (4.3 sec)","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/pdf/026_scenario06_ATF3_COAD_RNAseq_panel_vs_KRAS_Mutation.pdf;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/026_scenario06_ATF3_COAD_RNAseq_panel_vs_KRAS_Mutation.png;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/026_scenario06_ATF3_COAD_RNAseq_panel_vs_KRAS_Mutation_stats.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/026_scenario06_ATF3_COAD_RNAseq_panel_vs_KRAS_Mutation_raw_data.csv","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/026_scenario06_ATF3_COAD_RNAseq_panel_vs_KRAS_Mutation_package_correlation_COAD_ATF3-JUN-FOS-DDIT3-CEBPB_RNAseq_vs_KRAS_Mutation.png","","","
========================================
 | CPTAC Correlation Analysis
 | ========================================
 | CPTAC Data Loading
 | ✓ RNAseq data validated for 1 cancer type(s): COAD
 | ✓ Mutation data validated for 1 cancer type(s): COAD
 | 
[Var1] Loading RNAseq data for ATF3, JUN, FOS, DDIT3, CEBPB...
 |   Loaded 5 feature(s) from 1 cancer(s)
 | 
[Var2] Loading Mutation data for KRAS...
 |   Loaded 1 mutation feature(s)
 | 
[Merge] Combining datasets...
 | ✓ Final dataset: 109 samples × 7 features
 | 
[Scenario] Detected: Scenario 6 - multiple continuous vs 1 categorical
 |   Var1: 5 continuous feature(s)
 |   Var2: 1 categorical feature(s)
 |   Plot type: Multiple_BoxPlots
 | 
[Statistics] Running analysis...
 |   Completed: 5 pairwise comparison(s)
 | 
[Visualization] Generating plot...
 |   Plot: Multiple_BoxPlots (9.0 × 9.0 inches)
 | 
✓ Plot saved: /Users/solomon/Projects/CRLM_dormancy/temporary/slcptac/tasks/scenario06/ATF3/COAD_RNAseq_panel_vs_KRAS_Mutation/slcptac_output/correlation_COAD_ATF3-JUN-FOS-DDIT3-CEBPB_RNAseq_vs_KRAS_Mutation.png
 | ========================================

",""
"scenario07","7","cptac_correlation","ATF3","COAD_comutation","success","2026-06-16 16:13:32","2026-06-16 16:13:36","4.1297190189361572266","0.07 min (4.1 sec)","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/pdf/027_scenario07_ATF3_COAD_comutation.pdf;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/027_scenario07_ATF3_COAD_comutation.png;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/027_scenario07_ATF3_COAD_comutation_stats.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/027_scenario07_ATF3_COAD_comutation_raw_data.csv","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/027_scenario07_ATF3_COAD_comutation_package_correlation_COAD_KRAS-TP53-APC_Mutation_vs_APC-TP53-PIK3CA_Mutation.png","","","
========================================
 | CPTAC Correlation Analysis
 | ========================================
 | CPTAC Data Loading
 | ✓ Mutation data validated for 1 cancer type(s): COAD
 | 
[Var1] Loading Mutation data for KRAS, TP53, APC...
 |   Loaded 3 mutation feature(s)
 | 
[Var2] Loading Mutation data for APC, TP53, PIK3CA...
 | 
[Merge] Combining datasets...
 | ✓ Final dataset: 109 samples × 5 features
 | 
[Scenario] Detected: Scenario 7 - multiple categorical vs multiple categorical
 |   Var1: 3 categorical feature(s)
 |   Var2: 3 categorical feature(s)
 |   Plot type: Heatmap
 | 
[Statistics] Running analysis...
 |   Completed: 9 pairwise comparison(s)
 | 
[Visualization] Generating plot...
 |   Plot: Heatmap (6.3 × 5.6 inches)
 | 
✓ Plot saved: /Users/solomon/Projects/CRLM_dormancy/temporary/slcptac/tasks/scenario07/ATF3/COAD_comutation/slcptac_output/correlation_COAD_KRAS-TP53-APC_Mutation_vs_APC-TP53-PIK3CA_Mutation.png
 | ========================================

",""
"scenario07","7","cptac_correlation","ATF3","COAD_clinical_vs_mutation","success","2026-06-16 16:13:32","2026-06-16 16:13:34","1.8170521259307861328","0.03 min (1.8 sec)","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/pdf/028_scenario07_ATF3_COAD_clinical_vs_mutation.pdf;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/028_scenario07_ATF3_COAD_clinical_vs_mutation.png;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/028_scenario07_ATF3_COAD_clinical_vs_mutation_stats.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/028_scenario07_ATF3_COAD_clinical_vs_mutation_raw_data.csv","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/028_scenario07_ATF3_COAD_clinical_vs_mutation_package_correlation_COAD_Tumor_Stage_Clinical_vs_KRAS_Mutation.png","","","
========================================
 | CPTAC Correlation Analysis
 | ========================================
 | CPTAC Data Loading
 | ✓ Clinical data validated for 1 cancer type(s): COAD
 | ✓ Mutation data validated for 1 cancer type(s): COAD
 | 
[Var1] Loading Clinical data for Tumor_Stage...
 |   Available clinical variables: age, bmi, gender, tumor_stage
 |   Loaded 1 clinical feature(s)
 | 
[Var2] Loading Mutation data for KRAS...
 |   Loaded 1 mutation feature(s)
 | 
[Merge] Combining datasets...
 | ✓ Final dataset: 109 samples × 3 features
 | 
[Scenario] Detected: Scenario 7 - multiple categorical vs multiple categorical
 |   Var1: 1 categorical feature(s)
 |   Var2: 1 categorical feature(s)
 |   Plot type: Heatmap
 | 
[Statistics] Running analysis...
 |   Completed: 1 pairwise comparison(s)
 | 
[Visualization] Generating plot...
 |   Plot: Heatmap (4.0 × 5.0 inches)
 | 
✓ Plot saved: /Users/solomon/Projects/CRLM_dormancy/temporary/slcptac/tasks/scenario07/ATF3/COAD_clinical_vs_mutation/slcptac_output/correlation_COAD_Tumor_Stage_Clinical_vs_KRAS_Mutation.png
 | ========================================

",""
"scenario08","8","cptac_enrichment","KRAS","COAD_Mutation_vs_Protein_genome","success","2026-06-16 16:13:32","2026-06-16 16:13:38","5.8180360794067382812","0.10 min (5.8 sec)","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/pdf/029_scenario08_KRAS_COAD_Mutation_vs_Protein_genome.pdf;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/029_scenario08_KRAS_COAD_Mutation_vs_Protein_genome.png;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/029_scenario08_KRAS_COAD_Mutation_vs_Protein_genome_stats.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/029_scenario08_KRAS_COAD_Mutation_vs_Protein_genome_raw_data.csv","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/029_scenario08_KRAS_COAD_Mutation_vs_Protein_genome_package_enrichment_GenomeScan_COAD_KRAS_Mutation_Protein.png","/Users/solomon/Projects/CRLM_dormancy/data/cptac/reference_cache/task_manifest/scenario08/KRAS/COAD_Mutation_vs_Protein_genome.rds","","
========================================
 | CPTAC Enrichment Analysis
 | ========================================
 | CPTAC Data Loading
 | ✓ Mutation data validated for 1 cancer type(s): COAD
 | 
[Var1] Loading Mutation data for KRAS...
 |   Loaded 1 mutation feature(s)
 | 
[Merge] Combining datasets...
 | ✓ Final dataset: 109 samples × 2 features
 | 
[Scenario] Detected: Scenario 8 - 1 categorical vs genome-wide
 | 
[Analysis] Running enrichment pipeline...
 | 
[Step 1] Loading genome-wide data...
 |   Loading genome-wide Protein data from pre-processed file...
 |   ✓ Loaded 97 samples × 4894 genes (filtered <90% NA)
 | 
[Step 2] Performing DEA...
 |   Performing DEA: Mutation vs WildType (97 samples, 4894 genes)
 |   ✓ DEA completed: 397 significant genes (p<0.05)
 | 
[Step 3] Creating NetworkPlot...
 | 
✓ Enrichment analysis completed
 | ✓ Plot saved: /Users/solomon/Projects/CRLM_dormancy/temporary/slcptac/tasks/scenario08/KRAS/COAD_Mutation_vs_Protein_genome/slcptac_output/enrichment_GenomeScan_COAD_KRAS_Mutation_Protein.png
 | ========================================

",""
"scenario10","10","cptac_enrichment","APC_TP53_KRAS_PIK3CA","COAD_mutation_panel_vs_Protein_genome","success","2026-06-16 16:13:33","2026-06-16 16:13:44","10.8792300224304199219","0.18 min (10.9 sec)","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/pdf/030_scenario10_APC_TP53_KRAS_PIK3CA_COAD_mutation_panel_vs_Protein_genome.pdf;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/030_scenario10_APC_TP53_KRAS_PIK3CA_COAD_mutation_panel_vs_Protein_genome.png;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/030_scenario10_APC_TP53_KRAS_PIK3CA_COAD_mutation_panel_vs_Protein_genome_stats.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/030_scenario10_APC_TP53_KRAS_PIK3CA_COAD_mutation_panel_vs_Protein_genome_raw_data_list_summary.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/030_scenario10_APC_TP53_KRAS_PIK3CA_COAD_mutation_panel_vs_Protein_genome_raw_data_001_APC_Mutation_COAD.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/030_scenario10_APC_TP53_KRAS_PIK3CA_COAD_mutation_panel_vs_Protein_genome_raw_data_002_TP53_Mutation_COAD.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/030_scenario10_APC_TP53_KRAS_PIK3CA_COAD_mutation_panel_vs_Protein_genome_raw_data_003_KRAS_Mutation_COAD.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/030_scenario10_APC_TP53_KRAS_PIK3CA_COAD_mutation_panel_vs_Protein_genome_raw_data_004_PIK3CA_Mutation_COAD.csv","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/030_scenario10_APC_TP53_KRAS_PIK3CA_COAD_mutation_panel_vs_Protein_genome_package_enrichment_GenomeScan_COAD_APC-TP53-KRAS-PIK3CA_Mutation_Protein.png","/Users/solomon/Projects/CRLM_dormancy/data/cptac/reference_cache/task_manifest/scenario10/APC_TP53_KRAS_PIK3CA/COAD_mutation_panel_vs_Protein_genome.rds","","
========================================
 | CPTAC Enrichment Analysis
 | ========================================
 | CPTAC Data Loading
 | ✓ Mutation data validated for 1 cancer type(s): COAD
 | 
[Var1] Loading Mutation data for APC, TP53, KRAS, PIK3CA...
 |   Loaded 4 mutation feature(s)
 | 
[Merge] Combining datasets...
 | ✓ Final dataset: 109 samples × 5 features
 | 
[Scenario] Detected: Scenario 10 - multiple categorical vs genome-wide
 | 
[Analysis] Running enrichment pipeline...
 | 
[Step 1] Loading genome-wide data...
 |   Loading genome-wide Protein data from pre-processed file...
 |   ✓ Loaded 97 samples × 4894 genes (filtered <90% NA)
 | 
[Step 2] Processing multiple variables...
 |   Processing APC (Mutation, COAD)...
 |   Performing DEA: Mutation vs WildType (97 samples, 4894 genes)
 |   ✓ DEA completed: 681 significant genes (p<0.05)
 |   Processing TP53 (Mutation, COAD)...
 |   ✓ DEA completed: 1210 significant genes (p<0.05)
 |   Processing KRAS (Mutation, COAD)...
 |   ✓ DEA completed: 397 significant genes (p<0.05)
 |   Processing PIK3CA (Mutation, COAD)...
 |   ✓ DEA completed: 674 significant genes (p<0.05)
 | 
[Step 3] Creating DotPlot...
 | 
Attaching package: ‘dplyr’

 | The following objects are masked from ‘package:stats’:

    filter, lag

 | The following objects are masked from ‘package:base’:

    intersect, setdiff, setequal, union

 | 
Attaching package: ‘rlang’

 | The following object is masked _by_ ‘.GlobalEnv’:

    %||%

 | 
✓ Enrichment analysis completed
 | ✓ Plot saved: /Users/solomon/Projects/CRLM_dormancy/temporary/slcptac/tasks/scenario10/APC_TP53_KRAS_PIK3CA/COAD_mutation_panel_vs_Protein_genome/slcptac_output/enrichment_GenomeScan_COAD_APC-TP53-KRAS-PIK3CA_Mutation_Protein.png
 | ========================================

",""
"scenario12","12","cptac_enrichment","ATF3","COAD_RNAseq_vs_Protein_genome","success","2026-06-16 16:13:33","2026-06-16 16:13:39","5.8513340950012207031","0.10 min (5.9 sec)","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/pdf/031_scenario12_ATF3_COAD_RNAseq_vs_Protein_genome.pdf;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/031_scenario12_ATF3_COAD_RNAseq_vs_Protein_genome.png;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/031_scenario12_ATF3_COAD_RNAseq_vs_Protein_genome_stats.csv;/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/tables/SLCPTAC/031_scenario12_ATF3_COAD_RNAseq_vs_Protein_genome_raw_data.csv","/Users/solomon/Projects/CRLM_dormancy/results/quickanalysis/cptac/plots/SLCPTAC/png/031_scenario12_ATF3_COAD_RNAseq_vs_Protein_genome_package_enrichment_GenomeScan_COAD_ATF3_RNAseq_Protein.png","/Users/solomon/Projects/CRLM_dormancy/data/cptac/reference_cache/task_manifest/scenario12/ATF3/COAD_RNAseq_vs_Protein_genome.rds","","
========================================
 | CPTAC Enrichment Analysis
 | ========================================
 | CPTAC Data Loading
 | ✓ RNAseq data validated for 1 cancer type(s): COAD
 | 
[Var1] Loading RNAseq data for ATF3...
 |   Loaded 1 feature(s) from 1 cancer(s)
 | 
[Merge] Combining datasets...
 | ✓ Final dataset: 109 samples × 2 features
 | 
[Scenario] Detected: Scenario 12 - 1 continuous vs genome-wide
 | 
[Analysis] Running enrichment pipeline...
 | 
[Step 1] Loading genome-wide data...
 |   Loading genome-wide Protein data from pre-processed file...
 |   ✓ Loaded 97 samples × 4894 genes (filtered <90% NA)
 | 
[Step 2] Calculating correlations...
 |   Calculating correlations (97 samples, 4894 genes)
 |   ✓ Correlation completed: 203 significant genes (p<0.05)
 | 
[Step 3] Creating NetworkPlot...
 | 
✓ Enrichment analysis completed
 | ✓ Plot saved: /Users/solomon/Projects/CRLM_dormancy/temporary/slcptac/tasks/scenario12/ATF3/COAD_RNAseq_vs_Protein_genome/slcptac_output/enrichment_GenomeScan_COAD_ATF3_RNAseq_Protein.png
 | ========================================

",""
