"BRCA_ATF3_RNAseq","CCRCC_ATF3_RNAseq","COAD_ATF3_RNAseq","GBM_ATF3_RNAseq","HNSCC_ATF3_RNAseq","LUAD_ATF3_RNAseq","LUSC_ATF3_RNAseq","OV_ATF3_RNAseq","PDAC_ATF3_RNAseq","UCEC_ATF3_RNAseq","BRCA_KRAS_RNAseq","CCRCC_KRAS_RNAseq","COAD_KRAS_RNAseq","GBM_KRAS_RNAseq","HNSCC_KRAS_RNAseq","LUAD_KRAS_RNAseq","LUSC_KRAS_RNAseq","OV_KRAS_RNAseq","PDAC_KRAS_RNAseq","UCEC_KRAS_RNAseq","cancer_type"
"9.721500000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.831799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.131600000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.451700000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.221399999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.541700000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"7.851100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.821600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"6.357300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.611700000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"8.190300000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.511699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"8.450799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.821800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.101100000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.801800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"11.331899999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.191800000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.261300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.771699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.931699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.321700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.671400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.561700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.401199999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.391700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.411300000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.552000000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.614000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.354200000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"7.820100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.321700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.289999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.701800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"8.881399999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.701700000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"8.841200000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.211800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.421200000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.711399999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"5.701600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.261600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.691700000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.811800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.671300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.601699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.321700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.091799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.401300000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.761799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.721399999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.091799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"7.158400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.601699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"7.417200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.921799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"8.860799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.191900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"8.306400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.901999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.131300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.101300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.811800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.221900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"7.139900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.661700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"11.141800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.751700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.686400000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.516700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.100800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.241899999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"8.440700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.281599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.491300000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.401700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.221100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.491700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"7.408700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.891800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.251200000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.931800000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"8.750800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.001799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.841500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.151600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.531400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.061800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.651700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.261900000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.101500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.511699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"11.261900000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.511699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"7.608100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.491700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"8.249400000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.781800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.341600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.852100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.981800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.291900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.130900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.872000000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.621200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.351900000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"8.889099999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.778800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.931300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.631000000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.441700000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.271900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"10.211600000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.912000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"9.971500000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.591699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
"11.041900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.081899999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRCA"
NA,"8.731999999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.701700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.083299999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.561700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.631700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.611700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.851699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.341799999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.612299999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.341699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.912100000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.631700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.562600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.981600000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.232500000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.921700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.011699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.581700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.511699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.581700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.532299999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.331700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.023300000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.281800000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.562300000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.271699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.241700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.991700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.891800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.391700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.711800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.741700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.212700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.571700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.802600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.591699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.641600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.531700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.071800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.351800000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.382000000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.101699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.962100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.191800000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.921700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.531700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"12.131500000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.801700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.791700000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.811700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.063200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.071800000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.172200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.761699999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.932100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.401700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.651700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.321700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.182200000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.611700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.061900000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.561700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.971600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.911799999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.882099999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.361700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.032100000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.671700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"12.071600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.871700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.212000000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.251799999999999",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.841699999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.712000000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.571700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.081600000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.141700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.471700000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"9.701800000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.371700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"10.091799999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.611700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.721600000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.061800000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"8.242900000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.181600000000000",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"12.061500000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.881600000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"11.771599999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.441700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
NA,"7.961700000000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.451700000000001",NA,NA,NA,NA,NA,NA,NA,NA,"CCRCC"
