"logFC","AveExpr","t","pvalue","p_adjusted","B","gene"
"0.094698946194885280647","27.08715981570389","1.34976222169345372315","0.1801774840134596766816","0.811774152174476571","-4.8105026945199745","ACADVL"
"-0.072996308615220328875","24.18276935984419","-1.73673890798049623818","0.0855507703148124243331","0.678431294086277226","-4.3024429336819834","ACAP2"
"0.023482288762458836118","27.63732241262040","0.33966815586690080053","0.7348276180587856032389","0.969366704898823817","-5.5484011902658397","ACAT1"
"0.074615180382156864880","24.91487534818100","0.66062048383516192018","0.5103934848875384400202","0.934322016678466816","-5.4084798202867788","ACAT2"
"0.026012222105549653861","25.22027174369718","0.48088635580319660789","0.6316607389684534279439","0.955648376781097486","-5.4978389283474076","ACBD3"
"-0.062709310446035004816","23.42668005085679","-0.88846383150460284117","0.3764497703058112820784","0.910249592824427189","-5.2552456218560710","ACBD5"
"-0.004951189691613677724","26.19034195337573","-0.13338149706274893269","0.8941630423732975785356","0.989239177455797924","-5.5910334119526928","ACIN1"
"-0.100582641417467755218","26.68825161667796","-1.84161582980679372490","0.0685320750817123014453","0.663335855580728495","-4.1442072087698385","ACLY"
"0.053863511815531950333","26.45936651933250","1.23238547368864836962","0.2207304931203232234438","0.841191670498979915","-4.9405159298388144","ACO1"
"0.083365365726006501745","28.00245354540519","1.13452326894678745539","0.2593208495827995507810","0.862247241556748256","-5.0401793635611334","ACO2"
"0.023388175221288776129","24.11332700187043","0.32631851903820707772","0.7448737543427423890563","0.969450022258907862","-5.5522833558110714","ACOT11"
"0.227327177582449024840","26.18832691871910","2.12768002252366006388","0.0358529981111532780602","0.589079203662174256","-3.6694476410886683","ACOT13"
"-0.007663760932626217937","25.47926037846256","-0.11375223382914324832","0.9096650906939824920983","0.989239177455797924","-5.5931539761566471","ACOT7"
"0.018441274029591170347","23.67517386509211","0.19901030040384096176","0.8426637566749322072468","0.981156563070404220","-5.5814990045676032","ACOT8"
"0.085549965239540171069","25.87760210843096","1.33986030695090163611","0.1833650487482720026211","0.811774152174476571","-4.8219092856718975","ACOT9"
"0.083527340153125351208","25.30295946361792","1.15954709375258091519","0.2490285423964021527254","0.853463365887949577","-5.0154547951128778","ACOX1"
"-0.072744178083269162016","22.96406011195399","-1.09112575665826505578","0.2778719795085549670866","0.868949180648478037","-5.0818154064698176","ACOX3"
"0.054163747553630514631","25.70946733099595","0.73875234812156831410","0.4618091859124439091389","0.927766921384191590","-5.3609452133858264","ACP1"
"-0.077017638034025281968","23.79241414097868","-1.17650527206634780697","0.2422205368568747796409","0.853059657793131643","-4.9984021786653265","ACP2"
"0.212510743778167920937","23.26059191246230","2.56172529454098985013","0.0119267030546721230361","0.472972577241790260","-2.8331150010430854","ACP6"
"-0.107390092410685866753","24.84211910773791","-0.92290857538708681584","0.3583037557736192812996","0.898536380625617581","-5.2282218819485111","ACSF2"
"-0.034430117602287424461","24.47203733226532","-0.53472838807720479704","0.5940393422396097466986","0.943349354831836129","-5.4740017805283614","ACSF3"
"-0.005255490794915829156","24.84997538314524","-0.05912141331673863992","0.9529748483412625592592","0.993155644757695799","-5.5972827164313470","ACSL1"
"0.033123379140416631117","25.60870455818860","0.51457287406752660885","0.6080009919655322558896","0.946208773095813083","-5.4832193090691135","ACSL3"
"-0.081485648343367245161","24.79105315358008","-0.97241488245202467589","0.3332194714414340452890","0.889337204033180173","-5.1876175771210802","ACSL4"
"0.130935638631349604566","26.70522253217305","1.01572107238443098964","0.3122437373454824416363","0.880761297157804712","-5.1503973187611587","ACSL5"
"-0.086521006191937033236","22.94589816560301","-0.76105961049832993037","0.4484345436698327080904","0.926310935670752289","-5.3464114883899301","ACSM3"
"-0.012279215322092085216","25.30050270332178","-0.09391804276796021644","0.9253645061394761839324","0.989239177455797924","-5.5949546149438767","ACSS1"
"0.044124583886922863485","25.31450156321146","0.63168635964376995684","0.5290510779330850343882","0.936509753321120297","-5.4247498599530930","ACSS2"
"-0.100459203994894608059","24.21084065673182","-1.07713013604935037293","0.2840457612111624285944","0.872589756247314052","-5.0949061314323494","ACTA1"
"0.127381020166403402527","23.51459620745137","0.96527902631418993629","0.3367624388563164039567","0.890359687586110060","-5.1935984088048901","ACTA2"
"0.082853518020879590722","29.53865510887621","1.15805591302820776178","0.2496336232871683713519","0.854621193162868220","-5.0169428010902140","ACTB"
"-0.113074995215718843156","25.07738776459215","-1.44930195311706344619","0.1504207551770376238842","0.801599104001293195","-4.6913766860463921","ACTBL2"
"0.157678146104796468308","28.56707309188170","1.99437522683366075249","0.0488671198501238468470","0.610025571897780283","-3.8984518766082505","ACTG1"
"0.017905561715387818822","23.80824933618583","0.11300481011590612912","0.9102560918404043466268","0.989239177455797924","-5.5932280654714868","ACTG2"
"0.071076031282476748174","25.27074385308703","1.88685748579409673376","0.0621160888788326107091","0.656300483115022648","-4.0732994691724862","ACTL6A"
"-0.046806973983624544644","29.75676954688278","-0.44192873127333615058","0.6595068141107283121727","0.956192566357017437","-5.5135185841158174","ACTN1"
"0.110024705992568527790","29.58243196449370","2.04338229043791175243","0.0436772552624972582036","0.602081283643276177","-3.8158239667409344","ACTN4"
"0.011220784100064662425","24.29134199581821","0.37758022987982781116","0.7065525474211746814746","0.966658571564856239","-5.5365299442956974","ACTR10"
"0.017554986194756594386","25.87436464789510","0.34611364386046683528","0.7299934472330480428326","0.969366704898823817","-5.5464712331473924","ACTR1A"
"0.039846786267482059429","23.99143340631059","0.71626682548647968574","0.4755166307136067249672","0.930727225173074380","-5.3751629267963956","ACTR1B"
"0.057850737833195609028","27.91006334673877","1.80709038709426050850","0.0737924738407612357260","0.665818388429551211","-4.1972486142219267","ACTR2"
"0.074452480580852409275","27.82302038855264","1.87727835333625203695","0.0634307577673489386694","0.656300483115022648","-4.0884453636963549","ACTR3"
"0.021283477274714357463","22.53922990104851","0.30233291335680323453","0.7630339904718105303871","0.971237196489185162","-5.5588684103277926","ACYP1"
"-0.000336623575890371285","24.01701558990143","-0.00501763757858043197","0.9960066410839063522076","0.998693005886184038","-5.5987998833065769","ACYP2"
"-0.071830088090763410946","22.69966683070612","-0.75931880340539181784","0.4494701716180380390853","0.926310935670752289","-5.3475610169176404","ADA"
"-0.012646112657971997351","24.76874677497131","-0.26623213286264785227","0.7906153810746083809846","0.974667983550294492","-5.5678341110592413","ADAM10"
"-0.046239647725943910928","23.55376803533108","-0.77094204420180190152","0.4425814937949076321999","0.926310935670752289","-5.3398364781285697","ADAM9"
"-0.007771134963654446892","23.07507242379389","-0.08554330766527380725","0.9320026199635974561986","0.989239177455797924","-5.5956116579482691","ADAMTSL4"
"0.017707159367216007695","23.33663739033509","0.20178113932687680165","0.8405028040090805063755","0.981156563070404220","-5.5810136920583995","ADAP1"
"-0.066394399844664775401","26.32809593662513","-1.32102716999912139784","0.1895444587811037084890","0.815141108325765806","-4.8433817981007614","ADAR"
"-0.201263748949124021692","25.57405754251734","-1.19425225045326155460","0.2352393088308533108943","0.847961884917433850","-4.9802996338288787","ADARB1"
"0.072989977172976949760","25.61119384361636","1.72295869040156435226","0.0880252546304368943542","0.682718852870615178","-4.3225922730356849","ADD1"
"0.054813008425284692748","25.66994304329981","1.16836212982283149664","0.2454729031346742085251","0.853059657793131643","-5.0066206115670298","ADD3"
"-0.079288749956198500968","24.77314439047204","-1.88005956745795699270","0.0630466723673082096724","0.656300483115022648","-4.0840552070842477","ADGRE5"
"0.183372415564090118778","26.60857766121704","0.94998424336490217001","0.3444388681235730498287","0.890359687586110060","-5.2062722643545829","ADH1B"
"-0.189176244612802690881","25.87496833337893","-0.93621148524286290638","0.3514476295026477403738","0.891345275233363488","-5.2175152418395596","ADH1C"
"0.018254279806068751668","27.92676303552338","0.29221835062920459292","0.7707325733803015443968","0.971927190768516081","-5.5614949728703253","ADH5"
"0.063261455176256475852","23.35177532502597","0.65288841088274696123","0.5153449377291694499803","0.934430816336348613","-5.4128983107855069","ADI1"
"0.314915792816364614737","24.03281924450075","1.55144978175978365265","0.1239921765530177660830","0.754076144644241220","-4.5607521537696440","ADIRF"
"-0.058531065334282317281","23.79150942806678","-0.79587861513668300972","0.4280111243581838920136","0.926310935670752289","-5.3228737826387773","ADISSP"
"0.081856324833740501390","25.06899702199539","1.12466643578744784904","0.2634559831562101606117","0.862438875708453012","-5.0497745797500704","ADK"
"-0.007312475599629664202","24.72932713090090","-0.12907959389870030109","0.8975571379957884010636","0.989239177455797924","-5.5915269625491488","ADNP"
"0.059784010951769772646","23.89489974914865","0.99298585835640673647","0.3231431416272766421471","0.885973409032992709","-5.1701351311040478","ADO"
"-0.005307425317724323577","24.03438526617344","-0.08857324605921700067","0.9296004034899784107537","0.989239177455797924","-5.5953810214273112","ADPGK"
"-0.012017537061730365622","22.49271795268973","-0.16698996738782920235","0.8677193229311856992325","0.987536671041123637","-5.5866209034490169","ADPRH"
"0.028636473673071094481","23.87868453473989","0.40343135058901535839","0.6875029095330968953448","0.962674535351918936","-5.5277180755043851","ADPRS"
"-0.046041857339702119134","26.40608061508132","-1.00138723992231826188","0.3190864772977903829343","0.884546409700987080","-5.1628922400913906","ADRM1"
"0.000709530407419833864","24.91818573674341","0.01371578934031632106","0.9890843915495253213521","0.996786238121972534","-5.5987286413715438","ADSL"
"-0.031575229829410744742","24.43493767859057","-0.33642111102718869065","0.7372669896574846060133","0.969366704898823817","-5.5493597401253316","ADSS2"
"0.125317056823202932492","25.80796733417009","0.90652724575982401856","0.3668629695820055935940","0.903043872109253187","-5.2411996739417841","AEBP1"
"0.028000374197134192400","25.31994944997233","0.55703684671057829281","0.5787622661847164895477","0.941572653443564556","-5.4633895649595408","AFDN"
"-0.037782317686545496827","22.88186169320111","-0.73501310285828380664","0.4640730330095016453740","0.927766921384191590","-5.3633396473117081","AFG2A"
"-0.007227497285583694975","25.67309241343600","-0.10510347661248117812","0.9165068354480023771202","0.989239177455797924","-5.5939814300527546","AFG3L2"
"-0.024995374262040570557","24.17643828114709","-0.21409353607124478880","0.8309154475271076645271","0.980058291695446782","-5.5787760979336509","AFM"
"0.005626601260942720728","25.51604630236879","0.13015827981299790683","0.8967059000860033712854","0.989239177455797924","-5.5914047258264610","AFTPH"
"-0.010826648404176353324","25.07106667784634","-0.31202660159400752438","0.7556780034411432200869","0.971151534021539198","-5.5562674535082701","AGFG1"
"0.102535646844870598215","23.43505141661886","1.37508656033913623240","0.1722155599366160805275","0.807301676561110293","-4.7809639996394235","AGFG2"
"0.118249325574087293944","25.75458105913378","1.89243935912226990403","0.0613606244249834537063","0.656300483115022648","-4.0644410471563743","AGK"
"-0.054060522696406820842","25.15726838910825","-1.24206179073865818907","0.2171547219684901997017","0.838868745771511493","-4.9302286997221794","AGL"
"-0.002704806159847805702","24.89633076527905","-0.02161548047219531352","0.9827982896618330244110","0.995827786258551950","-5.5986066132991645","AGMAT"
"0.010476197680294063730","22.90383834516017","0.19858089200829981413","0.8429987565835610485721","0.981156563070404220","-5.5815736154625233","AGO1"
"-0.035354205115730508169","24.16644245962008","-0.79383388428984824614","0.4291950830765716151660","0.926310935670752289","-5.3242847103128863","AGO2"
"0.038165375560286207701","23.39407740610732","0.69019251213878973772","0.4916916535965000223385","0.932729654729693047","-5.3911059379594626","AGO3"
"-0.017661702626348585454","24.09617040765345","-0.34848406583568070083","0.7282183346042404581411","0.969197688820474856","-5.5457523640738078","AGPAT1"
"0.107480374268376976943","23.68954280041001","1.74152368211294050759","0.0847050440008560862060","0.678431294086277226","-4.2954116557889721","AGPAT2"
"0.016737760402548929051","23.94018718999831","0.30627822034744944801","0.7600374569399391821989","0.971237196489185162","-5.5578197108402749","AGPAT3"
"0.027615721476021093395","24.66884016932649","0.50561670603368524812","0.6142522020689616946143","0.948911072261836575","-5.4872022042213882","AGPAT5"
"0.115993147406431518220","25.06538445728060","2.49638769494325973852","0.0142016691759596948297","0.486537233070699515","-2.9676478955555421","AGPS"
"0.007430491016101825608","30.00485058867884","0.03431219240168189438","0.9726974448969891717809","0.994675966264496614","-5.5982961530928881","AGR2"
"0.223426453370617394967","25.97153946421454","1.16714510359660739169","0.2459616414544025242428","0.853059657793131643","-5.0078441394998316","AGR3"
"0.039729187419197842246","24.81186760666085","0.53345236678172092137","0.5949188103169579244778","0.943770715621132017","-5.4745957633319371","AGRN"
"0.036315296081170345133","25.37674713050648","0.38584738202195661971","0.7004394760019680976626","0.965071015629585749","-5.5337751477654447","AGT"
"-0.004923624784517244279","23.06958692986504","-0.14422825260941254943","0.8856140886164404202319","0.988735835334893509","-5.5897171862553412","AHCTF1"
"0.105764961674310598028","27.79291939069862","0.92204147344699749489","0.3587535937356879367499","0.898536380625617581","-5.2289145402480797","AHCY"
"-0.062117015658319729710","25.16305590161395","-1.48839083934228333383","0.1398335746636182042035","0.786052309872052324","-4.6423882554945912","AHCYL1"
"-0.017072116815963767067","24.31165940356995","-0.17130778006208399744","0.8643322113799354333707","0.987174292297177125","-5.5859824750021421","AHCYL2"
"0.007227395661566049512","29.62102251856522","0.09498752942328840543","0.9245171626821077071057","0.989239177455797924","-5.5948662931924655","AHNAK"
"-0.085813675485805873677","24.81453025052824","-0.76915295899819413616","0.4436378118196818709507","0.926310935670752289","-5.3410330012826766","AHNAK2"
"-0.072401204509326078096","26.51839442775285","-1.41344452916554863542","0.1606687794944239577877","0.803179782273453435","-4.7352224860014056","AHSA1"
"0.002314518728343983867","26.99292729489500","0.02220897147817922634","0.9823260638575381786808","0.995827786258551950","-5.5985952417333786","AHSG"
"0.086779074668143607596","24.16368525404920","1.58378723266485410548","0.1164387492320702183202","0.753923003319406537","-4.5176453879720091","AIDA"
"0.077257920276796454573","24.61523810059197","0.62626822829742900822","0.5325836218511759145855","0.936509753321120297","-5.4277163093710126","AIF1"
"0.128548612352137325843","27.39610151510081","1.64779006525923965576","0.1025732990458703697279","0.722293130259697325","-4.4298580611182494","AIFM1"
"-0.012345659305982081833","22.64038998081457","-0.17768231881406751360","0.8593363402960902952543","0.985898590952903109","-5.5850101711399347","AIFM2"
"0.008349295956175950550","26.47230817481126","0.19661046835200435279","0.8445363375440452236020","0.981156563070404220","-5.5819139173703221","AIMP1"
"0.024899358590790399148","26.34830574709282","0.62115784301164878034","0.5359265917482778363023","0.936509753321120297","-5.4304910582979637","AIMP2"
"0.028693504565023175701","25.03807186090805","0.58831808843500954520","0.5576616204752865568750","0.941572653443564556","-5.4477839221425866","AIP"
"-0.025940984905513886360","26.75594890797110","-0.35023429542671835613","0.7269086073575627970911","0.969197688820474856","-5.5452184383817551","AK1"
"0.113047563642645343407","27.32403861127937","1.82902018258828769071","0.0704137489832878382678","0.663978588678633352","-4.1636655418815689","AK2"
"0.156352976527525555639","26.78809051163586","1.78048732475334969827","0.0780707463348669222780","0.665818388429551211","-4.2374838016673362","AK3"
"-0.075666454967535656806","25.65560453112027","-0.58779412179077794587","0.5580119083471517527073","0.941572653443564556","-5.4480522850207924","AK4"
"-0.006923811234258892000","24.32216128058920","-0.11619829163313163956","0.9077313060762610685828","0.989239177455797924","-5.5929080938851943","AKAP1"
"0.041226395382899738706","25.98556987900130","0.30415591515618922713","0.7616489357879816513019","0.971237196489185162","-5.5583855255760799","AKAP12"
"-0.044868606950281275658","23.63187325611853","-0.99041271886771931054","0.3243923986014121130239","0.886098695824055538","-5.1723415206142693","AKAP13"
"-0.062208907399579516095","24.62112999431934","-1.27852437870324253666","0.2040605111945614502655","0.827037904594008055","-4.8907671288828976","AKAP8"
"-0.020272928634121001323","23.36101912405841","-0.44761576205283198915","0.6554106444668144071386","0.956107727683025654","-5.5113118017226927","AKAP8L"
"-0.005437342834632374888","24.07927923600929","-0.14525245967680316950","0.8848075337911827098480","0.988735835334893509","-5.5895875892540881","AKAP9"
"0.137621565474461249323","26.80533133010226","2.13692367316281695011","0.0350737772178730811135","0.589079203662174256","-3.6530722144476799","AKR1A1"
"-0.009641822801327748493","27.03060576075786","-0.10135876892534616267","0.9194711289319583702451","0.989239177455797924","-5.5943194150575328","AKR1B1"
"-0.009425364305805317144","23.93989165085599","-0.06297059009481227598","0.9499171750244067569113","0.992574062339556917","-5.5970772558556829","AKR1B10"
"0.093293339656046470054","25.44420732930806","0.60766807231111996668","0.5448021887625029702207","0.938872219577177036","-5.4377072356308060","AKR1C3"
"0.033323618406814858872","25.81932098262572","0.56368580814659108302","0.5742454976822909396006","0.941572653443564556","-5.4601433288584813","AKR7A2"
"-0.002572880169410041162","25.28787647661709","-0.02463341933717639806","0.9803970590234343251979","0.995827786258551950","-5.5985455892258331","AKR7A3"
"-0.050323350830044688564","24.34523774168488","-1.02254059713617295735","0.3090229202910205752453","0.877836791191068611","-5.1443918038091967","AKT1"
"0.150531580810209675292","22.37397307571321","1.30317184179528777754","0.1955456795908466771650","0.817949193091969007","-4.8634697811250120","AKT1S1"
"-0.006709008877493261025","22.84861279974561","-0.14474434088021523315","0.8852076581621952655610","0.988735835334893509","-5.5896519981192263","AKT2"
"0.030951163566310668784","25.26323470454244","0.54646307442055774839","0.5859799389874628117170","0.942169797435514100","-5.4684732418964135","ALAD"
"0.186633612676654792040","24.36121936818625","1.56983516656996391347","0.1196514406521666795680","0.753923003319406537","-4.5363469333787911","ALCAM"
"0.028924576453473349602","25.11739397973977","0.74527366660459370973","0.4578760108396038308598","0.926310935670752289","-5.3567405641637684","ALDH16A1"
"0.067846116140390932969","27.49865334371518","0.84808910253135849633","0.3984388008558094051992","0.920946468506670168","-5.2856363059982376","ALDH18A1"
"0.074575685497418220393","26.44083627928756","0.50058923149157041887","0.6177738206110078289512","0.950750024550400141","-5.4894075049973337","ALDH1A1"
"0.266557699183771035223","24.15972695412581","2.06081646865877310404","0.0419485630082099547611","0.599990373310850478","-3.7859900691155954","ALDH1A3"
"0.252556566608276966690","27.59420629487400","2.02932104003500501932","0.0451156667136465919232","0.604987757808736482","-3.8397183799244603","ALDH1B1"
"-0.048282401452926393404","23.14304922446231","-0.31790699274085770787","0.7512265945889685658798","0.970928910100787634","-5.5546497518784532","ALDH1L1"
"0.018349686830273270743","23.82765682026011","0.21502987187583780249","0.8301873711980479741968","0.980058291695446782","-5.5786005174231477","ALDH1L2"
"0.290307603793696245020","28.23443948243263","2.62730951719247318721","0.0099784205191084645453","0.454165274990586176","-2.6950817742137847","ALDH2"
"0.205879384533961484749","25.80663162917130","2.69249888522585800743","0.0083317460069142028345","0.443207459038671592","-2.5549432376742240","ALDH3A2"
"0.166870061149793968980","25.43231158431761","1.24477227750522945193","0.2161607187240297545117","0.838868745771511493","-4.9273331648714098","ALDH4A1"
"-0.080688383443540345752","25.80701892739501","-0.66408406018604737575","0.5081837031395139980816","0.934322016678466816","-5.4064838589127682","ALDH5A1"
"0.149134206133300750707","25.90596298570757","1.79394408197123755855","0.0758816881471730403375","0.665818388429551211","-4.2172006631522700","ALDH6A1"
"0.058646266267242452841","26.04666505013815","0.65254320277134336692","0.5155665905657866865397","0.934430816336348613","-5.4130943786547423","ALDH7A1"
"0.088442357977314145501","26.68559721887748","1.43028162145360959734","0.1557919162493670572900","0.801976393527478293","-4.7147648730317782","ALDH9A1"
"-0.003907877954837601919","24.20025434166851","-0.02131776555574581983","0.9830351762170461693557","0.995827786258551950","-5.5986122016549711","ALDOB"
"-0.015777937335901270899","26.12694708300538","-0.27280267298133975551","0.7855744134202017336932","0.973085505496797176","-5.5662869066605047","ALDOC"
"-0.039834540564328335677","24.39554806296383","-0.78668707200475940233","0.4333484497876856078591","0.926310935670752289","-5.3291881260493517","ALG1"
"0.040236198583926352512","23.75836031038983","0.78660609805880710166","0.4333956425853234817325","0.926310935670752289","-5.3292434316825066","ALG2"
"0.047482232824620496103","24.54865693982035","0.73533216212147467505","0.4638796208532962594973","0.927766921384191590","-5.3631358052845295","ALG5"
"-0.188331980771508256112","22.85212575208979","-1.46992052648590254549","0.1447613814597901171766","0.793350728851302089","-4.6656908752648532","ALOX15"
"0.006008035267235811716","24.28341106019170","0.06433029790551961224","0.9488372395140948212244","0.992210436099148163","-5.5970015814802307","ALOX5"
"-0.049227080343840157184","25.92969318420660","-0.52713962716824713794","0.5992785732399258380454","0.944220578488094375","-5.4775135763951246","ALOX5AP"
"-0.055484729027732271334","27.87419176393974","-0.78486761489965839456","0.4344095836163446300304","0.926310935670752289","-5.3304294710572924","ALYREF"
"0.322151892582997589898","24.23208333083683","1.67690834916107145425","0.0967224818774692768342","0.702314282356579556","-4.3888379529451536","AMACR"
"0.019906543837898027505","26.29739254835487","0.23572259813272275486","0.8141359858523145032194","0.977176391206601491","-5.5745248940059229","AMBP"
"0.014683022348933150170","24.86568872864638","0.36513834310563808572","0.7157888119260802373134","0.969037467653177553","-5.5405637501824216","AMPD2"
"-0.088021233534167464541","23.84698920482396","-1.16324762490619648680","0.2475314660140580658165","0.853059657793131643","-5.0117541234581653","AMPD3"
"-0.047543527050937228751","22.39510429290722","-0.84925133301101785044","0.3977950399376071199953","0.920946468506670168","-5.2847808989606868","ANAPC1"
"0.030997010171091687880","21.05653095420618","0.37008586115552644102","0.7121108596695413517352","0.966897173775714602","-5.5389758412020802","ANAPC4"
"-0.010300809169489610895","23.57994013200691","-0.24367596339735081434","0.8079871664610547288277","0.976993697271880235","-5.5728589779101565","ANAPC7"
"0.055217077770940647952","24.65855320089230","0.68156591699799418116","0.4971083903922518532070","0.932729654729693047","-5.3962519141138303","ANG"
"-0.062361620357677338689","22.60513842638595","-0.63054738323972325809","0.5297926682790741192974","0.936509753321120297","-5.4253755562785395","ANGPTL2"
"0.071301627406686662880","24.94257087757074","0.66992497492543678916","0.5044687378124887988662","0.933939965266602057","-5.4030945025773542","ANK1"
