"x","gene","r","pvalue","p_adjusted"
"var","MTX3","-0.05594629514862922010","0.5882296974493196329","0.9682910835052709"
"var","MUC1","-0.00008809927213435043","0.9993202937862121216","0.9994919128502262"
"var","MUC13","-0.08238748371293402872","0.4248630534729284092","0.9617405817187594"
"var","MUC2","0.04123041095215639745","0.6900024861498952333","0.9687658613290595"
"var","MUC5AC","-0.09821786981969816976","0.3410802756887901799","0.9617405817187594"
"var","MUC5B","-0.18853910879190952099","0.0658217936778712209","0.9564222920455946"
"var","MVB12A","-0.06225321141873341180","0.5468086368597917524","0.9682910835052709"
"var","MVD","-0.04567578538768104351","0.6585631566131714409","0.9682910835052709"
"var","MVK","-0.13186997246171278109","0.2002876619221891363","0.9564222920455946"
"var","MVP","-0.13667595866337076127","0.1842296849529203862","0.9564222920455946"
"var","MX1","-0.01094883318109014271","0.9156822350417711531","0.9910441388691131"
"var","MX2","0.12685655516854993374","0.2180850027020185544","0.9564222920455946"
"var","MXRA5","0.05271954764432353752","0.6099586574050561705","0.9682910835052709"
"var","MXRA7","0.10120420770445100189","0.3265300438150170459","0.9617405817187594"
"var","MYADM","0.09825535849438193914","0.3408951269282454177","0.9617405817187594"
"var","MYBBP1A","-0.05076033055130015764","0.6233207551555520753","0.9682910835052709"
"var","MYCBP2","0.06698255484722530351","0.5167107333761324917","0.9682910835052709"
"var","MYD88","-0.01556545249497161276","0.8803536119953571104","0.9853102334583600"
"var","MYDGF","-0.02110588367351704658","0.8382687942854365470","0.9773185117396833"
"var","MYEF2","0.13252836278322688290","0.1980302752453672599","0.9564222920455946"
"var","MYG1","0.11911700022907972807","0.2477073653263665021","0.9617405817187594"
"var","MYH10","0.09785214317644629067","0.3428898461125100550","0.9617405817187594"
"var","MYH11","0.18366206681759467134","0.0732595277465688532","0.9564222920455946"
"var","MYH14","0.01506533759017211586","0.8841706971829929040","0.9860711883505150"
"var","MYL6","0.17218227186466189549","0.0934469648815058895","0.9564222920455946"
"var","MYL9","0.17779610810324597558","0.0830857685446745320","0.9564222920455946"
"var","MYLK","0.20703272481100221114","0.0429794083947411185","0.9564222920455946"
"var","MYO15B","0.07744058729738138858","0.4532863018878032779","0.9636764385051734"
"var","MYO18A","-0.01343566183631062817","0.8966269796293220296","0.9885317500125934"
"var","MYO1A","0.11776786233440872387","0.2531419278563574182","0.9617405817187594"
"var","MYO1B","0.04238540823307946487","0.6817804623929988317","0.9682910835052709"
"var","MYO1C","0.18073142217191978665","0.0780449291552483548","0.9564222920455946"
"var","MYO1D","-0.07244151826001563044","0.4830511840197502238","0.9670795338583280"
"var","MYO1E","0.02528612549367985698","0.8068079207325478119","0.9772248059457596"
"var","MYO1F","0.06202423476735158953","0.5482872449838013251","0.9682910835052709"
"var","MYO1G","0.16665691062324655691","0.1046153580264422983","0.9564222920455946"
"var","MYO5B","-0.16119542466127315117","0.1166534726158333091","0.9564222920455946"
"var","MYO5C","-0.16676582740591250342","0.1043855566727115713","0.9564222920455946"
"var","MYO6","-0.16051530513737533035","0.1182246395487482199","0.9564222920455946"
"var","MYO7B","-0.12984234837994393374","0.2073556448832049315","0.9564222920455946"
"var","MYO9B","0.07633410905093811205","0.4597852023401395316","0.9649064255316225"
"var","MYOF","0.10244801734188439812","0.3205887221388967201","0.9617405817187594"
"var","MZB1","0.15449710154950430097","0.1328476689105176911","0.9564222920455946"
"var","NAA10","-0.00812769932782843492","0.9373563768921012729","0.9921908550208027"
"var","NAA15","-0.01763855599091757390","0.8645609305494100782","0.9794354615992623"
"var","NAA25","-0.04488557299355369623","0.6641105523725869819","0.9682910835052709"
"var","NAA35","-0.06266250099267617335","0.5441705141914794375","0.9682910835052709"
"var","NAA50","-0.05282159381667029391","0.6092661316352296907","0.9682910835052709"
"var","NAAA","0.14021075566941149093","0.1730324286343657980","0.9564222920455946"
"var","NACA","-0.04148649572835076682","0.6881763575620157836","0.9685685871424091"
"var","NACC1","-0.06063456398060088764","0.5573024508808828159","0.9682910835052709"
"var","NADK","0.07198132126150522114","0.4858427462707120004","0.9670795338583280"
"var","NADK2","-0.02759451851044610049","0.7895622771732344614","0.9772248059457596"
"var","NADSYN1","0.03304878089293357413","0.7492289842657893217","0.9772248059457596"
"var","NAE1","0.02166358657999817999","0.8340555812087122600","0.9772248059457596"
"var","NAF1","0.04674372204456753166","0.6510954295186994756","0.9682910835052709"
"var","NAGA","0.09285880976435645362","0.3681975176734584299","0.9617405817187594"
"var","NAGK","0.00238802346389369730","0.9815774566345356611","0.9966437792251730"
"var","NAGLU","0.01735025976116297275","0.8667541023336979844","0.9800680478874948"
"var","NAMPT","0.03674013482212841464","0.7223028197931677941","0.9746291383618658"
"var","NANS","-0.01924429089975563875","0.8523647620206595832","0.9778160272536578"
"var","NAP1L1","-0.02935134174456955833","0.7765044850372898599","0.9772248059457596"
"var","NAP1L4","-0.00707775559598364072","0.9454353917366224991","0.9921908550208027"
"var","NAPA","0.08042587571252551859","0.4360092280027823008","0.9617405817187594"
"var","NAPG","-0.30797378029604161043","0.0022690980881419696","0.7913268134225451"
"var","NAPRT","-0.07806025551177799005","0.4496690848090670878","0.9628264412870472"
"var","NARS1","-0.04979906307039178026","0.6299219703642902068","0.9682910835052709"
"var","NARS2","-0.02285375263577309538","0.8250801777119592950","0.9772248059457596"
"var","NASP","0.06118515807133017431","0.5537221012972357581","0.9682910835052709"
"var","NAT1","0.01672570857989375687","0.8715087264763444752","0.9801605681371136"
"var","NAT10","-0.03155754530974375083","0.7601946380880651999","0.9772248059457596"
"var","NAXD","-0.04075984941313454124","0.6933626663131480239","0.9706284007255567"
"var","NAXE","-0.15749021131231374926","0.1254115884900897926","0.9564222920455946"
"var","NBAS","-0.19004755296628164651","0.0636495278582842883","0.9564222920455946"
"var","NBEAL2","-0.15051871548531003953","0.1432455986289098149","0.9564222920455946"
"var","NBN","0.09486827330267152969","0.3578785002677681293","0.9617405817187594"
"var","NCAM1","0.13615903109782029334","0.1859104202688391938","0.9564222920455946"
"var","NCAPD2","0.04658744531134480227","0.6521860940445929344","0.9682910835052709"
"var","NCAPH","-0.05951806538781048705","0.5645965739618621360","0.9682910835052709"
"var","NCBP1","-0.01643516728766202320","0.8737221468216254117","0.9811530735761801"
"var","NCBP2","-0.00452346694566587576","0.9651113511673676815","0.9937418372844724"
"var","NCBP3","-0.03050778971796350852","0.7679425971265162465","0.9772248059457596"
"var","NCDN","0.18621262238422378599","0.0692896068007102794","0.9564222920455946"
"var","NCEH1","0.03291075929522663951","0.7502418579445522262","0.9772248059457596"
"var","NCF1","0.05967475401970900872","0.5635702009219403230","0.9682910835052709"
"var","NCF2","0.06205485190424825381","0.5480894234725488534","0.9682910835052709"
"var","NCF4","0.03764403304679729556","0.7157592578212477186","0.9735758220614749"
"var","NCK1","0.04346165029043435463","0.6741523663363935270","0.9682910835052709"
"var","NCK2","0.02606613645711376714","0.8009697887241927772","0.9772248059457596"
"var","NCKAP1","-0.13332878535925013486","0.1953106466592550994","0.9564222920455946"
"var","NCKIPSD","-0.09631032346129460298","0.3505847892962422607","0.9617405817187594"
"var","NCL","-0.06548166978053879261","0.5261701858678855537","0.9682910835052709"
"var","NCLN","-0.05764953248108027617","0.5769038970668531885","0.9682910835052709"
"var","NCOA5","0.05489228018869247300","0.5952886945426403287","0.9682910835052709"
"var","NCOR1","-0.11746216794551389562","0.2543845869174266583","0.9617405817187594"
"var","NCOR2","-0.05595067746134270437","0.5882004276408014931","0.9682910835052709"
"var","NCSTN","-0.16515999217147517286","0.1078138769344955950","0.9564222920455946"
"var","NDC1","0.02060340129901326589","0.8420687536591981992","0.9773185117396833"
"var","NDRG1","0.09284290282280520390","0.3682799233030616959","0.9617405817187594"
"var","NDRG2","-0.01183903969312600883","0.9088550017182870366","0.9897725239550431"
"var","NDRG3","-0.05565135756833283071","0.5902011288868845851","0.9682910835052709"
"var","NDUFA10","-0.01664556918660781148","0.8721191514278823220","0.9802827577142986"
"var","NDUFA11","0.15995735185716877802","0.1195257390106320289","0.9564222920455946"
"var","NDUFA12","0.02758177848671986357","0.7896571863900935240","0.9772248059457596"
"var","NDUFA13","-0.05308885108293060623","0.6074540508241080827","0.9682910835052709"
"var","NDUFA2","0.04139929987609747980","0.6887979469303329161","0.9686715954819107"
"var","NDUFA3","-0.02664610295965088443","0.7966359850730858616","0.9772248059457596"
"var","NDUFA5","-0.06013555968111435057","0.5605568784281299566","0.9682910835052709"
"var","NDUFA6","0.02101469968516669895","0.8389580887933079101","0.9773185117396833"
"var","NDUFA8","-0.01157182342129910342","0.9109036825360128375","0.9897725239550431"
"var","NDUFA9","0.10414408653042735164","0.3125998566322841232","0.9617405817187594"
"var","NDUFAB1","-0.07427341288615854631","0.4720243521746511073","0.9661131995135381"
"var","NDUFAF2","-0.10524358573917705351","0.3074905128075746119","0.9617405817187594"
"var","NDUFAF3","-0.15169397070342546807","0.1401119839712037241","0.9564222920455946"
"var","NDUFAF4","-0.11546291041922820964","0.2626145709403789885","0.9617405817187594"
"var","NDUFAF7","-0.09589154378039496662","0.3526933050881680964","0.9617405817187594"
"var","NDUFB1","-0.09794626726416087725","0.3424235557794628182","0.9617405817187594"
"var","NDUFB10","-0.10017891586351254651","0.3314801485390546087","0.9617405817187594"
"var","NDUFB11","-0.05886830023905101350","0.5688622120123965065","0.9682910835052709"
"var","NDUFB2","0.01882074536093741521","0.8555785030835290073","0.9778160272536578"
"var","NDUFB3","0.02059617213430092048","0.8421234499399763429","0.9773185117396833"
"var","NDUFB4","-0.00116510163314013015","0.9910111580764726646","0.9967428577281483"
"var","NDUFB5","-0.11084307868632090055","0.2823181463167950267","0.9617405817187594"
"var","NDUFB6","-0.05063320475256876535","0.6241920617760619017","0.9682910835052709"
"var","NDUFB7","0.00212347825519660803","0.9836180059778546481","0.9966437792251730"
"var","NDUFB8","0.06293050397513180738","0.5424464504742566584","0.9682910835052709"
"var","NDUFB9","0.08960714282036119638","0.3852769162782379020","0.9617405817187594"
"var","NDUFC2","-0.00782626316130513935","0.9396752283161636798","0.9921908550208027"
"var","NDUFS1","0.03884402261801532530","0.7071039264854680484","0.9716072996434647"
"var","NDUFS2","0.00823806339550655839","0.9365075113239306193","0.9921908550208027"
"var","NDUFS3","0.00470648362878078180","0.9637007179385861377","0.9937418372844724"
"var","NDUFS4","0.08315122063924909601","0.4205680853245115092","0.9617405817187594"
"var","NDUFS5","0.00267538884012776066","0.9793610204732154934","0.9966437792251730"
"var","NDUFS6","0.05357203337793191994","0.6041839595055096268","0.9682910835052709"
"var","NDUFS7","0.00269503480225164946","0.9792094975893512743","0.9966437792251730"
"var","NDUFS8","0.01178719878460868925","0.9092524068897190892","0.9897725239550431"
"var","NDUFV1","0.04169925057202883423","0.6866605714008164885","0.9682910835052709"
"var","NDUFV2","0.02416375377271384392","0.8152270512778658773","0.9772248059457596"
"var","NDUFV3","0.09491453191401322265","0.3576430813241723294","0.9617405817187594"
"var","NEBL","-0.14124540452370432098","0.1698516749996210884","0.9564222920455946"
"var","NECAP2","0.00229838233602409209","0.9822688840274383937","0.9966437792251730"
"var","NECTIN2","-0.09495062091341492649","0.3574594841057600059","0.9617405817187594"
"var","NEDD4","0.19679948286795995172","0.0546292371810534610","0.9564222920455946"
"var","NEDD4L","-0.09165094391432061782","0.3744869477243180089","0.9617405817187594"
"var","NEGR1","0.13692918532013870214","0.1834103962099516705","0.9564222920455946"
"var","NEK3","-0.06377381294497257158","0.5370389844434161342","0.9682910835052709"
"var","NEK7","0.08315521899122059468","0.4205456663203829271","0.9617405817187594"
"var","NEK9","-0.00537495460444560678","0.9585493428696360008","0.9937418372844724"
"var","NELFA","0.01902404067594110765","0.8540356595132611028","0.9778160272536578"
"var","NELFB","-0.01486096873936308162","0.8857312921922484428","0.9860711883505150"
"var","NELFCD","0.01499746384492663120","0.8846889438064553524","0.9860711883505150"
"var","NELFE","-0.09804080785805260878","0.3419556038774645979","0.9617405817187594"
"var","NEMF","-0.19703908192573285629","0.0543294996075207384","0.9564222920455946"
"var","NENF","-0.08589522646362993119","0.4053452973577831298","0.9617405817187594"
"var","NEO1","-0.04360630781637327147","0.6731295622356172625","0.9682910835052709"
"var","NES","0.19401634417360977269","0.0582113969079887175","0.9564222920455946"
"var","NEU1","-0.04716842269137035831","0.6481351339537750889","0.9682910835052709"
"var","NEXN","0.14735585639434625738","0.1519413955553874096","0.9564222920455946"
"var","NF1","-0.10440712179222692846","0.3113725602682496096","0.9617405817187594"
"var","NFATC2","0.08320918949303393597","0.4202431179877093026","0.9617405817187594"
"var","NFATC2IP","-0.02092933841062854031","0.8396034773817974139","0.9773185117396833"
"var","NFIA","-0.02487813954443299225","0.8098658104604397057","0.9772248059457596"
"var","NFIC","0.04415309223691420842","0.6692688957611334644","0.9682910835052709"
"var","NFIX","0.19633578828093553592","0.0552131720234843165","0.9564222920455946"
"var","NFKB1","-0.03484532060118511465","0.7360844402028510203","0.9772248059457596"
"var","NFKB2","0.08497265878456006227","0.4104268530462172881","0.9617405817187594"
"var","NFKBIB","-0.05308297177501639097","0.6074938887479608418","0.9682910835052709"
"var","NFS1","-0.08453451863040917225","0.4128531385756538663","0.9617405817187594"
"var","NFU1","-0.07275557601665483265","0.4811510365023532465","0.9670795338583280"
"var","NFXL1","-0.02654167955645772570","0.7974158384875564831","0.9772248059457596"
"var","NFYA","-0.03887071134622840929","0.7069118429866104725","0.9716072996434647"
"var","NFYC","0.15082191107205775160","0.1424321618333220796","0.9564222920455946"
"var","NGLY1","-0.12965251896998447600","0.2080263623316608024","0.9564222920455946"
"var","NHEJ1","-0.07314096616563675601","0.4788247882172185221","0.9670795338583280"
"var","NHERF1","0.00455993419155591596","0.9648302647547948308","0.9937418372844724"
"var","NHERF2","-0.14635709484138489933","0.1547678778501506425","0.9564222920455946"
"var","NHLRC2","-0.05153422285465528857","0.6180278011783320036","0.9682910835052709"
"var","NHP2","-0.07153709060258942043","0.4885455810436135637","0.9673967615313069"
"var","NHSL3","-0.08144750950643012133","0.4301835682855855714","0.9617405817187594"
"var","NIBAN1","0.17080209567667681281","0.0961443650926891852","0.9564222920455946"
"var","NIBAN2","0.02128189971750478124","0.8369385676888965175","0.9773185117396833"
"var","NID1","0.20365165670995535874","0.0465754556137706749","0.9564222920455946"
"var","NID2","0.16999608795519105531","0.0977477471706191814","0.9564222920455946"
"var","NIF3L1","-0.09448476429823153555","0.3598339447911004241","0.9617405817187594"
"var","NIFK","-0.06661086863482254539","0.5190452125773100667","0.9682910835052709"
"var","NIP7","0.01303001275218773798","0.8997315439891595545","0.9896694979592392"
"var","NIPBL","0.09934496524527684780","0.3355414736505446527","0.9617405817187594"
"var","NIPSNAP1","-0.11398192388211968173","0.2688264946704216340","0.9617405817187594"
"var","NIPSNAP2","-0.06885358600529291329","0.5050410340390324437","0.9682910835052709"
"var","NIPSNAP3A","0.13482164433382237689","0.1903104905670957026","0.9564222920455946"
"var","NISCH","0.10559034426440147558","0.3058904826949577771","0.9617405817187594"
"var","NIT1","0.02863126682286628796","0.7818492394732279305","0.9772248059457596"
"var","NIT2","-0.02041178444718131507","0.8435187905855844326","0.9773365354890436"
"var","NKIRAS2","-0.16997835895190971378","0.0977832501291002326","0.9564222920455946"
"var","NKRF","0.04154829127746794554","0.6877359636829427636","0.9682910835052709"
"var","NLE1","0.05634064726074694551","0.5855984451535881652","0.9682910835052709"
"var","NLN","-0.09482122317701477399","0.3581180457863415434","0.9617405817187594"
"var","NMD3","-0.11620176841382220956","0.2595522240601217390","0.9617405817187594"
"var","NME1","-0.06526175771083495003","0.5275634767121498703","0.9682910835052709"
"var","NME3","-0.05780536617756938667","0.5758727400559031651","0.9682910835052709"
"var","NME7","-0.04718314394477896023","0.6480326199743073889","0.9682910835052709"
"var","NMI","-0.05017528304491820218","0.6273348899699459080","0.9682910835052709"
"var","NMNAT1","0.03575060176682371554","0.7294892886543288268","0.9772248059457596"
"var","NMNAT3","-0.09056987735556173980","0.3801711958977470607","0.9617405817187594"
"var","NMT1","-0.09831378363010842558","0.3406067036316685614","0.9617405817187594"
"var","NNMT","0.15118553162076145413","0.1414612198070314131","0.9564222920455946"
"var","NNT","-0.09746525190127834637","0.3448106950598376352","0.9617405817187594"
"var","NOA1","0.05998734428858053247","0.5615252575006393077","0.9682910835052709"
"var","NOB1","0.08409304000669859391","0.4153063484141362727","0.9617405817187594"
"var","NOC2L","-0.15953840922266185332","0.1205099117412154197","0.9564222920455946"
"var","NOC3L","-0.10939802533978608412","0.2886786854106430100","0.9617405817187594"
"var","NOC4L","0.05094569173873559481","0.6220512387831729217","0.9682910835052709"
"var","NOL10","-0.05477495757531103404","0.5960767797879056307","0.9682910835052709"
"var","NOL11","0.01474983714535057881","0.8865800952546923908","0.9861508372402815"
"var","NOL3","-0.04346208821617809914","0.6741492690776016428","0.9682910835052709"
"var","NOL6","-0.03662916259370024158","0.7231075681572429747","0.9746291383618658"
"var","NOL7","-0.03962609902937632572","0.7014828389220546523","0.9716072996434647"
"var","NOL9","-0.08739061780419297987","0.3971876387435028244","0.9617405817187594"
"var","NOLC1","-0.08094043465014762184","0.4330694840019667646","0.9617405817187594"
"var","NOM1","0.06853043014573484415","0.5070467614707987458","0.9682910835052709"
"var","NONO","0.07900250174978977469","0.4441998549991190703","0.9617405817187594"
"var","NOP10","-0.03455254019489498868","0.7382215315246247744","0.9772248059457596"
"var","NOP14","-0.01109873740827244798","0.9145321368552866703","0.9908612525503151"
"var","NOP16","-0.02732871457516151611","0.7915430684294608721","0.9772248059457596"
"var","NOP2","-0.07274959827036656113","0.4811871663133054922","0.9670795338583280"
"var","NOP56","-0.07644211057953601007","0.4591486038797024660","0.9649064255316225"
"var","NOP58","-0.08185677135895740031","0.4278623691299916487","0.9617405817187594"
"var","NOP9","-0.06671900111979658932","0.5183655039424874822","0.9682910835052709"
"var","NOSIP","-0.09525949284574289355","0.3558905348864983553","0.9617405817187594"
"var","NOSTRIN","-0.11763802059745170903","0.2536692301441461073","0.9617405817187594"
"var","NPC1","-0.09827393257601893528","0.3408034168721559842","0.9617405817187594"
"var","NPC2","-0.05050932661118529704","0.6250416071026566600","0.9682910835052709"
"var","NPEPL1","0.10454414901981225194","0.3107344452575094285","0.9617405817187594"
"var","NPEPPS","0.05134647820303647053","0.6193100835113858338","0.9682910835052709"
"var","NPLOC4","-0.05061000317156214706","0.6243511387968125881","0.9682910835052709"
"var","NPM1","-0.08741715807892064261","0.3970437419269207124","0.9617405817187594"
"var","NPNT","-0.01329484164512431850","0.8977045483138128557","0.9890114727682525"
"var","NPTN","0.11258892357968038056","0.2747592683902660982","0.9617405817187594"
"var","NR2C2AP","0.00893795824405430213","0.9311259600619643528","0.9921908550208027"
"var","NRBP1","0.00807368057301873290","0.9377718879084415704","0.9921908550208027"
"var","NRDC","0.01415034804526375464","0.8911610692340377060","0.9865824793109070"
"var","NRF1","-0.08503778717096473205","0.4100669050972748364","0.9617405817187594"
"var","NRP1","0.04736309864019604132","0.6467800056591332947","0.9682910835052709"
"var","NRP2","0.07400563793048529904","0.4736276197116121578","0.9666111638317890"
"var","NSA2","-0.05618761534308275990","0.5866188879939100431","0.9682910835052709"
"var","NSDHL","0.14588658258554743075","0.1561129581187845894","0.9564222920455946"
"var","NSF","-0.08109153060371805666","0.4322084007087186874","0.9617405817187594"
"var","NSFL1C","0.02477758367794050121","0.8106199261180306870","0.9772248059457596"
"var","NSMCE3","0.14719869646510044814","0.1523835737602007023","0.9564222920455946"
"var","NSUN2","0.00797459933273527918","0.9385340617819706299","0.9921908550208027"
"var","NSUN5","-0.02178347174649667914","0.8331505062773495451","0.9772248059457596"
"var","NT5C","0.04921005777286352467","0.6339812468114149890","0.9682910835052709"
"var","NT5C2","-0.08874089161809914361","0.3899060093700833507","0.9617405817187594"
"var","NT5C3A","-0.14726638150050030962","0.1521930201486003109","0.9564222920455946"
"var","NT5DC1","-0.02507533080822352961","0.8083874853514200209","0.9772248059457596"
"var","NT5DC3","-0.12083985088406917763","0.2408849982191799965","0.9617405817187594"
"var","NT5E","0.03669677847593130759","0.7226171954014815046","0.9746291383618658"
"var","NTM","0.07048903291632666046","0.4949537568266809684","0.9682910835052709"
"var","NTMT1","0.05708078516648300987","0.5806745642806370178","0.9682910835052709"
"var","NTPCR","-0.14542384693447468758","0.1574442991002293624","0.9564222920455946"
"var","NUB1","0.08276630313805059813","0.4227295724458698389","0.9617405817187594"
"var","NUBP1","-0.15157850955250495861","0.1404175230130283447","0.9564222920455946"
"var","NUBP2","-0.00053914162812659331","0.9958404159740734674","0.9980837591188030"
"var","NUBPL","-0.04988833975792048014","0.6293076524686422868","0.9682910835052709"
"var","NUCB1","0.00714171852379899379","0.9449430491059940262","0.9921908550208027"
"var","NUCB2","-0.03516832266324798617","0.7337290814584207510","0.9772248059457596"
"var","NUCKS1","-0.01194299297926133818","0.9080581780488417021","0.9897725239550431"
"var","NUDC","-0.10310950743122830608","0.3174574741387588550","0.9617405817187594"
"var","NUDCD1","0.15066975338905114201","0.1428399450870684317","0.9564222920455946"
"var","NUDCD2","-0.08471577621095567612","0.4118483773230949829","0.9617405817187594"
"var","NUDCD3","-0.00848636512116650830","0.9345979588545203498","0.9921908550208027"
"var","NUDT16","0.09879986610295127258","0.3382130603068471686","0.9617405817187594"
"var","NUDT16L1","-0.06232928400759072535","0.5463178312529799463","0.9682910835052709"
"var","NUDT19","-0.05999925618201288474","0.5614474006276184426","0.9682910835052709"
"var","NUDT2","-0.06936654244499446120","0.5018657407951565563","0.9682910835052709"
"var","NUDT21","-0.00379175137979910438","0.9707522075985108856","0.9966144963262245"
"var","NUDT5","-0.07167070202014522162","0.4877318107873946929","0.9670795338583280"
"var","NUDT9","-0.05260742323139531995","0.6107199745014366687","0.9682910835052709"
"var","NUFIP2","0.01166136150775918395","0.9102171506532539258","0.9897725239550431"
"var","NUMA1","-0.02831197548191920904","0.7842224426721775554","0.9772248059457596"
"var","NUMB","-0.00634033333196029874","0.9511129955029327121","0.9921908550208027"
"var","NUP107","0.03066389504467742846","0.7667889604887240251","0.9772248059457596"
"var","NUP133","0.08888398947795543570","0.3891390338944722416","0.9617405817187594"
"var","NUP153","-0.03918461136106071024","0.7046540298157830673","0.9716072996434647"
"var","NUP155","0.06163476484160969326","0.5508066876352574193","0.9682910835052709"
"var","NUP160","-0.05255646291386601582","0.6110661285862477587","0.9682910835052709"
"var","NUP188","-0.03858691347133484661","0.7089553247222970533","0.9716072996434647"
"var","NUP205","0.03219257276481274355","0.7555190852356005182","0.9772248059457596"
"var","NUP210","-0.07893167253315989951","0.4446096770941754261","0.9617405817187594"
"var","NUP214","-0.06040450144960401307","0.5588017574495875994","0.9682910835052709"
"var","NUP35","-0.08916994901274734320","0.3876090578142414866","0.9617405817187594"
"var","NUP37","-0.03912159803054766904","0.7051070661261640282","0.9716072996434647"
"var","NUP50","-0.00697592007012259787","0.9462192938225015837","0.9921908550208027"
"var","NUP54","-0.04354414584810081118","0.6735690069968039984","0.9682910835052709"
"var","NUP58","0.01695469266538121925","0.8697649616899723046","0.9801605681371136"
"var","NUP62","-0.06213996731165670473","0.5475396635784979260","0.9682910835052709"
"var","NUP85","0.07868685041556748583","0.4460278661176784176","0.9617405817187594"
"var","NUP88","-0.06362488263049412285","0.5379920134566793521","0.9682910835052709"
"var","NUP93","0.04495931936310796490","0.6635920703947566501","0.9682910835052709"
"var","NUP98","0.01545681381644841389","0.8811825581962625664","0.9856643683322214"
"var","NUTF2","0.04636397682302812601","0.6537469656882222147","0.9682910835052709"
"var","NXF1","-0.02035365673150707488","0.8439587683415863406","0.9775938963937807"
"var","NXN","0.09053827413585384398","0.3803381466056872107","0.9617405817187594"
"var","OARD1","-0.10312247046964426178","0.3173963096995737754","0.9617405817187594"
"var","OAS1","0.09313107764660567833","0.3667887902653669263","0.9617405817187594"
"var","OAS2","-0.02494572350864815435","0.8093590641140614439","0.9772248059457596"
"var","OAS3","-0.01977612572294257590","0.8483327722480233923","0.9778160272536578"
"var","OAT","-0.16951096740350499181","0.0987228801325381461","0.9564222920455946"
"var","OCIAD1","-0.12061586677409655288","0.2417645194540974651","0.9617405817187594"
"var","OCIAD2","-0.16658840623959711436","0.1047600964179985633","0.9564222920455946"
"var","OCLN","-0.03183258937424649632","0.7581684859244035568","0.9772248059457596"
"var","OCRL","-0.06980804843033605600","0.4991410871875865407","0.9682910835052709"
"var","ODR4","0.05213595074301698162","0.6139257675277076665","0.9682910835052709"
"var","OGA","0.05828459503202755576","0.5727070435572522156","0.9682910835052709"
"var","OGDH","-0.06078001522824037078","0.5563555475423968000","0.9682910835052709"
"var","OGFR","0.00634711502806681663","0.9510607699163013962","0.9921908550208027"
"var","OGN","0.13107740524589620024","0.2030295383924130281","0.9564222920455946"
"var","OGT","0.03440507102994361244","0.7392987082595295911","0.9772248059457596"
"var","OLA1","-0.09974259080965931779","0.3336011277283257304","0.9617405817187594"
"var","OLFM4","-0.16285824251449929068","0.1128801081297184788","0.9564222920455946"
"var","OLFML1","0.14303010045036193554","0.1644667976730974368","0.9564222920455946"
"var","OLFML3","0.13290902950485630751","0.1967334887485014117","0.9564222920455946"
"var","OPA1","-0.13629005977586725051","0.1854833429234120645","0.9564222920455946"
"var","OPA3","-0.02759635968443292786","0.7895485612533388320","0.9772248059457596"
"var","OPLAH","0.06117926097378544037","0.5537603895691308731","0.9682910835052709"
"var","OPTN","0.07620350539037282211","0.4605556745831057563","0.9649064255316225"
"var","ORC5","0.09213109409434216968","0.3719789903541688147","0.9617405817187594"
"var","ORM1","0.03118465185124096734","0.7629441969765875520","0.9772248059457596"
"var","ORM2","0.10099311301119394402","0.3275453249817424917","0.9617405817187594"
"var","OS9","0.00284624354424149869","0.9780432990941994031","0.9966437792251730"
"var","OSBP","-0.04220620452360963198","0.6830537466820945092","0.9682910835052709"
"var","OSBPL11","0.02473438463590738046","0.8109439491768497543","0.9772248059457596"
"var","OSBPL1A","-0.00743343884298181684","0.9426978518701119025","0.9921908550208027"
"var","OSBPL2","-0.04670717226375722952","0.6513504468746462717","0.9682910835052709"
"var","OSBPL3","-0.10333650521050800897","0.3163875132359267317","0.9617405817187594"
"var","OSBPL8","0.00085587676815695372","0.9933967866184392204","0.9975054875902057"
"var","OSBPL9","-0.01125498682795674638","0.9133335443754124761","0.9902202849298336"
"var","OSGEP","-0.03217268632345766238","0.7556653717005676896","0.9772248059457596"
"var","OSTC","-0.02310739966352289010","0.8231702119564827669","0.9772248059457596"
"var","OSTF1","-0.02073691153285448299","0.8410587425240108050","0.9773185117396833"
"var","OTUB1","0.02722885289486023236","0.7922875884134208402","0.9772248059457596"
"var","OTUD6B","-0.01262049793494248590","0.9028672258683303475","0.9897132792530576"
"var","OTULIN","0.06749372649858886852","0.5135089432851842606","0.9682910835052709"
"var","OTULINL","-0.00899003991442593950","0.9307256204667072597","0.9921908550208027"
"var","OVCA2","-0.04496824801435384683","0.6635293072773637002","0.9682910835052709"
"var","OXA1L","-0.04771818133215268570","0.6443112636559278350","0.9682910835052709"
"var","OXCT1","0.01171390844718064178","0.9098142784929432736","0.9897725239550431"
"var","OXR1","0.01182536776321746648","0.9089598066504820384","0.9897725239550431"
"var","OXSM","-0.16527944417608664285","0.1075558751013168252","0.9564222920455946"
"var","OXSR1","0.04461633372240701029","0.6660048105674413188","0.9682910835052709"
"var","P2RX4","0.08466147127384669735","0.4121492548673927336","0.9617405817187594"
"var","P3H1","0.05743054258088040043","0.5783544062651850837","0.9682910835052709"
"var","P3H3","0.11762228189901054176","0.2537331979073408905","0.9617405817187594"
"var","P4HA1","0.05074967970453458932","0.6233937350345076789","0.9682910835052709"
"var","P4HA2","0.10960487955653144820","0.2877624152957701797","0.9617405817187594"
"var","P4HB","-0.07800740016686308342","0.4499769901025320040","0.9628264412870472"
