"logFC","AveExpr","t","pvalue","p_adjusted","B","gene","var_name","Gene"
"0.122771988179888325021","26.66302836041653","1.57269812211500936705","0.118986512020124848842961","0.753923003319406537237","-4.53252212984908365","SERPINB6","KRAS (Mutation, COAD)","SERPINB6"
"0.168750601440226688510","24.46192132246911","3.64178788051146362648","0.000433372291338275780412","0.190620522956877785914","-0.20532025199785409","SKIC3","KRAS (Mutation, COAD)","SKIC3"
"0.061706057968585525941","22.09898444170885","0.55828108613400673210","0.577915742487244754599374","0.941572653443564555609","-5.46278499598037381","SLC29A1","KRAS (Mutation, COAD)","SLC29A1"
"0.014127539580115922035","27.73377085750014","0.24605536653846540873","0.806149947009145106946448","0.976993697271880234823","-5.57234985928977355","SSB","KRAS (Mutation, COAD)","SSB"
"-0.009625103040928451037","26.42865772394272","-0.13362972242332232797","0.893967258084349514213329","0.989239177455797924488","-5.59100443993102836","STAU1","KRAS (Mutation, COAD)","STAU1"
"-0.007279470699089074515","25.71948837643847","-0.10074592826238099041","0.919956360128981076584864","0.989239177455797924488","-5.59437356089575832","TM9SF4","KRAS (Mutation, COAD)","TM9SF4"
"-0.027328755225486389691","24.97882735421294","-0.53691754288357917968","0.592531926101066641621173","0.942892804277874696517","-5.47297945367538219","TNS3","KRAS (Mutation, COAD)","TNS3"
"-0.097604716208373076825","26.67111350093906","-1.19837443072111371478","0.233638643370547016697714","0.847961884917433850184","-4.97605732656888833","TOP1","KRAS (Mutation, COAD)","TOP1"
"0.679596458489218235854","27.91183511497047","5.45443970695250968106","0.000000363745857240430267","0.001780172225334665645","5.55706454680126338","TSPAN8","KRAS (Mutation, COAD)","TSPAN8"
"0.124212066576212976088","26.23866781825899","3.05639815036810302828","0.002881335195682628580460","0.333036277599253971449","-1.72053427484213239","TWF1","KRAS (Mutation, COAD)","TWF1"
"0.233785461315093812118","24.38912842123106","3.17518170884118866582","0.001997612911190623993796","0.296252048102027709664","-1.42971641945959949","TXNDC9","KRAS (Mutation, COAD)","TXNDC9"
"0.108096660593254512150","25.70941470474105","1.70587292999370254698","0.091174349880091737352572","0.690723325562181078574","-4.34736678540812971","UBA2","KRAS (Mutation, COAD)","UBA2"
"0.136144934026567909768","28.40788644884069","4.01293926154770552728","0.000116788875239369268765","0.101092325661144427640","0.85496935380841510","UBE2N","KRAS (Mutation, COAD)","UBE2N"
"-0.048330313509552524920","23.17831686511704","-0.55493711781416321660","0.580192165621256528140748","0.941572653443564555609","-5.46440677424849142","UPP1","KRAS (Mutation, COAD)","UPP1"
"0.115988983312025339956","26.41590233397712","3.28655255259417389269","0.001404903687310230962423","0.268761128806948079717","-1.14914107209132776","USP5","KRAS (Mutation, COAD)","USP5"
"0.016851650949298857540","25.89253960836870","0.30798579031899836478","0.758741655837145034801949","0.971237196489185161674","-5.55736161605849688","USP7","KRAS (Mutation, COAD)","USP7"
"0.016801829811885937715","26.73592499379944","0.22721775770589941468","0.820724034661975965221359","0.978947946779359035041","-5.57624524077708639","VAPB","KRAS (Mutation, COAD)","VAPB"
"0.015577583189308796818","29.28957896683558","0.20935097200015442831","0.834605423069096352683971","0.980058291695446781588","-5.57965366070363533","YWHAB","KRAS (Mutation, COAD)","YWHAB"
"-0.107558486183215507026","22.51756101091606","-0.68084392705341867380","0.497562964475050772961140","0.837544403403165160782","-5.60342381062449135","ABCB1","PIK3CA (Mutation, COAD)","ABCB1"
"-0.052530246107043154780","23.26746902229348","-0.86168970251615972789","0.390945034772207211659634","0.773356911954398595910","-5.47562239516968763","ACACA","PIK3CA (Mutation, COAD)","ACACA"
"-0.255723983862928605504","23.67517386509211","-2.60090699485236998001","0.010725027568262927857301","0.208157183018098268512","-2.80795643890483859","ACOT8","PIK3CA (Mutation, COAD)","ACOT8"
"-0.245130061209508198772","27.59420629487400","-1.78814835393125282081","0.076817741065702827008010","0.429757822628436592094","-4.36744942356370469","ALDH1B1","PIK3CA (Mutation, COAD)","ALDH1B1"
"0.221916674515341583174","26.12694708300538","3.73683831616523232100","0.000312157909785228733935","0.079977156330412885188","0.17095480618670855","ALDOC","PIK3CA (Mutation, COAD)","ALDOC"
"0.348047433805906081261","24.28341106019170","3.61646930611685357704","0.000472473460219374654778","0.097361063082473053854","-0.18387535177863334","ALOX5","PIK3CA (Mutation, COAD)","ALOX5"
"-0.515684875244303952968","24.23208333083683","-2.48834003938001790956","0.014506980558528436223154","0.233692363691191423714","-3.05449184495485726","AMACR","PIK3CA (Mutation, COAD)","AMACR"
"-0.081991035868291817224","25.03417001912379","-0.99077490498766607185","0.324216014061788904143668","0.721582529261649563423","-5.36638038957762120","BCAT2","PIK3CA (Mutation, COAD)","BCAT2"
"0.184499684295428068026","22.79845156033364","3.35814922275880256564","0.001115551830089478706903","0.103009635027507720495","-0.91576103128434649","CAMKK2","PIK3CA (Mutation, COAD)","CAMKK2"
"0.003995547189926895726","26.82547592150516","0.12071202391056858050","0.904164306153757424411310","0.976816802277370554997","-5.80993783166875311","CAND1","PIK3CA (Mutation, COAD)","CAND1"
"0.142415714433663964655","22.28869877150241","2.38739756708433104038","0.018870599516227468811502","0.251371209596006839337","-3.26746931412475394","CCDC91","PIK3CA (Mutation, COAD)","CCDC91"
"0.194084506069504669767","27.44925630473582","3.10936927914808247664","0.002449881258047278097256","0.127550200817908271356","-1.58055441961346066","CD44","PIK3CA (Mutation, COAD)","CD44"
"-0.220626386663241191854","24.48961607404410","-3.35101171877768111429","0.001141661435103171785832","0.103468353025831905079","-0.93539249863937535","CHLSN","PIK3CA (Mutation, COAD)","CHLSN"
"0.052804231594009820583","27.22581881805819","0.57397305243503804473","0.567290556150208624686115","0.857259712463294465401","-5.66500022392558744","CNN3","PIK3CA (Mutation, COAD)","CNN3"
"-0.143089800459048177572","22.92811962363485","-1.87742313866682719592","0.063410285246459599517443","0.405130464746962515310","-4.22192880123838776","COBLL1","PIK3CA (Mutation, COAD)","COBLL1"
"-0.284443174558351330461","26.13619664926131","-2.57263483232883238827","0.011580333308825354124427","0.209014235565235378944","-2.87076236231343795","CYB5B","PIK3CA (Mutation, COAD)","CYB5B"
"-0.266660146730892222422","24.31176235335664","-1.99378746887296864898","0.048932021819567753095903","0.359823696093531986140","-4.02243797654778223","CYP27A1","PIK3CA (Mutation, COAD)","CYP27A1"
"-0.093300139332846754314","25.84404668761807","-1.40060900856618597565","0.164464165269229134480611","0.563772962141702915773","-4.92160264661204927","DDX18","PIK3CA (Mutation, COAD)","DDX18"
"-0.212573301469557662813","25.22320185316481","-2.52541487396808594923","0.013146636706250753798275","0.221860827725486847717","-2.97433721007671359","DDX27","PIK3CA (Mutation, COAD)","DDX27"
"-0.141242459275133569463","23.50809237352922","-2.17997875591031764486","0.031634388154600887044232","0.301790829685412709260","-3.68052174896012252","DNAAF5","PIK3CA (Mutation, COAD)","DNAAF5"
"0.230963338607999446594","23.67372811215022","3.18650166999883888153","0.001928054531781851202096","0.123119654671056857898","-1.37877849013946285","DNAJC1","PIK3CA (Mutation, COAD)","DNAJC1"
"-0.338111793580566200035","25.76030622093975","-4.06971567035208714458","0.000094884163137824262084","0.057542931107711615957","1.19529489608957729","DNAJC19","PIK3CA (Mutation, COAD)","DNAJC19"
"0.013888128919777642523","25.49756653404562","0.14274047428129801873","0.886785874039980659411242","0.970843038803364088984","-5.80726194119662864","EHHADH","PIK3CA (Mutation, COAD)","EHHADH"
"-0.004512243796440884580","24.55613110571481","-0.10203538792085604936","0.918935405085794632107365","0.981102126681940744923","-5.81185613458083505","EIF2B1","PIK3CA (Mutation, COAD)","EIF2B1"
"-0.106501826954541911618","28.73366237862287","-1.30037515052412766536","0.196497887939188070616225","0.606343419655981374916","-5.04399372970789095","ETFA","PIK3CA (Mutation, COAD)","ETFA"
"-0.094963535717514702128","27.51433808032268","-1.21389103144361909514","0.227683356338599457435734","0.639723974323978872292","-5.14255555673507647","ETFB","PIK3CA (Mutation, COAD)","ETFB"
"0.504238261726491998616","24.58192716171623","3.08599832658294204180","0.002632219516794252669317","0.130747328267509010935","-1.64090758464831321","FCER1G","PIK3CA (Mutation, COAD)","FCER1G"
"-0.029352981741279648986","26.97064925987410","-0.40760772719547005982","0.684443638817635147120200","0.906167126283859314384","-5.74010575195634321","FHL2","PIK3CA (Mutation, COAD)","FHL2"
"0.469741448734218636218","26.86140471116649","4.39924475905181378010","0.000027461837228910074391","0.052541933449380899546","2.26748189771911246","FSCN1","PIK3CA (Mutation, COAD)","FSCN1"
"-0.179152848014009435929","23.21144313075506","-1.42469520959018169926","0.157396761541793717142923","0.559404321703368512253","-4.89089465400380696","GALNT6","PIK3CA (Mutation, COAD)","GALNT6"
"0.034231548691213475877","26.25200127740469","0.76229478153488183789","0.447700296726510793554610","0.811798907810131087359","-5.54952493282624726","GCN1","PIK3CA (Mutation, COAD)","GCN1"
"0.268258819302136686247","26.48492165158406","4.02336829259567352324","0.000112424137496448735577","0.057542931107711615957","1.04901399287571628","GNG5","PIK3CA (Mutation, COAD)","GNG5"
"-0.472712306067613496907","25.98467262642219","-2.78813067596514807533","0.006359733358046379229911","0.177854486024451308168","-2.37729282247607987","GPX2","PIK3CA (Mutation, COAD)","GPX2"
"-0.461566136175829200283","26.37828760510034","-4.09072640003416676535","0.000087826716716895002765","0.057542931107711615957","1.26198642930570237","HIBADH","PIK3CA (Mutation, COAD)","HIBADH"
"0.386386019336953268066","24.45811818173385","3.02482263244449445239","0.003170811241612768796583","0.143646814391197419347","-1.79714100761816020","HK3","PIK3CA (Mutation, COAD)","HK3"
"-0.062677618416870473084","23.95132074321877","-0.82947673767194907146","0.408834495007863174542706","0.787420707819158738339","-5.50054976172739085","HPCAL1","PIK3CA (Mutation, COAD)","HPCAL1"
"-0.302664768281974971842","27.84433801881590","-3.06559586181159593465","0.002801612835529788351346","0.134422482520419439567","-1.69329414910893306","HSD17B10","PIK3CA (Mutation, COAD)","HSD17B10"
"0.441276443413496366475","23.52540212851257","2.97492516939688389499","0.003683773291988315466000","0.145390213637022702731","-1.92268282190896356","HSPA4L","PIK3CA (Mutation, COAD)","HSPA4L"
"-0.334501859202269713478","26.79235988692690","-3.00286871987904202541","0.003387772636054847512355","0.145390213637022702731","-1.85258718360654617","HSPH1","PIK3CA (Mutation, COAD)","HSPH1"
"-0.257619933303402603997","25.97282738755480","-2.84827430072102627534","0.005348569550240106149075","0.164689726723875967673","-2.23359573313913096","HTATIP2","PIK3CA (Mutation, COAD)","HTATIP2"
"-0.030584098066618992107","22.91806021473912","-0.61926881009445566839","0.537164810213683230344373","0.850496467546349332878","-5.64017168474083608","IRAK4","PIK3CA (Mutation, COAD)","IRAK4"
"-0.070028410606141733297","23.28944727961577","-0.81462731562844614697","0.417245098802033087537211","0.792855915779926867515","-5.51172573731395676","IRF6","PIK3CA (Mutation, COAD)","IRF6"
"0.380144811397880033610","26.17385052939488","2.94497507396358049192","0.004027401172229221233689","0.154396311800434477002","-1.99721451903431380","ITGB2","PIK3CA (Mutation, COAD)","ITGB2"
"-0.230744035983377671073","22.58169298987495","-1.66814362082496492334","0.098453929345751048374247","0.471847680981748618390","-4.55262538329946942","KHDRBS3","PIK3CA (Mutation, COAD)","KHDRBS3"
"0.013832535140107182769","30.99891751167836","0.10815365925226234911","0.914093161739209847382881","0.980230842666324320156","-5.81126313887922752","KRT18","PIK3CA (Mutation, COAD)","KRT18"
"-0.023215075492267089885","31.83825262283058","-0.20474931304394949905","0.838189243963750385546518","0.956284236040105484200","-5.79732821048151692","KRT8","PIK3CA (Mutation, COAD)","KRT8"
"-0.187800863987071409156","23.43666614151310","-2.13775557659565462743","0.035004013465096975310509","0.312267979700127706888","-3.76048187786665311","LYRM4","PIK3CA (Mutation, COAD)","LYRM4"
"0.158532603642903779928","25.55179237313081","2.99728130363145695014","0.003445140207452167604996","0.145390213637022702731","-1.86664594830239228","MAP2K1","PIK3CA (Mutation, COAD)","MAP2K1"
"0.356309012736080177319","24.84608129387444","3.67972951517115109965","0.000380411154124285749278","0.088653913727821637147","0.00154107338358056","ME1","PIK3CA (Mutation, COAD)","ME1"
"-0.059414961820046130470","23.99777728656574","-0.67322688463919677648","0.502374864358588801849237","0.838335592331856060966","-5.60815649737050315","MMAB","PIK3CA (Mutation, COAD)","MMAB"
"0.537239908539248745001","26.90786361286469","3.15674458169572647037","0.002115711425144462757425","0.126271850178743899606","-1.45709065980165775","MMP12","PIK3CA (Mutation, COAD)","MMP12"
"-0.203135038750854590717","24.94039123810220","-2.35271288443802983892","0.020619351802774906617932","0.254872082510466613225","-3.33885858958774673","MRE11","PIK3CA (Mutation, COAD)","MRE11"
"-0.222930796590926405543","26.80259435322590","-2.64854075133335786774","0.009412143118596285121247","0.203578562523332312617","-2.70080651578931752","MTCH2","PIK3CA (Mutation, COAD)","MTCH2"
"0.148126745403814652491","24.63084544231636","3.01897852586950010689","0.003227274778148634531982","0.143646814391197419347","-1.81193288455560886","MYO1E","PIK3CA (Mutation, COAD)","MYO1E"
"-0.110052661524107975310","22.48753753953427","-1.40730910693954891499","0.162474280289484934725053","0.563635660635206092728","-4.91311086164592492","NDUFAF7","PIK3CA (Mutation, COAD)","NDUFAF7"
"-0.190742200207907330878","21.28609063244947","-1.64710078501092049841","0.102714726757988275562816","0.478866524624450895509","-4.58385180821966376","NEK3","PIK3CA (Mutation, COAD)","NEK3"
"-0.063122387675559110676","24.90593369585033","-1.23396590490727553480","0.220143128102239626908698","0.633651089673803236124","-5.12026113770521896","NELFCD","PIK3CA (Mutation, COAD)","NELFCD"
"0.159704691423364408820","24.06103730728274","3.16256511417462959912","0.002077718033324355961095","0.125746750772263909957","-1.44181881339010243","NUDCD2","PIK3CA (Mutation, COAD)","NUDCD2"
"-0.092853048680542116244","24.61965907267309","-1.96925679781886198150","0.051724641288917544423853","0.368137997134940886390","-4.06540934647971142","NUP153","PIK3CA (Mutation, COAD)","NUP153"
"0.116461763777284232901","24.55586403983227","3.18500506549571182902","0.001937109401240575930550","0.123119654671056857898","-1.38273110968027613","OGT","PIK3CA (Mutation, COAD)","OGT"
"-0.183594199099889721083","25.83690395260813","-3.21814211451550180598","0.001745615892423393921210","0.120324565880564657294","-1.29486908965664238","OPA1","PIK3CA (Mutation, COAD)","OPA1"
"0.154300398038415664814","24.41421228821626","2.97885527031046404289","0.003640747115411534663015","0.145390213637022702731","-1.91285670876397740","OSBPL8","PIK3CA (Mutation, COAD)","OSBPL8"
"0.144822626730967130015","23.92604776632574","3.48210528481185566108","0.000742560652717805334128","0.097361063082473053854","-0.56970441023856022","OSBPL9","PIK3CA (Mutation, COAD)","OSBPL9"
"0.382430825443730526558","25.16992818326744","3.50202129290715724608","0.000694923346292574653678","0.097361063082473053854","-0.51321106349783108","P4HA1","PIK3CA (Mutation, COAD)","P4HA1"
"0.212079360914401604532","30.04655935725030","3.12273397434082733426","0.002350956383256753556149","0.127550200817908271356","-1.54587671836525775","P4HB","PIK3CA (Mutation, COAD)","P4HB"
"-0.060718603783673330554","23.57018514665904","-0.76829065715094835287","0.444147191201808455573996","0.810763280022995358465","-5.54531974924329862","PAK1IP1","PIK3CA (Mutation, COAD)","PAK1IP1"
"0.167712769695452124097","24.65104874542094","3.06689019781475513682","0.002790573171448815833345","0.134422482520419439567","-1.68997908962327603","PAPSS1","PIK3CA (Mutation, COAD)","PAPSS1"
"0.233110334939230057216","23.66795230234803","3.13787654685855210701","0.002243364591848979409244","0.127550200817908271356","-1.50644161748479455","PCM1","PIK3CA (Mutation, COAD)","PCM1"
"-0.139067620032516714446","25.71556869188716","-1.73651389562843760928","0.085590259309248378771784","0.450892065726008151039","-4.44860002150921297","PDP1","PIK3CA (Mutation, COAD)","PDP1"
"-0.224296828694765082446","24.73067137631394","-3.42523535883704255411","0.000896098480386919708264","0.097361063082473053854","-0.72966734893685992","PDS5B","PIK3CA (Mutation, COAD)","PDS5B"
"0.346263697958349325745","26.40394514724325","3.88059819411331385908","0.000188125643180095180685","0.057542931107711615957","0.60575079159732237","PFKP","PIK3CA (Mutation, COAD)","PFKP"
"-0.039228557124534546574","28.62086249112641","-0.55056508306623863636","0.583174689740619589528592","0.865503282808956053707","-5.67709769202770254","PHB1","PIK3CA (Mutation, COAD)","PHB1"
"-0.008719893666288669465","28.44331869457936","-0.13712143492584211169","0.891213878633030587295139","0.971403278848563922487","-5.80798700767203080","PHB2","PIK3CA (Mutation, COAD)","PHB2"
"0.001558905366763951861","22.90709123188318","0.02775842595678531047","0.977910821829984344688569","0.996752308714617507590","-5.81630190426061411","PIP4K2B","PIK3CA (Mutation, COAD)","PIP4K2B"
"-0.090735412519791225350","23.88281763253163","-1.59527407386709008108","0.113845216295412318685543","0.493538459145351326995","-4.65916543813500805","PLCG1","PIK3CA (Mutation, COAD)","PLCG1"
"-0.216561189570445122854","25.65894848433004","-2.75053960836644284527","0.007077481868934978707919","0.180908980556618664837","-2.46579716744118516","PNPT1","PIK3CA (Mutation, COAD)","PNPT1"
"-0.359805059820946127047","25.13409013809837","-3.23416995973964072064","0.001659473160529184197418","0.116283332854704060666","-1.25211314673559215","POFUT1","PIK3CA (Mutation, COAD)","POFUT1"
"0.219379493946636472401","24.97440234139951","3.57846522772719755068","0.000537538942962136924442","0.097361063082473053854","-0.29411616104674199","PPP3CA","PIK3CA (Mutation, COAD)","PPP3CA"
"-0.117642881613150507292","24.33279914248178","-2.22263936409509454961","0.028520249713092863524944","0.290183164440491636604","-3.59830541666797066","PRP4K","PIK3CA (Mutation, COAD)","PRP4K"
"-0.124567256680528259949","23.92889715733940","-1.78830996366165373423","0.076791498453434137161366","0.429757822628436592094","-4.36719195069531008","RAB22A","PIK3CA (Mutation, COAD)","RAB22A"
"-0.019316428361435100669","24.80234106640314","-0.56867767550945003130","0.570865412010062023284718","0.859251396710855486205","-5.66778069670647522","RAB3GAP1","PIK3CA (Mutation, COAD)","RAB3GAP1"
"-0.203830961727504700320","24.83107549244291","-2.07110001045531033625","0.040956334682988072837251","0.335140251253428111955","-3.88382868841195705","RAD50","PIK3CA (Mutation, COAD)","RAD50"
"-0.140143609208454478221","28.08584659843140","-1.64437756471658591551","0.103276853947304209091484","0.478866524624450895509","-4.58786564399435459","RALY","PIK3CA (Mutation, COAD)","RALY"
"0.006148372632015508543","23.61342915057340","0.10691943635573056270","0.915069720192605906561312","0.980230842666324320156","-5.81138554129181273","RASA1","PIK3CA (Mutation, COAD)","RASA1"
"-0.209963948544714895661","24.15630940610293","-2.22892397848752743528","0.028084906734060579441836","0.288755322597673280693","-3.58607283414213240","ROMO1","PIK3CA (Mutation, COAD)","ROMO1"
"0.802056026368418883976","24.69978706044919","3.09544069433113344658","0.002557085024701187016272","0.129510059541907696090","-1.61656781039927111","RPL22L1","PIK3CA (Mutation, COAD)","RPL22L1"
"-0.149535934246877388887","25.68815064862683","-1.93862566759354848500","0.055400775352680030338970","0.380901712426537253364","-4.11838123840145354","RPRD1B","PIK3CA (Mutation, COAD)","RPRD1B"
"-0.073010368128102243190","26.06232893204474","-1.04619398840805444273","0.298024497337227356474898","0.695676682068410601190","-5.31490812260315959","SAE1","PIK3CA (Mutation, COAD)","SAE1"
"-0.020684709156025604671","25.33883841727449","-0.48641787513729034531","0.627748244619594553128650","0.881296588975414740830","-5.70768400630686124","SART3","PIK3CA (Mutation, COAD)","SART3"
"0.126166357114051663757","24.00466370056276","3.20334427589049752783","0.001828836772525773085932","0.122607221434810051419","-1.33419440181528959","SCYL2","PIK3CA (Mutation, COAD)","SCYL2"
"-0.157424327767117233634","25.20113087349164","-2.25453329138447777780","0.026370485859613646689725","0.283529390727286279006","-3.53590653816455447","SELENOH","PIK3CA (Mutation, COAD)","SELENOH"
"-0.116459278708987312712","23.28632052708103","-1.64955633051683769885","0.102209973843178966723677","0.478675226783270624242","-4.58022714347653892","SEPHS2","PIK3CA (Mutation, COAD)","SEPHS2"
"-0.030712609929921086405","25.80986362880383","-0.54098429354990973383","0.589736189447982006583970","0.866654994571938730452","-5.68190485514699528","SEPTIN11","PIK3CA (Mutation, COAD)","SEPTIN11"
"1.048918526332872858120","25.57180566165905","3.41883983266670599122","0.000915122374702443861470","0.097361063082473053854","-0.74753041583167068","SERPINB5","PIK3CA (Mutation, COAD)","SERPINB5"
"0.286352068445598462176","26.66302836041653","3.50325293429087736286","0.000692074112618774862048","0.097361063082473053854","-0.50970939189923481","SERPINB6","PIK3CA (Mutation, COAD)","SERPINB6"
"-0.136750846410659931962","24.46192132246911","-2.61298415266065742202","0.010377370060153143227488","0.208157183018098268512","-2.78094734584362824","SKIC3","PIK3CA (Mutation, COAD)","SKIC3"
"-0.072841657072803656092","22.09898444170885","-0.60113971465361459856","0.549123785617214421606036","0.853571167426347976459","-5.65033348159820292","SLC29A1","PIK3CA (Mutation, COAD)","SLC29A1"
"-0.162777153450694100911","27.73377085750014","-2.67658964993380399378","0.008708907980931481981890","0.198308721396912801538","-2.63693406392330187","SSB","PIK3CA (Mutation, COAD)","SSB"
"-0.235772240993671999831","26.42865772394272","-3.12926833955942207410","0.002303952727723327948556","0.127550200817908271356","-1.52887835032935815","STAU1","PIK3CA (Mutation, COAD)","STAU1"
"-0.137349034237896461264","25.71948837643847","-1.76039751870137961554","0.081435286088401406812132","0.443201232725824234571","-4.41133958027614348","TM9SF4","PIK3CA (Mutation, COAD)","TM9SF4"
"-0.093665145479139511053","24.97882735421294","-1.70010446329072051341","0.092257627105503975384337","0.462263685969658943975","-4.50448475931958114","TNS3","PIK3CA (Mutation, COAD)","TNS3"
"-0.163174430258212765921","26.67111350093906","-1.84485700446621203596","0.068054283113486699341443","0.417193636727972272382","-4.27577462065739855","TOP1","PIK3CA (Mutation, COAD)","TOP1"
"-0.088074388060263686384","27.91183511497047","-0.56604158093088319248","0.572649064165295373918241","0.860732346445010954028","-5.66915530581610128","TSPAN8","PIK3CA (Mutation, COAD)","TSPAN8"
"-0.029771116695350485770","26.23866781825899","-0.63986033593837465805","0.523744545124379179412699","0.842615795006122492161","-5.62826657065928870","TWF1","PIK3CA (Mutation, COAD)","TWF1"
"-0.016483282509973662400","24.38912842123106","-0.19451371142756657129","0.846173102755761963322811","0.957692723055140193722","-5.79921206561681313","TXNDC9","PIK3CA (Mutation, COAD)","TXNDC9"
"-0.110030341186334368331","25.70941470474105","-1.58028779301501565158","0.117237553090646637321548","0.501100947445960454019","-4.68051918408062662","UBA2","PIK3CA (Mutation, COAD)","UBA2"
"-0.039037012225961120748","28.40788644884069","-0.97753780698394021620","0.330690698445664454929727","0.727444438840237461719","-5.37826938713436409","UBE2N","PIK3CA (Mutation, COAD)","UBE2N"
"0.346661677966778825066","23.17831686511704","3.89230241341001503841","0.000180430632784882359707","0.057542931107711615957","0.64166530853521664","UPP1","PIK3CA (Mutation, COAD)","UPP1"
"-0.054749090372226305590","26.41590233397712","-1.35560023923627892550","0.178317382984987116145703","0.585420390333200368893","-4.97764004801502491","USP5","PIK3CA (Mutation, COAD)","USP5"
"-0.104404182331442996201","25.89253960836870","-1.76653976279950053474","0.080394021917282329492416","0.441085586617914526819","-4.40168032363663730","USP7","PIK3CA (Mutation, COAD)","USP7"
"-0.264273651437118672902","26.73592499379944","-3.44890082270194398006","0.000828891527072647899335","0.097361063082473053854","-0.66334595154508680","VAPB","PIK3CA (Mutation, COAD)","VAPB"
"-0.216454277568377762009","29.28957896683558","-2.75186511722139703906","0.007050966139565892354391","0.180908980556618664837","-2.46269362605709752","YWHAB","PIK3CA (Mutation, COAD)","YWHAB"
"0.021468701296832648495","24.19338281233304","0.40904546191809504352","0.683391806986888505903721","0.905347402953003532744","-5.79198049645455182","ABHD16A","APC (Mutation, COAD)","ABHD16A"
"0.337828901417161375775","26.70522253217305","2.38169639130333488097","0.019148853622254009138048","0.248521083044437346432","-3.30743818184171756","ACSL5","APC (Mutation, COAD)","ACSL5"
"-0.241659947692717480550","23.55376803533108","-3.82411941022269363799","0.000229880876742127182458","0.053573190989331921641","0.44428452957748110","ADAM9","APC (Mutation, COAD)","ADAM9"
"0.121139134537084913745","27.39610151510081","1.37386239564201617647","0.172594013436500992586531","0.571644200257502177465","-4.99992918698404232","AIFM1","APC (Mutation, COAD)","AIFM1"
"-0.094494920823244399344","24.34523774168488","-1.72231914452585099795","0.088141330928593927818149","0.447504999295498806511","-4.51057858040979021","AKT1","APC (Mutation, COAD)","AKT1"
"-0.225664716752266514277","25.47414776983507","-3.59539803855488004913","0.000507584698470346607976","0.062102987857846903008","-0.24168269577715229","ARF6","APC (Mutation, COAD)","ARF6"
"-0.395168155672394050271","24.71837133394494","-4.32155461830870013529","0.000036980821316028250970","0.035408338475117345778","2.03794999086368289","ATP2A3","APC (Mutation, COAD)","ATP2A3"
"-0.040619101983839556169","25.27689529335069","-0.92999678660638718242","0.354639902545332619254737","0.723414601775065557732","-5.46900674119020991","ATP6V1C1","APC (Mutation, COAD)","ATP6V1C1"
"-0.139227852842548571743","26.25462507280952","-2.42902296404636564020","0.016946834636299278054050","0.241801191574485901947","-3.20775446541136766","ATP6V1E1","APC (Mutation, COAD)","ATP6V1E1"
"-0.297992477019224821788","23.93467380776337","-3.51964093849611892040","0.000655219294001013275244","0.072878255110021800123","-0.46193926500274873","ATP8B1","APC (Mutation, COAD)","ATP8B1"
"-0.034934755793329941298","23.75262427406226","-0.53243112141504067569","0.595623048256404663547414","0.867811610052647952607","-5.73802679244968772","AVL9","APC (Mutation, COAD)","AVL9"
"-0.297274978032394443517","22.88954028404651","-1.85625001495455554945","0.066398580321870986908905","0.412912132956358146618","-4.29498589051444046","CD177","APC (Mutation, COAD)","CD177"
"0.108181918118749109681","22.86905895684207","2.06803119246324484948","0.041250423344954996462963","0.332792213189487595670","-3.92371777802149335","CDC16","APC (Mutation, COAD)","CDC16"
"-0.212209542088139357929","22.99147635563386","-2.94952296108899547633","0.003973461098080054675064","0.138025002643845456918","-2.00087592450697338","CEP170B","APC (Mutation, COAD)","CEP170B"
"0.114627015376186136564","25.80011630044470","0.84367695172048129404","0.400888377714300747634013","0.753806284632827061643","-5.53968336599223310","CLDN3","APC (Mutation, COAD)","CLDN3"
"-0.113609115225081325207","24.66676750835337","-1.46123462066802400905","0.147124787594337835816560","0.541300539048951701027","-4.88707662737408288","CLUH","APC (Mutation, COAD)","CLUH"
"0.117972152917744210754","24.31966299880258","1.28978355401418931514","0.200137302038379150115333","0.597238997668187554524","-5.10221878929702033","COQ8A","APC (Mutation, COAD)","COQ8A"
"-0.236203069396797360469","23.25568122973098","-3.05960808572819287221","0.002853273712656611595107","0.120378634049495322755","-1.72067204638072191","DDB2","APC (Mutation, COAD)","DDB2"
"-0.176710437864937119912","22.70770632845852","-1.91612818225437431252","0.058239772562708104486351","0.387182679854085276538","-4.19375632302203005","DGAT1","APC (Mutation, COAD)","DGAT1"
"0.006677599603477801793","21.96337243748840","0.10437406375280373905","0.917084132490600056897279","0.980535434853262333199","-5.86474109150538414","DICER1","APC (Mutation, COAD)","DICER1"
"0.252972295941265912234","24.83240438549058","2.76173091128283232365","0.006856540191433693059997","0.165300037915647735076","-2.45917341108693677","DNAJA3","APC (Mutation, COAD)","DNAJA3"
"0.293127707810114657150","25.76030622093975","3.35745868493389609810","0.001118086054357312827956","0.086371241627231143401","-0.92140914582629119","DNAJC19","APC (Mutation, COAD)","DNAJC19"
"0.051194851979786903939","24.55669354849322","1.50143254956827143509","0.136433568757321516118353","0.523561579871731241909","-4.83292593064803189","EDC4","APC (Mutation, COAD)","EDC4"
"-0.120973873426034828071","26.18176534402124","-2.08032160491452033924","0.040084371315555492043536","0.330696218650817885809","-3.90104698771096281","EHD1","APC (Mutation, COAD)","EHD1"
"-0.269599029969072034874","23.04483307480761","-3.98916911975427446180","0.000127321668967731100371","0.046699266201225705930","0.95813252587548448","ELOA","APC (Mutation, COAD)","ELOA"
