"logFC","AveExpr","t","pvalue","p_adjusted","B","gene"
"0.19930535175603836","23.95132074321877","3.011637850767809","0.0032996235640661546878","0.333036277599253971","-1.8278172945047206","HPCAL1"
"0.16109355351406407","22.28869877150241","3.008564769518191","0.0033303084798686970018","0.333036277599253971","-1.8351361496380285","CCDC91"
"0.11807605718004410","26.25200127740469","3.003250025980170","0.0033839999622051028690","0.333036277599253971","-1.8477795016882403","GCN1"
"0.15640516176951991","25.83690395260813","2.986395646184036","0.0035596058693930813718","0.333036277599253971","-1.8877550848381177","OPA1"
"0.14979533053170258","23.61342915057340","2.982011362721741","0.0036066454255742667022","0.333036277599253971","-1.8981239512828334","RASA1"
"0.17095914156059067","25.22841145824935","2.944561250817235","0.0040324720061030959462","0.352409249961938398","-1.9861891193922205","CHID1"
"0.19002637984394966","25.75428798486034","2.915584009848837","0.0043932423778503450901","0.370698762020682582","-2.0537069949368751","EML2"
"0.29753154680593497","25.24035054895642","2.889826230000253","0.0047386226683684964586","0.378548308814858070","-2.1132641966840633","NEBL"
"0.14721573904526508","25.33218331278204","2.861125202011267","0.0051527421561081161033","0.400278097015763834","-2.1791147879916890","ROCK2"
"0.13557978859681086","29.09655101964348","2.811764600880948","0.0059433456097586151792","0.417532656617653708","-2.2910950051367260","VCP"
"0.20327703007234987","26.67493361367801","2.811466119960115","0.0059484469358551533835","0.417532656617653708","-2.2917672291324318","NNT"
"0.13375584553422115","24.87784601616122","2.805508820195124","0.0060511043537006909895","0.417532656617653708","-2.3051715642584965","PIP4K2C"
"0.26339941265569422","27.87229583338806","2.798780008740801","0.0061690034420170559298","0.417532656617653708","-2.3202834242105652","SLC25A6"
"0.20388406873750853","25.08085142908003","2.790923023581364","0.0063093253205631395775","0.417532656617653708","-2.3378907678851002","TRMT10C"
"0.18549016395820672","23.54914071476399","2.782031496519673","0.0064716372807143689866","0.417532656617653708","-2.3577667596708856","PLEKHA5"
"0.14975692695742993","29.00228886554939","2.776640033885291","0.0065719047448670941600","0.417532656617653708","-2.3697930008221766","SLC25A3"
"0.23047905478313169","26.07451052874225","2.749819783090811","0.0070920898907868949734","0.437528752766970563","-2.4293287433010256","CMAS"
"0.12321444791082925","28.08795352799660","2.735850933596827","0.0073776353280619218211","0.437528752766970563","-2.4601452239143797","RAB10"
"0.13925548935289456","25.41812251034037","2.735342243438542","0.0073882286430350949460","0.437528752766970563","-2.4612649543800527","DENR"
"0.20166232246855387","24.28979146273966","2.726839198400499","0.0075673649370498630856","0.437528752766970563","-2.4799560054512053","DCTD"
"0.20465422370167374","23.72289171918280","2.725352462174485","0.0075990894943180420720","0.437528752766970563","-2.4832190696561587","HARS2"
"0.23456408247150762","26.62966881079585","2.710370353455308","0.0079256053514913400032","0.443207459038671592","-2.5160180354742017","TFAM"
"0.30812675699108638","24.83651230258623","2.703623413957899","0.0080767703805356486080","0.443207459038671592","-2.5307387977928562","CYP2S1"
"0.20587938453396148","25.80663162917130","2.692498885225858","0.0083317460069142028345","0.443207459038671592","-2.5549432376742240","ALDH3A2"
"0.17927138265476117","23.15054266033656","2.688626206796186","0.0084222095812416138128","0.443207459038671592","-2.5633495476636248","SLC30A9"
"-0.30774342802725840","24.77705739093706","-4.080269583654298","0.0000912822478662454572","0.101092325661144428","1.0548808221502366","NDUFS4"
"-0.28035114378824844","25.76528739998618","-3.954008673310177","0.0001445946627764632198","0.101092325661144428","0.6818486207662122","NDUFS5"
"-0.28131282232465082","24.41610123210887","-3.596123659019377","0.0005063479359295895623","0.190620522956877786","-0.3306744412498164","NDUFB2"
"-0.21471348642739230","26.47118417526186","-3.345036657229502","0.0011640133127261364197","0.268761128806948080","-0.9988046051252883","NDUFS1"
"-0.21730377911359966","25.81585974958069","-3.290916684630405","0.0013854290747575487633","0.268761128806948080","-1.1379934923127104","NDUFV1"
"-0.44915559919071057","22.88954028404651","-3.266593738252276","0.0014972782794587982235","0.268761128806948080","-1.1999770415617332","CD177"
"-0.24235938314302174","25.32571830964126","-3.246570829991944","0.0015956338539198278072","0.268761128806948080","-1.2507345150088351","NDUFB7"
"-0.12024440570788286","25.27689529335069","-3.245316530629005","0.0016019918688312117117","0.268761128806948080","-1.2539060418663368","ATP6V1C1"
"-0.13317774424323403","26.01829883631662","-3.238920471359338","0.0016347831295587074082","0.268761128806948080","-1.2700637813146312","STAT3"
"-0.26393848698132061","25.97568479678715","-3.237354043639125","0.0016429089221388555077","0.268761128806948080","-1.2740171056686238","NDUFB4"
"-0.14267853002256814","23.16233242653222","-3.227818359477554","0.0016931945446882379520","0.268761128806948080","-1.2980509051269316","RFC5"
"-0.53012508347222109","24.65527110041111","-3.149393742252139","0.0021647009364619516913","0.311589599501317371","-1.4936003159457432","MX1"
"-0.23355343362227643","25.26076223913592","-3.130780313696647","0.0022932877784257875604","0.320667153931880111","-1.5394548009538989","NDUFA10"
"-0.20996577035462849","23.69060115620572","-3.117214591107538","0.0023914400858947508326","0.325102993899136439","-1.5727383300714459","RIGI"
"-0.21122871407829535","26.24388303366273","-3.083729457366684","0.0026506703333797052881","0.333036277599253971","-1.6544015263021374","NDUFA8"
"-0.16289969417055872","23.23266796128003","-3.078970528159828","0.0026895603313718671398","0.333036277599253971","-1.6659504290662137","POLD2"
"-0.08982048820767119","24.55669354849322","-3.067461963405178","0.0027858066318100236161","0.333036277599253971","-1.6938202809991174","EDC4"
"-0.13197333122310440","24.33765614379459","-3.065366871046000","0.0028036678650401550966","0.333036277599253971","-1.6988848967274071","GOLGA4"
"-0.18311189905278269","25.44586316450889","-3.059764240143556","0.0028519547124466150187","0.333036277599253971","-1.7124149132529127","NDUFB6"
"-0.25676478140423242","25.58078384536173","-3.027131102465074","0.0031488657196932202074","0.333036277599253971","-1.7908267489592573","NDUFC2"
"-0.12224645904890252","24.93854341208218","-2.996371307326271","0.0034546793146029864535","0.333036277599253971","-1.8641165870748670","RNF40"
"-0.21645378306011409","25.78524602861321","-2.983145098761524","0.0035944267081869599872","0.333036277599253971","-1.8954438401253237","NDUFS6"
"-0.17369417299838474","23.14956586582556","-2.982215377735838","0.0036044438500302459875","0.333036277599253971","-1.8976417280906777","TIMM21"
"-0.32060830586886979","25.83404358082073","-2.961083575322570","0.0038391925348378237205","0.347944597509190934","-1.9474479042350841","FTH1"
"-0.14914103725046601","26.18176534402124","-2.947153462327893","0.0040015665664050138403","0.352409249961938398","-1.9801226335835418","EHD1"
"-0.23349781267215519","22.70770632845852","-2.916295450940328","0.0043840401741376726699","0.370698762020682582","-2.0520558534554438","DGAT1"
"-0.18626898760417276","25.22217097952850","-2.908326016128085","0.0044881423792967221550","0.372287606852172215","-2.0705327892525349","NDUFB9"
"-0.18115295190380110","25.55313167301828","-2.897873010260587","0.0046281340590689241249","0.377501468084721903","-2.0947049801915032","NDUFV2"
"-0.23370117450674499","24.43633781712244","-2.885738989262505","0.0047956671733798937607","0.378548308814858070","-2.1226748328369327","NDUFA13"
"-0.19528827777124036","25.71235096044854","-2.834836075922743","0.0055609322623886760922","0.417532656617653708","-2.2389554916843490","NDUFB1"
"-0.14546313842488345","23.14305123340723","-2.819445236935627","0.0058134449741067224446","0.417532656617653708","-2.2737766809240663","CCDC43"
"-0.21315678728168308","22.18566710728909","-2.818745306406459","0.0058251742043375189309","0.417532656617653708","-2.2753565102938436","RELL1"
"-0.15417809634085700","24.89998036766036","-2.812538416866464","0.0059301389826703198443","0.417532656617653708","-2.2893519789843557","SMAD4"
"-0.24382487549372911","26.74968813695539","-2.782879563483958","0.0064559931700246793798","0.417532656617653708","-2.3558732836592218","GRN"
"-0.20122311269330240","22.66633273944292","-2.773572924593123","0.0066295760878086126833","0.417532656617653708","-2.3766258329616496","ARRB2"
"-0.15758723402531771","24.82789803710824","-2.773365747217748","0.0066334882836957525382","0.417532656617653708","-2.3770871504466444","PECAM1"
"-0.24945318104277803","22.85665548864840","-2.772250362484826","0.0066545866808698384692","0.417532656617653708","-2.3795702596888026","PCK1"
"-0.17694990291248303","25.87954108495368","-2.738320077661215","0.0073264124212438505937","0.437528752766970563","-2.4547076543217932","NDUFA6"
"-0.24663112252035901","25.60932194705660","-2.733041237500803","0.0074363196278013519655","0.437528752766970563","-2.4663277536313326","CTSA"
"-0.22331316582625149","24.30462889014262","-2.716101319804946","0.0077992286708583611135","0.443207459038671592","-2.5034897114484522","CISD3"
"-0.14279775007727125","23.46167928998221","-2.707264898808558","0.0079948605812350474059","0.443207459038671592","-2.5227974876096675","TRAPPC13"
"-0.15583174288447310","27.10792969186844","-2.698011490827637","0.0082044964501509897586","0.443207459038671592","-2.5429595808251708","NDUFB10"
"-0.18876127071868964","22.64785641021334","-2.690233640015004","0.0083845531343218655806","0.443207459038671592","-2.5598615789247461","NEDD4"
"-0.15618316287012490","26.14057183209920","-2.680489362872395","0.0086151933122045037255","0.448539958190732335","-2.5809786694885517","NDUFA5"
"-0.12773228767260036","23.69318986714488","-2.663652088637386","0.0090273254614076717250","0.452358895201009803","-2.6173144711081546","RFC2"
"-0.16027035955616142","22.14938784757255","-2.658645499685171","0.0091532758373275915909","0.452358895201009803","-2.6280815864040106","RPS6KA5"
"-0.12947863381446112","23.35109806445401","-2.641437993434789","0.0095983981455692677504","0.454165274990586176","-2.6649568582278498","ZC3H7A"
"-0.12398859383656102","25.52180301375467","-2.640647077499157","0.0096193207587366939132","0.454165274990586176","-2.6666468865228077","VPS4B"
"-0.12951679458928211","27.10883114928345","-2.629725326506022","0.0099124916980924491355","0.454165274990586176","-2.6899404911431755","CYRIB"
"-0.30920214913333766","23.44068529459055","-2.625934509087792","0.0100161221053117650837","0.454165274990586176","-2.6980062471632862","CD34"
