"ID","Description","NES","pvalue","qvalue","size","leadingEdge","var_name"
"Epithelial mesenchymal transition","Epithelial mesenchymal transition","1.6864856309527332","0.000516785125702112530139686885632954727043398","0.0022080819007272078566272988098262430867180","121","SNTB1,CADM1,PVR,PFN2,CAP2,COL16A1,SERPINE2,VCAN,DAB2,CALD1,FLNA,MYLK,FGF2,FBLN5,LRP1,ELN,TPM2,MYL9,FERMT2,TGFBI,CXCL12,TAGLN,DPYSL3,PDGFRB,SGCD,TPM1,DCN,SDC4,FBN1,RHOB,ABI3BP,ACTA2,PDLIM4,TIMP3,LUM,CDH11,COL4A1,FBN2,MFAP5,THY1,EFEMP2,COL4A2,LAMC1,MGP,LAMA2,ITGB1,ITGA5,COL3A1,TGM2,NNMT,SGCB,GPC1,FBLN1,VIM,COL1A2,BGN,COL6A2,COL6A3,PLOD3,IGFBP3,MATN2","JUN (RNAseq, COAD)"
"Complement","Complement","-1.6305645055982332","0.002375625430533706040903130229935413808561862","0.0093045329362570153991507382329473330173641","98","CASP10,HSPA5,ADAM9,S100A13,USP15,LYN,ME1,GZMA,PSMB9,USP14,CASP7,LCP2,GRB2,XPNPEP1,ITGAM,CTSC,RHOG,WAS,S100A12,CASP3,TIMP1,GNAI3,LAP3,S100A9,PPP4C,GCA,PLEK,CDA,CP,CTSS,GNAI2,FCER1G,CASP1,CTSB,PFN1,C1QC,PRKCD,CD55,C4BPB,LTA4H,FDX1","JUN (RNAseq, COAD)"
"TNF-alpha signaling via NF-kB","TNF-alpha signaling via NF-kB","-1.8316120000771674","0.003536611513705393596007642287304406636394560","0.0127862108572425765135038844277914904523641","31","NFKB2,LAMB3,SERPINB8,SQSTM1,IL18,TAP1,CD44,ICAM1,PTX3,TNFAIP2,MAP2K3,RIGI,B4GALT1,PLEK,TRIP10","JUN (RNAseq, COAD)"
"Inflammatory response","Inflammatory response","-1.7135894545040968","0.005511517397419020067306227872450108407065272","0.0185029512627638524635553807229371159337461","37","NMI,LYN,BST2,IL18,ICAM1,TAPBP,LCP2,CYBB,SLC4A4,RHOG,EIF2AK2,ATP2C1,TIMP1,GNAI3","JUN (RNAseq, COAD)"
"Fatty acid metabolism","Fatty acid metabolism","1.5313131220515517","0.006878792875459524211456674436249159043654799","0.0215486978506607557148910814248665701597929","114","HSDL2,ALAD,PDHB,SUCLA2,ACSL5,PDHA1,AUH,BCKDHB,HSD17B10,HADHB,ACOT8,DECR1,HADH,BPHL,ACAA2,HSPH1,GCDH,SUCLG1,NBN,SUCLG2,MLYCD,ACSS1,APEX1,CPT1A,ACOX1,HIBCH,MIX23,NSDHL,AOC3,IDH3G,MAOA,MDH2,DLD,CD36,CPT2,IDH3B,HMGCL,FABP1,ACAA1,ECH1,HSD17B7,SERINC1,ACO2,ACADS,HSD17B11,CRAT,MDH1,ECI1,PRDX6,LDHA,MIF,HMGCS2,LGALS1,DLST,RAP1GDS1,CRYZ","JUN (RNAseq, COAD)"
"Unfolded protein response","Unfolded protein response","-1.5600540384583672","0.007335726927884513026700830096160643734037876","0.0215486978506607557148910814248665701597929","76","KDELR3,HSPA5,SRPRB,HSP90B1,EIF4G1,EEF2,EIF4A1,CALR,PDIA5,SSR1,MTHFD2,IFIT1,ASNS,HYOU1,PSAT1,PDIA6,SRPRA,SHC1,YIF1A,ATP6V0D1,DNAJA4,RPS14,SPCS1,TARS1,SEC11A,ERO1A","JUN (RNAseq, COAD)"
"IL-6/JAK2/STAT3 signaling","IL-6/JAK2/STAT3 signaling","-1.6047899062695534","0.036493291833571070426067706193862250074744225","0.1008932185986964880086702578410040587186813","20","FAS,HMOX1,STAT1,CD44,STAT3,IRF9,GRB2,STAT2,CBL,CD38,A2M,HAX1","JUN (RNAseq, COAD)"
"Apical junction","Apical junction","1.3035357385598507","0.057894736842105262719648806069017155095934868","0.1511695906432748426340140213142149150371552","102","MAP3K20,VAV2,SRC,RRAS,SORBS3,PARVA,COL16A1,HADH,RSU1,GRB7,PLCG1,VCAN,NEXN,MYL9,PTK2,CDH1,TGFBI,FLNC,ACTG2,MAPK13,CTNNA1,VCL,FBN1,SGCE,ACTN1,ACTN4,CTNND1,NEGR1,SYK,MYH10,CDH11,ARPC2,THY1,EXOC4,ITGB1,GNAI1,JAM3,CNN2,STX4","JUN (RNAseq, COAD)"
"TGF-beta signaling","TGF-beta signaling","1.4531635027156116","0.072824156305506218544998375818977365270256996","0.1711367673179396142746355735653196461498737","19","CTNNB1,FNTA,LTBP2,CDH1,NCOR2","JUN (RNAseq, COAD)"
"UV response up","UV response up","-1.2446979276799663","0.119369369369369371369771215540822595357894897","0.2671600171600171935715195559168932959437370","84","LYN,CDC34,SQSTM1,HMOX1,MGAT1,CLTB,TAP1,RAB27A,ATP6V1F,MARK2,DNAJA1,PPAT,ASNS,ICAM1,IGFBP2,BSG,HLA-F,HSPA13,POLE3,RFC4,FKBP4,CASP3,TARS1,EIF2S3,ATP6V1C1,PSMC3,ARRB2","JUN (RNAseq, COAD)"
"Spermatogenesis","Spermatogenesis","1.2417686867775009","0.174911660777385152831797654471301939338445663","0.3613325740318906742487570227240212261676788","25","PRKAR2A,PEBP1,STRBP,CSNK2A2,COIL,TSN,VDAC3","JUN (RNAseq, COAD)"
"MYC targets V2","MYC targets V2","1.2391852253201925","0.176895306859205764249409753574582282453775406","0.3613325740318906742487570227240212261676788","45","HSPE1,HSPD1,NOP56,PUS1,TBRG4,GNL3,UNG,NDUFAF4,WDR43,DDX18,FARSA","JUN (RNAseq, COAD)"
"Estrogen response late","Estrogen response late","-1.1757953590944716","0.184510250569476091930809502628108020871877670","0.3613325740318906742487570227240212261676788","81","SFN,HSPA4L,LAMC2,DNAJC1,AGR2,ISG20,IMPA2,CD44,KRT19,ASS1,PTPN6,GALE,TFF3,GFUS,NHERF1,FLNB,JAK1,LSR,PAPSS2,FKBP4,SLC27A2,S100A9,SLC16A1,ITPK1,UGDH","JUN (RNAseq, COAD)"
"Androgen response","Androgen response","-1.1584919409435022","0.225950782997762861237234233158233109861612320","0.4247874720357941447090865949576254934072495","51","SEC24D,LMAN1,VAPA,IQGAP2,HMGCS1,KRT19,TPD52,UAP1,B4GALT1,PTK2B,GNAI3,ACSL3,AZGP1,KRT8,AKT1,IDI1,UBE2J1,SPCS3","JUN (RNAseq, COAD)"
"Hedgehog signaling","Hedgehog signaling","1.2062446034464456","0.240641711229946514416511149647703859955072403","0.4350061703002879309742922941950382664799690","12","CRMP1,THY1,CDK6,L1CAM,NRP1,DPYSL2,PLG","JUN (RNAseq, COAD)"
"KRAS signaling down","KRAS signaling down","1.1745786926877959","0.260397830018083198400091760049690492451190948","0.4532851115129596375474818614748073741793633","15","MACROH2A2,COQ8A,CAMK1D,SYNPO,COL2A1","JUN (RNAseq, COAD)"
"Bile acid metabolism","Bile acid metabolism","1.1036559751550927","0.281138790035587171622921687230700626969337463","0.4719115404168784944083370191947324201464653","40","PRDX5,AMACR,ACSL5,SLC29A1,MLYCD,LIPE,NEDD4,CROT,ABCA8,CYP27A1","JUN (RNAseq, COAD)"
"Reactive oxygen species pathway","Reactive oxygen species pathway","-1.0655589657414966","0.375576036866359430632655858062207698822021484","0.5991640543364681326110599002277012914419174","32","PFKP,GCLM,TXNRD1,MSRA,G6PD,GLRX,LSP1,MPO,HMOX2,MGST1","JUN (RNAseq, COAD)"
"Angiogenesis","Angiogenesis","1.0483851884822721","0.386029411764705898679750362134655006229877472","0.5991640543364681326110599002277012914419174","18","VAV2,VCAN,PTK2,LUM,COL3A1,NRP1,ITGAV,FSTL1,APP,SERPINA5,POSTN","JUN (RNAseq, COAD)"
"G2M checkpoint","G2M checkpoint","1.0196482996618319","0.400709219858156051596864699604338966310024261","0.5991640543364681326110599002277012914419174","86","PDS5B,DKC1,MAP3K20,XPO1,HMGB3,ATRX,CTCF,PURA,SMC1A,CUL4A,PRP4K,HNRNPU,CUL5,TNPO2,NUP98,RAD21,HNRNPD,DMD,SNRPD1,CDKN1B,TRA2B,NUMA1,RPS6KA5,HMGN2,RBM14,TOP1,CUL1,SYNCRIP,LIG3,ILF3,SRSF1,NCL,H2AX","JUN (RNAseq, COAD)"
"Xenobiotic metabolism","Xenobiotic metabolism","1.0214601863395640","0.412280701754385969781679932566476054489612579","0.5991640543364681326110599002277012914419174","90","DDAH2,NFS1,CYP2S1,CES1,PGRMC1,BPHL,MCCC2,ALDH2,PTGR1,ACOX1,FAH,CASP6,ADH5,COMT,AHCY,PDLIM5,CROT,DCXR,MAOA,CYP27A1,ENTPD5,PC,CD36,NDRG2,GCLC,FABP1,ECH1,ACO2,FBLN1,LONP1","JUN (RNAseq, COAD)"
"Mitotic spindle","Mitotic spindle","-1.0084424312772413","0.420689655172413801142994316251133568584918976","0.5991640543364681326110599002277012914419174","103","ARFIP2,BCR,ARHGEF2,PCM1,EZR,CDK1,ARHGAP4,AKAP13,CAPZB,CDC27,FSCN1,FGD4,ROCK1,RALBP1,CLIP1,ABR,WASF2,YWHAE,SMC4,FLNB,ARHGAP5,TBCD,ARHGAP27,NCK1,MYO1E,CDC42EP1,RANBP9,MYO9B,CTTN,PAFAH1B1,DOCK2,RFC1,CD2AP","JUN (RNAseq, COAD)"
"Coagulation","Coagulation","0.9907488818825662","0.493783303730017775201588392519624903798103333","0.6797178130511463134411087594344280660152435","73","GNG12,CD9,CSRP1,LRP1,RAC1,MEP1A,ISCU,GSN,PRSS23,CRIP2,FBN1,TIMP3,WDR1,CTSH,MSRB2,HTRA1,PEF1,HMGCS2,VWF,PLG,PREP,C8B,SERPING1,LAMP2,F12,ANG,GNB2","JUN (RNAseq, COAD)"
"Heme metabolism","Heme metabolism","0.9775004115459044","0.506172839506172866919087027781642973423004150","0.6797178130511463134411087594344280660152435","74","ALAD,ADD1,PGLS,H1-0,DMTN,ALDH6A1,BCAM,MPP1,MGST3,TNS1,HTRA2,HBD,UBAC1,PC,SPTB,NNT,GCLC,RNF123,SLC4A1,TOP1,GYPA,SPTA1,ANK1","JUN (RNAseq, COAD)"
"Hypoxia","Hypoxia","-0.9499919717121440","0.564920273348519352829555373318726196885108948","0.7176014283075785593624118519073817878961563","81","KDELR3,HSPA5,HDLBP,PFKP,NEDD4L,SAP30,ISG20,HMOX1,GYS1,HK2,ANXA2,AMPD3,XPNPEP1,GLRX,TPD52,ENO1,P4HA1,P4HA2,EGFR,RBPJ","JUN (RNAseq, COAD)"
"Estrogen response early","Estrogen response early","-0.9310081171041727","0.589285714285714301574614637502236291766166687","0.7288533834586466975125063072482589632272720","65","SFN,MUC1,MLPH,LAD1,CD44,KRT19,CANT1,ABLIM1,TFF3,NHERF1,FLNB,FASN,PAPSS2,FKBP4,B4GALT1,SLC27A2,ESRP2,SLC16A1,ITPK1,TTC39A,KRT8","JUN (RNAseq, COAD)"
"Apoptosis","Apoptosis","0.9182225597788006","0.613190730837789632623469060490606352686882019","0.7389734448557977453120315658452454954385757","78","ADD1,CTNNB1,H1-0,HSPB1,PEA15,DAP3,PTK2,CAV1,CASP6,BCL2L1,GSN,PDGFRB,DCN,RHOB,PPT1,BCAP31,TIMP3,PAK1,LUM,CDKN1B","JUN (RNAseq, COAD)"
"E2F targets","E2F targets","0.9260811455643654","0.629629629629629650189315270836232230067253113","0.7398148148148148139924273891665507107973099","103","MRE11,RAD50,PDS5B,PRKDC,XPO1,HMGB3,SMC3,CTCF,SMC1A,NOP56,NBN,EXOSC8,NUP153,TBRG4,CSE1L,RAD21,HNRNPD,NUDT21,UNG,XRCC6","JUN (RNAseq, COAD)"
"MYC targets V1","MYC targets V1","0.9217743546321672","0.664359861591695466387363921967335045337677002","0.7544141252006419939846182387555018067359924","182","UBA2,HSPE1,YWHAQ,SSBP1,SF3B3,FBL,HNRNPA3,ILF2,XPO1,TRIM28,MRPL9,TOMM70,NHP2,HSPD1,NOP56,SSB,VDAC3,APEX1,HNRNPU,GNL3,HNRNPD,NDUFAB1,SLC25A3,VDAC1,XRCC6,DDX18,GOT2,RSL1D1,TUFM,LSM7,DEK,SNRPD1,TRA2B,EEF1B2,CYC1,HNRNPA2B1,HDAC2,XPOT,NCBP1,MRPL23,PCBP1,EIF4H,PGK1,CUL1,HNRNPR,SYNCRIP","JUN (RNAseq, COAD)"
"Apical surface","Apical surface","-0.8525406467392256","0.674157303370786498142308573733316734433174133","0.7544141252006419939846182387555018067359924","13","LYN,ADAM10,B4GALT1,SLC34A3,ATP8B1","JUN (RNAseq, COAD)"
"DNA repair","DNA repair","0.8515526382888172","0.734042553191489366426480955851729959249496460","0.8023255813953488191359042502881493419408798","86","RAE1,DDB1,NELFCD,UMPS,CETN2,CSTF3,AK3,NELFB,MRPL40,BCAM","JUN (RNAseq, COAD)"
"PI3K/AKT/mTOR signaling","PI3K/AKT/mTOR signaling","0.8140428965479908","0.776801405975395375946845888392999768257141113","0.8297651382009905152159490171470679342746735","61","PRKAR2A,CAB39L,YWHAB,PRKAG1,UBE2N,PLCG1,TRAF2,ARPC3,AP2M1,RAC1","JUN (RNAseq, COAD)"
"Cholesterol homeostasis","Cholesterol homeostasis","0.7215693113278905","0.887067395264116598241344036068767309188842773","0.9250388198757765190194390925171319395303726","38","PDK3,CD9,CTNNB1,ACSS2,GSTM2,NSDHL,DHCR7,GNAI1,ECH1,HSD17B7,NIBAN1","JUN (RNAseq, COAD)"
"IL-2/STAT5 signaling","IL-2/STAT5 signaling","0.7396660997050469","0.905357142857142860314922927500447258353233337","0.9250388198757765190194390925171319395303726","64","AMACR,CD81,UMPS,HUWE1,PUS1,FAH,BCL2L1,NDRG1,RHOB,AHCY,ITIH5,ABCB1,PRNP,SH3BGRL2,COL6A1,HOPX,PLIN2,ANXA4","JUN (RNAseq, COAD)"
"KRAS signaling up","KRAS signaling up","-0.6914497542533767","0.961968680089485439488328211155021563172340393","0.9619686800894854394883282111550215631723404","54","TOR1AIP2,PSMB8,GALNT3,LCP1,ITGB2,GLRX,ARG1,CBL,TSPAN1,MMP9,ERO1A,CTSS,FCER1G,DOCK2","JUN (RNAseq, COAD)"
"Epithelial mesenchymal transition","Epithelial mesenchymal transition","2.5090277214708752","0.000000000055681837769924639969036875226642155","0.0000000026170463751864579428354138886710784","121","DAB2,FGF2,COL4A1,THY1,NNMT,VIM,TGM2,COL4A2,FERMT2,COL5A3,PDGFRB,NID2,SGCD,CXCL12,LAMA2,CALD1,DST,ITGAV,COL6A3,ITGB1,CAP2,SERPINH1,LAMC1,MMP14,PLOD2,COL6A2,MYLK,CDH11,FLNA,PDLIM4,ITGA5,ELN,LRP1,TPM2,GREM1,RHOB,ABI3BP,CD44,MGP,POSTN,MATN2,COL5A1,DCN,TIMP3,TPM1,MYL9,SGCB,TAGLN,COL1A2,DPYSL3,VCAN,FAP,COL16A1,TPM4,FBN2,ACTA2,FBN1,WIPF1,MFAP5","FOS (RNAseq, COAD)"
"Myogenesis","Myogenesis","2.1275899806584024","0.000002570443074771190213387425313462664178132","0.0000604054122571229723439450998156985406240","77","FGF2,COL4A2,MYO1C,DTNA,GSN,SGCD,LAMA2,FHL1,COL6A3,ITGB1,PRNP,PFKM,COL6A2,DMD,MYLK,IGFBP7,CRYAB,SOD3,SORBS1,PDLIM7,NCAM1,TPM2,MYH11,CDH13,DES,SORBS3,CD36,PLXNB2,GNAO1,ACTA1,SMTN,SVIL,CNN3,TAGLN,COL15A1,PYGM,LDB3","FOS (RNAseq, COAD)"
"UV response down","UV response down","2.1377704531984789","0.000013679309596588678710400201199437475452214","0.0002143091836798892890671858202367161538859","59","RBPMS,SDC2,DAB2,CAV1,NIPBL,MIOS,LPAR1,PRKAR2B,PDGFRB,CAP2,KCNMA1,LAMC1,ATP2B4,MAP1B,PDLIM5,ADD3,FHL2,NRP1,COL1A2,ANXA4,SRI,VAV2,CDC42BPA,IGFBP5,ATRX,PRKCA,COL1A1,ABCC1,COL3A1","FOS (RNAseq, COAD)"
"mTORC1 signaling","MTORC1 signaling","-1.8152396326223521","0.000029725191050730253314662854258187962841475","0.0003492709948460804561184978034305004257476","137","IDH1,HSPA9,SQSTM1,CALR,IDI1,USO1,SHMT2,PSMC6,SLC2A1,PHGDH,HSPD1,CACYBP,NFKBIB,PSMC4,NMT1,PSMD13,NHERF1,MTHFD2,CANX,UCHL5,M6PR,SSR1,EPRS1,SLC1A5,ACSL3,PSMC2,EIF2S2,PSAT1,PDAP1,PPA1,TUBA4A,ERO1A,RAB1A,ASNS,DDX39A,NUP205,CTH,HSPA4,TXNRD1,HSPA5,HMGCS1,PITPNB,QDPR,YKT6,UNG,WARS1,GSR,GOT1,HSP90B1,RRM2,GLA,FDXR,TBK1,GGA2,NAMPT,PSMD12,HSPE1,TPI1,CYB5B,CTSC,RDH11","FOS (RNAseq, COAD)"
"Apical junction","Apical junction","1.7658153418611633","0.000163146735006711011712471348644726276688743","0.0015335793090630834775711655026952939806506","102","YWHAH,VWF,THY1,PECAM1,MPZL1,VCL,RSU1,WASL,EVL,PARVA,CAP1,ITGB1,CTNNA1,SGCE,CDH11,EPB41L2,ARPC2,GRB7,LIMA1,MSN,CD34,CTNND1,SORBS3,ACTN1,MAP3K20,RRAS,TIAL1,ACTA1,MDK,NEGR1,CDH1,VASP,MYL9,RAC2,VCAN,ACTG1,COL16A1,ZYX,NEXN,CD276,FBN1,JAM3,VAV2,FLNC,ACTN4","FOS (RNAseq, COAD)"
"Heme metabolism","Heme metabolism","1.6611150689266740","0.001456486814157353622614654575784243206726387","0.0114091467108992702245151562578939774539322","74","ALAD,SPTB,HBD,ANK1,SNCA,SPTA1,SLC4A1,EPB42,ADD1,GYPA,PICALM,DMTN,EPB41,BCAM,TNS1,UBAC1,GCLC,C3,PGLS","FOS (RNAseq, COAD)"
"Coagulation","Coagulation","1.6631495742362028","0.001903146505439897275338556603685447043972090","0.0127782693936678813650953401293008937500417","73","VWF,PECAM1,CRIP2,GSN,RAC1,F12,MMP14,LRP1,HMGCS2,C3,GNB2,TIMP3,SERPING1,LGMN,GNG12,ANG,WDR1,CSRP1,APOA1,A2M,FBN1,FGA,C1QA,SERPINA1,CAPN5,HRG,ITIH1,APOC3,CPN1,PEF1,C1S,CAPN2,C8G","FOS (RNAseq, COAD)"
"MYC targets V2","MYC targets V2","-1.7001555364180860","0.005015471476781638987541001029057952109724283","0.0294658949260921294854842500399172422476113","45","HSPD1,LAS1L,NPM1,RCL1,TFB2M,CBX3,DCTPP1,PHB1,DDX18,PA2G4,UNG,NDUFAF4,TBRG4,RRP12,HSPE1,MPHOSPH10,TCOF1,GNL3,AIMP2,PES1,BYSL,NOP56,PUS1,SORD,SRM","FOS (RNAseq, COAD)"
"MYC targets V1","MYC targets V1","-1.4402745334952960","0.007314070381744780524613247507659252732992172","0.0381957008824449634198927583383920136839151","182","NME1,GSPT1,PABPC4,SNRPD2,RAN,PSMD3,CTPS1,PSMC6,HSPD1,SNRPA1,PSMD7,GLO1,VBP1,PTGES3,PSMC4,DHX15,SSB,CANX,NPM1,PSMA7,EPRS1,HDGF,SNRPG,CBX3,XPO1,EIF2S2,ACP1,BUB3,PSMA1,C1QBP,ERH,TUFM,EIF1AX,PHB1,PSMD1,XPOT,CSTF2,SRSF3,EIF3J,DDX18,PA2G4,NCBP1,PPM1G,G3BP1,RANBP1,POLE3,PRDX3,SRSF2,PWP1,SNRPA,SF3A1,SRPK1,DEK,POLD2,CLNS1A,EIF4G2,COX5A,PSMD8,HSPE1,NHP2,SLC25A3,PSMA6,GNL3,MAD2L1,AIMP2,EIF4E,SET","FOS (RNAseq, COAD)"
"IL-2/STAT5 signaling","IL-2/STAT5 signaling","1.5723724229805247","0.010277386924229948983455784627949469722807407","0.0483037185438807623039103589235310209915042","64","TGM2,MYO1C,CD48,CD81,COL6A1,ITIH5,ITGAV,FGL2,PRNP,GUCY1B1,NDRG1,MYO1E,RHOB,HUWE1,CD44,ABCB1,AHNAK,SWAP70,GLIPR2,NRP1,ANXA4,TTC39B,FAH,SH3BGRL2,CYFIP1,UMPS,PNP,SNX9,PLEC","FOS (RNAseq, COAD)"
"Hypoxia","Hypoxia","1.4777051417463825","0.012426029506837986404743645607595681212842464","0.0527499965314908655922288005513109965249896","81","SDC2,CAV1,STBD1,CAVIN1,TGM2,CSRP2,DTNA,LXN,LDHA,PCK1,GPC4,AKAP12,CAVIN3,NDRG1,FBP1,COL5A1,NEDD4L,FAM162A,DCN,CA12,PYGM","FOS (RNAseq, COAD)"
"Unfolded protein response","Unfolded protein response","-1.5338707964853124","0.013468084220806178855078805156608723336830735","0.0527499965314908655922288005513109965249896","76","HSPA9,PREB,CALR,WFS1,SHC1,HYOU1,MTHFD2,NPM1,SSR1,TARS1,ARFGAP1,DNAJA4,SRPRB,PSAT1,BANF1,ATP6V0D1,PDIA6,KIF5B,ERO1A,ASNS,KHSRP,XPOT","FOS (RNAseq, COAD)"
"KRAS signaling up","KRAS signaling up","1.5383296285417309","0.017194433483854493216469450089789461344480515","0.0621644902877816277197986494229553500190377","54","PLVAP,PPBP,PECAM1,ENG,VWA5A,GUCY1A1,DNMBP,AKAP12,F13A1,ABCB1,PIGR,EPB41L3,DOCK2,NRP1,CROT,SERPINA3,CBL,CAB39L,SPARCL1,PSMB8,USH1C","FOS (RNAseq, COAD)"
"IFN-gamma response","IFN-gamma response","-1.3961447780131602","0.036982248520710060690763754109866567887365818","0.1241546914623837816193940852826926857233047","89","VAMP8,LGALS3BP,PNPT1,RNF213,ADAR,MTHFD2,OGFR,OAS3,DDX60,TRIM25,EIF2AK2,CMTR1,RIPK1,CASP3,PFKP,OAS2,NMI,STAT1,WARS1,TAP1,MX1,IFIT1,NAMPT,IFIT3,ISG15,UPP1,PARP14,BST2,TAPBP,IFI35","FOS (RNAseq, COAD)"
"Glycolysis","Glycolysis","-1.3508819776048930","0.041176470588235293546208737325287074781954288","0.1290196078431372628259055090893525630235672","108","GYS1,HAX1,IDH1,GALE,B4GALT1,PMM2,ALDH9A1,QSOX1,PPP2CB,PSMC4,SAP30,ME2,NOL3,SLC16A3,GMPPB,FKBP4,COG2,CDK1,DSC2,ERO1A,STMN1,GFUS,CTH,SDC1,PYGB,BPNT1,PFKP,MDH2,HSPA5,PGAM1,GOT1,GLCE","FOS (RNAseq, COAD)"
"Hedgehog signaling","Hedgehog signaling","1.5580966944019154","0.057736720554272515093519047013614908792078495","0.1557648700505843419872320509966812096536160","12","THY1,CRMP1,NRP1,NRP2,L1CAM,CDK6","FOS (RNAseq, COAD)"
"IFN-alpha response","IFN-alpha response","-1.3792641166471160","0.059654631083202513952556955700856633484363556","0.1557648700505843419872320509966812096536160","54","LGALS3BP,PNPT1,ADAR,OGFR,DDX60,TRIM25,EIF2AK2,CMTR1,NMI,WARS1,TAP1,MX1,IFIT3,CD47,ISG15,PARP14,BST2,MVB12A,IFI35,PARP9,PSMB9,GBP2,CMPK2,CASP8,LAP3","FOS (RNAseq, COAD)"
"Bile acid metabolism","Bile acid metabolism","-1.3419566640674767","0.076539101497504161142337864021101268008351326","0.1893335668622471434918708155237254686653614","40","IDH1,PECR,IDI1,SLC35B2,ABCD3,ALDH9A1,NPC1,HSD17B11,GNPAT,SCP2,OPTN,IDH2,FDXR,GSTK1,CYP27A1,GCLM,PEX1","FOS (RNAseq, COAD)"
"UV response up","UV response up","-1.3059255001864321","0.084821428571428575393653659375559072941541672","0.1993303571428571563384224418769008480012417","84","SQSTM1,PPAT,GLS,BSG,PSMC3,CLTB,MARK2,ATP6V1F,TARS1,FKBP4,DNAJB1,SPR,EPHX1,PDAP1,TUBA4A,POLR2H,GRPEL1,NUP58,ASNS,CASP3,EIF2S3,POLE3,YKT6,PPP1R2,TAP1,HSPA13,DNAJA1,SLC25A4,CDC34,CYB5B,CDC5L","FOS (RNAseq, COAD)"
"Oxidative phosphorylation","Oxidative phosphorylation","-1.1699477028376801","0.159029649595687327945370270754210650920867920","0.3559235014760621096385762029967736452817917","170","IDH1,HSPA9,TIMM9,AFG3L2,ATP6V1E1,ATP5PF,COX5B,FH,RHOT1,OAT,ATP5ME,ATP6V1F,MRPL34,HCCS,ACADSB,ECHS1,VDAC2,GLUD1,SUCLG1,TOMM22,SDHB,COX6B1,GRPEL1,RHOT2,SLC25A12,NNT,ATP5PO,ATP5MG,ATP5F1D,MDH2,IDH3B,FDX1,IDH2,ATP6AP1,PRDX3,COX17,MRPS12,HSD17B10,SLC25A11,PMPCA,ISCU,COX5A,ATP5PD,TIMM17A,SDHA,SLC25A3,SLC25A4,IDH3A,LRPPRC,GPX4,ECI1,MGST3,VDAC1,COX7B,ETFA,NDUFB6,ATP5PB","FOS (RNAseq, COAD)"
"Adipogenesis","Adipogenesis","1.1230846559582208","0.196666666666666656304585103498538956046104431","0.3869047619047618624676942999940365552902222","131","COL4A1,LAMA4,CAVIN1,PHLDB1,STOM,ITIH5,RAB34,PDCD4,CAVIN2,MYLK,SNCG,ACADS,SORBS1,YWHAG,C3,ATP1B3,TKT,EPHX2,CD36,NDUFS3,FABP4,SQOR,CD151,ESYT1,COL15A1,ACLY,COQ9,FAH,TST,CHCHD10,NDUFB7,CMBL,LIPE,ITGA7,HSPB8,RETSAT,SULT1A1,ALDH2","FOS (RNAseq, COAD)"
"Mitotic spindle","Mitotic spindle","1.1252527346272787","0.197568389057750759540965646010590717196464539","0.3869047619047618624676942999940365552902222","103","VCL,SUN2,WASL,GSN,RABGAP1,DST,EPB41,FLNA,EPB41L2,PDLIM5,DYNC1H1,FARP1,MYO1E,MAP1S,TRIO,SORBS2,PALLD,FLNB,MAPRE1,STK38L,SMC3,SYNPO,LLGL1,ARHGEF7,ARFGEF1,DOCK2,LMNB1,SMC1A,CDC42EP4,ARHGAP10","FOS (RNAseq, COAD)"
"DNA repair","DNA repair","-1.0802293153936113","0.303571428571428547638078043746645562350749969","0.5238068965517240771490037332114297896623611","86","NME1,POLR2C,DAD1,NT5C3A,ADRM1,GTF3C5,CDA,APRT,VPS37B,POLR2H,RFC2,GTF2F1,ADA,CANT1,POLR2D,SDCBP,NUDT9,TSG101,POLB,DGUOK,COX17,SF3A3,RRM2B,RFC5","FOS (RNAseq, COAD)"
"TGF-beta signaling","TGF-beta signaling","1.0949999483960720","0.304761904761904789395998705003876239061355591","0.5238068965517240771490037332114297896623611","19","ENG,FNTA","FOS (RNAseq, COAD)"
"PI3K/AKT/mTOR signaling","PI3K/AKT/mTOR signaling","-1.0865056867124727","0.313971742543171117301170625069062225520610809","0.5238068965517240771490037332114297896623611","61","RPTOR,SQSTM1,CALR,SFN,SLC2A1,RALB,NFKBIB,GRB2,MAPK9,YWHAB,CDK1","FOS (RNAseq, COAD)"
"Apical surface","Apical surface","1.1065578137690020","0.323113207547169822841937047996907494962215424","0.5238068965517240771490037332114297896623611","13","THY1,SLC34A3,GSTM3","FOS (RNAseq, COAD)"
"Androgen response","Androgen response","-1.0889263791692361","0.323199999999999987299048598288209177553653717","0.5238068965517240771490037332114297896623611","51","IDI1,NGLY1,B4GALT1,ADRM1,KRT19,SMS,ACSL3,AZGP1,DBI,CAMKK2,STK39,PA2G4,PTK2B,HMGCS1,FKBP5,GSR","FOS (RNAseq, COAD)"
"Estrogen response late","Estrogen response late","1.0612470781516889","0.334355828220858908306212242678157053887844086","0.5238241308793456507686414624913595616817474","81","CAV1,PRKAR2B,JAK1,PAPSS2,SLC26A2,CXCL12,PDCD4,ATP2B4,MYOF,HMGCS2,FARP1,SLC29A1,DYNLT3,CD44,FLNB,ADD3,PDLIM3,MDK,CDH1,CA12,FABP5","FOS (RNAseq, COAD)"
