"sig_names","p.value","statistic","p.adj","log10pvalue","stars","Method_Source","p.value.label","p.adj.label","Significance","Adjusted_Significance"
"Cell_cycle","0.0000088873983313069086320372391707422821127693168818950653076171875","0.206590094348035436","0.0000223618409626431894612549888812225162837421521544456481933594","5.05122535440900666","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Co_inhibition_APC_Rooney_et_al","0.0000092016062527835947747927372586396188580692978575825691223144531","0.206249824833177497","0.0000229672092069478525578826721975644886697409674525260925292969","5.03613635462936049","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"B_cells_Rooney_et_al","0.0000101637535545863152194184797494358463154640048742294311523437500","0.205272712448692024","0.0000251673897542137340536515938138606429674837272614240646362305","4.99294587404087764","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TFH_Bindea_et_al","0.0000102998965490110490464447171032880135044251801446080207824707031","0.205141623968426667","0.0000253036828605625778519216256823298749623063486069440841674805","4.98716713727728145","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycogen_Biosynthesis","0.0000122282342804794942609089222762541737665742402896285057067871094","0.203443333851402480","0.0000298063210586687684256358005230325147749681491404771804809570","4.91263624922753372","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Caffiene_Metabolism","0.0000124657005730005702597061947867196352035534800961613655090332031","0.203252115378245668","0.0000301496013858618437187067429228193304879823699593544006347656","4.90428330910255994","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cholesterol_Biosynthesis","0.0000131875047396222556923090982183843777875154046341776847839355469","0.202691454152154366","0.0000316500113750934095957836889034808791620889678597450256347656","4.87983737127167849","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nature_metabolism_Hypoxia","0.0000132941958191238454237278684977319187510147457942366600036621094","0.202611068504877923","0.0000316625121798980106832717418274825149637763388454914093017578","4.87633792850015091","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Heme_Biosynthesis","0.0000139914613419151200496325440636447012821008684113621711730957031","0.202100345747459109","0.0000327064033035565749447590166987254178820876404643058776855469","4.85413692313608358","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Folate_biosynthesis","0.0000140039394852120697933153120606775132728216703981161117553710938","0.202091428163767600","0.0000327064033035565749447590166987254178820876404643058776855469","4.85374977460618062","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"TAM_Peng_et_al","0.0000140469809060146836541529621888990675415698206052184104919433594","0.202060726197058227","0.0000327064033035565749447590166987254178820876404643058776855469","4.85241700791210295","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Co_inhibition_T_cell_Rooney_et_al","0.0000141891350587533597121759829096099281287024496123194694519042969","0.201959957501343990","0.0000327926676913410934839643307014966921997256577014923095703125","4.84804407745721644","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Galactose_Metabolism","0.0000142975108688003647627916617435239743372221710160374641418457031","0.201883775857807868","0.0000328001719931302458828879797803068640860146842896938323974609","4.84473956463558419","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Immune_Checkpoint","0.0000147220925462589971604741509447755731798679335042834281921386719","0.201590514748409472","0.0000335276852148380077856502923250303638269542716443538665771484","4.83203045652672181","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Chemokine_Receptors_Li_et_al","0.0000150553352000522961112033426545053771405946463346481323242187500","0.201365919033435842","0.0000340381491479443222319609119175254363653948530554771423339844","4.82230957067845889","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"HLA_signature_gene","0.0000164547174332189412955182450382096703833667561411857604980468750","0.200471612783228836","0.0000369343297781604974739343150158532580462633632123470306396484","4.78370957117862883","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cell_inflamed_GEP_Ayers_et_al","0.0000209440511098605062047586788942510338529245927929878234863281250","0.198023990848011255","0.0000466753139019748439480367308007657811685930937528610229492188","4.67893931098128224","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_06_CXCL9","0.0000219110538093447913235607693582807087295805104076862335205078125","0.197562696983054037","0.0000484840339611033712069812495748521996574709191918373107910156","4.65933673459914832","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Hexosamine_Biosynthesis","0.0000224344147864268130638729092929395392275182530283927917480468750","0.197321030465013786","0.0000492925169955293424267975255226303943345556035637855529785156","4.64908525478436907","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c7_p_Tex","0.0000237758690448058701268161524433608633444237057119607925415039062","0.196725208480367286","0.0000518746233704855323580484860457318063708953559398651123046875","4.62386359996506080","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cells_Bindea_et_al","0.0000251380917533011159520784510990054627654899377375841140747070312","0.196151935243055131","0.0000544658654654857506648146792116449432796798646450042724609375","4.59966769293748090","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycogen_Degradation","0.0000290245795100725232848470902524695702595636248588562011718750000","0.194664991859520048","0.0000624528883251215691197952284419159241224406287074089050292969","4.53723406333023327","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Sulfur_Metabolism","0.0000325286723010371993033973403441905247746035456657409667968750000","0.193478061470178320","0.0000695133271090657965142478591502595008932985365390777587890625","4.48773366263577955","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Starch_and_Suctose_Metabolism","0.0000366500433226558838773964654755843639577506110072135925292968750","0.192228071024732272","0.0000777878470521675897172281244351665918657090514898300170898438","4.43592550765916194","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nicotinamide_Adenine_Metabolism","0.0000369519137601183238835307609537750295203295536339282989501953125","0.192141825251029991","0.0000778986290078170019778383559305723338184179738163948059082031","4.43236306433448135","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycerolipid_Metabolism","0.0000392553491289811059433180473465796467280597425997257232666015625","0.191504854987349760","0.0000821991203237725149600978458153122119256295263767242431640625","4.40610115576168671","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c2_Teff","0.0000428187082956097339321403782985697716867434792220592498779296875","0.190585961684964694","0.0000888982844749960649920889066422091673302929848432540893554688","4.36836643812869774","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Tcm_Bindea_et_al","0.0000430244902427064291510275251262385154404910281300544738769531250","0.190535131457923029","0.0000888982844749960649920889066422091673302929848432540893554688","4.36628426652256785","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Positive_regulation_of_exosomal_secretion","0.0000449153061864980437901603838035669014061568304896354675292968750","0.190078551172917054","0.0000921945758564959974611444093461898319219471886754035949707031","4.34760563539843581","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycosaminoglycan_Biosynthesis","0.0000454126478010317345375759789938285848620580509305000305175781250","0.189961476038452620","0.0000926061837511235299213660510098122813360532745718955993652344","4.34282317566227505","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Kynurenine_Metabolism","0.0000464224330160379605454516738216597104838001541793346405029296875","0.189727453163576504","0.0000940506435130119568775730609644369906163774430751800537109375","4.33327210175710231","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"PPARgama_target_genes","0.0000474137336831664818340495437531956213206285610795021057128906250","0.189502347872391924","0.0000954392574783738189625817427419463001569965854287147521972656","4.32409584400291713","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_04_TREM2","0.0000507380955123250940619512860951800803377409465610980987548828125","0.188778622258798462","0.0001014761910246501881239025721903601606754818931221961975097656","4.29466583833641824","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cytotoxic_cells_Danaher_et_al","0.0000529693657394812833613846614344566887666587717831134796142578125","0.188317583181946718","0.0001052639624886507084197684314119669579667970538139343261718750","4.27597522731912250","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nucleotide_excision_repair","0.0000556578394020173825127058286899028871630434878170490264892578125","0.187785840405826493","0.0001099066195786672353248980549267344031250104308128356933593750","4.25447365667955424","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Cysteine_and_Methionine_Metabolism","0.0000613846930063040692937201270318325896369060501456260681152343750","0.186729616314591979","0.0001204529825029362861488549385491353405086556449532508850097656","4.21193991178512128","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nicotinate_and_Nicotinamide_Metabolism","0.0000666584552906505966099470761321299505652859807014465332031250000","0.185836201822754121","0.0001293949142185699216923283616509365856472868472337722778320312","4.17614475467968305","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Biosynthesis_of_Unsaturated_Fatty_Acids","0.0000667710935550953671360069341389475994219537824392318725585937500","0.185817857079160126","0.0001293949142185699216923283616509365856472868472337722778320312","4.17541151097552632","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"IFNG_signature_Ayers_et_al","0.0000696208401319001386232943051624033614643849432468414306640625000","0.185363187704945170","0.0001340845809947706303213305067956184757349546998739242553710938","4.15726074028116432","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Terpenoid_Backbone_Biosynthesis","0.0000787584450867220023590267730106972976500401273369789123535156250","0.184015231232945109","0.0001507523611475905750498732738051899104902986437082290649414062","4.10370286664415929","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_08_APOE","0.0000810842177057741420259998066377704617480048909783363342285156250","0.183695726948683136","0.0001542577800256190849199217085541135929815936833620071411132812","4.09106366897380802","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Valine__Leucine_and_Isoleucine_Degradation","0.0000832333639609191227974605009620745477150194346904754638671875000","0.183408071177605159","0.0001573867245806470562419915326657360310491640120744705200195312","4.07970255255987624","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mo_02_CD16","0.0000844040711112494575641546079580734840419609099626541137695312500","0.183254306555952762","0.0001583451524399459228731323889860505005344748497009277343750000","4.07363660528773153","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"N_Glycan_Biosynthesis","0.0000847552578765095181471608820622520852339221164584159851074218750","0.183208572091020511","0.0001583451524399459228731323889860505005344748497009277343750000","4.07183335040010608","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c10_Teff_CD244","0.0000918249481838870313483644269858530151395825669169425964355468750","0.182323947788821439","0.0001705320466272187821844819044514451888971962034702301025390625","4.03703930805164024","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"Fatty_Acid_Elongation","0.0000950980965588173009347613962027878642402356490492820739746093750","0.181935905504187451","0.0001755657167239704058957217025493946493952535092830657958984375","4.02182817562068440","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"APM","0.0000984661488698126112365308082452486360125476494431495666503906250","0.181549519342239035","0.0001807143438081266670867941481759544330998323857784271240234375","4.00671304753087831","****","IOBR::batch_cor","<0.001","<0.001","***","***"
"IL_iCAF","0.0001000343201347480680957202636705005716066807508468627929687500000","0.181373842943516023","0.0001815012502744051863315388750663714745314791798591613769531250","3.99985097511991450","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Lysine_Degradation","0.0001000583815615310653021965969777795635309303179383277893066406250","0.181371167668408578","0.0001815012502744051863315388750663714745314791798591613769531250","3.99974652608363934","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"IFNγ_iCAF","0.0001042920456129091578848303023541177481092745438218116760253906250","0.180909619015345885","0.0001880873886198130369353659352427143858221825212240219116210938","3.98174881408695702","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Nitrogen_Metabolism","0.0001109261424666458360505788549588146452151704579591751098632812500","0.180220671978149366","0.0001989020485608821906496623821425373535021208226680755615234375","3.95496608963953511","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"T_cells_Danaher_et_al","0.0001139503025112738077454996310500234812934650108218193054199218750","0.179919385043428637","0.0002031571107629567287354566129664590334868989884853363037109375","3.94328451753228881","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_09_STMN1","0.0001327149010719736311851579824150348940747790038585662841796875000","0.178202622788757731","0.0002352673246275896164550478495414154167519882321357727050781250","3.87708031232761074","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"MonoDC","0.0001449290346512386597720156711233130408800207078456878662109375000","0.177203853415307172","0.0002554681288767596475733356875537083396920934319496154785156250","3.83884460054919208","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"DDR","0.0001503658254249951606393992387111779862607363611459732055664062500","0.176784472193700110","0.0002635625704078566988557141836935215906123630702495574951171875","3.82285085733357599","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"TGFb_Family_Member_Li_et_al","0.0001549688873783253996972708588231171233928762376308441162109375000","0.176440380857260048","0.0002701133679443437152559170932875076687196269631385803222656250","3.80975548503103223","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mast_cells_Bindea_et_al","0.0001573749082330599415556482423284023752785287797451019287109375000","0.176264322276378838","0.0002727831742706372211877685618475197770749218761920928955078125","3.80306451012562086","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Steroid_Biosynthesis","0.0001620958150724551526371958187766608716628979891538619995117187500","0.175926091066364670","0.0002794137806773812500969744743173350798315368592739105224609375","3.79022819745500961","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"MeTIL_Jeschke_et_al","0.0001638607592640577332882695360538605200417805463075637817382812500","0.175802009258999747","0.0002803301925911566398752494677637514541856944561004638671875000","3.78552503712811417","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Neomycin__Kanamysin_and_Gentamicin_Biosynthesis","0.0001644244398851976674772595865547941684781108051538467407226562500","0.175762644496704312","0.0002803301925911566398752494677637514541856944561004638671875000","3.78403362889812511","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Pyrimidine_Metabolism","0.0001810637256645192759950402372481903512380085885524749755859375000","0.174654188843848035","0.0003070211000398370237811362937208059520344249904155731201171875","3.74216854759694328","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycolysis","0.0001855242808877032142846758011600627469306346029043197631835937500","0.174373284957565045","0.0003128841926322346346511782400057199993170797824859619140625000","3.73159924310844060","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Retinol_Metabolism","0.0001902027881375327141889874926761194728896953165531158447265625000","0.174085374398381593","0.0003190498381661839339025477091382754224468953907489776611328125","3.72078312113219978","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Macrophages_Rooney_et_al","0.0001938478981650858733957326629493422842642758041620254516601562500","0.173865619657411902","0.0003234253702005710591135811959873080922989174723625183105468750","3.71253890355671334","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Propanoate_Metabolism","0.0002065034714110238758203591524775788457191083580255508422851562500","0.173131575125546833","0.0003427078887246779261878393274542986546293832361698150634765625","3.68507264327159856","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"B_cells_Bindea_et_al","0.0002313576736516239999979366315230322470597457140684127807617187500","0.171805020854406437","0.0003819237787264904049507052707923548950930126011371612548828125","3.63571609128278883","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Molecular_Cancer_m6A","0.0002478728901170798169968645385807803904754109680652618408203125000","0.170995431649268864","0.0004070333774554152892789782303140100339078344404697418212890625","3.60577096946605380","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Pan_F_TBRs","0.0002664079507023262428748455743487966174143366515636444091796875000","0.170144821559150339","0.0004351794796812868265645235510419297497719526290893554687500000","3.57445281818558769","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Fatty_Acid_Degradation","0.0002706676394235463809292974168840828497195616364479064941406250000","0.169957170119470147","0.0004398349140632628554575811463678292057011276483535766601562500","3.56756366465760300","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Pyruvate_Metabolism","0.0002759326453578587871363902994659156320267356932163238525390625000","0.169729007371019897","0.0004460672816147768777843285459283606542157940566539764404296875","3.55919691546837180","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mph_01_MARCO","0.0003027155970847146830744744949726054983329959213733673095703125000","0.168627813179169528","0.0004868415788166545552645425587456884386483579874038696289062500","3.51896520192642015","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Folate_One_Carbon_Metabolism","0.0003155268349087518900929205667438282034709118306636810302734375000","0.168132887284290017","0.0005048429358540030458327163565002138057025149464607238769531250","3.50096369899609350","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Retinoid_Metabolism","0.0003317579748830173729488846046109529197565279901027679443359375000","0.167532096931586855","0.0005250359629361064798050429125453320011729374527931213378906250","3.47917862865626137","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glycerophospholipid_Metabolism","0.0003333573961657096125336952052720107531058602035045623779296875000","0.167474387425697424","0.0005250359629361064798050429125453320011729374527931213378906250","3.47708990478524127","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Mismatch_Repair","0.0003338956766366693975148227657712141080992296338081359863281250000","0.167455023529681529","0.0005250359629361064798050429125453320011729374527931213378906250","3.47638920426097409","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Ubiquinone_and_other_Terpenoid_Quinone_Biosynthesis","0.0003348787071291191904526263201091751398053020238876342773437500000","0.167419735377073664","0.0005250359629361064798050429125453320011729374527931213378906250","3.47511246568889698","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"MHC_Class_II","0.0003747465639545612386268613747120070911478251218795776367187500000","0.166064262655962164","0.0005846046397691155756259906439709084224887192249298095703125000","3.42626234050080303","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"iDC_Bindea_et_al","0.0003768436802530872819193275002902510095736943185329437255859375000","0.165996743808012048","0.0005849513842734488941813020268511991162085905671119689941406250","3.42383876353992944","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Glutathione_Metabolism","0.0004160246894493690420109566208139995069359429180622100830078125000","0.164795672678816674","0.0006425727876643719856802894341285536938812583684921264648437500","3.38088089491785615","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"CAF_Peng_et_al","0.0004642078745821919417285927877969697874505072832107543945312500000","0.163455359849980747","0.0007134623491115461976427858381555324740475043654441833496093750","3.33328749667073776","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Tgd_Bindea_et_al","0.0004750755006571338477303068081880610407097265124320983886718750000","0.163171016324273915","0.0007265860598285575665603031048078719322802498936653137207031250","3.32323736529487457","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"TGFb_Family_Member_Receptor_Li_et_al","0.0005117604677150926683823484175661633344134315848350524902343750000","0.162253906538627146","0.0007788744679371166100209644689300603204173967242240905761718750","3.29093326537398800","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Valine__Leucine_and_Isoleucine_Biosynthesis","0.0005710912636182224368097681832523448974825441837310791015625000000","0.160892573691089807","0.0008649537584897348981016751423567257006652653217315673828125000","3.24329448349031280","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"NK_cells_Danaher_et_al","0.0005934900496780383871361919112530358688673004508018493652343750000","0.160412584211059028","0.0008945357270509564535931890105757702258415520191192626953125000","3.22658655793288851","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Beta_Alanine_Metabolism","0.0006022531211543092092772222478913590748561546206474304199218750000","0.160229360252545971","0.0009033796817314637597057247475618169119115918874740600585937500","3.22022094060885333","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"CD8_c8_Teff_KLRG1","0.0006277568298734383447912144049496419029310345649719238281250000000","0.159709847305488373","0.0009371298130168075014509443398935673030791804194450378417968750","3.20220855354899347","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Sirtuin_Nicotinamide_Metabolism","0.0006373806210761261831221347051723569165915250778198242187500000000","0.159518883620437063","0.0009469654941702446799764447682434820308117195963859558105468750","3.19560114495335101","***","IOBR::batch_cor","<0.001","<0.001","***","***"
"Homologous_recombination","0.0007140414554942452977220890275589226803276687860488891601562500000","0.158086592285525740","0.0010558338109677939484903896882883600483182817697525024414062500","3.14627657342024802","***","IOBR::batch_cor","<0.001","0.001","***","**"
"Co_stimulation_T_cell_Rooney_et_al","0.0008398592712544668964502747598999121692031621932983398437500000000","0.156018859415567063","0.0012336319199810113003690226207709201844409108161926269531250000","3.07579347922128088","***","IOBR::batch_cor","<0.001","0.001","***","**"
"Histidine_Metabolism","0.0008421910222947288351610928280877033103024587035179138183593750000","0.155983316474853667","0.0012336319199810113003690226207709201844409108161926269531250000","3.07458939244394269","***","IOBR::batch_cor","<0.001","0.001","***","**"
"Ether_Lipid_Metabolism","0.0008951256114142453835028079289770630566636100411415100097656250000","0.155199970444579782","0.0013050429474824511849595509715982188936322927474975585937500000","3.04811601662121179","***","IOBR::batch_cor","<0.001","0.001","***","**"
"Arginine_and_Proline_Metabolism","0.0009053872692465649409457317808858078933553770184516906738281250000","0.155053085101775123","0.0013138643163019920676037877171893342165276408195495605468750000","3.04316561646197092","***","IOBR::batch_cor","<0.001","0.001","***","**"
"NK_cells_Bindea_et_al","0.0009449486510043322894450423810042138939024880528450012207031250000","0.154500831883164352","0.0013649258292284800579696746325453204917721450328826904296875000","3.02459179063504546","***","IOBR::batch_cor","<0.001","0.001","***","**"
"Type_II_IFN_Reponse_Rooney_et_al","0.0009703701777519773297858707294949454080779105424880981445312500000","0.154157122728882517","0.0013951866150166678838540068596785204135812819004058837890625000","3.01306255904664910","***","IOBR::batch_cor","<0.001","0.001","***","**"
"T_cell_probe_Jeschke_et_al","0.0009760511845463506639883344284669419721467420458793640136718750000","0.154081450661557318","0.0013969172916443184113283182412601490796077996492385864257812500","3.01052740714562894","***","IOBR::batch_cor","<0.001","0.001","***","**"
"detox_iCAF","0.0009861975620723483718782498286259396991226822137832641601562500000","0.153947304724026263","0.0014049937870619757032675245511654793517664074897766113281250000","3.00603607540033346","***","IOBR::batch_cor","<0.001","0.001","***","**"
"Porphyrin_and_Chlorophyll_Metabolism","0.0010720702125810734582633809708340777433477342128753662109375000000","0.152860378666082347","0.0015203904832967950980920912584792858979199081659317016601562500","2.96977677067126278","**","IOBR::batch_cor","0.001","0.002","**","**"
"Glycosphosphatidylinositol","0.0011994113757331521102900140363090031314641237258911132812500000000","0.151387958204559192","0.0016932866480938620068474875779429567046463489532470703125000000","2.92103183644312292","**","IOBR::batch_cor","0.001","0.002","**","**"
"Methionine_Cycle","0.0012157708888661182110996206162667476746719330549240112304687500000","0.151209351742623233","0.0017086509789469770097952716625400171324145048856735229492187500","2.91514825982982151","**","IOBR::batch_cor","0.001","0.002","**","**"
"CD_8_T_effector","0.0012704357418500955567708388116443529725074768066406250000000000000","0.150628180074041412","0.0017774706343373534393054180569038180692587047815322875976562500","2.89604729650552084","**","IOBR::batch_cor","0.001","0.002","**","**"
"Mph_07_SLC40A1","0.0013162206441494450452622810843195111374370753765106201171875000000","0.150158860383761833","0.0018333073257795840307893264764516061404719948768615722656250000","2.88067130182816955","**","IOBR::batch_cor","0.001","0.002","**","**"
"Citric_Acid_Cycle","0.0014401569786253176630452799145132303237915039062500000000000000000","0.148959954953462953","0.0019970176770271073560247820921631500823423266410827636718750000","2.84159016676930154","**","IOBR::batch_cor","0.001","0.002","**","**"
"TMEscoreB_CIR","0.0017321224722502441203952905368623760296031832695007324218750000000","0.146472840861897186","0.0023912487227525491134683122140813793521374464035034179687500000","2.76142140380711387","**","IOBR::batch_cor","0.002","0.002","**","**"
"Selenocompound_Metabolism","0.0018773250523911877429839023534441366791725158691406250000000000000","0.145376232855945337","0.0025802881777359058801391000770308892242610454559326171875000000","2.72646052426853114","**","IOBR::batch_cor","0.002","0.003","**","**"
"Mast_cells_Danaher_et_al","0.0019391449452486114388150006959676829865202307701110839843750000000","0.144932774158371191","0.0026535667671823102986561337957027717493474483489990234375000000","2.71238972750253726","**","IOBR::batch_cor","0.002","0.003","**","**"
"Glycine__Serine_and_Threonine_Metabolism","0.0019525064178434034436321331540398205106612294912338256835937500000","0.144838629953399245","0.0026601834164504014994256930748406375641934573650360107421875000","2.70940752993240608","**","IOBR::batch_cor","0.002","0.003","**","**"
"Drug_Metabolism_by_other_enzymes","0.0020206797600844711090828376143235800554975867271423339843750000000","0.144367271958275895","0.0027410960223754562460618533492606729851104319095611572265625000","2.69450250857686857","**","IOBR::batch_cor","0.002","0.003","**","**"
"Purine_Biosynthesis","0.0020345164568539302225869125351209731888957321643829345703125000000","0.144273382541409423","0.0027479183313351782796951638943028228823095560073852539062500000","2.69153879286306985","**","IOBR::batch_cor","0.002","0.003","**","**"
"DC_Bindea_et_al","0.0021476756585520400885669367596619849791750311851501464843750000000","0.143526725998323501","0.0028882534718458470306134966421041099238209426403045654296875000","2.66803130506599429","**","IOBR::batch_cor","0.002","0.003","**","**"
"NK_CD56dim_cells_Bindea_et_al","0.0021885936156717687370298897064913035137578845024108886718750000000","0.143265568190214632","0.0029306489617579047600448571841980083263479173183441162109375000","2.65983487198889623","**","IOBR::batch_cor","0.002","0.003","**","**"
"Steroid_Hormone_Biosynthesis","0.0026023623222637165715298568358093689312227070331573486328125000000","0.140849285191970097","0.0034698164296849552841461861163452340406365692615509033203125000","2.58463223751878424","**","IOBR::batch_cor","0.003","0.003","**","**"
"CAF_S1","0.0026632445053872901181979404583444193121977150440216064453125000000","0.140523793387229506","0.0035358820667269552986966552055037027457728981971740722656250000","2.57458896031060513","**","IOBR::batch_cor","0.003","0.004","**","**"
"Drug_Metabolism_by_Cytochrome_P450","0.0027712638936026458107153569443426022189669311046600341796875000000","0.139962622584927254","0.0036637048084916337166438982109184507862664759159088134765625000","2.55732211655681052","**","IOBR::batch_cor","0.003","0.004","**","**"
"DNA_replication","0.0028895018203842280472837256155571594717912375926971435546875000000","0.139370749815915573","0.0038039011306324013207691425719758626655675470829010009765625000","2.53917702759227693","**","IOBR::batch_cor","0.003","0.004","**","**"
"Gluconeogenesis","0.0029262827558725534524142197767559991916641592979431152343750000000","0.139191124201557770","0.0038361353774463723999288422561448896885849535465240478515625000","2.53368371191468489","**","IOBR::batch_cor","0.003","0.004","**","**"
"Alanine__Aspartate_and_Glutamate_Metabolism","0.0032334253382892302365603232061630478710867464542388916015625000000","0.137766476509810609","0.0042210406089800830628511185693696461385115981101989746093750000","2.49033716271851979","**","IOBR::batch_cor","0.003","0.004","**","**"
"Steroid_Hormone_Metabolism","0.0033810709849577498184447499340876674978062510490417480468750000000","0.137124920060231914","0.0043953922804450748507143487131543224677443504333496093750000000","2.47094571120647943","**","IOBR::batch_cor","0.003","0.004","**","**"
"Macrophages_Danaher_et_al","0.0034131885289352134962848062116336222970858216285705566406250000000","0.136988735817857088","0.0044187336972107329330361480401734297629445791244506835937500000","2.46683972261648465","**","IOBR::batch_cor","0.003","0.004","**","**"
"DC_Danaher_et_al","0.0035909945637180962045575949304065943579189479351043701171875000000","0.136255200862202969","0.0046297119995043220855301946414783742511644959449768066406250000","2.44478525233675636","**","IOBR::batch_cor","0.004","0.005","**","**"
"Normal_Fibroblast","0.0042000496278401929992063479346597887342795729637145996093750000000","0.133970006344223819","0.0053926563122886428738866904097903898218646645545959472656250000","2.37674557794262142","**","IOBR::batch_cor","0.004","0.005","**","**"
"Vitamin_B6_Metabolism","0.0045542129320599502445565676111982611473649740219116210937500000000","0.132775687099823431","0.0058234198147651830904103498198765009874477982521057128906250000","2.34158666782347025","**","IOBR::batch_cor","0.005","0.006","**","**"
"Fructose_and_Mannose_Metabolism","0.0049509369270709221652615461550794861977919936180114746093750000000","0.131533595085647020","0.0063048666173311333771334119546736474148929119110107421875000000","2.30531260636888735","**","IOBR::batch_cor","0.005","0.006","**","**"
"CD8_Rooney_et_al","0.0050451257501395452287340503971790894865989685058593750000000000000","0.131251926835047633","0.0063986960733477156459958479217675630934536457061767578125000000","2.29712800446947174","**","IOBR::batch_cor","0.005","0.006","**","**"
"EMT2","0.0051029492937554538425914962829210708150640130043029785156250000000","0.131081346198434062","0.0064458306868489939622790529938356485217809677124023437500000000","2.29217874708058744","**","IOBR::batch_cor","0.005","0.006","**","**"
